LogisticsShipmentExecutionKey,ShipDateKey,PlannedDeliveryDateKey,ActualDeliveryDateKey,ShipTimeOfDayKey,ActualDeliveryTimeOfDayKey,LogisticsShipmentHeaderKey,LogisticsShipmentLineKey,LogisticsCarrierServiceOptionKey,LogisticsLaneSegmentKey,ProductKey,CustomerKey,LogisticsShipmentStatusKey,LogisticsServiceLevelKey,UnitOfMeasureKey,CurrencyKey,ShippedQuantity,ShippedWeightKg,FreightAmount,SourceSystemKey,BatchId,LoadedAtUtc
8063,20260821,20260619,20260603,30900,74880,373,49,452,267,410,378,9,18,4,1,644.2000,64.0000,2056.3100,1,1,2026-08-24T00:00:00.000
8064,20260707,20260618,20260624,67020,40200,168,57,193,177,84,169,11,10,3,3,644.9000,65.0000,2057.6800,1,1,2026-08-24T00:00:00.000
8065,20260616,20260811,20260607,51060,13680,303,8,430,347,481,348,12,8,1,4,645.6000,66.0000,2059.0500,1,1,2026-08-24T00:00:00.000
8066,20260706,20260803,20260823,35520,15480,202,387,44,493,414,407,5,2,6,2,646.3000,67.0000,2060.4200,1,1,2026-08-24T00:00:00.000
8067,20260813,20260716,20260808,69840,11700,268,463,31,303,65,313,9,2,2,1,647.0000,68.0000,2061.7900,1,1,2026-08-24T00:00:00.000
8068,20260722,20260621,20260804,78180,39840,56,172,36,282,140,486,10,13,7,4,647.7000,69.0000,2063.1600,1,1,2026-08-24T00:00:00.000
8069,20260805,20260716,20260824,75180,35220,411,480,299,29,16,22,2,1,6,2,648.4000,70.0000,2064.5300,1,1,2026-08-24T00:00:00.000
8070,20260716,20260810,20260804,25740,61500,209,126,152,303,367,232,9,11,7,1,649.1000,71.0000,2065.9000,1,1,2026-08-24T00:00:00.000
8071,20260722,20260624,20260824,64080,46860,155,25,11,358,463,205,12,18,2,5,649.8000,72.0000,2067.2700,1,1,2026-08-24T00:00:00.000
8072,20260709,20260710,20260603,76980,1980,399,319,330,194,335,428,9,4,3,2,650.5000,73.0000,2068.6400,1,1,2026-08-24T00:00:00.000
8073,20260811,20260803,20260604,81240,85620,439,239,29,37,263,344,6,20,4,4,651.2000,74.0000,2070.0100,1,1,2026-08-24T00:00:00.000
8074,20260610,20260612,20260612,8340,38760,379,199,422,320,347,400,12,15,1,2,651.9000,75.0000,2071.3800,1,1,2026-08-24T00:00:00.000
8075,20260617,20260621,20260803,69660,34260,163,328,30,72,117,-1,3,19,2,5,652.6000,76.0000,2072.7500,1,1,2026-08-24T00:00:00.000
8076,20260601,20260609,20260615,39420,62160,235,185,388,488,170,428,5,14,6,4,653.3000,77.0000,2074.1200,1,1,2026-08-24T00:00:00.000
8077,20260822,20260703,20260728,62280,65760,244,127,176,209,281,456,1,15,4,4,654.0000,78.0000,2075.4900,1,1,2026-08-24T00:00:00.000
8078,20260618,20260630,20260806,58620,36900,424,244,486,436,318,412,2,13,1,3,654.7000,79.0000,2076.8600,1,1,2026-08-24T00:00:00.000
8079,20260614,20260626,20260819,27720,58080,421,93,303,317,29,340,5,19,1,4,655.4000,80.0000,2078.2300,1,1,2026-08-24T00:00:00.000
8080,20260824,20260717,20260531,15480,61080,289,392,317,323,26,344,12,18,3,3,656.1000,81.0000,2079.6000,1,1,2026-08-24T00:00:00.000
8081,20260720,20260815,20260629,65340,15180,201,339,417,276,413,429,8,17,4,5,656.8000,82.0000,2080.9700,1,1,2026-08-24T00:00:00.000
8082,20260528,20260812,20260823,51720,13260,34,245,212,40,464,94,13,17,4,4,657.5000,83.0000,2082.3400,1,1,2026-08-24T00:00:00.000
8083,20260731,20260705,20260818,17880,79620,322,301,367,332,451,469,2,13,1,3,658.2000,84.0000,2083.7100,1,1,2026-08-24T00:00:00.000
8084,20260726,20260530,20260531,36720,36780,249,261,168,478,158,191,9,2,6,4,658.9000,85.0000,2085.0800,1,1,2026-08-24T00:00:00.000
8085,20260615,20260531,20260806,38160,55440,124,38,42,207,221,287,7,17,4,1,659.6000,86.0000,2086.4500,1,1,2026-08-24T00:00:00.000
8086,20260824,20260610,20260724,34020,69180,111,405,277,187,144,398,7,8,7,5,660.3000,87.0000,2087.8200,1,1,2026-08-24T00:00:00.000
8087,20260625,20260729,20260728,45300,3840,497,80,265,281,235,152,1,8,3,5,661.0000,88.0000,2089.1900,1,1,2026-08-24T00:00:00.000
8088,20260701,20260527,20260805,45960,47700,286,200,120,193,456,337,3,5,5,5,661.7000,89.0000,2090.5600,1,1,2026-08-24T00:00:00.000
8089,20260803,20260811,20260529,67560,65220,493,380,445,60,386,313,7,10,4,4,662.4000,90.0000,2091.9300,1,1,2026-08-24T00:00:00.000
8090,20260721,20260728,20260714,65820,50700,365,63,294,12,165,84,8,11,7,5,663.1000,91.0000,2093.3000,1,1,2026-08-24T00:00:00.000
8091,20260818,20260724,20260713,30240,78780,112,353,4,33,409,243,8,17,7,2,663.8000,92.0000,2094.6700,1,1,2026-08-24T00:00:00.000
8092,20260622,20260823,20260716,17400,3960,182,378,148,376,405,-1,5,1,4,4,664.5000,93.0000,2096.0400,1,1,2026-08-24T00:00:00.000
8093,20260630,20260725,20260630,76620,42780,216,494,309,89,323,282,14,3,4,3,665.2000,94.0000,2097.4100,1,1,2026-08-24T00:00:00.000
8094,20260801,20260716,20260719,81300,1620,333,316,54,432,446,58,3,1,3,4,665.9000,95.0000,2098.7800,1,1,2026-08-24T00:00:00.000
8095,20260621,20260824,20260811,36420,33240,282,398,60,183,227,393,10,1,2,3,666.6000,96.0000,2100.1500,1,1,2026-08-24T00:00:00.000
8096,20260616,20260625,20260604,49560,31620,409,123,205,327,92,204,1,17,6,1,667.3000,97.0000,2101.5200,1,1,2026-08-24T00:00:00.000
8097,20260614,20260530,20260708,44700,4080,283,330,147,63,150,493,1,7,7,4,668.0000,98.0000,2102.8900,1,1,2026-08-24T00:00:00.000
8098,20260729,20260619,20260706,49860,79860,280,205,213,42,149,109,3,16,3,5,668.7000,99.0000,2104.2600,1,1,2026-08-24T00:00:00.000
8099,20260729,20260728,20260606,36300,2160,57,27,349,192,32,379,14,9,2,1,669.4000,100.0000,2105.6300,1,1,2026-08-24T00:00:00.000
8100,20260811,20260622,20260731,39540,29820,359,352,434,348,188,424,9,8,2,5,670.1000,101.0000,2107.0000,1,1,2026-08-24T00:00:00.000
8101,20260626,20260623,20260718,60180,83700,212,3,497,108,398,399,11,13,4,3,670.8000,102.0000,2108.3700,1,1,2026-08-24T00:00:00.000
8102,20260727,20260706,20260717,84720,22080,335,17,469,86,277,264,3,19,2,5,671.5000,103.0000,2109.7400,1,1,2026-08-24T00:00:00.000
8103,20260529,20260821,20260716,66660,78360,357,163,179,390,320,240,9,14,4,4,672.2000,104.0000,2111.1100,1,1,2026-08-24T00:00:00.000
8104,20260622,20260531,20260530,17640,30000,124,219,111,400,435,58,5,17,1,1,672.9000,105.0000,2112.4800,1,1,2026-08-24T00:00:00.000
8105,20260621,20260527,20260804,26880,4380,348,141,155,90,140,390,7,6,3,4,673.6000,106.0000,2113.8500,1,1,2026-08-24T00:00:00.000
8106,20260729,20260719,20260606,68340,31320,329,406,447,401,311,76,5,2,1,3,674.3000,107.0000,2115.2200,1,1,2026-08-24T00:00:00.000
8107,20260701,20260807,20260806,42420,46260,20,313,294,473,152,266,13,8,5,2,675.0000,108.0000,2116.5900,1,1,2026-08-24T00:00:00.000
8108,20260720,20260607,20260711,7800,40320,140,86,493,93,238,275,1,20,4,5,675.7000,109.0000,2117.9600,1,1,2026-08-24T00:00:00.000
8109,20260807,20260716,20260728,10500,41520,251,314,292,37,343,-1,5,17,1,5,676.4000,110.0000,2119.3300,1,1,2026-08-24T00:00:00.000
8110,20260814,20260801,20260803,28320,80580,42,20,370,156,419,410,14,6,4,2,677.1000,111.0000,2120.7000,1,1,2026-08-24T00:00:00.000
8111,20260804,20260824,20260813,25080,29580,232,10,276,136,317,160,14,4,7,5,677.8000,112.0000,2122.0700,1,1,2026-08-24T00:00:00.000
8112,20260805,20260705,20260726,67080,81840,303,95,40,38,350,393,2,19,1,5,678.5000,113.0000,2123.4400,1,1,2026-08-24T00:00:00.000
8113,20260727,20260721,20260531,28500,78060,289,14,136,286,41,389,2,7,6,2,679.2000,114.0000,2124.8100,1,1,2026-08-24T00:00:00.000
8114,20260706,20260728,20260601,18240,78240,289,231,171,318,334,46,12,5,7,2,679.9000,115.0000,2126.1800,1,1,2026-08-24T00:00:00.000
8115,20260811,20260815,20260611,81120,32100,470,277,249,256,441,4,4,18,7,4,680.6000,116.0000,2127.5500,1,1,2026-08-24T00:00:00.000
8116,20260810,20260719,20260814,62460,81900,332,442,390,428,348,467,9,7,1,5,681.3000,117.0000,2128.9200,1,1,2026-08-24T00:00:00.000
8117,20260729,20260729,20260717,40680,38040,365,495,283,223,87,72,1,15,6,2,682.0000,118.0000,2130.2900,1,1,2026-08-24T00:00:00.000
8118,20260804,20260808,20260630,13800,71940,286,127,210,334,19,290,1,7,6,3,682.7000,119.0000,2131.6600,1,1,2026-08-24T00:00:00.000
8119,20260731,20260719,20260601,4440,21780,344,403,274,187,406,483,1,2,5,1,683.4000,120.0000,2133.0300,1,1,2026-08-24T00:00:00.000
8120,20260809,20260816,20260611,22800,76560,211,155,460,370,116,466,7,1,5,3,684.1000,121.0000,2134.4000,1,1,2026-08-24T00:00:00.000
8121,20260531,20260707,20260703,29700,79380,374,378,269,15,216,421,14,12,6,5,684.8000,122.0000,2135.7700,1,1,2026-08-24T00:00:00.000
8122,20260725,20260728,20260625,480,46440,21,413,143,331,445,425,4,19,6,4,685.5000,123.0000,2137.1400,1,1,2026-08-24T00:00:00.000
8123,20260731,20260622,20260806,9480,77520,73,432,109,366,64,385,12,2,5,4,686.2000,124.0000,2138.5100,1,1,2026-08-24T00:00:00.000
8124,20260614,20260824,20260730,64980,5160,317,122,115,356,434,470,3,17,1,1,686.9000,125.0000,2139.8800,1,1,2026-08-24T00:00:00.000
8125,20260613,20260808,20260606,81900,13260,428,250,186,72,192,240,10,14,4,4,687.6000,126.0000,2141.2500,1,1,2026-08-24T00:00:00.000
8126,20260812,20260731,20260619,61080,82980,148,119,306,214,166,-1,1,12,1,4,688.3000,127.0000,2142.6200,1,1,2026-08-24T00:00:00.000
8127,20260817,20260803,20260714,47880,28380,434,269,174,450,50,238,14,5,6,5,689.0000,128.0000,2143.9900,1,1,2026-08-24T00:00:00.000
8128,20260703,20260702,20260718,67560,47220,222,215,14,12,28,253,8,11,5,5,689.7000,129.0000,2145.3600,1,1,2026-08-24T00:00:00.000
8129,20260720,20260711,20260529,56520,41280,310,478,13,134,405,429,7,10,4,5,690.4000,130.0000,2146.7300,1,1,2026-08-24T00:00:00.000
8130,20260610,20260814,20260619,14040,71700,398,101,255,33,312,238,11,11,1,1,691.1000,131.0000,2148.1000,1,1,2026-08-24T00:00:00.000
8131,20260803,20260807,20260725,13800,33660,191,283,461,292,415,113,6,17,4,4,691.8000,132.0000,2149.4700,1,1,2026-08-24T00:00:00.000
8132,20260806,20260701,20260618,30120,42420,7,274,156,38,240,140,3,10,3,5,692.5000,133.0000,2150.8400,1,1,2026-08-24T00:00:00.000
8133,20260819,20260722,20260808,7620,16440,348,403,72,27,463,133,13,19,4,1,693.2000,134.0000,2152.2100,1,1,2026-08-24T00:00:00.000
8134,20260710,20260720,20260721,43860,10920,474,383,180,351,222,169,3,13,3,1,693.9000,135.0000,2153.5800,1,1,2026-08-24T00:00:00.000
8135,20260528,20260719,20260625,37080,38880,362,243,364,188,422,402,2,11,7,2,694.6000,136.0000,2154.9500,1,1,2026-08-24T00:00:00.000
8136,20260703,20260719,20260816,39900,80580,459,72,257,307,371,22,1,15,1,3,695.3000,137.0000,2156.3200,1,1,2026-08-24T00:00:00.000
8137,20260723,20260706,20260615,80220,42540,448,368,326,275,123,45,3,6,4,4,696.0000,138.0000,2157.6900,1,1,2026-08-24T00:00:00.000
8138,20260702,20260805,20260619,30960,48360,493,177,54,364,30,456,1,16,2,4,696.7000,139.0000,2159.0600,1,1,2026-08-24T00:00:00.000
8139,20260728,20260713,20260719,73800,30000,409,82,493,129,364,361,11,10,4,2,697.4000,140.0000,2160.4300,1,1,2026-08-24T00:00:00.000
8140,20260722,20260614,20260618,85620,61980,483,428,229,13,463,310,3,11,3,3,698.1000,141.0000,2161.8000,1,1,2026-08-24T00:00:00.000
8141,20260821,20260621,20260610,22200,65580,275,245,430,101,481,381,5,12,2,5,698.8000,142.0000,2163.1700,1,1,2026-08-24T00:00:00.000
8142,20260617,20260604,20260819,23100,540,462,280,301,18,105,182,12,19,3,3,699.5000,143.0000,2164.5400,1,1,2026-08-24T00:00:00.000
8143,20260601,20260813,20260622,4260,7800,442,72,53,295,276,-1,11,4,6,4,700.2000,144.0000,2165.9100,1,1,2026-08-24T00:00:00.000
8144,20260614,20260614,20260609,63660,120,111,470,426,462,364,494,4,2,2,2,700.9000,145.0000,2167.2800,1,1,2026-08-24T00:00:00.000
8145,20260730,20260720,20260723,50280,20880,417,380,391,276,389,302,11,5,7,1,701.6000,146.0000,2168.6500,1,1,2026-08-24T00:00:00.000
8146,20260601,20260612,20260712,51120,84840,195,142,212,440,63,367,9,6,4,1,702.3000,147.0000,2170.0200,1,1,2026-08-24T00:00:00.000
8147,20260607,20260616,20260813,7920,82320,114,125,344,73,251,380,3,7,7,4,703.0000,148.0000,2171.3900,1,1,2026-08-24T00:00:00.000
8148,20260806,20260822,20260721,34380,23580,202,166,8,98,476,156,7,6,7,4,703.7000,149.0000,2172.7600,1,1,2026-08-24T00:00:00.000
8149,20260701,20260617,20260727,41040,13620,14,27,41,278,380,85,14,11,1,5,704.4000,150.0000,2174.1300,1,1,2026-08-24T00:00:00.000
8150,20260703,20260721,20260711,58380,60420,445,163,82,74,166,159,3,13,1,5,705.1000,151.0000,2175.5000,1,1,2026-08-24T00:00:00.000
8151,20260729,20260702,20260603,9480,16200,386,245,345,239,306,293,8,1,6,1,705.8000,152.0000,2176.8700,1,1,2026-08-24T00:00:00.000
8152,20260610,20260626,20260817,9900,76620,153,291,243,459,430,207,8,13,3,1,706.5000,153.0000,2178.2400,1,1,2026-08-24T00:00:00.000
8153,20260725,20260704,20260815,71220,55560,480,205,104,380,423,426,14,17,7,1,707.2000,154.0000,2179.6100,1,1,2026-08-24T00:00:00.000
8154,20260605,20260816,20260811,71220,54240,278,384,401,8,80,110,4,6,4,2,707.9000,155.0000,2180.9800,1,1,2026-08-24T00:00:00.000
8155,20260610,20260712,20260628,3960,37020,86,382,463,385,93,365,5,7,3,5,708.6000,156.0000,2182.3500,1,1,2026-08-24T00:00:00.000
8156,20260615,20260725,20260816,5460,54840,233,185,467,245,195,349,9,19,1,4,709.3000,157.0000,2183.7200,1,1,2026-08-24T00:00:00.000
8157,20260714,20260619,20260617,51120,35880,77,64,482,270,273,51,13,19,6,2,710.0000,158.0000,2185.0900,1,1,2026-08-24T00:00:00.000
8158,20260709,20260811,20260630,51060,17520,95,318,155,210,398,204,9,3,5,4,710.7000,159.0000,2186.4600,1,1,2026-08-24T00:00:00.000
8159,20260605,20260630,20260813,58080,4620,473,246,254,70,198,201,2,9,6,4,711.4000,160.0000,2187.8300,1,1,2026-08-24T00:00:00.000
8160,20260710,20260724,20260707,16140,42600,199,377,170,279,383,-1,3,20,1,5,712.1000,161.0000,2189.2000,1,1,2026-08-24T00:00:00.000
8161,20260731,20260630,20260824,53280,6000,452,367,89,315,139,375,9,19,5,2,712.8000,162.0000,2190.5700,1,1,2026-08-24T00:00:00.000
8162,20260623,20260613,20260603,53220,84480,228,147,278,266,32,454,1,11,6,5,713.5000,163.0000,2191.9400,1,1,2026-08-24T00:00:00.000
8163,20260617,20260815,20260819,40740,85500,238,396,185,471,87,351,9,2,5,3,714.2000,164.0000,2193.3100,1,1,2026-08-24T00:00:00.000
8164,20260708,20260618,20260630,54660,32520,346,2,15,380,253,327,7,8,3,5,714.9000,165.0000,2194.6800,1,1,2026-08-24T00:00:00.000
8165,20260814,20260714,20260724,40800,64080,64,300,134,34,118,284,5,7,6,1,715.6000,166.0000,2196.0500,1,1,2026-08-24T00:00:00.000
8166,20260713,20260601,20260814,45840,81660,367,104,465,347,490,418,13,18,7,4,716.3000,167.0000,2197.4200,1,1,2026-08-24T00:00:00.000
8167,20260820,20260726,20260619,39960,12180,424,129,158,411,403,343,2,5,6,5,717.0000,168.0000,2198.7900,1,1,2026-08-24T00:00:00.000
8168,20260612,20260708,20260701,48000,17520,407,45,87,413,328,211,9,1,7,2,717.7000,169.0000,2200.1600,1,1,2026-08-24T00:00:00.000
8169,20260601,20260805,20260617,46560,3780,171,158,406,245,444,483,11,9,1,1,718.4000,170.0000,2201.5300,1,1,2026-08-24T00:00:00.000
8170,20260814,20260819,20260616,12960,15180,36,452,183,44,23,323,1,4,2,4,719.1000,171.0000,2202.9000,1,1,2026-08-24T00:00:00.000
8171,20260530,20260627,20260617,50400,65340,61,36,52,233,181,421,13,6,3,3,719.8000,172.0000,2204.2700,1,1,2026-08-24T00:00:00.000
8172,20260618,20260604,20260604,26820,80820,381,233,168,449,152,437,3,6,6,5,720.5000,173.0000,2205.6400,1,1,2026-08-24T00:00:00.000
8173,20260714,20260713,20260615,30900,54420,418,119,109,287,247,498,3,5,1,5,721.2000,174.0000,2207.0100,1,1,2026-08-24T00:00:00.000
8174,20260817,20260701,20260607,21840,65760,118,104,422,375,468,150,13,3,3,4,721.9000,175.0000,2208.3800,1,1,2026-08-24T00:00:00.000
8175,20260714,20260808,20260713,30900,39420,366,153,381,235,473,313,13,7,4,2,722.6000,176.0000,2209.7500,1,1,2026-08-24T00:00:00.000
8176,20260820,20260805,20260707,28020,78720,288,273,462,333,318,231,1,18,1,1,723.3000,177.0000,2211.1200,1,1,2026-08-24T00:00:00.000
8177,20260614,20260611,20260725,49320,23280,296,476,337,77,206,-1,12,1,4,2,724.0000,178.0000,2212.4900,1,1,2026-08-24T00:00:00.000
8178,20260717,20260727,20260709,49380,13500,443,478,234,279,472,123,5,11,4,2,724.7000,179.0000,2213.8600,1,1,2026-08-24T00:00:00.000
8179,20260710,20260607,20260822,37620,73260,384,141,369,456,250,471,4,15,5,4,725.4000,180.0000,2215.2300,1,1,2026-08-24T00:00:00.000
8180,20260824,20260718,20260809,76020,28320,173,178,448,72,468,269,1,11,2,3,726.1000,181.0000,2216.6000,1,1,2026-08-24T00:00:00.000
8181,20260628,20260604,20260630,22920,66120,450,23,410,130,412,278,12,7,5,4,726.8000,182.0000,2217.9700,1,1,2026-08-24T00:00:00.000
8182,20260630,20260727,20260601,32400,7620,225,45,323,220,217,120,3,15,7,5,727.5000,183.0000,2219.3400,1,1,2026-08-24T00:00:00.000
8183,20260614,20260618,20260701,14100,63000,278,95,55,102,80,177,8,3,6,3,728.2000,184.0000,2220.7100,1,1,2026-08-24T00:00:00.000
8184,20260731,20260621,20260822,23520,420,236,199,178,285,168,453,7,15,7,5,728.9000,185.0000,2222.0800,1,1,2026-08-24T00:00:00.000
8185,20260731,20260617,20260607,40440,70140,161,51,5,259,488,196,11,1,7,4,729.6000,186.0000,2223.4500,1,1,2026-08-24T00:00:00.000
8186,20260627,20260604,20260611,42600,68460,30,321,266,260,172,4,11,5,3,2,730.3000,187.0000,2224.8200,1,1,2026-08-24T00:00:00.000
8187,20260731,20260610,20260608,42420,15840,221,455,94,159,80,428,6,14,4,5,731.0000,188.0000,2226.1900,1,1,2026-08-24T00:00:00.000
8188,20260715,20260815,20260817,28140,77520,189,476,308,49,325,36,2,18,7,5,731.7000,189.0000,2227.5600,1,1,2026-08-24T00:00:00.000
8189,20260721,20260823,20260718,40320,41520,488,362,16,184,386,475,3,3,6,5,732.4000,190.0000,2228.9300,1,1,2026-08-24T00:00:00.000
8190,20260729,20260718,20260728,61320,77940,48,131,326,370,101,49,4,14,6,5,733.1000,191.0000,2230.3000,1,1,2026-08-24T00:00:00.000
8191,20260822,20260803,20260719,34740,48660,132,291,50,37,234,434,9,18,1,3,733.8000,192.0000,2231.6700,1,1,2026-08-24T00:00:00.000
8192,20260709,20260702,20260711,34860,23100,472,144,405,470,130,31,13,10,5,3,734.5000,193.0000,2233.0400,1,1,2026-08-24T00:00:00.000
8193,20260608,20260730,20260807,46860,17400,80,326,45,157,443,124,8,12,5,5,735.2000,194.0000,2234.4100,1,1,2026-08-24T00:00:00.000
8194,20260712,20260823,20260527,69240,3900,84,158,34,443,486,-1,7,8,4,2,735.9000,195.0000,2235.7800,1,1,2026-08-24T00:00:00.000
8195,20260715,20260820,20260618,82320,22440,87,311,339,463,426,200,7,15,7,3,736.6000,196.0000,2237.1500,1,1,2026-08-24T00:00:00.000
8196,20260528,20260802,20260621,10800,64380,69,8,146,340,168,306,9,12,1,3,737.3000,197.0000,2238.5200,1,1,2026-08-24T00:00:00.000
8197,20260725,20260726,20260630,83220,66480,412,370,104,412,343,290,5,14,1,3,738.0000,198.0000,2239.8900,1,1,2026-08-24T00:00:00.000
8198,20260618,20260603,20260607,56280,75960,85,10,140,458,202,170,12,1,2,2,738.7000,199.0000,2241.2600,1,1,2026-08-24T00:00:00.000
8199,20260719,20260824,20260604,2820,23460,225,287,66,162,378,476,1,12,7,1,739.4000,200.0000,2242.6300,1,1,2026-08-24T00:00:00.000
8200,20260610,20260614,20260713,10080,5700,50,212,356,175,268,120,1,5,4,3,740.1000,201.0000,2244.0000,1,1,2026-08-24T00:00:00.000
8201,20260705,20260801,20260807,82140,20580,414,353,179,12,418,121,12,19,5,1,740.8000,202.0000,2245.3700,1,1,2026-08-24T00:00:00.000
8202,20260621,20260814,20260610,38880,61500,391,200,95,31,41,428,11,15,7,5,741.5000,203.0000,2246.7400,1,1,2026-08-24T00:00:00.000
8203,20260630,20260809,20260807,78360,9900,352,22,420,347,75,143,4,15,3,1,742.2000,204.0000,2248.1100,1,1,2026-08-24T00:00:00.000
8204,20260820,20260624,20260717,15780,51300,54,151,190,149,165,140,5,5,3,1,742.9000,205.0000,2249.4800,1,1,2026-08-24T00:00:00.000
8205,20260806,20260527,20260807,52380,41760,276,417,15,304,351,477,4,18,2,3,743.6000,206.0000,2250.8500,1,1,2026-08-24T00:00:00.000
8206,20260812,20260723,20260808,18600,52800,157,234,385,379,305,11,1,4,2,3,744.3000,207.0000,2252.2200,1,1,2026-08-24T00:00:00.000
8207,20260714,20260705,20260806,84480,11820,279,432,157,255,373,128,9,5,7,4,745.0000,208.0000,2253.5900,1,1,2026-08-24T00:00:00.000
8208,20260721,20260727,20260810,37740,63900,77,441,238,263,10,280,12,8,5,1,745.7000,209.0000,2254.9600,1,1,2026-08-24T00:00:00.000
8209,20260719,20260722,20260729,65220,51120,3,328,461,405,72,495,4,12,4,3,746.4000,210.0000,2256.3300,1,1,2026-08-24T00:00:00.000
8210,20260711,20260714,20260625,54420,30660,40,294,139,300,220,261,11,4,6,2,747.1000,211.0000,2257.7000,1,1,2026-08-24T00:00:00.000
8211,20260813,20260717,20260622,84060,67140,377,433,222,240,2,-1,1,4,5,2,747.8000,212.0000,2259.0700,1,1,2026-08-24T00:00:00.000
8212,20260614,20260815,20260719,65280,65880,125,245,348,371,437,472,7,11,7,4,748.5000,213.0000,2260.4400,1,1,2026-08-24T00:00:00.000
8213,20260824,20260715,20260630,21540,48540,447,154,49,209,170,422,11,7,5,5,749.2000,214.0000,2261.8100,1,1,2026-08-24T00:00:00.000
8214,20260805,20260716,20260609,4620,62460,306,416,318,155,434,257,13,9,6,4,749.9000,215.0000,2263.1800,1,1,2026-08-24T00:00:00.000
8215,20260724,20260717,20260630,42000,41640,182,205,114,359,492,391,4,13,1,5,750.6000,216.0000,2264.5500,1,1,2026-08-24T00:00:00.000
8216,20260724,20260723,20260804,53700,38040,65,192,196,367,478,141,4,5,3,5,751.3000,217.0000,2265.9200,1,1,2026-08-24T00:00:00.000
8217,20260611,20260728,20260814,11640,25620,405,238,335,340,78,430,4,7,1,2,752.0000,218.0000,2267.2900,1,1,2026-08-24T00:00:00.000
8218,20260803,20260731,20260701,51360,69240,393,308,88,68,286,132,2,14,1,2,752.7000,219.0000,2268.6600,1,1,2026-08-24T00:00:00.000
8219,20260715,20260805,20260530,82440,52080,308,410,208,478,398,46,14,5,7,3,753.4000,220.0000,2270.0300,1,1,2026-08-24T00:00:00.000
8220,20260616,20260822,20260801,45720,67200,88,276,276,269,156,224,4,8,3,2,754.1000,221.0000,2271.4000,1,1,2026-08-24T00:00:00.000
8221,20260528,20260608,20260605,37200,82320,20,440,150,204,352,358,5,1,3,5,754.8000,222.0000,2272.7700,1,1,2026-08-24T00:00:00.000
8222,20260619,20260717,20260617,18240,35400,405,106,100,41,267,63,4,9,7,4,755.5000,223.0000,2274.1400,1,1,2026-08-24T00:00:00.000
8223,20260709,20260802,20260701,61200,56400,496,397,255,237,17,41,8,2,2,4,756.2000,224.0000,2275.5100,1,1,2026-08-24T00:00:00.000
8224,20260626,20260822,20260811,780,48600,412,402,201,228,310,445,1,12,4,1,756.9000,225.0000,2276.8800,1,1,2026-08-24T00:00:00.000
8225,20260620,20260713,20260617,11280,45480,189,248,329,60,163,299,7,11,5,5,757.6000,226.0000,2278.2500,1,1,2026-08-24T00:00:00.000
8226,20260627,20260724,20260601,45900,85800,260,184,16,401,354,294,14,8,6,2,758.3000,227.0000,2279.6200,1,1,2026-08-24T00:00:00.000
