FinanceBudgetForecastKey,SnapshotDateKey,FiscalPeriodDateKey,FinancePlanningVersionKey,GlAccountKey,CostCenterKey,BusinessUnitKey,ProductKey,FinanceProfitObjectKey,FinanceScenarioTypeKey,CurrencyKey,BudgetAmount,ForecastAmount,BudgetQuantity,ForecastQuantity,SourceSystemKey,BatchId,LoadedAtUtc
1873,20260703,20260609,487,167,362,488,450,141,5,3,2576.0100,2576.0100,311.2000,311.2000,1,1,2026-08-24T00:00:00.000
1874,20260618,20260613,484,493,384,53,244,283,10,2,2577.3800,2577.3800,311.9000,311.9000,1,1,2026-08-24T00:00:00.000
1875,20260807,20260715,485,118,359,11,35,354,8,3,2578.7500,2578.7500,312.6000,312.6000,1,1,2026-08-24T00:00:00.000
1876,20260727,20260801,188,500,382,108,500,225,6,2,2580.1200,2580.1200,313.3000,313.3000,1,1,2026-08-24T00:00:00.000
1877,20260816,20260824,164,336,71,194,311,141,3,3,2581.4900,2581.4900,314.0000,314.0000,1,1,2026-08-24T00:00:00.000
1878,20260810,20260610,196,105,133,110,56,495,9,5,2582.8600,2582.8600,314.7000,314.7000,1,1,2026-08-24T00:00:00.000
1879,20260716,20260707,390,408,236,489,448,340,4,5,2584.2300,2584.2300,315.4000,315.4000,1,1,2026-08-24T00:00:00.000
1880,20260606,20260627,59,494,126,206,461,134,9,2,2585.6000,2585.6000,316.1000,316.1000,1,1,2026-08-24T00:00:00.000
1881,20260707,20260802,150,273,145,288,144,386,8,2,2586.9700,2586.9700,316.8000,316.8000,1,1,2026-08-24T00:00:00.000
1882,20260727,20260622,266,66,113,262,218,245,5,4,2588.3400,2588.3400,317.5000,317.5000,1,1,2026-08-24T00:00:00.000
1883,20260815,20260819,210,271,145,466,215,71,3,4,2589.7100,2589.7100,318.2000,318.2000,1,1,2026-08-24T00:00:00.000
1884,20260722,20260605,232,400,441,221,441,454,5,3,2591.0800,2591.0800,318.9000,318.9000,1,1,2026-08-24T00:00:00.000
1885,20260801,20260712,20,144,467,366,113,36,7,2,2592.4500,2592.4500,319.6000,319.6000,1,1,2026-08-24T00:00:00.000
1886,20260715,20260810,57,479,415,257,341,99,2,3,2593.8200,2593.8200,320.3000,320.3000,1,1,2026-08-24T00:00:00.000
1887,20260707,20260610,489,218,-1,462,-1,-1,1,4,2595.1900,2595.1900,321.0000,321.0000,1,1,2026-08-24T00:00:00.000
1888,20260819,20260822,315,312,402,226,274,6,6,4,2596.5600,2596.5600,321.7000,321.7000,1,1,2026-08-24T00:00:00.000
1889,20260615,20260602,5,424,63,41,282,84,2,2,2597.9300,2597.9300,322.4000,322.4000,1,1,2026-08-24T00:00:00.000
1890,20260709,20260824,421,306,434,102,214,108,9,1,2599.3000,2599.3000,323.1000,323.1000,1,1,2026-08-24T00:00:00.000
1891,20260626,20260612,357,444,413,415,198,18,9,1,2600.6700,2600.6700,323.8000,323.8000,1,1,2026-08-24T00:00:00.000
1892,20260612,20260706,243,217,356,88,478,74,8,1,2602.0400,2602.0400,324.5000,324.5000,1,1,2026-08-24T00:00:00.000
1893,20260817,20260806,315,341,178,261,266,327,2,1,2603.4100,2603.4100,325.2000,325.2000,1,1,2026-08-24T00:00:00.000
1894,20260706,20260706,247,141,195,7,212,161,3,2,2604.7800,2604.7800,325.9000,325.9000,1,1,2026-08-24T00:00:00.000
1895,20260819,20260602,383,383,422,447,459,189,6,3,2606.1500,2606.1500,326.6000,326.6000,1,1,2026-08-24T00:00:00.000
1896,20260607,20260626,4,243,253,205,170,345,9,4,2607.5200,2607.5200,327.3000,327.3000,1,1,2026-08-24T00:00:00.000
1897,20260621,20260730,53,472,242,328,338,467,5,2,2608.8900,2608.8900,328.0000,328.0000,1,1,2026-08-24T00:00:00.000
1898,20260605,20260630,399,473,490,332,36,257,10,1,2610.2600,2610.2600,328.7000,328.7000,1,1,2026-08-24T00:00:00.000
1899,20260809,20260803,380,262,333,33,489,469,8,1,2611.6300,2611.6300,329.4000,329.4000,1,1,2026-08-24T00:00:00.000
1900,20260615,20260816,199,20,330,276,318,331,5,4,2613.0000,2613.0000,330.1000,330.1000,1,1,2026-08-24T00:00:00.000
1901,20260713,20260613,351,460,450,262,89,440,10,1,2614.3700,2614.3700,330.8000,330.8000,1,1,2026-08-24T00:00:00.000
1902,20260728,20260620,314,220,72,75,263,46,8,1,2615.7400,2615.7400,331.5000,331.5000,1,1,2026-08-24T00:00:00.000
1903,20260823,20260806,481,291,256,156,170,495,4,3,2617.1100,2617.1100,332.2000,332.2000,1,1,2026-08-24T00:00:00.000
1904,20260623,20260629,15,354,-1,160,-1,-1,3,3,2618.4800,2618.4800,332.9000,332.9000,1,1,2026-08-24T00:00:00.000
1905,20260601,20260806,361,137,15,268,440,4,4,3,2619.8500,2619.8500,333.6000,333.6000,1,1,2026-08-24T00:00:00.000
1906,20260626,20260721,344,467,150,196,215,2,9,3,2621.2200,2621.2200,334.3000,334.3000,1,1,2026-08-24T00:00:00.000
1907,20260821,20260613,230,27,459,405,147,400,2,5,2622.5900,2622.5900,335.0000,335.0000,1,1,2026-08-24T00:00:00.000
1908,20260701,20260717,328,42,100,287,239,183,7,4,2623.9600,2623.9600,335.7000,335.7000,1,1,2026-08-24T00:00:00.000
1909,20260607,20260723,302,420,442,13,62,429,10,5,2625.3300,2625.3300,336.4000,336.4000,1,1,2026-08-24T00:00:00.000
1910,20260708,20260804,155,296,479,414,377,254,7,5,2626.7000,2626.7000,337.1000,337.1000,1,1,2026-08-24T00:00:00.000
1911,20260606,20260612,133,36,40,151,131,495,4,2,2628.0700,2628.0700,337.8000,337.8000,1,1,2026-08-24T00:00:00.000
1912,20260815,20260709,160,493,348,231,51,160,10,2,2629.4400,2629.4400,338.5000,338.5000,1,1,2026-08-24T00:00:00.000
1913,20260621,20260711,94,483,292,138,391,286,2,3,2630.8100,2630.8100,339.2000,339.2000,1,1,2026-08-24T00:00:00.000
1914,20260612,20260629,373,164,312,280,20,302,9,2,2632.1800,2632.1800,339.9000,339.9000,1,1,2026-08-24T00:00:00.000
1915,20260807,20260707,82,208,414,260,94,276,10,3,2633.5500,2633.5500,340.6000,340.6000,1,1,2026-08-24T00:00:00.000
1916,20260610,20260801,444,188,291,453,414,389,10,2,2634.9200,2634.9200,341.3000,341.3000,1,1,2026-08-24T00:00:00.000
1917,20260816,20260824,210,172,395,160,201,102,7,1,2636.2900,2636.2900,342.0000,342.0000,1,1,2026-08-24T00:00:00.000
1918,20260720,20260822,84,383,294,131,141,74,9,4,2637.6600,2637.6600,342.7000,342.7000,1,1,2026-08-24T00:00:00.000
1919,20260624,20260818,273,376,346,378,81,381,5,4,2639.0300,2639.0300,343.4000,343.4000,1,1,2026-08-24T00:00:00.000
1920,20260617,20260623,235,202,74,134,447,294,3,2,2640.4000,2640.4000,344.1000,344.1000,1,1,2026-08-24T00:00:00.000
1921,20260618,20260819,368,415,-1,18,-1,-1,6,2,2641.7700,2641.7700,344.8000,344.8000,1,1,2026-08-24T00:00:00.000
1922,20260727,20260601,495,56,86,56,379,19,4,1,2643.1400,2643.1400,345.5000,345.5000,1,1,2026-08-24T00:00:00.000
1923,20260731,20260730,316,308,140,472,423,464,6,5,2644.5100,2644.5100,346.2000,346.2000,1,1,2026-08-24T00:00:00.000
1924,20260604,20260712,347,103,374,459,451,38,6,4,2645.8800,2645.8800,346.9000,346.9000,1,1,2026-08-24T00:00:00.000
1925,20260628,20260713,255,489,26,165,307,116,8,3,2647.2500,2647.2500,347.6000,347.6000,1,1,2026-08-24T00:00:00.000
1926,20260814,20260622,349,358,281,378,396,77,7,3,2648.6200,2648.6200,348.3000,348.3000,1,1,2026-08-24T00:00:00.000
1927,20260813,20260804,208,272,399,99,253,310,4,5,2649.9900,2649.9900,349.0000,349.0000,1,1,2026-08-24T00:00:00.000
1928,20260705,20260803,472,425,101,111,125,123,9,3,2651.3600,2651.3600,349.7000,349.7000,1,1,2026-08-24T00:00:00.000
1929,20260607,20260716,359,207,440,333,305,14,8,5,2652.7300,2652.7300,350.4000,350.4000,1,1,2026-08-24T00:00:00.000
1930,20260531,20260709,384,485,234,342,370,189,10,2,2654.1000,2654.1000,351.1000,351.1000,1,1,2026-08-24T00:00:00.000
1931,20260801,20260717,246,491,479,479,133,221,4,2,2655.4700,2655.4700,351.8000,351.8000,1,1,2026-08-24T00:00:00.000
1932,20260820,20260712,258,408,146,84,8,459,6,5,2656.8400,2656.8400,352.5000,352.5000,1,1,2026-08-24T00:00:00.000
1933,20260711,20260818,27,139,60,385,316,219,7,4,2658.2100,2658.2100,353.2000,353.2000,1,1,2026-08-24T00:00:00.000
1934,20260704,20260805,379,493,159,267,287,349,3,3,2659.5800,2659.5800,353.9000,353.9000,1,1,2026-08-24T00:00:00.000
1935,20260612,20260802,7,78,415,19,208,175,9,2,2660.9500,2660.9500,354.6000,354.6000,1,1,2026-08-24T00:00:00.000
1936,20260808,20260805,316,493,498,121,479,500,1,1,2662.3200,2662.3200,355.3000,355.3000,1,1,2026-08-24T00:00:00.000
1937,20260702,20260814,319,466,298,379,115,227,7,2,2663.6900,2663.6900,356.0000,356.0000,1,1,2026-08-24T00:00:00.000
1938,20260624,20260627,189,82,-1,256,-1,-1,9,5,2665.0600,2665.0600,356.7000,356.7000,1,1,2026-08-24T00:00:00.000
1939,20260708,20260801,417,175,293,295,490,56,2,5,2666.4300,2666.4300,357.4000,357.4000,1,1,2026-08-24T00:00:00.000
1940,20260721,20260710,288,32,333,281,67,292,3,4,2667.8000,2667.8000,358.1000,358.1000,1,1,2026-08-24T00:00:00.000
1941,20260723,20260618,350,445,393,431,104,372,6,5,2669.1700,2669.1700,358.8000,358.8000,1,1,2026-08-24T00:00:00.000
1942,20260727,20260710,385,467,498,449,316,114,4,5,2670.5400,2670.5400,359.5000,359.5000,1,1,2026-08-24T00:00:00.000
1943,20260619,20260616,215,68,336,102,97,207,10,4,2671.9100,2671.9100,360.2000,360.2000,1,1,2026-08-24T00:00:00.000
1944,20260609,20260618,167,124,475,446,352,384,10,3,2673.2800,2673.2800,360.9000,360.9000,1,1,2026-08-24T00:00:00.000
1945,20260708,20260807,117,4,220,339,435,344,5,5,2674.6500,2674.6500,361.6000,361.6000,1,1,2026-08-24T00:00:00.000
1946,20260709,20260725,271,150,218,160,123,347,9,2,2676.0200,2676.0200,362.3000,362.3000,1,1,2026-08-24T00:00:00.000
1947,20260528,20260708,186,150,358,315,202,106,3,5,2677.3900,2677.3900,363.0000,363.0000,1,1,2026-08-24T00:00:00.000
1948,20260625,20260811,321,44,337,272,348,33,5,1,2678.7600,2678.7600,363.7000,363.7000,1,1,2026-08-24T00:00:00.000
1949,20260605,20260622,488,388,468,312,146,239,1,2,2680.1300,2680.1300,364.4000,364.4000,1,1,2026-08-24T00:00:00.000
1950,20260615,20260820,84,95,240,288,59,459,10,1,2681.5000,2681.5000,365.1000,365.1000,1,1,2026-08-24T00:00:00.000
1951,20260727,20260615,347,258,159,407,412,452,9,4,2682.8700,2682.8700,365.8000,365.8000,1,1,2026-08-24T00:00:00.000
1952,20260625,20260624,472,435,232,425,32,341,10,4,2684.2400,2684.2400,366.5000,366.5000,1,1,2026-08-24T00:00:00.000
1953,20260713,20260806,425,157,69,481,21,442,5,2,2685.6100,2685.6100,367.2000,367.2000,1,1,2026-08-24T00:00:00.000
1954,20260819,20260820,299,483,95,49,290,439,9,5,2686.9800,2686.9800,367.9000,367.9000,1,1,2026-08-24T00:00:00.000
1955,20260531,20260728,309,110,-1,44,-1,-1,1,3,2688.3500,2688.3500,368.6000,368.6000,1,1,2026-08-24T00:00:00.000
1956,20260619,20260823,349,384,207,32,319,331,10,5,2689.7200,2689.7200,369.3000,369.3000,1,1,2026-08-24T00:00:00.000
1957,20260630,20260608,34,37,450,300,145,488,7,4,2691.0900,2691.0900,370.0000,370.0000,1,1,2026-08-24T00:00:00.000
1958,20260605,20260620,121,279,281,227,191,150,1,5,2692.4600,2692.4600,370.7000,370.7000,1,1,2026-08-24T00:00:00.000
1959,20260720,20260706,399,75,480,485,34,285,1,1,2693.8300,2693.8300,371.4000,371.4000,1,1,2026-08-24T00:00:00.000
1960,20260715,20260716,59,253,250,85,363,57,4,5,2695.2000,2695.2000,372.1000,372.1000,1,1,2026-08-24T00:00:00.000
1961,20260612,20260819,112,383,241,50,131,135,6,4,2696.5700,2696.5700,372.8000,372.8000,1,1,2026-08-24T00:00:00.000
1962,20260601,20260823,309,276,87,234,444,143,5,5,2697.9400,2697.9400,373.5000,373.5000,1,1,2026-08-24T00:00:00.000
1963,20260717,20260705,360,441,378,148,351,209,1,5,2699.3100,2699.3100,374.2000,374.2000,1,1,2026-08-24T00:00:00.000
1964,20260606,20260807,358,459,21,440,272,243,6,1,2700.6800,2700.6800,374.9000,374.9000,1,1,2026-08-24T00:00:00.000
1965,20260628,20260807,285,82,391,107,246,492,4,1,2702.0500,2702.0500,375.6000,375.6000,1,1,2026-08-24T00:00:00.000
1966,20260820,20260605,406,29,95,195,75,75,9,5,2703.4200,2703.4200,376.3000,376.3000,1,1,2026-08-24T00:00:00.000
1967,20260804,20260805,458,145,487,325,178,14,10,2,2704.7900,2704.7900,377.0000,377.0000,1,1,2026-08-24T00:00:00.000
1968,20260607,20260810,66,346,83,230,170,409,5,3,2706.1600,2706.1600,377.7000,377.7000,1,1,2026-08-24T00:00:00.000
1969,20260617,20260605,171,430,312,159,469,79,1,2,2707.5300,2707.5300,378.4000,378.4000,1,1,2026-08-24T00:00:00.000
1970,20260528,20260810,437,172,420,158,444,172,10,3,2708.9000,2708.9000,379.1000,379.1000,1,1,2026-08-24T00:00:00.000
1971,20260625,20260810,277,302,324,137,404,209,10,4,2710.2700,2710.2700,379.8000,379.8000,1,1,2026-08-24T00:00:00.000
1972,20260716,20260727,371,124,-1,359,-1,-1,10,5,2711.6400,2711.6400,380.5000,380.5000,1,1,2026-08-24T00:00:00.000
1973,20260614,20260823,82,439,422,470,26,307,4,2,2713.0100,2713.0100,381.2000,381.2000,1,1,2026-08-24T00:00:00.000
1974,20260604,20260814,388,87,251,389,37,269,1,4,2714.3800,2714.3800,381.9000,381.9000,1,1,2026-08-24T00:00:00.000
1975,20260620,20260802,236,217,312,42,10,380,5,5,2715.7500,2715.7500,382.6000,382.6000,1,1,2026-08-24T00:00:00.000
1976,20260614,20260616,357,212,214,395,335,367,8,5,2717.1200,2717.1200,383.3000,383.3000,1,1,2026-08-24T00:00:00.000
1977,20260719,20260811,466,305,388,105,154,335,7,2,2718.4900,2718.4900,384.0000,384.0000,1,1,2026-08-24T00:00:00.000
1978,20260616,20260629,294,297,172,151,291,386,10,2,2719.8600,2719.8600,384.7000,384.7000,1,1,2026-08-24T00:00:00.000
1979,20260817,20260707,416,379,223,101,116,470,7,3,2721.2300,2721.2300,385.4000,385.4000,1,1,2026-08-24T00:00:00.000
1980,20260820,20260724,102,473,379,23,144,303,8,3,2722.6000,2722.6000,386.1000,386.1000,1,1,2026-08-24T00:00:00.000
1981,20260718,20260604,443,426,113,488,211,384,5,1,2723.9700,2723.9700,386.8000,386.8000,1,1,2026-08-24T00:00:00.000
1982,20260813,20260729,119,190,394,88,260,314,5,3,2725.3400,2725.3400,387.5000,387.5000,1,1,2026-08-24T00:00:00.000
1983,20260715,20260707,393,39,402,399,11,216,9,3,2726.7100,2726.7100,388.2000,388.2000,1,1,2026-08-24T00:00:00.000
1984,20260604,20260815,32,378,302,115,463,159,9,4,2728.0800,2728.0800,388.9000,388.9000,1,1,2026-08-24T00:00:00.000
1985,20260618,20260813,480,108,29,193,101,208,1,3,2729.4500,2729.4500,389.6000,389.6000,1,1,2026-08-24T00:00:00.000
1986,20260712,20260608,129,376,430,292,234,234,2,2,2730.8200,2730.8200,390.3000,390.3000,1,1,2026-08-24T00:00:00.000
1987,20260702,20260714,367,299,209,389,14,39,7,1,2732.1900,2732.1900,391.0000,391.0000,1,1,2026-08-24T00:00:00.000
1988,20260630,20260809,355,3,74,353,228,456,10,4,2733.5600,2733.5600,391.7000,391.7000,1,1,2026-08-24T00:00:00.000
1989,20260731,20260704,390,443,-1,480,-1,-1,5,3,2734.9300,2734.9300,392.4000,392.4000,1,1,2026-08-24T00:00:00.000
1990,20260817,20260710,394,92,81,373,181,317,1,1,2736.3000,2736.3000,393.1000,393.1000,1,1,2026-08-24T00:00:00.000
1991,20260626,20260812,266,207,111,256,324,357,5,1,2737.6700,2737.6700,393.8000,393.8000,1,1,2026-08-24T00:00:00.000
1992,20260617,20260625,24,367,392,95,30,227,6,4,2739.0400,2739.0400,394.5000,394.5000,1,1,2026-08-24T00:00:00.000
1993,20260715,20260816,13,257,158,397,55,437,10,4,2740.4100,2740.4100,395.2000,395.2000,1,1,2026-08-24T00:00:00.000
1994,20260810,20260727,236,2,487,456,71,88,2,3,2741.7800,2741.7800,395.9000,395.9000,1,1,2026-08-24T00:00:00.000
1995,20260812,20260726,465,99,321,128,15,241,1,4,2743.1500,2743.1500,396.6000,396.6000,1,1,2026-08-24T00:00:00.000
1996,20260723,20260730,44,10,325,34,329,296,2,5,2744.5200,2744.5200,397.3000,397.3000,1,1,2026-08-24T00:00:00.000
1997,20260610,20260527,258,242,474,476,139,316,4,1,2745.8900,2745.8900,398.0000,398.0000,1,1,2026-08-24T00:00:00.000
1998,20260706,20260701,473,438,174,439,368,24,9,4,2747.2600,2747.2600,398.7000,398.7000,1,1,2026-08-24T00:00:00.000
1999,20260530,20260615,99,188,39,201,437,51,10,2,2748.6300,2748.6300,399.4000,399.4000,1,1,2026-08-24T00:00:00.000
2000,20260527,20260702,131,1,25,156,458,141,4,2,2750.0000,2750.0000,400.1000,400.1000,1,1,2026-08-24T00:00:00.000
2001,20260608,20260623,351,140,5,182,65,276,8,2,2751.3700,2751.3700,400.8000,400.8000,1,1,2026-08-24T00:00:00.000
2002,20260528,20260724,304,348,392,310,140,442,4,2,2752.7400,2752.7400,401.5000,401.5000,1,1,2026-08-24T00:00:00.000
2003,20260707,20260807,120,263,422,221,52,119,3,1,2754.1100,2754.1100,402.2000,402.2000,1,1,2026-08-24T00:00:00.000
2004,20260722,20260724,164,187,111,431,161,272,2,5,2755.4800,2755.4800,402.9000,402.9000,1,1,2026-08-24T00:00:00.000
2005,20260624,20260603,64,298,323,62,300,460,4,2,2756.8500,2756.8500,403.6000,403.6000,1,1,2026-08-24T00:00:00.000
2006,20260706,20260704,16,140,-1,402,-1,-1,8,5,2758.2200,2758.2200,404.3000,404.3000,1,1,2026-08-24T00:00:00.000
2007,20260601,20260806,215,263,143,300,148,157,7,1,2759.5900,2759.5900,405.0000,405.0000,1,1,2026-08-24T00:00:00.000
2008,20260625,20260817,147,117,105,166,488,157,7,4,2760.9600,2760.9600,405.7000,405.7000,1,1,2026-08-24T00:00:00.000
2009,20260713,20260625,1,408,97,91,497,418,8,4,2762.3300,2762.3300,406.4000,406.4000,1,1,2026-08-24T00:00:00.000
2010,20260709,20260623,317,245,480,86,227,38,1,5,2763.7000,2763.7000,407.1000,407.1000,1,1,2026-08-24T00:00:00.000
2011,20260606,20260616,19,356,497,195,457,282,3,2,2765.0700,2765.0700,407.8000,407.8000,1,1,2026-08-24T00:00:00.000
2012,20260817,20260625,286,89,142,99,344,107,6,2,2766.4400,2766.4400,408.5000,408.5000,1,1,2026-08-24T00:00:00.000
2013,20260613,20260629,451,420,376,237,144,278,10,5,2767.8100,2767.8100,409.2000,409.2000,1,1,2026-08-24T00:00:00.000
2014,20260714,20260617,59,399,56,16,174,232,9,2,2769.1800,2769.1800,409.9000,409.9000,1,1,2026-08-24T00:00:00.000
2015,20260727,20260621,89,363,196,472,347,366,1,4,2770.5500,2770.5500,410.6000,410.6000,1,1,2026-08-24T00:00:00.000
2016,20260615,20260702,136,245,476,111,401,204,9,2,2771.9200,2771.9200,411.3000,411.3000,1,1,2026-08-24T00:00:00.000
2017,20260611,20260712,305,381,77,330,360,280,1,4,2773.2900,2773.2900,412.0000,412.0000,1,1,2026-08-24T00:00:00.000
2018,20260603,20260711,63,181,434,461,33,424,9,3,2774.6600,2774.6600,412.7000,412.7000,1,1,2026-08-24T00:00:00.000
2019,20260804,20260807,72,74,93,11,464,464,9,1,2776.0300,2776.0300,413.4000,413.4000,1,1,2026-08-24T00:00:00.000
2020,20260626,20260622,342,195,391,268,194,61,5,4,2777.4000,2777.4000,414.1000,414.1000,1,1,2026-08-24T00:00:00.000
2021,20260807,20260627,175,62,170,209,110,242,3,5,2778.7700,2778.7700,414.8000,414.8000,1,1,2026-08-24T00:00:00.000
2022,20260614,20260814,14,364,418,312,157,190,7,5,2780.1400,2780.1400,415.5000,415.5000,1,1,2026-08-24T00:00:00.000
2023,20260718,20260606,473,135,-1,9,-1,-1,3,2,2781.5100,2781.5100,416.2000,416.2000,1,1,2026-08-24T00:00:00.000
2024,20260810,20260602,307,412,200,97,418,203,3,5,2782.8800,2782.8800,416.9000,416.9000,1,1,2026-08-24T00:00:00.000
2025,20260621,20260623,405,33,293,33,282,74,2,4,2784.2500,2784.2500,417.6000,417.6000,1,1,2026-08-24T00:00:00.000
2026,20260629,20260620,346,167,141,191,154,489,9,2,2785.6200,2785.6200,418.3000,418.3000,1,1,2026-08-24T00:00:00.000
2027,20260531,20260626,439,376,464,97,444,30,1,2,2786.9900,2786.9900,419.0000,419.0000,1,1,2026-08-24T00:00:00.000
2028,20260613,20260728,52,304,341,292,459,273,5,4,2788.3600,2788.3600,419.7000,419.7000,1,1,2026-08-24T00:00:00.000
2029,20260731,20260718,87,389,450,295,481,244,2,4,2789.7300,2789.7300,420.4000,420.4000,1,1,2026-08-24T00:00:00.000
2030,20260717,20260801,8,495,332,311,486,152,5,4,2791.1000,2791.1000,421.1000,421.1000,1,1,2026-08-24T00:00:00.000
2031,20260612,20260812,354,157,278,210,111,260,6,3,2792.4700,2792.4700,421.8000,421.8000,1,1,2026-08-24T00:00:00.000
2032,20260824,20260821,34,334,469,104,304,430,10,5,2793.8400,2793.8400,422.5000,422.5000,1,1,2026-08-24T00:00:00.000
2033,20260727,20260605,358,51,152,241,241,487,9,4,2795.2100,2795.2100,423.2000,423.2000,1,1,2026-08-24T00:00:00.000
2034,20260621,20260729,274,402,341,251,175,263,2,5,2796.5800,2796.5800,423.9000,423.9000,1,1,2026-08-24T00:00:00.000
2035,20260724,20260601,249,280,227,114,173,484,9,4,2797.9500,2797.9500,424.6000,424.6000,1,1,2026-08-24T00:00:00.000
2036,20260611,20260624,134,88,458,421,7,481,1,4,2799.3200,2799.3200,425.3000,425.3000,1,1,2026-08-24T00:00:00.000
2037,20260822,20260629,397,268,42,390,164,133,8,4,2800.6900,2800.6900,426.0000,426.0000,1,1,2026-08-24T00:00:00.000
2038,20260626,20260704,71,471,341,385,432,292,9,2,2802.0600,2802.0600,426.7000,426.7000,1,1,2026-08-24T00:00:00.000
2039,20260529,20260628,235,271,498,194,269,86,4,4,2803.4300,2803.4300,427.4000,427.4000,1,1,2026-08-24T00:00:00.000
2040,20260604,20260627,90,48,-1,497,-1,-1,5,5,2804.8000,2804.8000,428.1000,428.1000,1,1,2026-08-24T00:00:00.000
2041,20260627,20260620,415,372,94,283,481,131,2,2,2806.1700,2806.1700,428.8000,428.8000,1,1,2026-08-24T00:00:00.000
2042,20260719,20260802,83,304,359,67,265,86,10,5,2807.5400,2807.5400,429.5000,429.5000,1,1,2026-08-24T00:00:00.000
2043,20260822,20260812,240,409,196,109,240,302,3,4,2808.9100,2808.9100,430.2000,430.2000,1,1,2026-08-24T00:00:00.000
2044,20260802,20260612,55,305,216,425,344,351,10,5,2810.2800,2810.2800,430.9000,430.9000,1,1,2026-08-24T00:00:00.000
2045,20260804,20260704,380,467,439,276,214,18,8,1,2811.6500,2811.6500,431.6000,431.6000,1,1,2026-08-24T00:00:00.000
2046,20260618,20260618,301,294,441,225,302,415,9,1,2813.0200,2813.0200,432.3000,432.3000,1,1,2026-08-24T00:00:00.000
2047,20260727,20260624,145,242,160,53,223,373,8,1,2814.3900,2814.3900,433.0000,433.0000,1,1,2026-08-24T00:00:00.000
2048,20260815,20260604,434,329,106,114,419,310,4,1,2815.7600,2815.7600,433.7000,433.7000,1,1,2026-08-24T00:00:00.000
2049,20260706,20260723,259,374,130,49,350,235,10,2,2817.1300,2817.1300,434.4000,434.4000,1,1,2026-08-24T00:00:00.000
2050,20260713,20260615,444,81,105,402,479,460,5,5,2818.5000,2818.5000,435.1000,435.1000,1,1,2026-08-24T00:00:00.000
2051,20260804,20260812,48,420,186,446,363,41,3,5,2819.8700,2819.8700,435.8000,435.8000,1,1,2026-08-24T00:00:00.000
2052,20260625,20260604,108,262,376,417,125,70,5,4,2821.2400,2821.2400,436.5000,436.5000,1,1,2026-08-24T00:00:00.000
2053,20260801,20260605,430,375,481,318,348,7,3,4,2822.6100,2822.6100,437.2000,437.2000,1,1,2026-08-24T00:00:00.000
2054,20260529,20260716,136,398,300,424,286,403,6,5,2823.9800,2823.9800,437.9000,437.9000,1,1,2026-08-24T00:00:00.000
2055,20260715,20260719,492,8,461,186,3,238,1,5,2825.3500,2825.3500,438.6000,438.6000,1,1,2026-08-24T00:00:00.000
2056,20260716,20260728,166,489,193,120,490,64,6,3,2826.7200,2826.7200,439.3000,439.3000,1,1,2026-08-24T00:00:00.000
2057,20260618,20260803,31,477,-1,174,-1,-1,10,3,2828.0900,2828.0900,440.0000,440.0000,1,1,2026-08-24T00:00:00.000
2058,20260726,20260701,390,474,99,79,426,4,4,3,2829.4600,2829.4600,440.7000,440.7000,1,1,2026-08-24T00:00:00.000
2059,20260620,20260724,338,353,180,466,211,474,5,4,2830.8300,2830.8300,441.4000,441.4000,1,1,2026-08-24T00:00:00.000
