InventoryBalanceSnapshotKey,SnapshotDateKey,ProductKey,PlantKey,InventoryBinKey,InventoryLotKey,InventorySerialNumberKey,InventoryConsignmentOwnerKey,InventoryStockStatusKey,UnitOfMeasureKey,OnHandQuantity,AvailableQuantity,ReservedQuantity,InventoryValueAmount,SourceSystemKey,BatchId,LoadedAtUtc
9324,20260605,278,16,422,87,168,32,7,1,526.9000,526.9000,526.9000,3783.8800,1,1,2026-08-24T00:00:00.000
9325,20260823,210,340,443,260,19,434,5,5,527.6000,527.6000,527.6000,3785.2500,1,1,2026-08-24T00:00:00.000
9326,20260604,287,183,270,58,404,409,7,1,528.3000,528.3000,528.3000,3786.6200,1,1,2026-08-24T00:00:00.000
9327,20260527,121,347,246,289,63,237,3,5,529.0000,529.0000,529.0000,3787.9900,1,1,2026-08-24T00:00:00.000
9328,20260606,78,223,163,447,339,94,9,7,529.7000,529.7000,529.7000,3789.3600,1,1,2026-08-24T00:00:00.000
9329,20260603,269,259,251,42,72,331,2,5,530.4000,530.4000,530.4000,3790.7300,1,1,2026-08-24T00:00:00.000
9330,20260627,173,335,338,128,217,204,10,5,531.1000,531.1000,531.1000,3792.1000,1,1,2026-08-24T00:00:00.000
9331,20260704,113,86,189,22,330,213,9,2,531.8000,531.8000,531.8000,3793.4700,1,1,2026-08-24T00:00:00.000
9332,20260602,27,49,84,87,409,19,3,1,532.5000,532.5000,532.5000,3794.8400,1,1,2026-08-24T00:00:00.000
9333,20260803,233,140,455,-1,-1,-1,6,5,533.2000,533.2000,533.2000,3796.2100,1,1,2026-08-24T00:00:00.000
9334,20260627,388,73,77,84,388,331,3,7,533.9000,533.9000,533.9000,3797.5800,1,1,2026-08-24T00:00:00.000
9335,20260611,390,265,29,241,209,416,2,3,534.6000,534.6000,534.6000,3798.9500,1,1,2026-08-24T00:00:00.000
9336,20260728,342,106,389,364,348,268,4,3,535.3000,535.3000,535.3000,3800.3200,1,1,2026-08-24T00:00:00.000
9337,20260810,267,126,399,233,65,367,4,4,536.0000,536.0000,536.0000,3801.6900,1,1,2026-08-24T00:00:00.000
9338,20260808,127,344,462,257,466,171,1,4,536.7000,536.7000,536.7000,3803.0600,1,1,2026-08-24T00:00:00.000
9339,20260606,188,326,173,138,13,307,4,5,537.4000,537.4000,537.4000,3804.4300,1,1,2026-08-24T00:00:00.000
9340,20260714,10,266,465,234,426,322,10,7,538.1000,538.1000,538.1000,3805.8000,1,1,2026-08-24T00:00:00.000
9341,20260626,293,305,475,425,286,468,10,3,538.8000,538.8000,538.8000,3807.1700,1,1,2026-08-24T00:00:00.000
9342,20260812,76,285,37,431,373,284,10,1,539.5000,539.5000,539.5000,3808.5400,1,1,2026-08-24T00:00:00.000
9343,20260623,430,14,306,394,198,443,2,5,540.2000,540.2000,540.2000,3809.9100,1,1,2026-08-24T00:00:00.000
9344,20260628,324,103,450,82,322,68,8,5,540.9000,540.9000,540.9000,3811.2800,1,1,2026-08-24T00:00:00.000
9345,20260607,465,215,227,322,496,491,9,4,541.6000,541.6000,541.6000,3812.6500,1,1,2026-08-24T00:00:00.000
9346,20260821,468,132,337,56,130,222,4,7,542.3000,542.3000,542.3000,3814.0200,1,1,2026-08-24T00:00:00.000
9347,20260713,46,329,210,301,25,200,2,2,543.0000,543.0000,543.0000,3815.3900,1,1,2026-08-24T00:00:00.000
9348,20260715,500,101,52,391,466,360,3,4,543.7000,543.7000,543.7000,3816.7600,1,1,2026-08-24T00:00:00.000
9349,20260606,253,214,466,111,41,35,5,5,544.4000,544.4000,544.4000,3818.1300,1,1,2026-08-24T00:00:00.000
9350,20260810,262,195,300,-1,-1,-1,9,1,545.1000,545.1000,545.1000,3819.5000,1,1,2026-08-24T00:00:00.000
9351,20260719,58,276,162,49,249,246,4,2,545.8000,545.8000,545.8000,3820.8700,1,1,2026-08-24T00:00:00.000
9352,20260814,44,134,457,235,464,60,6,7,546.5000,546.5000,546.5000,3822.2400,1,1,2026-08-24T00:00:00.000
9353,20260711,382,16,498,90,220,9,3,1,547.2000,547.2000,547.2000,3823.6100,1,1,2026-08-24T00:00:00.000
9354,20260602,104,246,421,467,195,64,9,4,547.9000,547.9000,547.9000,3824.9800,1,1,2026-08-24T00:00:00.000
9355,20260806,9,57,428,477,181,468,10,5,548.6000,548.6000,548.6000,3826.3500,1,1,2026-08-24T00:00:00.000
9356,20260810,290,118,70,126,153,164,10,2,549.3000,549.3000,549.3000,3827.7200,1,1,2026-08-24T00:00:00.000
9357,20260817,128,214,142,220,174,79,9,6,550.0000,550.0000,550.0000,3829.0900,1,1,2026-08-24T00:00:00.000
9358,20260709,372,224,458,401,435,174,3,7,550.7000,550.7000,550.7000,3830.4600,1,1,2026-08-24T00:00:00.000
9359,20260614,106,120,181,52,349,461,8,2,551.4000,551.4000,551.4000,3831.8300,1,1,2026-08-24T00:00:00.000
9360,20260616,486,240,126,94,194,132,3,1,552.1000,552.1000,552.1000,3833.2000,1,1,2026-08-24T00:00:00.000
9361,20260624,110,164,377,300,422,369,5,6,552.8000,552.8000,552.8000,3834.5700,1,1,2026-08-24T00:00:00.000
9362,20260823,163,99,317,194,45,67,5,4,553.5000,553.5000,553.5000,3835.9400,1,1,2026-08-24T00:00:00.000
9363,20260627,369,65,93,327,411,238,10,3,554.2000,554.2000,554.2000,3837.3100,1,1,2026-08-24T00:00:00.000
9364,20260530,322,15,155,337,288,399,6,3,554.9000,554.9000,554.9000,3838.6800,1,1,2026-08-24T00:00:00.000
9365,20260704,296,146,132,208,414,484,5,4,555.6000,555.6000,555.6000,3840.0500,1,1,2026-08-24T00:00:00.000
9366,20260816,331,240,158,380,410,172,6,4,556.3000,556.3000,556.3000,3841.4200,1,1,2026-08-24T00:00:00.000
9367,20260528,138,149,20,-1,-1,-1,5,5,557.0000,557.0000,557.0000,3842.7900,1,1,2026-08-24T00:00:00.000
9368,20260726,123,259,321,143,330,50,6,6,557.7000,557.7000,557.7000,3844.1600,1,1,2026-08-24T00:00:00.000
9369,20260618,355,140,169,284,268,425,3,6,558.4000,558.4000,558.4000,3845.5300,1,1,2026-08-24T00:00:00.000
9370,20260527,274,136,300,424,392,491,9,3,559.1000,559.1000,559.1000,3846.9000,1,1,2026-08-24T00:00:00.000
9371,20260724,496,154,110,192,462,314,8,2,559.8000,559.8000,559.8000,3848.2700,1,1,2026-08-24T00:00:00.000
9372,20260624,108,191,128,322,187,122,9,2,560.5000,560.5000,560.5000,3849.6400,1,1,2026-08-24T00:00:00.000
9373,20260611,264,128,240,442,396,50,6,4,561.2000,561.2000,561.2000,3851.0100,1,1,2026-08-24T00:00:00.000
9374,20260602,419,290,240,397,79,31,3,1,561.9000,561.9000,561.9000,3852.3800,1,1,2026-08-24T00:00:00.000
9375,20260704,489,319,319,392,176,297,7,3,562.6000,562.6000,562.6000,3853.7500,1,1,2026-08-24T00:00:00.000
9376,20260623,1,27,485,326,132,480,5,6,563.3000,563.3000,563.3000,3855.1200,1,1,2026-08-24T00:00:00.000
9377,20260714,85,5,289,256,116,224,8,4,564.0000,564.0000,564.0000,3856.4900,1,1,2026-08-24T00:00:00.000
9378,20260630,66,81,365,13,13,220,3,5,564.7000,564.7000,564.7000,3857.8600,1,1,2026-08-24T00:00:00.000
9379,20260613,209,194,131,19,90,437,10,7,565.4000,565.4000,565.4000,3859.2300,1,1,2026-08-24T00:00:00.000
9380,20260619,452,117,420,462,449,415,5,6,566.1000,566.1000,566.1000,3860.6000,1,1,2026-08-24T00:00:00.000
9381,20260622,375,150,15,165,5,401,4,5,566.8000,566.8000,566.8000,3861.9700,1,1,2026-08-24T00:00:00.000
9382,20260803,75,106,320,492,350,41,6,3,567.5000,567.5000,567.5000,3863.3400,1,1,2026-08-24T00:00:00.000
9383,20260704,359,86,219,41,492,11,5,6,568.2000,568.2000,568.2000,3864.7100,1,1,2026-08-24T00:00:00.000
9384,20260806,41,239,484,-1,-1,-1,3,6,568.9000,568.9000,568.9000,3866.0800,1,1,2026-08-24T00:00:00.000
9385,20260609,337,289,37,490,457,169,10,6,569.6000,569.6000,569.6000,3867.4500,1,1,2026-08-24T00:00:00.000
9386,20260608,350,103,129,255,137,304,5,6,570.3000,570.3000,570.3000,3868.8200,1,1,2026-08-24T00:00:00.000
9387,20260619,74,180,436,42,219,351,4,2,571.0000,571.0000,571.0000,3870.1900,1,1,2026-08-24T00:00:00.000
9388,20260816,72,262,441,384,143,288,3,6,571.7000,571.7000,571.7000,3871.5600,1,1,2026-08-24T00:00:00.000
9389,20260704,192,43,197,456,31,413,4,4,572.4000,572.4000,572.4000,3872.9300,1,1,2026-08-24T00:00:00.000
9390,20260822,118,1,391,406,286,331,2,5,573.1000,573.1000,573.1000,3874.3000,1,1,2026-08-24T00:00:00.000
9391,20260729,104,81,286,2,470,496,10,2,573.8000,573.8000,573.8000,3875.6700,1,1,2026-08-24T00:00:00.000
9392,20260722,97,195,99,342,203,425,8,2,574.5000,574.5000,574.5000,3877.0400,1,1,2026-08-24T00:00:00.000
9393,20260612,376,113,428,159,408,455,5,4,575.2000,575.2000,575.2000,3878.4100,1,1,2026-08-24T00:00:00.000
9394,20260603,358,110,369,480,381,457,3,3,575.9000,575.9000,575.9000,3879.7800,1,1,2026-08-24T00:00:00.000
9395,20260803,389,161,311,273,192,225,8,2,576.6000,576.6000,576.6000,3881.1500,1,1,2026-08-24T00:00:00.000
9396,20260708,3,45,341,150,346,125,1,3,577.3000,577.3000,577.3000,3882.5200,1,1,2026-08-24T00:00:00.000
9397,20260601,314,337,481,64,106,50,10,4,578.0000,578.0000,578.0000,3883.8900,1,1,2026-08-24T00:00:00.000
9398,20260622,473,291,32,67,322,45,5,2,578.7000,578.7000,578.7000,3885.2600,1,1,2026-08-24T00:00:00.000
9399,20260609,92,9,266,273,71,237,4,2,579.4000,579.4000,579.4000,3886.6300,1,1,2026-08-24T00:00:00.000
9400,20260527,157,64,166,277,358,53,7,1,580.1000,580.1000,580.1000,3888.0000,1,1,2026-08-24T00:00:00.000
9401,20260820,41,252,208,-1,-1,-1,6,3,580.8000,580.8000,580.8000,3889.3700,1,1,2026-08-24T00:00:00.000
9402,20260713,265,90,43,166,308,262,7,6,581.5000,581.5000,581.5000,3890.7400,1,1,2026-08-24T00:00:00.000
9403,20260802,140,93,98,351,252,198,5,3,582.2000,582.2000,582.2000,3892.1100,1,1,2026-08-24T00:00:00.000
9404,20260616,264,224,500,403,333,188,9,2,582.9000,582.9000,582.9000,3893.4800,1,1,2026-08-24T00:00:00.000
9405,20260601,341,306,352,8,203,10,3,4,583.6000,583.6000,583.6000,3894.8500,1,1,2026-08-24T00:00:00.000
9406,20260531,474,88,437,215,92,478,3,2,584.3000,584.3000,584.3000,3896.2200,1,1,2026-08-24T00:00:00.000
9407,20260722,344,273,433,36,467,194,6,5,585.0000,585.0000,585.0000,3897.5900,1,1,2026-08-24T00:00:00.000
9408,20260719,289,152,246,146,453,395,9,4,585.7000,585.7000,585.7000,3898.9600,1,1,2026-08-24T00:00:00.000
9409,20260617,471,317,234,36,360,269,4,2,586.4000,586.4000,586.4000,3900.3300,1,1,2026-08-24T00:00:00.000
9410,20260725,15,160,202,97,226,332,2,5,587.1000,587.1000,587.1000,3901.7000,1,1,2026-08-24T00:00:00.000
9411,20260804,307,221,41,328,107,204,4,7,587.8000,587.8000,587.8000,3903.0700,1,1,2026-08-24T00:00:00.000
9412,20260712,365,272,268,421,168,268,10,1,588.5000,588.5000,588.5000,3904.4400,1,1,2026-08-24T00:00:00.000
9413,20260716,140,103,128,316,155,229,5,6,589.2000,589.2000,589.2000,3905.8100,1,1,2026-08-24T00:00:00.000
9414,20260527,480,24,55,220,38,206,4,1,589.9000,589.9000,589.9000,3907.1800,1,1,2026-08-24T00:00:00.000
9415,20260527,426,57,21,420,282,146,4,6,590.6000,590.6000,590.6000,3908.5500,1,1,2026-08-24T00:00:00.000
9416,20260613,304,183,2,393,446,411,2,1,591.3000,591.3000,591.3000,3909.9200,1,1,2026-08-24T00:00:00.000
9417,20260808,283,127,367,351,95,60,8,1,592.0000,592.0000,592.0000,3911.2900,1,1,2026-08-24T00:00:00.000
9418,20260802,38,265,317,-1,-1,-1,10,2,592.7000,592.7000,592.7000,3912.6600,1,1,2026-08-24T00:00:00.000
9419,20260724,21,197,1,392,423,47,4,1,593.4000,593.4000,593.4000,3914.0300,1,1,2026-08-24T00:00:00.000
9420,20260810,161,232,59,42,375,478,9,7,594.1000,594.1000,594.1000,3915.4000,1,1,2026-08-24T00:00:00.000
9421,20260802,423,349,349,478,400,396,5,5,594.8000,594.8000,594.8000,3916.7700,1,1,2026-08-24T00:00:00.000
9422,20260624,26,253,219,119,427,210,1,1,595.5000,595.5000,595.5000,3918.1400,1,1,2026-08-24T00:00:00.000
9423,20260712,6,221,174,162,451,470,9,3,596.2000,596.2000,596.2000,3919.5100,1,1,2026-08-24T00:00:00.000
9424,20260808,49,267,295,345,389,193,6,3,596.9000,596.9000,596.9000,3920.8800,1,1,2026-08-24T00:00:00.000
9425,20260824,319,67,296,138,161,439,4,1,597.6000,597.6000,597.6000,3922.2500,1,1,2026-08-24T00:00:00.000
9426,20260712,138,239,218,261,48,327,6,2,598.3000,598.3000,598.3000,3923.6200,1,1,2026-08-24T00:00:00.000
9427,20260602,432,283,115,134,123,229,3,6,599.0000,599.0000,599.0000,3924.9900,1,1,2026-08-24T00:00:00.000
9428,20260530,208,7,197,439,497,183,9,3,599.7000,599.7000,599.7000,3926.3600,1,1,2026-08-24T00:00:00.000
9429,20260604,101,214,206,6,21,236,2,5,600.4000,600.4000,600.4000,3927.7300,1,1,2026-08-24T00:00:00.000
9430,20260824,431,12,402,32,327,28,5,6,601.1000,601.1000,601.1000,3929.1000,1,1,2026-08-24T00:00:00.000
9431,20260620,157,348,323,76,248,332,8,7,601.8000,601.8000,601.8000,3930.4700,1,1,2026-08-24T00:00:00.000
9432,20260614,455,323,429,51,189,24,7,6,602.5000,602.5000,602.5000,3931.8400,1,1,2026-08-24T00:00:00.000
9433,20260704,468,68,167,87,407,47,4,5,603.2000,603.2000,603.2000,3933.2100,1,1,2026-08-24T00:00:00.000
9434,20260802,9,282,420,23,27,72,3,5,603.9000,603.9000,603.9000,3934.5800,1,1,2026-08-24T00:00:00.000
9435,20260730,236,53,370,-1,-1,-1,9,1,604.6000,604.6000,604.6000,3935.9500,1,1,2026-08-24T00:00:00.000
9436,20260604,240,146,472,360,70,436,7,1,605.3000,605.3000,605.3000,3937.3200,1,1,2026-08-24T00:00:00.000
9437,20260607,166,228,348,173,272,3,4,4,606.0000,606.0000,606.0000,3938.6900,1,1,2026-08-24T00:00:00.000
9438,20260816,482,110,434,107,500,365,2,7,606.7000,606.7000,606.7000,3940.0600,1,1,2026-08-24T00:00:00.000
9439,20260612,456,192,412,225,234,110,10,7,607.4000,607.4000,607.4000,3941.4300,1,1,2026-08-24T00:00:00.000
9440,20260806,412,112,313,256,186,231,10,2,608.1000,608.1000,608.1000,3942.8000,1,1,2026-08-24T00:00:00.000
9441,20260716,310,308,488,290,293,429,10,6,608.8000,608.8000,608.8000,3944.1700,1,1,2026-08-24T00:00:00.000
9442,20260617,83,212,375,204,395,376,10,4,609.5000,609.5000,609.5000,3945.5400,1,1,2026-08-24T00:00:00.000
9443,20260627,194,278,185,165,196,283,9,3,610.2000,610.2000,610.2000,3946.9100,1,1,2026-08-24T00:00:00.000
9444,20260609,87,25,254,485,119,286,7,3,610.9000,610.9000,610.9000,3948.2800,1,1,2026-08-24T00:00:00.000
9445,20260801,461,322,441,402,456,352,5,6,611.6000,611.6000,611.6000,3949.6500,1,1,2026-08-24T00:00:00.000
9446,20260620,469,147,183,225,206,347,6,7,612.3000,612.3000,612.3000,3951.0200,1,1,2026-08-24T00:00:00.000
9447,20260709,423,157,308,281,316,163,4,6,613.0000,613.0000,613.0000,3952.3900,1,1,2026-08-24T00:00:00.000
9448,20260823,107,290,377,157,48,379,4,4,613.7000,613.7000,613.7000,3953.7600,1,1,2026-08-24T00:00:00.000
9449,20260806,307,64,92,117,161,183,6,6,614.4000,614.4000,614.4000,3955.1300,1,1,2026-08-24T00:00:00.000
9450,20260629,133,290,488,164,97,423,4,4,615.1000,615.1000,615.1000,3956.5000,1,1,2026-08-24T00:00:00.000
9451,20260603,478,229,196,348,496,159,3,6,615.8000,615.8000,615.8000,3957.8700,1,1,2026-08-24T00:00:00.000
9452,20260718,314,288,7,-1,-1,-1,8,2,616.5000,616.5000,616.5000,3959.2400,1,1,2026-08-24T00:00:00.000
9453,20260721,371,139,254,290,173,248,9,3,617.2000,617.2000,617.2000,3960.6100,1,1,2026-08-24T00:00:00.000
9454,20260623,329,149,416,28,366,220,6,5,617.9000,617.9000,617.9000,3961.9800,1,1,2026-08-24T00:00:00.000
9455,20260601,324,289,248,129,155,315,1,3,618.6000,618.6000,618.6000,3963.3500,1,1,2026-08-24T00:00:00.000
9456,20260807,152,254,32,288,496,249,8,1,619.3000,619.3000,619.3000,3964.7200,1,1,2026-08-24T00:00:00.000
9457,20260618,443,302,156,164,180,3,3,1,620.0000,620.0000,620.0000,3966.0900,1,1,2026-08-24T00:00:00.000
9458,20260820,151,250,153,135,236,108,1,7,620.7000,620.7000,620.7000,3967.4600,1,1,2026-08-24T00:00:00.000
9459,20260703,206,340,407,276,251,5,6,2,621.4000,621.4000,621.4000,3968.8300,1,1,2026-08-24T00:00:00.000
9460,20260531,370,217,401,52,260,153,7,7,622.1000,622.1000,622.1000,3970.2000,1,1,2026-08-24T00:00:00.000
9461,20260726,445,291,175,287,242,492,8,4,622.8000,622.8000,622.8000,3971.5700,1,1,2026-08-24T00:00:00.000
9462,20260816,162,65,383,327,412,20,5,5,623.5000,623.5000,623.5000,3972.9400,1,1,2026-08-24T00:00:00.000
9463,20260812,304,65,405,22,103,362,7,5,624.2000,624.2000,624.2000,3974.3100,1,1,2026-08-24T00:00:00.000
9464,20260614,342,318,64,249,240,264,7,7,624.9000,624.9000,624.9000,3975.6800,1,1,2026-08-24T00:00:00.000
9465,20260805,22,297,412,177,244,484,10,5,625.6000,625.6000,625.6000,3977.0500,1,1,2026-08-24T00:00:00.000
9466,20260629,433,171,313,214,228,244,3,1,626.3000,626.3000,626.3000,3978.4200,1,1,2026-08-24T00:00:00.000
9467,20260719,323,117,440,351,367,494,8,1,627.0000,627.0000,627.0000,3979.7900,1,1,2026-08-24T00:00:00.000
9468,20260709,415,155,399,20,17,394,9,6,627.7000,627.7000,627.7000,3981.1600,1,1,2026-08-24T00:00:00.000
9469,20260730,318,229,173,-1,-1,-1,4,3,628.4000,628.4000,628.4000,3982.5300,1,1,2026-08-24T00:00:00.000
9470,20260722,442,337,201,408,401,466,7,5,629.1000,629.1000,629.1000,3983.9000,1,1,2026-08-24T00:00:00.000
9471,20260723,320,309,423,394,215,467,10,3,629.8000,629.8000,629.8000,3985.2700,1,1,2026-08-24T00:00:00.000
9472,20260701,374,320,304,217,357,262,2,6,630.5000,630.5000,630.5000,3986.6400,1,1,2026-08-24T00:00:00.000
9473,20260824,347,253,371,35,228,495,6,2,631.2000,631.2000,631.2000,3988.0100,1,1,2026-08-24T00:00:00.000
9474,20260721,42,178,153,442,151,379,10,7,631.9000,631.9000,631.9000,3989.3800,1,1,2026-08-24T00:00:00.000
9475,20260601,436,297,144,52,139,59,9,3,632.6000,632.6000,632.6000,3990.7500,1,1,2026-08-24T00:00:00.000
9476,20260809,441,129,70,399,279,45,1,1,633.3000,633.3000,633.3000,3992.1200,1,1,2026-08-24T00:00:00.000
9477,20260716,400,227,257,288,190,333,2,4,634.0000,634.0000,634.0000,3993.4900,1,1,2026-08-24T00:00:00.000
9478,20260528,209,117,404,208,439,256,8,5,634.7000,634.7000,634.7000,3994.8600,1,1,2026-08-24T00:00:00.000
9479,20260701,164,316,488,329,310,23,6,1,635.4000,635.4000,635.4000,3996.2300,1,1,2026-08-24T00:00:00.000
9480,20260619,64,103,171,77,420,99,5,2,636.1000,636.1000,636.1000,3997.6000,1,1,2026-08-24T00:00:00.000
9481,20260708,18,297,21,229,320,211,2,5,636.8000,636.8000,636.8000,3998.9700,1,1,2026-08-24T00:00:00.000
9482,20260708,30,306,67,366,197,156,8,6,637.5000,637.5000,637.5000,4000.3400,1,1,2026-08-24T00:00:00.000
9483,20260712,213,273,244,71,252,82,1,7,638.2000,638.2000,638.2000,4001.7100,1,1,2026-08-24T00:00:00.000
9484,20260821,263,350,22,60,494,175,10,1,638.9000,638.9000,638.9000,4003.0800,1,1,2026-08-24T00:00:00.000
9485,20260616,303,203,126,184,360,125,3,5,639.6000,639.6000,639.6000,4004.4500,1,1,2026-08-24T00:00:00.000
9486,20260822,400,174,176,-1,-1,-1,10,4,640.3000,640.3000,640.3000,4005.8200,1,1,2026-08-24T00:00:00.000
9487,20260617,317,203,107,436,458,383,3,5,641.0000,641.0000,641.0000,4007.1900,1,1,2026-08-24T00:00:00.000
9488,20260613,336,11,99,404,261,230,1,7,641.7000,641.7000,641.7000,4008.5600,1,1,2026-08-24T00:00:00.000
9489,20260622,258,53,172,132,93,101,6,2,642.4000,642.4000,642.4000,4009.9300,1,1,2026-08-24T00:00:00.000
9490,20260625,329,123,210,486,472,178,8,3,643.1000,643.1000,643.1000,4011.3000,1,1,2026-08-24T00:00:00.000
9491,20260605,123,14,60,364,360,111,3,7,643.8000,643.8000,643.8000,4012.6700,1,1,2026-08-24T00:00:00.000
9492,20260610,2,233,405,128,289,413,4,1,644.5000,644.5000,644.5000,4014.0400,1,1,2026-08-24T00:00:00.000
9493,20260721,443,164,263,41,55,381,2,2,645.2000,645.2000,645.2000,4015.4100,1,1,2026-08-24T00:00:00.000
9494,20260531,12,231,450,398,429,38,8,5,645.9000,645.9000,645.9000,4016.7800,1,1,2026-08-24T00:00:00.000
9495,20260805,118,106,381,24,391,462,8,7,646.6000,646.6000,646.6000,4018.1500,1,1,2026-08-24T00:00:00.000
9496,20260703,442,117,56,71,65,79,10,5,647.3000,647.3000,647.3000,4019.5200,1,1,2026-08-24T00:00:00.000
9497,20260704,196,89,451,406,374,384,7,6,648.0000,648.0000,648.0000,4020.8900,1,1,2026-08-24T00:00:00.000
9498,20260617,369,101,256,112,330,465,8,2,648.7000,648.7000,648.7000,4022.2600,1,1,2026-08-24T00:00:00.000
9499,20260607,399,81,123,429,431,351,3,2,649.4000,649.4000,649.4000,4023.6300,1,1,2026-08-24T00:00:00.000
9500,20260602,216,219,182,54,211,190,8,7,650.1000,650.1000,650.1000,4025.0000,1,1,2026-08-24T00:00:00.000
9501,20260720,359,274,327,490,402,407,9,6,650.8000,650.8000,650.8000,4026.3700,1,1,2026-08-24T00:00:00.000
9502,20260610,296,334,7,115,185,167,3,6,651.5000,651.5000,651.5000,4027.7400,1,1,2026-08-24T00:00:00.000
9503,20260611,125,42,197,-1,-1,-1,1,2,652.2000,652.2000,652.2000,4029.1100,1,1,2026-08-24T00:00:00.000
9504,20260628,209,77,199,256,194,1,2,7,652.9000,652.9000,652.9000,4030.4800,1,1,2026-08-24T00:00:00.000
9505,20260608,420,330,176,379,385,35,10,1,653.6000,653.6000,653.6000,4031.8500,1,1,2026-08-24T00:00:00.000
9506,20260715,237,307,447,309,287,406,2,4,654.3000,654.3000,654.3000,4033.2200,1,1,2026-08-24T00:00:00.000
9507,20260623,298,323,348,47,355,54,10,7,655.0000,655.0000,655.0000,4034.5900,1,1,2026-08-24T00:00:00.000
9508,20260718,489,86,123,113,382,181,10,5,655.7000,655.7000,655.7000,4035.9600,1,1,2026-08-24T00:00:00.000
9509,20260820,421,291,184,331,214,110,6,3,656.4000,656.4000,656.4000,4037.3300,1,1,2026-08-24T00:00:00.000
9510,20260812,412,279,379,355,449,32,10,7,657.1000,657.1000,657.1000,4038.7000,1,1,2026-08-24T00:00:00.000
9511,20260531,407,308,342,345,132,36,9,6,657.8000,657.8000,657.8000,4040.0700,1,1,2026-08-24T00:00:00.000
9512,20260609,220,30,497,226,297,195,1,3,658.5000,658.5000,658.5000,4041.4400,1,1,2026-08-24T00:00:00.000
9513,20260714,272,192,106,470,286,426,1,6,659.2000,659.2000,659.2000,4042.8100,1,1,2026-08-24T00:00:00.000
9514,20260703,489,252,434,356,193,60,4,1,659.9000,659.9000,659.9000,4044.1800,1,1,2026-08-24T00:00:00.000
9515,20260707,130,167,238,231,410,375,10,7,660.6000,660.6000,660.6000,4045.5500,1,1,2026-08-24T00:00:00.000
9516,20260528,482,114,263,355,46,364,2,3,661.3000,661.3000,661.3000,4046.9200,1,1,2026-08-24T00:00:00.000
9517,20260527,177,152,120,386,221,249,6,7,662.0000,662.0000,662.0000,4048.2900,1,1,2026-08-24T00:00:00.000
9518,20260724,26,25,292,302,359,417,4,1,662.7000,662.7000,662.7000,4049.6600,1,1,2026-08-24T00:00:00.000
9519,20260629,437,47,160,182,14,444,1,3,663.4000,663.4000,663.4000,4051.0300,1,1,2026-08-24T00:00:00.000
9520,20260608,194,315,240,-1,-1,-1,4,1,664.1000,664.1000,664.1000,4052.4000,1,1,2026-08-24T00:00:00.000
9521,20260820,249,203,433,500,71,459,10,7,664.8000,664.8000,664.8000,4053.7700,1,1,2026-08-24T00:00:00.000
9522,20260805,168,131,402,476,425,116,4,6,665.5000,665.5000,665.5000,4055.1400,1,1,2026-08-24T00:00:00.000
9523,20260708,292,204,262,300,35,450,5,2,666.2000,666.2000,666.2000,4056.5100,1,1,2026-08-24T00:00:00.000
9524,20260607,420,24,263,111,163,444,3,4,666.9000,666.9000,666.9000,4057.8800,1,1,2026-08-24T00:00:00.000
9525,20260708,117,137,119,332,12,116,4,5,667.6000,667.6000,667.6000,4059.2500,1,1,2026-08-24T00:00:00.000
9526,20260712,69,109,278,18,177,72,2,3,668.3000,668.3000,668.3000,4060.6200,1,1,2026-08-24T00:00:00.000
9527,20260607,74,66,236,309,179,68,10,6,669.0000,669.0000,669.0000,4061.9900,1,1,2026-08-24T00:00:00.000
9528,20260722,265,169,180,248,494,198,2,7,669.7000,669.7000,669.7000,4063.3600,1,1,2026-08-24T00:00:00.000
9529,20260731,297,187,220,237,181,285,5,4,670.4000,670.4000,670.4000,4064.7300,1,1,2026-08-24T00:00:00.000
9530,20260602,201,160,474,486,106,303,1,4,671.1000,671.1000,671.1000,4066.1000,1,1,2026-08-24T00:00:00.000
9531,20260820,184,54,55,321,426,158,2,1,671.8000,671.8000,671.8000,4067.4700,1,1,2026-08-24T00:00:00.000
9532,20260802,143,285,156,299,493,394,2,5,672.5000,672.5000,672.5000,4068.8400,1,1,2026-08-24T00:00:00.000
