InventorySafetyStockSnapshotKey,SnapshotDateKey,InventorySafetyStockPolicyKey,ProductKey,PlantKey,InventoryAbcClassKey,UnitOfMeasureKey,OnHandQuantity,SafetyStockQuantity,ShortageQuantity,ShortageValueAmount,SourceSystemKey,BatchId,LoadedAtUtc
1728,20260702,392,260,42,2,3,209.7000,209.7000,209.7000,2377.3600,1,1,2026-08-24T00:00:00.000
1729,20260812,253,212,150,5,1,210.4000,210.4000,210.4000,2378.7300,1,1,2026-08-24T00:00:00.000
1730,20260622,88,466,77,2,6,211.1000,211.1000,211.1000,2380.1000,1,1,2026-08-24T00:00:00.000
1731,20260625,371,260,39,5,4,211.8000,211.8000,211.8000,2381.4700,1,1,2026-08-24T00:00:00.000
1732,20260808,411,361,125,4,2,212.5000,212.5000,212.5000,2382.8400,1,1,2026-08-24T00:00:00.000
1733,20260711,138,116,205,1,6,213.2000,213.2000,213.2000,2384.2100,1,1,2026-08-24T00:00:00.000
1734,20260708,235,182,217,1,5,213.9000,213.9000,213.9000,2385.5800,1,1,2026-08-24T00:00:00.000
1735,20260714,325,171,8,3,2,214.6000,214.6000,214.6000,2386.9500,1,1,2026-08-24T00:00:00.000
1736,20260719,344,299,32,3,6,215.3000,215.3000,215.3000,2388.3200,1,1,2026-08-24T00:00:00.000
1737,20260611,433,404,240,1,1,216.0000,216.0000,216.0000,2389.6900,1,1,2026-08-24T00:00:00.000
1738,20260818,391,292,61,4,5,216.7000,216.7000,216.7000,2391.0600,1,1,2026-08-24T00:00:00.000
1739,20260805,190,373,126,3,5,217.4000,217.4000,217.4000,2392.4300,1,1,2026-08-24T00:00:00.000
1740,20260528,381,111,288,3,2,218.1000,218.1000,218.1000,2393.8000,1,1,2026-08-24T00:00:00.000
1741,20260816,448,498,321,4,4,218.8000,218.8000,218.8000,2395.1700,1,1,2026-08-24T00:00:00.000
1742,20260824,244,394,232,2,1,219.5000,219.5000,219.5000,2396.5400,1,1,2026-08-24T00:00:00.000
1743,20260615,411,305,34,1,1,220.2000,220.2000,220.2000,2397.9100,1,1,2026-08-24T00:00:00.000
1744,20260721,81,339,30,3,5,220.9000,220.9000,220.9000,2399.2800,1,1,2026-08-24T00:00:00.000
1745,20260817,80,307,99,3,7,221.6000,221.6000,221.6000,2400.6500,1,1,2026-08-24T00:00:00.000
1746,20260720,36,199,105,3,6,222.3000,222.3000,222.3000,2402.0200,1,1,2026-08-24T00:00:00.000
1747,20260816,129,225,349,2,7,223.0000,223.0000,223.0000,2403.3900,1,1,2026-08-24T00:00:00.000
1748,20260721,150,362,117,4,6,223.7000,223.7000,223.7000,2404.7600,1,1,2026-08-24T00:00:00.000
1749,20260605,498,183,271,3,1,224.4000,224.4000,224.4000,2406.1300,1,1,2026-08-24T00:00:00.000
1750,20260527,468,456,334,2,1,225.1000,225.1000,225.1000,2407.5000,1,1,2026-08-24T00:00:00.000
1751,20260820,378,16,30,3,6,225.8000,225.8000,225.8000,2408.8700,1,1,2026-08-24T00:00:00.000
1752,20260727,492,398,293,3,2,226.5000,226.5000,226.5000,2410.2400,1,1,2026-08-24T00:00:00.000
1753,20260724,103,486,26,4,3,227.2000,227.2000,227.2000,2411.6100,1,1,2026-08-24T00:00:00.000
1754,20260715,77,111,50,2,6,227.9000,227.9000,227.9000,2412.9800,1,1,2026-08-24T00:00:00.000
1755,20260622,48,334,49,2,5,228.6000,228.6000,228.6000,2414.3500,1,1,2026-08-24T00:00:00.000
1756,20260531,355,112,130,5,5,229.3000,229.3000,229.3000,2415.7200,1,1,2026-08-24T00:00:00.000
1757,20260529,170,288,257,1,6,230.0000,230.0000,230.0000,2417.0900,1,1,2026-08-24T00:00:00.000
1758,20260616,352,448,302,3,1,230.7000,230.7000,230.7000,2418.4600,1,1,2026-08-24T00:00:00.000
1759,20260616,145,70,235,2,1,231.4000,231.4000,231.4000,2419.8300,1,1,2026-08-24T00:00:00.000
1760,20260816,7,463,272,1,3,232.1000,232.1000,232.1000,2421.2000,1,1,2026-08-24T00:00:00.000
1761,20260616,281,261,210,2,4,232.8000,232.8000,232.8000,2422.5700,1,1,2026-08-24T00:00:00.000
1762,20260621,10,278,120,5,2,233.5000,233.5000,233.5000,2423.9400,1,1,2026-08-24T00:00:00.000
1763,20260606,3,459,285,4,7,234.2000,234.2000,234.2000,2425.3100,1,1,2026-08-24T00:00:00.000
1764,20260630,162,140,348,5,3,234.9000,234.9000,234.9000,2426.6800,1,1,2026-08-24T00:00:00.000
1765,20260612,160,423,122,3,2,235.6000,235.6000,235.6000,2428.0500,1,1,2026-08-24T00:00:00.000
1766,20260731,292,389,187,3,5,236.3000,236.3000,236.3000,2429.4200,1,1,2026-08-24T00:00:00.000
1767,20260812,250,250,6,4,5,237.0000,237.0000,237.0000,2430.7900,1,1,2026-08-24T00:00:00.000
1768,20260720,477,88,104,2,5,237.7000,237.7000,237.7000,2432.1600,1,1,2026-08-24T00:00:00.000
1769,20260531,386,499,77,2,3,238.4000,238.4000,238.4000,2433.5300,1,1,2026-08-24T00:00:00.000
1770,20260528,159,320,220,1,6,239.1000,239.1000,239.1000,2434.9000,1,1,2026-08-24T00:00:00.000
1771,20260821,265,47,77,5,2,239.8000,239.8000,239.8000,2436.2700,1,1,2026-08-24T00:00:00.000
1772,20260708,42,93,15,3,1,240.5000,240.5000,240.5000,2437.6400,1,1,2026-08-24T00:00:00.000
1773,20260801,174,100,258,1,3,241.2000,241.2000,241.2000,2439.0100,1,1,2026-08-24T00:00:00.000
1774,20260615,69,52,81,4,5,241.9000,241.9000,241.9000,2440.3800,1,1,2026-08-24T00:00:00.000
1775,20260714,318,463,222,1,7,242.6000,242.6000,242.6000,2441.7500,1,1,2026-08-24T00:00:00.000
1776,20260608,111,40,161,1,1,243.3000,243.3000,243.3000,2443.1200,1,1,2026-08-24T00:00:00.000
1777,20260713,10,28,2,3,5,244.0000,244.0000,244.0000,2444.4900,1,1,2026-08-24T00:00:00.000
1778,20260624,63,257,61,1,6,244.7000,244.7000,244.7000,2445.8600,1,1,2026-08-24T00:00:00.000
1779,20260702,387,182,73,1,7,245.4000,245.4000,245.4000,2447.2300,1,1,2026-08-24T00:00:00.000
1780,20260626,281,369,51,3,4,246.1000,246.1000,246.1000,2448.6000,1,1,2026-08-24T00:00:00.000
1781,20260816,91,298,132,3,6,246.8000,246.8000,246.8000,2449.9700,1,1,2026-08-24T00:00:00.000
1782,20260807,370,234,43,2,1,247.5000,247.5000,247.5000,2451.3400,1,1,2026-08-24T00:00:00.000
1783,20260714,313,46,278,5,3,248.2000,248.2000,248.2000,2452.7100,1,1,2026-08-24T00:00:00.000
1784,20260602,234,204,132,1,4,248.9000,248.9000,248.9000,2454.0800,1,1,2026-08-24T00:00:00.000
1785,20260717,302,487,290,5,6,249.6000,249.6000,249.6000,2455.4500,1,1,2026-08-24T00:00:00.000
1786,20260702,263,262,338,1,1,250.3000,250.3000,250.3000,2456.8200,1,1,2026-08-24T00:00:00.000
1787,20260819,353,383,138,5,5,251.0000,251.0000,251.0000,2458.1900,1,1,2026-08-24T00:00:00.000
1788,20260628,2,71,85,1,5,251.7000,251.7000,251.7000,2459.5600,1,1,2026-08-24T00:00:00.000
1789,20260607,484,116,65,5,1,252.4000,252.4000,252.4000,2460.9300,1,1,2026-08-24T00:00:00.000
1790,20260819,322,467,343,3,4,253.1000,253.1000,253.1000,2462.3000,1,1,2026-08-24T00:00:00.000
1791,20260616,451,144,15,5,3,253.8000,253.8000,253.8000,2463.6700,1,1,2026-08-24T00:00:00.000
1792,20260621,252,432,196,3,5,254.5000,254.5000,254.5000,2465.0400,1,1,2026-08-24T00:00:00.000
1793,20260714,242,335,84,1,6,255.2000,255.2000,255.2000,2466.4100,1,1,2026-08-24T00:00:00.000
1794,20260706,154,171,170,2,7,255.9000,255.9000,255.9000,2467.7800,1,1,2026-08-24T00:00:00.000
1795,20260806,365,373,4,3,7,256.6000,256.6000,256.6000,2469.1500,1,1,2026-08-24T00:00:00.000
1796,20260818,221,122,230,1,6,257.3000,257.3000,257.3000,2470.5200,1,1,2026-08-24T00:00:00.000
1797,20260821,448,35,67,4,5,258.0000,258.0000,258.0000,2471.8900,1,1,2026-08-24T00:00:00.000
1798,20260722,456,333,284,1,5,258.7000,258.7000,258.7000,2473.2600,1,1,2026-08-24T00:00:00.000
1799,20260705,235,93,6,3,4,259.4000,259.4000,259.4000,2474.6300,1,1,2026-08-24T00:00:00.000
1800,20260806,452,97,196,5,3,260.1000,260.1000,260.1000,2476.0000,1,1,2026-08-24T00:00:00.000
1801,20260606,307,16,339,3,7,260.8000,260.8000,260.8000,2477.3700,1,1,2026-08-24T00:00:00.000
1802,20260613,345,256,76,3,4,261.5000,261.5000,261.5000,2478.7400,1,1,2026-08-24T00:00:00.000
1803,20260616,246,88,160,4,5,262.2000,262.2000,262.2000,2480.1100,1,1,2026-08-24T00:00:00.000
1804,20260627,119,82,58,4,1,262.9000,262.9000,262.9000,2481.4800,1,1,2026-08-24T00:00:00.000
1805,20260619,302,71,293,3,1,263.6000,263.6000,263.6000,2482.8500,1,1,2026-08-24T00:00:00.000
1806,20260713,286,248,293,3,4,264.3000,264.3000,264.3000,2484.2200,1,1,2026-08-24T00:00:00.000
1807,20260812,498,102,132,2,3,265.0000,265.0000,265.0000,2485.5900,1,1,2026-08-24T00:00:00.000
1808,20260603,174,247,284,1,2,265.7000,265.7000,265.7000,2486.9600,1,1,2026-08-24T00:00:00.000
1809,20260802,117,132,250,5,5,266.4000,266.4000,266.4000,2488.3300,1,1,2026-08-24T00:00:00.000
1810,20260730,273,116,270,5,6,267.1000,267.1000,267.1000,2489.7000,1,1,2026-08-24T00:00:00.000
1811,20260811,464,268,334,4,6,267.8000,267.8000,267.8000,2491.0700,1,1,2026-08-24T00:00:00.000
1812,20260820,473,304,214,4,1,268.5000,268.5000,268.5000,2492.4400,1,1,2026-08-24T00:00:00.000
1813,20260725,295,468,227,5,3,269.2000,269.2000,269.2000,2493.8100,1,1,2026-08-24T00:00:00.000
1814,20260819,136,185,159,4,1,269.9000,269.9000,269.9000,2495.1800,1,1,2026-08-24T00:00:00.000
1815,20260618,291,304,324,2,2,270.6000,270.6000,270.6000,2496.5500,1,1,2026-08-24T00:00:00.000
1816,20260720,171,73,101,1,2,271.3000,271.3000,271.3000,2497.9200,1,1,2026-08-24T00:00:00.000
1817,20260803,99,392,259,4,1,272.0000,272.0000,272.0000,2499.2900,1,1,2026-08-24T00:00:00.000
1818,20260717,37,171,273,3,6,272.7000,272.7000,272.7000,2500.6600,1,1,2026-08-24T00:00:00.000
1819,20260726,328,425,90,4,3,273.4000,273.4000,273.4000,2502.0300,1,1,2026-08-24T00:00:00.000
1820,20260621,260,465,160,4,5,274.1000,274.1000,274.1000,2503.4000,1,1,2026-08-24T00:00:00.000
1821,20260624,138,328,205,2,3,274.8000,274.8000,274.8000,2504.7700,1,1,2026-08-24T00:00:00.000
1822,20260627,328,208,31,1,3,275.5000,275.5000,275.5000,2506.1400,1,1,2026-08-24T00:00:00.000
1823,20260717,241,436,32,3,6,276.2000,276.2000,276.2000,2507.5100,1,1,2026-08-24T00:00:00.000
1824,20260602,262,181,253,4,4,276.9000,276.9000,276.9000,2508.8800,1,1,2026-08-24T00:00:00.000
1825,20260816,262,322,55,5,6,277.6000,277.6000,277.6000,2510.2500,1,1,2026-08-24T00:00:00.000
1826,20260610,379,180,147,2,6,278.3000,278.3000,278.3000,2511.6200,1,1,2026-08-24T00:00:00.000
1827,20260808,306,101,291,3,1,279.0000,279.0000,279.0000,2512.9900,1,1,2026-08-24T00:00:00.000
1828,20260527,402,430,249,4,4,279.7000,279.7000,279.7000,2514.3600,1,1,2026-08-24T00:00:00.000
1829,20260803,211,118,120,1,2,280.4000,280.4000,280.4000,2515.7300,1,1,2026-08-24T00:00:00.000
1830,20260811,187,55,7,2,7,281.1000,281.1000,281.1000,2517.1000,1,1,2026-08-24T00:00:00.000
1831,20260613,152,343,59,2,6,281.8000,281.8000,281.8000,2518.4700,1,1,2026-08-24T00:00:00.000
1832,20260606,257,156,18,2,6,282.5000,282.5000,282.5000,2519.8400,1,1,2026-08-24T00:00:00.000
1833,20260726,40,429,24,1,5,283.2000,283.2000,283.2000,2521.2100,1,1,2026-08-24T00:00:00.000
1834,20260819,170,127,176,2,6,283.9000,283.9000,283.9000,2522.5800,1,1,2026-08-24T00:00:00.000
1835,20260612,476,20,131,5,4,284.6000,284.6000,284.6000,2523.9500,1,1,2026-08-24T00:00:00.000
1836,20260618,153,329,252,2,2,285.3000,285.3000,285.3000,2525.3200,1,1,2026-08-24T00:00:00.000
1837,20260823,416,62,145,1,7,286.0000,286.0000,286.0000,2526.6900,1,1,2026-08-24T00:00:00.000
1838,20260816,372,29,159,2,6,286.7000,286.7000,286.7000,2528.0600,1,1,2026-08-24T00:00:00.000
1839,20260531,175,169,127,3,4,287.4000,287.4000,287.4000,2529.4300,1,1,2026-08-24T00:00:00.000
1840,20260803,255,52,113,1,6,288.1000,288.1000,288.1000,2530.8000,1,1,2026-08-24T00:00:00.000
1841,20260812,289,187,64,3,1,288.8000,288.8000,288.8000,2532.1700,1,1,2026-08-24T00:00:00.000
1842,20260605,216,235,92,4,2,289.5000,289.5000,289.5000,2533.5400,1,1,2026-08-24T00:00:00.000
1843,20260717,120,490,119,5,4,290.2000,290.2000,290.2000,2534.9100,1,1,2026-08-24T00:00:00.000
1844,20260702,35,129,178,2,4,290.9000,290.9000,290.9000,2536.2800,1,1,2026-08-24T00:00:00.000
1845,20260817,316,437,312,5,2,291.6000,291.6000,291.6000,2537.6500,1,1,2026-08-24T00:00:00.000
1846,20260704,373,443,175,4,6,292.3000,292.3000,292.3000,2539.0200,1,1,2026-08-24T00:00:00.000
1847,20260720,359,484,304,3,1,293.0000,293.0000,293.0000,2540.3900,1,1,2026-08-24T00:00:00.000
1848,20260530,448,129,100,4,6,293.7000,293.7000,293.7000,2541.7600,1,1,2026-08-24T00:00:00.000
1849,20260706,244,495,168,4,2,294.4000,294.4000,294.4000,2543.1300,1,1,2026-08-24T00:00:00.000
1850,20260809,99,306,321,4,2,295.1000,295.1000,295.1000,2544.5000,1,1,2026-08-24T00:00:00.000
1851,20260819,308,316,126,4,3,295.8000,295.8000,295.8000,2545.8700,1,1,2026-08-24T00:00:00.000
1852,20260611,106,19,58,4,4,296.5000,296.5000,296.5000,2547.2400,1,1,2026-08-24T00:00:00.000
1853,20260531,474,336,320,5,5,297.2000,297.2000,297.2000,2548.6100,1,1,2026-08-24T00:00:00.000
1854,20260609,376,392,121,5,3,297.9000,297.9000,297.9000,2549.9800,1,1,2026-08-24T00:00:00.000
1855,20260729,395,252,102,5,4,298.6000,298.6000,298.6000,2551.3500,1,1,2026-08-24T00:00:00.000
1856,20260529,354,14,102,4,7,299.3000,299.3000,299.3000,2552.7200,1,1,2026-08-24T00:00:00.000
1857,20260817,492,213,316,3,3,300.0000,300.0000,300.0000,2554.0900,1,1,2026-08-24T00:00:00.000
1858,20260626,13,181,136,4,5,300.7000,300.7000,300.7000,2555.4600,1,1,2026-08-24T00:00:00.000
1859,20260801,222,96,201,5,6,301.4000,301.4000,301.4000,2556.8300,1,1,2026-08-24T00:00:00.000
1860,20260615,468,209,323,3,2,302.1000,302.1000,302.1000,2558.2000,1,1,2026-08-24T00:00:00.000
1861,20260726,84,24,214,2,5,302.8000,302.8000,302.8000,2559.5700,1,1,2026-08-24T00:00:00.000
1862,20260812,243,137,136,1,5,303.5000,303.5000,303.5000,2560.9400,1,1,2026-08-24T00:00:00.000
1863,20260718,136,402,29,4,7,304.2000,304.2000,304.2000,2562.3100,1,1,2026-08-24T00:00:00.000
1864,20260709,311,78,51,5,5,304.9000,304.9000,304.9000,2563.6800,1,1,2026-08-24T00:00:00.000
1865,20260617,497,204,212,2,3,305.6000,305.6000,305.6000,2565.0500,1,1,2026-08-24T00:00:00.000
1866,20260703,42,500,81,3,1,306.3000,306.3000,306.3000,2566.4200,1,1,2026-08-24T00:00:00.000
1867,20260731,48,142,58,4,7,307.0000,307.0000,307.0000,2567.7900,1,1,2026-08-24T00:00:00.000
1868,20260714,52,178,262,2,2,307.7000,307.7000,307.7000,2569.1600,1,1,2026-08-24T00:00:00.000
1869,20260714,304,370,53,1,4,308.4000,308.4000,308.4000,2570.5300,1,1,2026-08-24T00:00:00.000
1870,20260609,113,115,234,1,7,309.1000,309.1000,309.1000,2571.9000,1,1,2026-08-24T00:00:00.000
1871,20260712,174,334,268,3,7,309.8000,309.8000,309.8000,2573.2700,1,1,2026-08-24T00:00:00.000
1872,20260819,336,64,130,5,6,310.5000,310.5000,310.5000,2574.6400,1,1,2026-08-24T00:00:00.000
1873,20260711,373,368,282,4,5,311.2000,311.2000,311.2000,2576.0100,1,1,2026-08-24T00:00:00.000
1874,20260822,484,288,133,2,4,311.9000,311.9000,311.9000,2577.3800,1,1,2026-08-24T00:00:00.000
1875,20260610,87,199,71,1,5,312.6000,312.6000,312.6000,2578.7500,1,1,2026-08-24T00:00:00.000
1876,20260819,486,58,156,5,1,313.3000,313.3000,313.3000,2580.1200,1,1,2026-08-24T00:00:00.000
1877,20260611,496,293,153,1,5,314.0000,314.0000,314.0000,2581.4900,1,1,2026-08-24T00:00:00.000
1878,20260729,92,298,146,5,7,314.7000,314.7000,314.7000,2582.8600,1,1,2026-08-24T00:00:00.000
1879,20260726,476,193,56,5,6,315.4000,315.4000,315.4000,2584.2300,1,1,2026-08-24T00:00:00.000
1880,20260616,485,379,16,5,6,316.1000,316.1000,316.1000,2585.6000,1,1,2026-08-24T00:00:00.000
1881,20260707,438,238,224,4,2,316.8000,316.8000,316.8000,2586.9700,1,1,2026-08-24T00:00:00.000
1882,20260813,335,4,166,5,6,317.5000,317.5000,317.5000,2588.3400,1,1,2026-08-24T00:00:00.000
1883,20260615,69,143,297,3,5,318.2000,318.2000,318.2000,2589.7100,1,1,2026-08-24T00:00:00.000
1884,20260609,18,50,164,3,4,318.9000,318.9000,318.9000,2591.0800,1,1,2026-08-24T00:00:00.000
1885,20260607,184,307,310,1,5,319.6000,319.6000,319.6000,2592.4500,1,1,2026-08-24T00:00:00.000
1886,20260709,461,13,297,3,1,320.3000,320.3000,320.3000,2593.8200,1,1,2026-08-24T00:00:00.000
1887,20260725,208,378,171,5,5,321.0000,321.0000,321.0000,2595.1900,1,1,2026-08-24T00:00:00.000
1888,20260617,468,85,242,5,6,321.7000,321.7000,321.7000,2596.5600,1,1,2026-08-24T00:00:00.000
1889,20260625,497,266,116,5,1,322.4000,322.4000,322.4000,2597.9300,1,1,2026-08-24T00:00:00.000
1890,20260712,75,118,90,3,6,323.1000,323.1000,323.1000,2599.3000,1,1,2026-08-24T00:00:00.000
1891,20260807,406,300,65,3,1,323.8000,323.8000,323.8000,2600.6700,1,1,2026-08-24T00:00:00.000
1892,20260803,84,306,217,2,3,324.5000,324.5000,324.5000,2602.0400,1,1,2026-08-24T00:00:00.000
