InventoryMovementKey,PostingDateKey,DocumentDateKey,ExpirationDateKey,PostingTimeOfDayKey,ProductKey,PlantKey,InventoryBinKey,InventoryLotKey,InventorySerialNumberKey,InventoryContainerKey,PostedByEmployeeKey,InventoryMovementTypeKey,InventoryStockStatusKey,UnitOfMeasureKey,AdjustmentReasonKey,InventoryDocumentNumber,InventoryDocumentLineNumber,MovementQuantity,MovementValueAmount,WeightKg,SourceSystemKey,BatchId,LoadedAtUtc
17366,20260705,20260619,20260821,43920,63,295,117,150,274,79,396,3,1,6,1,IM017366,17366,156.3000,5801.4200,367.0000,1,1,2026-08-24T00:00:00.000
17367,20260804,20260706,20260821,2280,44,149,206,325,443,124,340,8,8,7,1,IM017367,17367,157.0000,5802.7900,368.0000,1,1,2026-08-24T00:00:00.000
17368,20260731,20260602,20260804,21000,423,217,340,265,485,130,480,8,4,3,3,IM017368,17368,157.7000,5804.1600,369.0000,1,1,2026-08-24T00:00:00.000
17369,20260822,20260815,20260805,10740,304,151,477,344,142,332,166,14,3,3,2,IM017369,17369,158.4000,5805.5300,370.0000,1,1,2026-08-24T00:00:00.000
17370,20260630,20260818,20260803,47880,71,176,453,64,441,204,133,5,3,7,1,IM017370,17370,159.1000,5806.9000,371.0000,1,1,2026-08-24T00:00:00.000
17371,20260715,20260731,20260819,28440,62,91,443,479,490,451,145,4,9,6,3,IM017371,17371,159.8000,5808.2700,372.0000,1,1,2026-08-24T00:00:00.000
17372,20260806,20260724,20260626,1680,266,1,34,231,167,80,371,9,8,7,1,IM017372,17372,160.5000,5809.6400,373.0000,1,1,2026-08-24T00:00:00.000
17373,20260613,20260721,20260610,83400,402,59,447,165,49,365,50,12,3,3,3,IM017373,17373,161.2000,5811.0100,374.0000,1,1,2026-08-24T00:00:00.000
17374,20260610,20260618,20260818,13800,220,61,357,-1,-1,-1,-1,4,9,6,-1,IM017374,17374,161.9000,5812.3800,375.0000,1,1,2026-08-24T00:00:00.000
17375,20260630,20260624,20260709,40620,90,187,337,11,228,290,476,1,3,6,3,IM017375,17375,162.6000,5813.7500,376.0000,1,1,2026-08-24T00:00:00.000
17376,20260612,20260617,20260805,2580,8,154,212,36,421,410,296,7,1,7,4,IM017376,17376,163.3000,5815.1200,377.0000,1,1,2026-08-24T00:00:00.000
17377,20260702,20260630,20260603,41760,67,200,100,445,233,311,401,15,9,6,3,IM017377,17377,164.0000,5816.4900,378.0000,1,1,2026-08-24T00:00:00.000
17378,20260815,20260717,20260808,65460,400,68,147,300,136,279,256,11,5,3,4,IM017378,17378,164.7000,5817.8600,379.0000,1,1,2026-08-24T00:00:00.000
17379,20260803,20260713,20260718,54540,53,19,383,87,345,393,76,3,3,6,1,IM017379,17379,165.4000,5819.2300,380.0000,1,1,2026-08-24T00:00:00.000
17380,20260606,20260529,20260809,59100,474,5,207,253,303,251,258,9,4,1,1,IM017380,17380,166.1000,5820.6000,381.0000,1,1,2026-08-24T00:00:00.000
17381,20260809,20260527,20260712,34380,72,51,50,16,91,58,361,5,3,6,3,IM017381,17381,166.8000,5821.9700,382.0000,1,1,2026-08-24T00:00:00.000
17382,20260712,20260720,20260719,4800,97,85,54,91,308,470,173,5,2,2,2,IM017382,17382,167.5000,5823.3400,383.0000,1,1,2026-08-24T00:00:00.000
17383,20260716,20260717,20260814,25140,65,7,85,139,354,455,108,6,1,6,4,IM017383,17383,168.2000,5824.7100,384.0000,1,1,2026-08-24T00:00:00.000
17384,20260711,20260813,20260711,85800,476,109,468,428,56,393,388,7,1,5,4,IM017384,17384,168.9000,5826.0800,385.0000,1,1,2026-08-24T00:00:00.000
17385,20260801,20260804,20260530,35820,186,142,237,405,59,70,61,9,9,5,4,IM017385,17385,169.6000,5827.4500,386.0000,1,1,2026-08-24T00:00:00.000
17386,20260707,20260806,20260605,85560,106,136,444,253,335,44,18,2,2,7,3,IM017386,17386,170.3000,5828.8200,387.0000,1,1,2026-08-24T00:00:00.000
17387,20260728,20260619,20260712,66840,18,162,99,169,104,475,473,14,5,7,3,IM017387,17387,171.0000,5830.1900,388.0000,1,1,2026-08-24T00:00:00.000
17388,20260706,20260616,20260625,1080,88,84,326,228,387,200,354,15,3,7,3,IM017388,17388,171.7000,5831.5600,389.0000,1,1,2026-08-24T00:00:00.000
17389,20260624,20260629,20260622,51180,414,338,318,42,284,159,225,9,1,1,4,IM017389,17389,172.4000,5832.9300,390.0000,1,1,2026-08-24T00:00:00.000
17390,20260610,20260717,20260615,40560,3,6,224,67,466,89,240,1,2,1,1,IM017390,17390,173.1000,5834.3000,391.0000,1,1,2026-08-24T00:00:00.000
17391,20260710,20260621,20260801,78840,456,144,273,-1,-1,-1,-1,8,1,2,-1,IM017391,17391,173.8000,5835.6700,392.0000,1,1,2026-08-24T00:00:00.000
17392,20260802,20260806,20260720,4980,341,171,450,464,326,270,105,7,2,1,1,IM017392,17392,174.5000,5837.0400,393.0000,1,1,2026-08-24T00:00:00.000
17393,20260811,20260823,20260819,40380,439,259,70,274,82,376,35,15,4,2,1,IM017393,17393,175.2000,5838.4100,394.0000,1,1,2026-08-24T00:00:00.000
17394,20260813,20260730,20260626,32340,489,317,292,275,102,192,453,3,2,4,3,IM017394,17394,175.9000,5839.7800,395.0000,1,1,2026-08-24T00:00:00.000
17395,20260620,20260610,20260613,9540,302,141,257,447,361,253,169,2,3,6,2,IM017395,17395,176.6000,5841.1500,396.0000,1,1,2026-08-24T00:00:00.000
17396,20260703,20260714,20260603,22860,481,301,377,493,279,472,500,6,4,1,2,IM017396,17396,177.3000,5842.5200,397.0000,1,1,2026-08-24T00:00:00.000
17397,20260622,20260617,20260607,37740,91,166,34,388,390,496,302,12,4,4,2,IM017397,17397,178.0000,5843.8900,398.0000,1,1,2026-08-24T00:00:00.000
17398,20260614,20260806,20260804,79260,189,234,340,377,434,36,280,1,10,5,3,IM017398,17398,178.7000,5845.2600,399.0000,1,1,2026-08-24T00:00:00.000
17399,20260629,20260802,20260821,20100,117,165,3,354,295,38,376,2,3,1,2,IM017399,17399,179.4000,5846.6300,400.0000,1,1,2026-08-24T00:00:00.000
17400,20260615,20260705,20260715,8940,146,105,471,204,147,80,329,14,10,4,2,IM017400,17400,180.1000,5848.0000,401.0000,1,1,2026-08-24T00:00:00.000
17401,20260716,20260722,20260706,12000,353,51,345,326,85,16,267,6,10,2,1,IM017401,17401,180.8000,5849.3700,402.0000,1,1,2026-08-24T00:00:00.000
17402,20260601,20260624,20260615,82200,342,93,364,453,261,300,22,2,9,4,3,IM017402,17402,181.5000,5850.7400,403.0000,1,1,2026-08-24T00:00:00.000
17403,20260624,20260617,20260714,50880,291,146,97,365,218,447,125,6,10,7,2,IM017403,17403,182.2000,5852.1100,404.0000,1,1,2026-08-24T00:00:00.000
17404,20260730,20260618,20260621,78420,149,82,130,360,67,198,81,15,6,1,4,IM017404,17404,182.9000,5853.4800,405.0000,1,1,2026-08-24T00:00:00.000
17405,20260609,20260724,20260713,39840,110,262,43,476,119,30,191,13,8,3,4,IM017405,17405,183.6000,5854.8500,406.0000,1,1,2026-08-24T00:00:00.000
17406,20260717,20260702,20260606,27840,354,236,385,223,484,66,193,15,1,1,3,IM017406,17406,184.3000,5856.2200,407.0000,1,1,2026-08-24T00:00:00.000
17407,20260801,20260609,20260807,70680,152,54,483,411,246,386,463,9,7,1,2,IM017407,17407,185.0000,5857.5900,408.0000,1,1,2026-08-24T00:00:00.000
17408,20260629,20260530,20260704,78840,179,220,345,-1,-1,-1,-1,16,3,6,-1,IM017408,17408,185.7000,5858.9600,409.0000,1,1,2026-08-24T00:00:00.000
17409,20260721,20260713,20260627,29040,237,219,164,351,213,262,383,10,6,7,4,IM017409,17409,186.4000,5860.3300,410.0000,1,1,2026-08-24T00:00:00.000
17410,20260710,20260624,20260623,57000,126,21,394,254,251,219,183,7,4,7,3,IM017410,17410,187.1000,5861.7000,411.0000,1,1,2026-08-24T00:00:00.000
17411,20260709,20260703,20260702,7920,484,267,26,136,315,421,295,10,10,5,3,IM017411,17411,187.8000,5863.0700,412.0000,1,1,2026-08-24T00:00:00.000
17412,20260811,20260608,20260715,33000,312,43,425,352,210,315,176,12,1,5,4,IM017412,17412,188.5000,5864.4400,413.0000,1,1,2026-08-24T00:00:00.000
17413,20260619,20260718,20260723,30360,149,71,76,93,169,430,220,4,8,7,4,IM017413,17413,189.2000,5865.8100,414.0000,1,1,2026-08-24T00:00:00.000
17414,20260712,20260618,20260619,41100,33,108,383,120,15,300,255,9,1,3,2,IM017414,17414,189.9000,5867.1800,415.0000,1,1,2026-08-24T00:00:00.000
17415,20260722,20260625,20260604,84840,435,130,60,112,304,462,67,7,3,4,4,IM017415,17415,190.6000,5868.5500,416.0000,1,1,2026-08-24T00:00:00.000
17416,20260627,20260814,20260725,82800,53,122,154,68,488,82,169,11,8,1,3,IM017416,17416,191.3000,5869.9200,417.0000,1,1,2026-08-24T00:00:00.000
17417,20260708,20260725,20260716,9060,75,30,158,439,50,67,234,11,10,1,1,IM017417,17417,192.0000,5871.2900,418.0000,1,1,2026-08-24T00:00:00.000
17418,20260822,20260724,20260812,81300,365,320,270,105,446,478,68,15,5,2,4,IM017418,17418,192.7000,5872.6600,419.0000,1,1,2026-08-24T00:00:00.000
17419,20260714,20260821,20260816,79380,328,147,352,308,306,355,331,2,7,3,2,IM017419,17419,193.4000,5874.0300,420.0000,1,1,2026-08-24T00:00:00.000
17420,20260809,20260611,20260727,42240,282,324,209,388,193,394,343,5,3,5,3,IM017420,17420,194.1000,5875.4000,421.0000,1,1,2026-08-24T00:00:00.000
17421,20260617,20260619,20260719,52440,328,165,17,19,196,61,280,13,8,2,4,IM017421,17421,194.8000,5876.7700,422.0000,1,1,2026-08-24T00:00:00.000
17422,20260721,20260802,20260527,70440,12,302,40,179,31,212,308,11,8,7,1,IM017422,17422,195.5000,5878.1400,423.0000,1,1,2026-08-24T00:00:00.000
17423,20260804,20260622,20260819,9540,497,91,79,434,460,361,110,16,2,5,3,IM017423,17423,196.2000,5879.5100,424.0000,1,1,2026-08-24T00:00:00.000
17424,20260715,20260608,20260713,55680,292,9,45,382,65,138,375,6,2,4,2,IM017424,17424,196.9000,5880.8800,425.0000,1,1,2026-08-24T00:00:00.000
17425,20260818,20260608,20260730,70140,155,22,81,-1,-1,-1,-1,5,5,6,-1,IM017425,17425,197.6000,5882.2500,426.0000,1,1,2026-08-24T00:00:00.000
17426,20260615,20260822,20260612,85440,432,106,177,327,101,366,59,3,8,5,3,IM017426,17426,198.3000,5883.6200,427.0000,1,1,2026-08-24T00:00:00.000
17427,20260812,20260613,20260731,46320,494,167,93,425,327,161,211,4,5,7,2,IM017427,17427,199.0000,5884.9900,428.0000,1,1,2026-08-24T00:00:00.000
17428,20260728,20260801,20260801,52020,180,88,380,180,240,330,497,6,9,7,1,IM017428,17428,199.7000,5886.3600,429.0000,1,1,2026-08-24T00:00:00.000
17429,20260610,20260722,20260618,82380,52,288,39,321,9,198,494,12,10,7,1,IM017429,17429,200.4000,5887.7300,430.0000,1,1,2026-08-24T00:00:00.000
17430,20260728,20260818,20260723,19260,70,330,186,102,364,16,161,14,2,5,1,IM017430,17430,201.1000,5889.1000,431.0000,1,1,2026-08-24T00:00:00.000
17431,20260823,20260730,20260801,39660,287,121,172,39,413,105,229,4,1,1,2,IM017431,17431,201.8000,5890.4700,432.0000,1,1,2026-08-24T00:00:00.000
17432,20260820,20260616,20260609,47580,256,207,92,121,197,448,187,13,1,4,1,IM017432,17432,202.5000,5891.8400,433.0000,1,1,2026-08-24T00:00:00.000
17433,20260617,20260714,20260820,17580,116,161,353,185,305,83,146,16,4,5,2,IM017433,17433,203.2000,5893.2100,434.0000,1,1,2026-08-24T00:00:00.000
17434,20260726,20260613,20260803,2640,368,202,202,79,34,440,427,10,1,7,4,IM017434,17434,203.9000,5894.5800,435.0000,1,1,2026-08-24T00:00:00.000
17435,20260802,20260723,20260602,81840,75,300,175,49,16,53,46,13,5,7,3,IM017435,17435,204.6000,5895.9500,436.0000,1,1,2026-08-24T00:00:00.000
17436,20260703,20260606,20260812,71220,29,195,428,294,65,63,396,4,5,2,4,IM017436,17436,205.3000,5897.3200,437.0000,1,1,2026-08-24T00:00:00.000
17437,20260625,20260723,20260803,16800,346,223,260,44,496,159,398,3,1,2,2,IM017437,17437,206.0000,5898.6900,438.0000,1,1,2026-08-24T00:00:00.000
17438,20260619,20260814,20260807,83820,55,47,293,459,354,311,113,10,4,6,2,IM017438,17438,206.7000,5900.0600,439.0000,1,1,2026-08-24T00:00:00.000
17439,20260605,20260628,20260607,7200,22,29,428,22,379,427,145,7,2,1,2,IM017439,17439,207.4000,5901.4300,440.0000,1,1,2026-08-24T00:00:00.000
17440,20260624,20260811,20260718,68280,192,214,411,481,397,372,393,9,9,5,3,IM017440,17440,208.1000,5902.8000,441.0000,1,1,2026-08-24T00:00:00.000
17441,20260705,20260709,20260611,60780,425,321,267,260,200,497,42,2,4,5,4,IM017441,17441,208.8000,5904.1700,442.0000,1,1,2026-08-24T00:00:00.000
17442,20260820,20260621,20260719,55320,483,142,416,-1,-1,-1,-1,11,4,3,-1,IM017442,17442,209.5000,5905.5400,443.0000,1,1,2026-08-24T00:00:00.000
17443,20260711,20260531,20260627,53520,187,217,271,419,102,220,73,11,5,5,4,IM017443,17443,210.2000,5906.9100,444.0000,1,1,2026-08-24T00:00:00.000
17444,20260607,20260623,20260605,38820,176,287,242,52,203,114,308,10,2,1,4,IM017444,17444,210.9000,5908.2800,445.0000,1,1,2026-08-24T00:00:00.000
17445,20260803,20260606,20260531,4260,457,240,367,441,61,3,424,12,10,4,4,IM017445,17445,211.6000,5909.6500,446.0000,1,1,2026-08-24T00:00:00.000
17446,20260816,20260704,20260708,36240,299,233,452,422,361,214,237,2,10,4,4,IM017446,17446,212.3000,5911.0200,447.0000,1,1,2026-08-24T00:00:00.000
17447,20260817,20260815,20260608,84840,458,347,183,68,186,171,410,13,3,2,2,IM017447,17447,213.0000,5912.3900,448.0000,1,1,2026-08-24T00:00:00.000
17448,20260713,20260708,20260603,420,383,56,177,131,56,295,267,2,1,4,1,IM017448,17448,213.7000,5913.7600,449.0000,1,1,2026-08-24T00:00:00.000
17449,20260721,20260724,20260613,51600,163,191,356,385,91,139,466,12,10,6,4,IM017449,17449,214.4000,5915.1300,450.0000,1,1,2026-08-24T00:00:00.000
17450,20260613,20260809,20260603,10140,96,46,156,32,368,496,209,10,1,7,3,IM017450,17450,215.1000,5916.5000,451.0000,1,1,2026-08-24T00:00:00.000
17451,20260731,20260811,20260629,4800,311,9,456,30,68,20,92,2,5,6,1,IM017451,17451,215.8000,5917.8700,452.0000,1,1,2026-08-24T00:00:00.000
17452,20260601,20260719,20260716,300,226,52,193,385,170,123,84,11,3,4,3,IM017452,17452,216.5000,5919.2400,453.0000,1,1,2026-08-24T00:00:00.000
17453,20260614,20260619,20260811,74940,7,126,316,269,67,137,201,1,3,3,3,IM017453,17453,217.2000,5920.6100,454.0000,1,1,2026-08-24T00:00:00.000
17454,20260613,20260721,20260824,47160,214,304,183,425,23,96,391,4,5,2,3,IM017454,17454,217.9000,5921.9800,455.0000,1,1,2026-08-24T00:00:00.000
17455,20260729,20260626,20260704,7800,94,239,331,423,13,275,206,11,5,1,2,IM017455,17455,218.6000,5923.3500,456.0000,1,1,2026-08-24T00:00:00.000
17456,20260613,20260528,20260809,23820,380,182,213,210,403,461,425,2,9,3,1,IM017456,17456,219.3000,5924.7200,457.0000,1,1,2026-08-24T00:00:00.000
17457,20260622,20260808,20260621,48600,49,141,378,498,142,253,140,1,9,2,2,IM017457,17457,220.0000,5926.0900,458.0000,1,1,2026-08-24T00:00:00.000
17458,20260609,20260816,20260805,18840,58,255,472,30,334,53,392,10,7,2,3,IM017458,17458,220.7000,5927.4600,459.0000,1,1,2026-08-24T00:00:00.000
17459,20260723,20260605,20260817,24900,20,16,486,-1,-1,-1,-1,3,10,6,-1,IM017459,17459,221.4000,5928.8300,460.0000,1,1,2026-08-24T00:00:00.000
17460,20260612,20260626,20260707,3120,261,177,292,59,292,247,147,13,6,4,4,IM017460,17460,222.1000,5930.2000,461.0000,1,1,2026-08-24T00:00:00.000
17461,20260716,20260719,20260618,76680,272,165,433,310,29,427,500,12,3,5,2,IM017461,17461,222.8000,5931.5700,462.0000,1,1,2026-08-24T00:00:00.000
17462,20260807,20260725,20260713,360,71,131,480,158,185,238,260,13,10,7,3,IM017462,17462,223.5000,5932.9400,463.0000,1,1,2026-08-24T00:00:00.000
17463,20260813,20260808,20260617,52500,248,335,371,119,188,340,161,5,5,6,1,IM017463,17463,224.2000,5934.3100,464.0000,1,1,2026-08-24T00:00:00.000
17464,20260727,20260712,20260707,50040,292,134,421,222,172,351,195,1,3,6,4,IM017464,17464,224.9000,5935.6800,465.0000,1,1,2026-08-24T00:00:00.000
17465,20260812,20260607,20260723,48180,217,185,311,162,388,357,185,5,9,5,4,IM017465,17465,225.6000,5937.0500,466.0000,1,1,2026-08-24T00:00:00.000
17466,20260707,20260819,20260731,81960,265,340,193,14,445,157,171,15,6,1,3,IM017466,17466,226.3000,5938.4200,467.0000,1,1,2026-08-24T00:00:00.000
17467,20260805,20260618,20260529,83820,462,96,46,415,404,486,119,2,7,7,2,IM017467,17467,227.0000,5939.7900,468.0000,1,1,2026-08-24T00:00:00.000
17468,20260708,20260703,20260812,13020,329,284,137,99,313,101,3,8,5,1,4,IM017468,17468,227.7000,5941.1600,469.0000,1,1,2026-08-24T00:00:00.000
17469,20260803,20260721,20260807,23640,330,70,293,372,443,454,170,2,6,1,4,IM017469,17469,228.4000,5942.5300,470.0000,1,1,2026-08-24T00:00:00.000
17470,20260805,20260717,20260807,14100,280,143,444,445,48,126,90,10,1,5,1,IM017470,17470,229.1000,5943.9000,471.0000,1,1,2026-08-24T00:00:00.000
17471,20260805,20260722,20260728,69300,355,182,284,28,484,224,283,2,5,6,4,IM017471,17471,229.8000,5945.2700,472.0000,1,1,2026-08-24T00:00:00.000
17472,20260728,20260716,20260821,70680,77,281,3,152,378,312,54,1,3,1,4,IM017472,17472,230.5000,5946.6400,473.0000,1,1,2026-08-24T00:00:00.000
17473,20260620,20260624,20260703,14400,148,202,433,467,177,176,462,6,1,2,4,IM017473,17473,231.2000,5948.0100,474.0000,1,1,2026-08-24T00:00:00.000
17474,20260803,20260706,20260813,8460,96,188,229,248,494,459,144,15,9,5,4,IM017474,17474,231.9000,5949.3800,475.0000,1,1,2026-08-24T00:00:00.000
17475,20260731,20260719,20260628,47400,62,152,165,493,497,31,162,2,5,2,4,IM017475,17475,232.6000,5950.7500,476.0000,1,1,2026-08-24T00:00:00.000
17476,20260710,20260806,20260731,11100,222,18,482,-1,-1,-1,-1,10,5,2,-1,IM017476,17476,233.3000,5952.1200,477.0000,1,1,2026-08-24T00:00:00.000
17477,20260719,20260616,20260616,27960,335,25,384,124,82,392,460,10,7,7,2,IM017477,17477,234.0000,5953.4900,478.0000,1,1,2026-08-24T00:00:00.000
17478,20260716,20260706,20260609,3600,435,119,226,102,202,384,288,14,10,6,2,IM017478,17478,234.7000,5954.8600,479.0000,1,1,2026-08-24T00:00:00.000
17479,20260530,20260815,20260808,43080,202,42,236,280,278,150,478,1,4,6,4,IM017479,17479,235.4000,5956.2300,480.0000,1,1,2026-08-24T00:00:00.000
17480,20260713,20260802,20260705,12180,236,141,67,166,55,45,236,4,3,2,4,IM017480,17480,236.1000,5957.6000,481.0000,1,1,2026-08-24T00:00:00.000
17481,20260724,20260724,20260701,79140,349,86,494,289,264,480,187,8,8,6,4,IM017481,17481,236.8000,5958.9700,482.0000,1,1,2026-08-24T00:00:00.000
17482,20260822,20260801,20260731,4560,22,350,117,370,441,317,311,5,8,5,3,IM017482,17482,237.5000,5960.3400,483.0000,1,1,2026-08-24T00:00:00.000
17483,20260530,20260622,20260721,63420,16,119,398,85,65,343,319,13,8,1,1,IM017483,17483,238.2000,5961.7100,484.0000,1,1,2026-08-24T00:00:00.000
17484,20260704,20260710,20260602,40020,100,132,194,50,94,2,241,8,4,2,1,IM017484,17484,238.9000,5963.0800,485.0000,1,1,2026-08-24T00:00:00.000
17485,20260821,20260626,20260720,8640,322,47,439,441,415,62,170,10,1,5,2,IM017485,17485,239.6000,5964.4500,486.0000,1,1,2026-08-24T00:00:00.000
17486,20260618,20260612,20260821,65340,32,112,75,262,78,86,141,4,1,6,4,IM017486,17486,240.3000,5965.8200,487.0000,1,1,2026-08-24T00:00:00.000
17487,20260617,20260716,20260816,73740,334,16,252,151,250,38,196,8,6,3,3,IM017487,17487,241.0000,5967.1900,488.0000,1,1,2026-08-24T00:00:00.000
17488,20260721,20260824,20260616,18780,47,296,198,329,34,311,337,13,3,6,1,IM017488,17488,241.7000,5968.5600,489.0000,1,1,2026-08-24T00:00:00.000
17489,20260618,20260614,20260615,53460,309,182,230,277,172,289,373,2,2,7,2,IM017489,17489,242.4000,5969.9300,490.0000,1,1,2026-08-24T00:00:00.000
17490,20260531,20260727,20260807,49860,41,330,103,240,500,147,298,15,10,2,3,IM017490,17490,243.1000,5971.3000,491.0000,1,1,2026-08-24T00:00:00.000
17491,20260816,20260530,20260815,70620,103,318,482,268,316,167,31,5,5,1,3,IM017491,17491,243.8000,5972.6700,492.0000,1,1,2026-08-24T00:00:00.000
17492,20260530,20260705,20260610,21360,393,310,393,148,295,278,211,14,8,2,3,IM017492,17492,244.5000,5974.0400,493.0000,1,1,2026-08-24T00:00:00.000
17493,20260713,20260722,20260707,49920,95,259,406,-1,-1,-1,-1,4,5,2,-1,IM017493,17493,245.2000,5975.4100,494.0000,1,1,2026-08-24T00:00:00.000
17494,20260804,20260529,20260531,2100,83,188,441,471,100,430,295,8,5,4,4,IM017494,17494,245.9000,5976.7800,495.0000,1,1,2026-08-24T00:00:00.000
17495,20260729,20260812,20260822,76020,354,5,359,118,79,365,10,12,6,3,3,IM017495,17495,246.6000,5978.1500,496.0000,1,1,2026-08-24T00:00:00.000
17496,20260603,20260726,20260628,24300,434,320,51,115,58,173,366,7,4,3,1,IM017496,17496,247.3000,5979.5200,497.0000,1,1,2026-08-24T00:00:00.000
17497,20260529,20260610,20260530,37620,26,213,248,160,93,17,39,4,7,2,3,IM017497,17497,248.0000,5980.8900,498.0000,1,1,2026-08-24T00:00:00.000
17498,20260712,20260529,20260629,2520,23,349,108,484,495,382,157,12,9,1,4,IM017498,17498,248.7000,5982.2600,499.0000,1,1,2026-08-24T00:00:00.000
17499,20260717,20260630,20260814,12780,481,108,439,341,477,284,469,6,10,3,2,IM017499,17499,249.4000,5983.6300,500.0000,1,1,2026-08-24T00:00:00.000
17500,20260817,20260707,20260607,56220,425,85,206,396,134,271,73,12,3,1,3,IM017500,17500,250.1000,5985.0000,501.0000,1,1,2026-08-24T00:00:00.000
17501,20260730,20260820,20260610,7440,297,66,296,78,194,357,336,4,7,1,3,IM017501,17501,250.8000,5986.3700,502.0000,1,1,2026-08-24T00:00:00.000
17502,20260730,20260618,20260823,22260,203,223,17,115,85,210,344,6,1,4,1,IM017502,17502,251.5000,5987.7400,503.0000,1,1,2026-08-24T00:00:00.000
17503,20260718,20260716,20260821,27600,119,230,352,132,232,426,215,5,1,5,4,IM017503,17503,252.2000,5989.1100,504.0000,1,1,2026-08-24T00:00:00.000
17504,20260818,20260623,20260621,19860,131,226,280,457,421,391,226,15,2,5,3,IM017504,17504,252.9000,5990.4800,505.0000,1,1,2026-08-24T00:00:00.000
17505,20260608,20260530,20260710,33900,455,37,161,233,429,144,220,4,1,2,1,IM017505,17505,253.6000,5991.8500,506.0000,1,1,2026-08-24T00:00:00.000
17506,20260805,20260718,20260616,62280,491,179,492,228,12,158,338,5,2,4,4,IM017506,17506,254.3000,5993.2200,507.0000,1,1,2026-08-24T00:00:00.000
17507,20260609,20260616,20260614,20280,107,209,450,104,104,360,287,6,9,5,3,IM017507,17507,255.0000,5994.5900,508.0000,1,1,2026-08-24T00:00:00.000
17508,20260605,20260611,20260808,39060,331,201,53,43,283,219,118,16,8,7,1,IM017508,17508,255.7000,5995.9600,509.0000,1,1,2026-08-24T00:00:00.000
17509,20260704,20260704,20260618,45600,269,266,394,129,431,61,460,5,6,3,3,IM017509,17509,256.4000,5997.3300,510.0000,1,1,2026-08-24T00:00:00.000
17510,20260709,20260707,20260713,24180,88,337,249,-1,-1,-1,-1,5,3,5,-1,IM017510,17510,257.1000,5998.7000,511.0000,1,1,2026-08-24T00:00:00.000
17511,20260529,20260721,20260802,67620,195,208,153,124,267,165,447,3,4,2,3,IM017511,17511,257.8000,6000.0700,512.0000,1,1,2026-08-24T00:00:00.000
17512,20260527,20260627,20260528,79500,462,180,299,444,301,428,211,2,7,2,3,IM017512,17512,258.5000,6001.4400,513.0000,1,1,2026-08-24T00:00:00.000
