PurchaseOrderSpendKey,OrderDateKey,RequestedDeliveryDateKey,PromisedDeliveryDateKey,PurchaseOrderHeaderKey,PurchaseOrderLineKey,SupplierKey,ProductKey,PlantKey,CostCenterKey,PurchaseOrderLifecycleStatusKey,UnitOfMeasureKey,CurrencyKey,PurchaseOrderDistributionNumber,OrderedQuantity,UnitPriceAmount,ExtendedAmount,SourceSystemKey,BatchId,LoadedAtUtc
4204,20260803,20260725,20260813,224,220,88,63,176,347,10,5,3,POS004204,942.9000,5769.4800,5769.4800,1,1,2026-08-24T00:00:00.000
4205,20260802,20260809,20260815,257,16,384,411,341,244,8,5,2,POS004205,943.6000,5770.8500,5770.8500,1,1,2026-08-24T00:00:00.000
4206,20260615,20260804,20260606,369,114,70,54,301,252,10,7,4,POS004206,944.3000,5772.2200,5772.2200,1,1,2026-08-24T00:00:00.000
4207,20260622,20260720,20260703,377,313,392,313,195,149,1,2,3,POS004207,945.0000,5773.5900,5773.5900,1,1,2026-08-24T00:00:00.000
4208,20260704,20260608,20260711,250,110,406,296,173,191,1,6,4,POS004208,945.7000,5774.9600,5774.9600,1,1,2026-08-24T00:00:00.000
4209,20260615,20260802,20260725,372,398,202,37,321,68,10,7,2,POS004209,946.4000,5776.3300,5776.3300,1,1,2026-08-24T00:00:00.000
4210,20260718,20260606,20260823,63,26,124,369,255,334,11,3,3,POS004210,947.1000,5777.7000,5777.7000,1,1,2026-08-24T00:00:00.000
4211,20260813,20260626,20260726,275,346,154,240,281,465,1,2,1,POS004211,947.8000,5779.0700,5779.0700,1,1,2026-08-24T00:00:00.000
4212,20260717,20260608,20260708,124,386,36,115,68,273,9,3,4,POS004212,948.5000,5780.4400,5780.4400,1,1,2026-08-24T00:00:00.000
4213,20260718,20260629,20260706,497,262,213,290,330,72,1,3,3,POS004213,949.2000,5781.8100,5781.8100,1,1,2026-08-24T00:00:00.000
4214,20260605,20260623,20260527,482,384,345,175,40,252,9,1,2,POS004214,949.9000,5783.1800,5783.1800,1,1,2026-08-24T00:00:00.000
4215,20260725,20260820,20260617,491,439,212,156,264,148,11,1,1,POS004215,950.6000,5784.5500,5784.5500,1,1,2026-08-24T00:00:00.000
4216,20260612,20260813,20260716,80,374,205,-1,19,-1,2,5,4,POS004216,951.3000,5785.9200,5785.9200,1,1,2026-08-24T00:00:00.000
4217,20260607,20260818,20260723,404,84,431,145,290,467,11,3,4,POS004217,952.0000,5787.2900,5787.2900,1,1,2026-08-24T00:00:00.000
4218,20260714,20260527,20260625,272,367,144,159,13,137,8,6,4,POS004218,952.7000,5788.6600,5788.6600,1,1,2026-08-24T00:00:00.000
4219,20260701,20260528,20260723,226,391,60,382,55,112,1,1,3,POS004219,953.4000,5790.0300,5790.0300,1,1,2026-08-24T00:00:00.000
4220,20260710,20260803,20260801,26,1,7,318,326,463,4,4,2,POS004220,954.1000,5791.4000,5791.4000,1,1,2026-08-24T00:00:00.000
4221,20260730,20260714,20260724,466,456,109,417,128,283,11,4,5,POS004221,954.8000,5792.7700,5792.7700,1,1,2026-08-24T00:00:00.000
4222,20260805,20260802,20260726,185,205,328,135,158,370,1,4,1,POS004222,955.5000,5794.1400,5794.1400,1,1,2026-08-24T00:00:00.000
4223,20260708,20260527,20260818,232,123,158,91,34,339,6,6,4,POS004223,956.2000,5795.5100,5795.5100,1,1,2026-08-24T00:00:00.000
4224,20260703,20260805,20260628,391,392,440,33,122,134,3,3,2,POS004224,956.9000,5796.8800,5796.8800,1,1,2026-08-24T00:00:00.000
4225,20260724,20260724,20260804,238,76,57,499,253,376,1,1,1,POS004225,957.6000,5798.2500,5798.2500,1,1,2026-08-24T00:00:00.000
4226,20260707,20260802,20260604,155,105,413,44,241,432,10,6,4,POS004226,958.3000,5799.6200,5799.6200,1,1,2026-08-24T00:00:00.000
4227,20260731,20260729,20260717,254,117,170,140,84,496,3,4,2,POS004227,959.0000,5800.9900,5800.9900,1,1,2026-08-24T00:00:00.000
4228,20260806,20260730,20260528,233,196,189,146,37,263,9,5,4,POS004228,959.7000,5802.3600,5802.3600,1,1,2026-08-24T00:00:00.000
4229,20260610,20260528,20260705,37,306,141,78,215,267,2,4,2,POS004229,960.4000,5803.7300,5803.7300,1,1,2026-08-24T00:00:00.000
4230,20260715,20260531,20260822,41,287,44,226,249,242,1,6,5,POS004230,961.1000,5805.1000,5805.1000,1,1,2026-08-24T00:00:00.000
4231,20260808,20260730,20260719,62,473,189,9,287,470,4,3,3,POS004231,961.8000,5806.4700,5806.4700,1,1,2026-08-24T00:00:00.000
4232,20260603,20260801,20260819,322,220,432,58,51,128,2,6,2,POS004232,962.5000,5807.8400,5807.8400,1,1,2026-08-24T00:00:00.000
4233,20260709,20260628,20260813,391,18,5,-1,1,-1,1,3,3,POS004233,963.2000,5809.2100,5809.2100,1,1,2026-08-24T00:00:00.000
4234,20260609,20260605,20260611,380,480,88,73,95,264,12,5,1,POS004234,963.9000,5810.5800,5810.5800,1,1,2026-08-24T00:00:00.000
4235,20260611,20260806,20260606,61,44,106,383,348,340,7,5,5,POS004235,964.6000,5811.9500,5811.9500,1,1,2026-08-24T00:00:00.000
4236,20260819,20260718,20260630,203,92,350,143,70,217,8,2,1,POS004236,965.3000,5813.3200,5813.3200,1,1,2026-08-24T00:00:00.000
4237,20260809,20260704,20260601,176,18,456,491,253,159,12,4,4,POS004237,966.0000,5814.6900,5814.6900,1,1,2026-08-24T00:00:00.000
4238,20260603,20260819,20260531,194,275,473,53,229,243,8,3,1,POS004238,966.7000,5816.0600,5816.0600,1,1,2026-08-24T00:00:00.000
4239,20260821,20260701,20260722,21,223,440,71,340,149,11,6,5,POS004239,967.4000,5817.4300,5817.4300,1,1,2026-08-24T00:00:00.000
4240,20260627,20260714,20260609,106,336,236,464,340,56,9,7,4,POS004240,968.1000,5818.8000,5818.8000,1,1,2026-08-24T00:00:00.000
4241,20260602,20260731,20260613,256,132,109,4,344,455,4,7,2,POS004241,968.8000,5820.1700,5820.1700,1,1,2026-08-24T00:00:00.000
4242,20260708,20260717,20260611,217,458,60,4,266,491,4,1,4,POS004242,969.5000,5821.5400,5821.5400,1,1,2026-08-24T00:00:00.000
4243,20260723,20260715,20260709,307,197,33,326,48,348,9,6,1,POS004243,970.2000,5822.9100,5822.9100,1,1,2026-08-24T00:00:00.000
4244,20260704,20260705,20260611,410,453,382,497,300,386,6,5,1,POS004244,970.9000,5824.2800,5824.2800,1,1,2026-08-24T00:00:00.000
4245,20260727,20260601,20260718,292,38,411,136,343,116,9,4,5,POS004245,971.6000,5825.6500,5825.6500,1,1,2026-08-24T00:00:00.000
4246,20260621,20260617,20260705,417,463,70,395,349,484,6,4,4,POS004246,972.3000,5827.0200,5827.0200,1,1,2026-08-24T00:00:00.000
4247,20260712,20260705,20260716,273,259,384,256,222,124,4,1,5,POS004247,973.0000,5828.3900,5828.3900,1,1,2026-08-24T00:00:00.000
4248,20260711,20260614,20260626,182,401,103,442,308,202,7,4,4,POS004248,973.7000,5829.7600,5829.7600,1,1,2026-08-24T00:00:00.000
4249,20260706,20260624,20260619,388,282,309,32,191,3,7,5,5,POS004249,974.4000,5831.1300,5831.1300,1,1,2026-08-24T00:00:00.000
4250,20260617,20260820,20260702,169,366,324,-1,54,-1,5,5,3,POS004250,975.1000,5832.5000,5832.5000,1,1,2026-08-24T00:00:00.000
4251,20260716,20260820,20260603,348,438,217,257,219,36,10,5,5,POS004251,975.8000,5833.8700,5833.8700,1,1,2026-08-24T00:00:00.000
4252,20260703,20260614,20260602,214,68,167,433,213,308,1,2,3,POS004252,976.5000,5835.2400,5835.2400,1,1,2026-08-24T00:00:00.000
4253,20260630,20260617,20260527,180,147,431,123,9,472,10,6,5,POS004253,977.2000,5836.6100,5836.6100,1,1,2026-08-24T00:00:00.000
4254,20260812,20260605,20260731,29,392,170,69,201,238,10,7,5,POS004254,977.9000,5837.9800,5837.9800,1,1,2026-08-24T00:00:00.000
4255,20260807,20260719,20260623,414,400,362,450,21,486,7,6,5,POS004255,978.6000,5839.3500,5839.3500,1,1,2026-08-24T00:00:00.000
4256,20260721,20260718,20260608,153,148,419,215,288,239,6,2,4,POS004256,979.3000,5840.7200,5840.7200,1,1,2026-08-24T00:00:00.000
4257,20260608,20260709,20260717,178,116,280,423,272,69,1,5,4,POS004257,980.0000,5842.0900,5842.0900,1,1,2026-08-24T00:00:00.000
4258,20260809,20260608,20260810,68,274,279,449,126,95,3,6,3,POS004258,980.7000,5843.4600,5843.4600,1,1,2026-08-24T00:00:00.000
4259,20260815,20260611,20260810,409,320,282,205,75,82,6,6,4,POS004259,981.4000,5844.8300,5844.8300,1,1,2026-08-24T00:00:00.000
4260,20260714,20260812,20260624,124,398,491,412,136,118,4,4,3,POS004260,982.1000,5846.2000,5846.2000,1,1,2026-08-24T00:00:00.000
4261,20260730,20260702,20260727,457,166,324,331,136,233,3,2,1,POS004261,982.8000,5847.5700,5847.5700,1,1,2026-08-24T00:00:00.000
4262,20260811,20260712,20260610,152,115,486,215,220,475,2,1,2,POS004262,983.5000,5848.9400,5848.9400,1,1,2026-08-24T00:00:00.000
4263,20260617,20260713,20260710,421,418,489,445,14,75,1,4,5,POS004263,984.2000,5850.3100,5850.3100,1,1,2026-08-24T00:00:00.000
4264,20260716,20260709,20260715,161,1,325,118,98,420,7,7,1,POS004264,984.9000,5851.6800,5851.6800,1,1,2026-08-24T00:00:00.000
4265,20260623,20260808,20260625,357,482,267,138,145,300,6,6,1,POS004265,985.6000,5853.0500,5853.0500,1,1,2026-08-24T00:00:00.000
4266,20260724,20260813,20260808,310,197,330,172,285,369,1,1,1,POS004266,986.3000,5854.4200,5854.4200,1,1,2026-08-24T00:00:00.000
4267,20260813,20260607,20260806,273,111,248,-1,281,-1,8,7,1,POS004267,987.0000,5855.7900,5855.7900,1,1,2026-08-24T00:00:00.000
4268,20260626,20260731,20260713,107,400,209,498,49,467,8,3,3,POS004268,987.7000,5857.1600,5857.1600,1,1,2026-08-24T00:00:00.000
4269,20260608,20260707,20260606,179,477,187,73,342,492,6,3,3,POS004269,988.4000,5858.5300,5858.5300,1,1,2026-08-24T00:00:00.000
4270,20260619,20260721,20260816,313,343,124,400,122,484,10,7,5,POS004270,989.1000,5859.9000,5859.9000,1,1,2026-08-24T00:00:00.000
4271,20260804,20260627,20260613,395,245,315,95,296,27,5,2,4,POS004271,989.8000,5861.2700,5861.2700,1,1,2026-08-24T00:00:00.000
4272,20260718,20260818,20260822,204,148,213,289,118,139,4,3,1,POS004272,990.5000,5862.6400,5862.6400,1,1,2026-08-24T00:00:00.000
4273,20260614,20260705,20260815,238,242,347,62,103,228,7,2,4,POS004273,991.2000,5864.0100,5864.0100,1,1,2026-08-24T00:00:00.000
4274,20260530,20260816,20260803,159,367,171,470,4,404,6,4,5,POS004274,991.9000,5865.3800,5865.3800,1,1,2026-08-24T00:00:00.000
4275,20260823,20260610,20260721,129,181,90,349,15,8,5,1,3,POS004275,992.6000,5866.7500,5866.7500,1,1,2026-08-24T00:00:00.000
4276,20260823,20260527,20260710,64,244,32,426,167,271,6,5,1,POS004276,993.3000,5868.1200,5868.1200,1,1,2026-08-24T00:00:00.000
4277,20260627,20260817,20260704,263,320,33,357,152,95,6,1,1,POS004277,994.0000,5869.4900,5869.4900,1,1,2026-08-24T00:00:00.000
4278,20260626,20260627,20260615,308,390,389,199,149,122,12,2,5,POS004278,994.7000,5870.8600,5870.8600,1,1,2026-08-24T00:00:00.000
4279,20260706,20260712,20260713,306,81,332,249,205,227,10,2,4,POS004279,995.4000,5872.2300,5872.2300,1,1,2026-08-24T00:00:00.000
4280,20260809,20260810,20260822,205,205,350,74,265,22,12,2,2,POS004280,996.1000,5873.6000,5873.6000,1,1,2026-08-24T00:00:00.000
4281,20260701,20260607,20260716,194,394,83,37,340,314,8,3,5,POS004281,996.8000,5874.9700,5874.9700,1,1,2026-08-24T00:00:00.000
4282,20260607,20260618,20260607,274,257,390,323,188,344,11,4,5,POS004282,997.5000,5876.3400,5876.3400,1,1,2026-08-24T00:00:00.000
4283,20260619,20260707,20260816,161,198,72,231,221,60,4,6,3,POS004283,998.2000,5877.7100,5877.7100,1,1,2026-08-24T00:00:00.000
4284,20260629,20260619,20260817,226,207,349,-1,150,-1,11,4,4,POS004284,998.9000,5879.0800,5879.0800,1,1,2026-08-24T00:00:00.000
4285,20260806,20260803,20260527,22,206,156,204,68,428,10,7,2,POS004285,999.6000,5880.4500,5880.4500,1,1,2026-08-24T00:00:00.000
4286,20260717,20260712,20260810,454,479,83,4,204,343,10,1,1,POS004286,0.3000,5881.8200,5881.8200,1,1,2026-08-24T00:00:00.000
4287,20260725,20260824,20260605,136,103,297,188,42,447,4,4,4,POS004287,1.0000,5883.1900,5883.1900,1,1,2026-08-24T00:00:00.000
4288,20260709,20260813,20260613,422,97,268,413,226,223,12,2,1,POS004288,1.7000,5884.5600,5884.5600,1,1,2026-08-24T00:00:00.000
4289,20260712,20260720,20260803,249,449,397,101,319,353,6,3,2,POS004289,2.4000,5885.9300,5885.9300,1,1,2026-08-24T00:00:00.000
4290,20260702,20260803,20260731,142,77,310,390,192,7,6,5,2,POS004290,3.1000,5887.3000,5887.3000,1,1,2026-08-24T00:00:00.000
4291,20260821,20260728,20260721,461,178,258,482,344,231,5,3,4,POS004291,3.8000,5888.6700,5888.6700,1,1,2026-08-24T00:00:00.000
4292,20260629,20260621,20260809,413,346,456,128,112,31,6,1,2,POS004292,4.5000,5890.0400,5890.0400,1,1,2026-08-24T00:00:00.000
4293,20260630,20260602,20260729,328,101,340,84,179,143,6,5,5,POS004293,5.2000,5891.4100,5891.4100,1,1,2026-08-24T00:00:00.000
4294,20260801,20260817,20260710,402,381,129,466,341,436,11,3,3,POS004294,5.9000,5892.7800,5892.7800,1,1,2026-08-24T00:00:00.000
4295,20260728,20260808,20260705,357,491,185,117,184,42,4,3,2,POS004295,6.6000,5894.1500,5894.1500,1,1,2026-08-24T00:00:00.000
4296,20260608,20260614,20260722,21,139,266,322,125,288,12,4,5,POS004296,7.3000,5895.5200,5895.5200,1,1,2026-08-24T00:00:00.000
4297,20260716,20260603,20260731,476,481,428,345,235,469,1,2,2,POS004297,8.0000,5896.8900,5896.8900,1,1,2026-08-24T00:00:00.000
4298,20260622,20260602,20260624,321,147,102,26,300,361,3,5,4,POS004298,8.7000,5898.2600,5898.2600,1,1,2026-08-24T00:00:00.000
4299,20260809,20260803,20260726,495,88,29,223,324,274,11,4,2,POS004299,9.4000,5899.6300,5899.6300,1,1,2026-08-24T00:00:00.000
4300,20260817,20260614,20260703,59,111,403,384,25,472,2,1,5,POS004300,10.1000,5901.0000,5901.0000,1,1,2026-08-24T00:00:00.000
4301,20260720,20260531,20260717,7,481,253,-1,121,-1,11,6,2,POS004301,10.8000,5902.3700,5902.3700,1,1,2026-08-24T00:00:00.000
4302,20260603,20260816,20260810,101,125,403,32,8,473,12,6,1,POS004302,11.5000,5903.7400,5903.7400,1,1,2026-08-24T00:00:00.000
4303,20260713,20260724,20260723,72,106,447,339,283,273,3,7,2,POS004303,12.2000,5905.1100,5905.1100,1,1,2026-08-24T00:00:00.000
4304,20260531,20260621,20260711,195,282,3,413,332,469,4,6,3,POS004304,12.9000,5906.4800,5906.4800,1,1,2026-08-24T00:00:00.000
4305,20260713,20260602,20260728,251,399,195,363,255,79,4,7,1,POS004305,13.6000,5907.8500,5907.8500,1,1,2026-08-24T00:00:00.000
4306,20260711,20260701,20260820,46,252,213,380,327,8,9,3,4,POS004306,14.3000,5909.2200,5909.2200,1,1,2026-08-24T00:00:00.000
4307,20260611,20260716,20260619,149,102,288,313,215,381,11,4,2,POS004307,15.0000,5910.5900,5910.5900,1,1,2026-08-24T00:00:00.000
4308,20260529,20260616,20260715,309,228,127,338,168,20,6,3,5,POS004308,15.7000,5911.9600,5911.9600,1,1,2026-08-24T00:00:00.000
4309,20260817,20260605,20260616,301,394,329,187,210,39,10,5,1,POS004309,16.4000,5913.3300,5913.3300,1,1,2026-08-24T00:00:00.000
4310,20260815,20260528,20260612,89,131,16,312,118,285,7,5,5,POS004310,17.1000,5914.7000,5914.7000,1,1,2026-08-24T00:00:00.000
4311,20260722,20260624,20260624,378,382,397,382,303,101,6,1,1,POS004311,17.8000,5916.0700,5916.0700,1,1,2026-08-24T00:00:00.000
4312,20260719,20260812,20260807,320,162,474,495,279,96,6,6,5,POS004312,18.5000,5917.4400,5917.4400,1,1,2026-08-24T00:00:00.000
4313,20260707,20260602,20260823,353,318,16,97,149,498,6,4,1,POS004313,19.2000,5918.8100,5918.8100,1,1,2026-08-24T00:00:00.000
4314,20260716,20260616,20260730,29,261,395,206,54,426,10,4,1,POS004314,19.9000,5920.1800,5920.1800,1,1,2026-08-24T00:00:00.000
4315,20260622,20260624,20260630,141,388,92,336,123,430,3,3,4,POS004315,20.6000,5921.5500,5921.5500,1,1,2026-08-24T00:00:00.000
4316,20260531,20260814,20260714,381,473,130,244,264,431,10,5,4,POS004316,21.3000,5922.9200,5922.9200,1,1,2026-08-24T00:00:00.000
4317,20260616,20260727,20260608,4,350,52,448,201,30,8,2,5,POS004317,22.0000,5924.2900,5924.2900,1,1,2026-08-24T00:00:00.000
4318,20260818,20260802,20260610,412,45,383,-1,193,-1,12,1,2,POS004318,22.7000,5925.6600,5925.6600,1,1,2026-08-24T00:00:00.000
4319,20260701,20260623,20260601,357,167,292,371,239,343,4,1,2,POS004319,23.4000,5927.0300,5927.0300,1,1,2026-08-24T00:00:00.000
4320,20260724,20260602,20260713,236,89,181,314,278,56,12,1,3,POS004320,24.1000,5928.4000,5928.4000,1,1,2026-08-24T00:00:00.000
4321,20260528,20260808,20260813,200,362,212,248,310,184,9,2,1,POS004321,24.8000,5929.7700,5929.7700,1,1,2026-08-24T00:00:00.000
4322,20260609,20260605,20260816,418,149,37,379,128,235,1,7,4,POS004322,25.5000,5931.1400,5931.1400,1,1,2026-08-24T00:00:00.000
4323,20260725,20260721,20260725,124,10,364,189,334,271,3,2,5,POS004323,26.2000,5932.5100,5932.5100,1,1,2026-08-24T00:00:00.000
4324,20260715,20260811,20260730,139,34,116,286,49,435,3,7,3,POS004324,26.9000,5933.8800,5933.8800,1,1,2026-08-24T00:00:00.000
4325,20260801,20260813,20260809,127,474,126,209,263,463,1,5,5,POS004325,27.6000,5935.2500,5935.2500,1,1,2026-08-24T00:00:00.000
4326,20260605,20260708,20260707,409,192,186,63,282,205,12,5,5,POS004326,28.3000,5936.6200,5936.6200,1,1,2026-08-24T00:00:00.000
4327,20260816,20260619,20260804,404,450,477,387,124,412,9,7,1,POS004327,29.0000,5937.9900,5937.9900,1,1,2026-08-24T00:00:00.000
4328,20260729,20260603,20260821,263,168,475,79,248,462,10,2,3,POS004328,29.7000,5939.3600,5939.3600,1,1,2026-08-24T00:00:00.000
4329,20260820,20260726,20260816,345,181,88,368,224,312,2,1,4,POS004329,30.4000,5940.7300,5940.7300,1,1,2026-08-24T00:00:00.000
4330,20260609,20260824,20260811,88,7,296,302,119,170,9,7,4,POS004330,31.1000,5942.1000,5942.1000,1,1,2026-08-24T00:00:00.000
4331,20260619,20260703,20260809,434,409,279,281,34,421,10,3,5,POS004331,31.8000,5943.4700,5943.4700,1,1,2026-08-24T00:00:00.000
4332,20260701,20260528,20260531,210,149,334,124,269,261,10,6,1,POS004332,32.5000,5944.8400,5944.8400,1,1,2026-08-24T00:00:00.000
4333,20260727,20260820,20260809,500,371,118,270,72,182,2,5,2,POS004333,33.2000,5946.2100,5946.2100,1,1,2026-08-24T00:00:00.000
4334,20260606,20260729,20260815,398,221,143,201,247,396,3,5,5,POS004334,33.9000,5947.5800,5947.5800,1,1,2026-08-24T00:00:00.000
4335,20260727,20260717,20260605,466,125,73,-1,55,-1,5,1,4,POS004335,34.6000,5948.9500,5948.9500,1,1,2026-08-24T00:00:00.000
4336,20260722,20260718,20260724,222,154,124,341,341,225,5,3,1,POS004336,35.3000,5950.3200,5950.3200,1,1,2026-08-24T00:00:00.000
4337,20260614,20260703,20260704,37,158,102,63,125,378,1,6,2,POS004337,36.0000,5951.6900,5951.6900,1,1,2026-08-24T00:00:00.000
4338,20260714,20260808,20260530,286,462,395,390,156,172,11,1,1,POS004338,36.7000,5953.0600,5953.0600,1,1,2026-08-24T00:00:00.000
4339,20260818,20260617,20260702,177,328,211,87,107,96,6,1,2,POS004339,37.4000,5954.4300,5954.4300,1,1,2026-08-24T00:00:00.000
4340,20260630,20260808,20260621,38,366,222,183,209,350,6,4,1,POS004340,38.1000,5955.8000,5955.8000,1,1,2026-08-24T00:00:00.000
4341,20260606,20260606,20260606,157,25,94,236,5,375,6,6,3,POS004341,38.8000,5957.1700,5957.1700,1,1,2026-08-24T00:00:00.000
4342,20260801,20260608,20260708,335,238,350,209,42,29,6,6,1,POS004342,39.5000,5958.5400,5958.5400,1,1,2026-08-24T00:00:00.000
4343,20260529,20260715,20260712,193,51,384,159,180,38,4,4,4,POS004343,40.2000,5959.9100,5959.9100,1,1,2026-08-24T00:00:00.000
4344,20260609,20260812,20260807,185,119,22,413,301,112,7,4,5,POS004344,40.9000,5961.2800,5961.2800,1,1,2026-08-24T00:00:00.000
4345,20260809,20260616,20260730,345,186,399,157,145,498,8,1,5,POS004345,41.6000,5962.6500,5962.6500,1,1,2026-08-24T00:00:00.000
4346,20260721,20260625,20260803,444,35,89,320,246,252,6,3,3,POS004346,42.3000,5964.0200,5964.0200,1,1,2026-08-24T00:00:00.000
4347,20260731,20260718,20260609,491,188,480,56,33,241,6,2,4,POS004347,43.0000,5965.3900,5965.3900,1,1,2026-08-24T00:00:00.000
4348,20260621,20260618,20260722,23,343,363,109,116,332,12,2,5,POS004348,43.7000,5966.7600,5966.7600,1,1,2026-08-24T00:00:00.000
4349,20260820,20260618,20260809,2,295,408,359,43,261,2,3,4,POS004349,44.4000,5968.1300,5968.1300,1,1,2026-08-24T00:00:00.000
4350,20260605,20260616,20260618,176,443,205,19,326,466,7,5,4,POS004350,45.1000,5969.5000,5969.5000,1,1,2026-08-24T00:00:00.000
4351,20260621,20260607,20260701,374,267,406,462,105,88,1,7,2,POS004351,45.8000,5970.8700,5970.8700,1,1,2026-08-24T00:00:00.000
4352,20260804,20260530,20260803,72,395,396,-1,157,-1,11,3,5,POS004352,46.5000,5972.2400,5972.2400,1,1,2026-08-24T00:00:00.000
4353,20260618,20260610,20260725,407,307,65,389,18,116,6,5,4,POS004353,47.2000,5973.6100,5973.6100,1,1,2026-08-24T00:00:00.000
4354,20260724,20260610,20260810,136,445,63,350,219,219,2,2,1,POS004354,47.9000,5974.9800,5974.9800,1,1,2026-08-24T00:00:00.000
4355,20260610,20260808,20260703,385,248,393,193,194,153,2,1,3,POS004355,48.6000,5976.3500,5976.3500,1,1,2026-08-24T00:00:00.000
4356,20260728,20260701,20260615,104,440,34,420,152,169,1,3,2,POS004356,49.3000,5977.7200,5977.7200,1,1,2026-08-24T00:00:00.000
4357,20260810,20260602,20260527,161,65,431,392,294,405,4,5,3,POS004357,50.0000,5979.0900,5979.0900,1,1,2026-08-24T00:00:00.000
4358,20260814,20260530,20260619,221,282,309,365,65,342,10,5,3,POS004358,50.7000,5980.4600,5980.4600,1,1,2026-08-24T00:00:00.000
4359,20260720,20260615,20260701,154,185,476,282,255,264,11,6,5,POS004359,51.4000,5981.8300,5981.8300,1,1,2026-08-24T00:00:00.000
4360,20260604,20260609,20260711,115,11,142,47,338,230,1,1,4,POS004360,52.1000,5983.2000,5983.2000,1,1,2026-08-24T00:00:00.000
4361,20260816,20260627,20260820,370,434,199,145,50,138,2,2,4,POS004361,52.8000,5984.5700,5984.5700,1,1,2026-08-24T00:00:00.000
4362,20260605,20260609,20260627,242,315,78,205,204,264,1,3,5,POS004362,53.5000,5985.9400,5985.9400,1,1,2026-08-24T00:00:00.000
4363,20260717,20260820,20260820,205,195,474,489,196,470,11,6,4,POS004363,54.2000,5987.3100,5987.3100,1,1,2026-08-24T00:00:00.000
4364,20260718,20260615,20260807,276,161,217,437,162,499,2,6,4,POS004364,54.9000,5988.6800,5988.6800,1,1,2026-08-24T00:00:00.000
4365,20260720,20260715,20260626,97,245,246,47,161,203,9,3,3,POS004365,55.6000,5990.0500,5990.0500,1,1,2026-08-24T00:00:00.000
4366,20260705,20260814,20260608,491,216,423,378,84,370,7,5,2,POS004366,56.3000,5991.4200,5991.4200,1,1,2026-08-24T00:00:00.000
4367,20260703,20260527,20260727,343,300,382,216,56,31,7,2,5,POS004367,57.0000,5992.7900,5992.7900,1,1,2026-08-24T00:00:00.000
4368,20260710,20260609,20260609,77,34,145,26,75,182,7,5,3,POS004368,57.7000,5994.1600,5994.1600,1,1,2026-08-24T00:00:00.000
4369,20260818,20260601,20260704,362,219,490,-1,326,-1,7,4,4,POS004369,58.4000,5995.5300,5995.5300,1,1,2026-08-24T00:00:00.000
4370,20260605,20260705,20260801,156,171,335,140,216,352,1,6,4,POS004370,59.1000,5996.9000,5996.9000,1,1,2026-08-24T00:00:00.000
