FinanceProductCostSnapshotKey,SnapshotDateKey,EffectiveDateKey,ProductKey,PlantKey,FinanceProductCostVersionKey,FinanceCostComponentDetailKey,FinanceCostElementDetailKey,FinanceCostingMethodKey,CurrencyKey,StandardCostAmount,ActualCostAmount,CostVarianceAmount,CostQuantity,SourceSystemKey,BatchId,LoadedAtUtc
3537,20260718,20260621,495,259,491,356,213,7,2,4855.6900,4855.6900,4855.6900,4855.6900,1,1,2026-08-24T00:00:00.000
3538,20260804,20260705,7,248,284,447,17,6,3,4857.0600,4857.0600,4857.0600,4857.0600,1,1,2026-08-24T00:00:00.000
3539,20260727,20260814,128,170,102,239,496,4,5,4858.4300,4858.4300,4858.4300,4858.4300,1,1,2026-08-24T00:00:00.000
3540,20260720,20260612,488,324,3,236,417,5,3,4859.8000,4859.8000,4859.8000,4859.8000,1,1,2026-08-24T00:00:00.000
3541,20260725,20260630,360,251,17,62,140,5,1,4861.1700,4861.1700,4861.1700,4861.1700,1,1,2026-08-24T00:00:00.000
3542,20260726,20260718,113,59,15,461,121,4,1,4862.5400,4862.5400,4862.5400,4862.5400,1,1,2026-08-24T00:00:00.000
3543,20260718,20260625,191,197,12,59,495,7,1,4863.9100,4863.9100,4863.9100,4863.9100,1,1,2026-08-24T00:00:00.000
3544,20260617,20260625,384,17,189,290,48,5,4,4865.2800,4865.2800,4865.2800,4865.2800,1,1,2026-08-24T00:00:00.000
3545,20260606,20260629,233,148,349,208,202,5,4,4866.6500,4866.6500,4866.6500,4866.6500,1,1,2026-08-24T00:00:00.000
3546,20260808,20260531,370,205,33,124,361,3,4,4868.0200,4868.0200,4868.0200,4868.0200,1,1,2026-08-24T00:00:00.000
3547,20260719,20260626,356,194,273,339,348,2,4,4869.3900,4869.3900,4869.3900,4869.3900,1,1,2026-08-24T00:00:00.000
3548,20260728,20260612,80,298,499,448,461,3,1,4870.7600,4870.7600,4870.7600,4870.7600,1,1,2026-08-24T00:00:00.000
3549,20260823,20260807,212,345,114,357,103,5,5,4872.1300,4872.1300,4872.1300,4872.1300,1,1,2026-08-24T00:00:00.000
3550,20260819,20260531,61,78,218,315,4,4,1,4873.5000,4873.5000,4873.5000,4873.5000,1,1,2026-08-24T00:00:00.000
3551,20260714,20260815,320,223,270,144,250,8,3,4874.8700,4874.8700,4874.8700,4874.8700,1,1,2026-08-24T00:00:00.000
3552,20260531,20260628,251,14,63,52,372,3,2,4876.2400,4876.2400,4876.2400,4876.2400,1,1,2026-08-24T00:00:00.000
3553,20260820,20260814,239,32,391,418,274,5,3,4877.6100,4877.6100,4877.6100,4877.6100,1,1,2026-08-24T00:00:00.000
3554,20260608,20260723,179,224,179,407,468,7,4,4878.9800,4878.9800,4878.9800,4878.9800,1,1,2026-08-24T00:00:00.000
3555,20260703,20260619,437,259,45,266,382,4,3,4880.3500,4880.3500,4880.3500,4880.3500,1,1,2026-08-24T00:00:00.000
3556,20260817,20260822,3,16,11,146,102,8,2,4881.7200,4881.7200,4881.7200,4881.7200,1,1,2026-08-24T00:00:00.000
3557,20260815,20260724,374,26,455,182,480,6,5,4883.0900,4883.0900,4883.0900,4883.0900,1,1,2026-08-24T00:00:00.000
3558,20260804,20260822,17,193,13,189,38,8,3,4884.4600,4884.4600,4884.4600,4884.4600,1,1,2026-08-24T00:00:00.000
3559,20260613,20260614,250,150,147,439,48,1,2,4885.8300,4885.8300,4885.8300,4885.8300,1,1,2026-08-24T00:00:00.000
3560,20260815,20260612,360,123,331,94,23,4,1,4887.2000,4887.2000,4887.2000,4887.2000,1,1,2026-08-24T00:00:00.000
3561,20260618,20260823,359,272,220,163,368,5,5,4888.5700,4888.5700,4888.5700,4888.5700,1,1,2026-08-24T00:00:00.000
3562,20260621,20260804,16,105,389,415,86,4,2,4889.9400,4889.9400,4889.9400,4889.9400,1,1,2026-08-24T00:00:00.000
3563,20260817,20260602,184,145,148,453,261,6,4,4891.3100,4891.3100,4891.3100,4891.3100,1,1,2026-08-24T00:00:00.000
3564,20260705,20260816,197,239,464,337,313,1,5,4892.6800,4892.6800,4892.6800,4892.6800,1,1,2026-08-24T00:00:00.000
3565,20260710,20260718,245,51,50,264,51,2,5,4894.0500,4894.0500,4894.0500,4894.0500,1,1,2026-08-24T00:00:00.000
3566,20260627,20260627,430,49,283,292,472,4,5,4895.4200,4895.4200,4895.4200,4895.4200,1,1,2026-08-24T00:00:00.000
3567,20260627,20260806,260,340,20,84,313,3,4,4896.7900,4896.7900,4896.7900,4896.7900,1,1,2026-08-24T00:00:00.000
3568,20260731,20260809,449,48,462,178,288,6,2,4898.1600,4898.1600,4898.1600,4898.1600,1,1,2026-08-24T00:00:00.000
3569,20260824,20260602,217,121,110,476,425,6,4,4899.5300,4899.5300,4899.5300,4899.5300,1,1,2026-08-24T00:00:00.000
3570,20260824,20260727,112,324,111,436,192,4,2,4900.9000,4900.9000,4900.9000,4900.9000,1,1,2026-08-24T00:00:00.000
3571,20260708,20260804,88,289,299,159,24,8,4,4902.2700,4902.2700,4902.2700,4902.2700,1,1,2026-08-24T00:00:00.000
3572,20260618,20260617,10,166,496,193,108,2,1,4903.6400,4903.6400,4903.6400,4903.6400,1,1,2026-08-24T00:00:00.000
3573,20260731,20260530,426,259,150,426,166,3,5,4905.0100,4905.0100,4905.0100,4905.0100,1,1,2026-08-24T00:00:00.000
3574,20260802,20260615,427,285,6,66,160,2,3,4906.3800,4906.3800,4906.3800,4906.3800,1,1,2026-08-24T00:00:00.000
3575,20260805,20260806,400,52,489,257,24,3,1,4907.7500,4907.7500,4907.7500,4907.7500,1,1,2026-08-24T00:00:00.000
3576,20260701,20260618,173,89,77,213,222,1,4,4909.1200,4909.1200,4909.1200,4909.1200,1,1,2026-08-24T00:00:00.000
3577,20260614,20260607,211,277,218,60,395,2,3,4910.4900,4910.4900,4910.4900,4910.4900,1,1,2026-08-24T00:00:00.000
3578,20260615,20260717,406,279,438,388,175,6,1,4911.8600,4911.8600,4911.8600,4911.8600,1,1,2026-08-24T00:00:00.000
3579,20260612,20260618,224,232,104,324,328,6,4,4913.2300,4913.2300,4913.2300,4913.2300,1,1,2026-08-24T00:00:00.000
3580,20260627,20260629,186,53,90,23,224,1,1,4914.6000,4914.6000,4914.6000,4914.6000,1,1,2026-08-24T00:00:00.000
3581,20260812,20260617,172,343,126,248,158,8,1,4915.9700,4915.9700,4915.9700,4915.9700,1,1,2026-08-24T00:00:00.000
3582,20260603,20260731,500,212,458,203,298,5,5,4917.3400,4917.3400,4917.3400,4917.3400,1,1,2026-08-24T00:00:00.000
3583,20260708,20260729,131,36,114,63,446,2,1,4918.7100,4918.7100,4918.7100,4918.7100,1,1,2026-08-24T00:00:00.000
3584,20260612,20260803,95,163,263,176,385,5,5,4920.0800,4920.0800,4920.0800,4920.0800,1,1,2026-08-24T00:00:00.000
3585,20260606,20260601,416,177,165,405,112,2,1,4921.4500,4921.4500,4921.4500,4921.4500,1,1,2026-08-24T00:00:00.000
3586,20260623,20260806,334,22,454,320,78,2,4,4922.8200,4922.8200,4922.8200,4922.8200,1,1,2026-08-24T00:00:00.000
3587,20260611,20260614,109,12,275,219,398,2,1,4924.1900,4924.1900,4924.1900,4924.1900,1,1,2026-08-24T00:00:00.000
3588,20260719,20260616,292,148,281,329,487,6,4,4925.5600,4925.5600,4925.5600,4925.5600,1,1,2026-08-24T00:00:00.000
3589,20260724,20260819,167,190,11,445,269,3,3,4926.9300,4926.9300,4926.9300,4926.9300,1,1,2026-08-24T00:00:00.000
3590,20260626,20260602,323,227,288,315,413,3,4,4928.3000,4928.3000,4928.3000,4928.3000,1,1,2026-08-24T00:00:00.000
3591,20260728,20260614,338,169,422,35,317,6,1,4929.6700,4929.6700,4929.6700,4929.6700,1,1,2026-08-24T00:00:00.000
3592,20260707,20260813,390,11,254,19,221,4,5,4931.0400,4931.0400,4931.0400,4931.0400,1,1,2026-08-24T00:00:00.000
3593,20260810,20260701,52,42,346,138,489,6,3,4932.4100,4932.4100,4932.4100,4932.4100,1,1,2026-08-24T00:00:00.000
3594,20260710,20260721,400,254,340,110,394,3,5,4933.7800,4933.7800,4933.7800,4933.7800,1,1,2026-08-24T00:00:00.000
3595,20260801,20260706,307,15,350,214,52,7,3,4935.1500,4935.1500,4935.1500,4935.1500,1,1,2026-08-24T00:00:00.000
3596,20260629,20260806,166,39,26,461,429,8,1,4936.5200,4936.5200,4936.5200,4936.5200,1,1,2026-08-24T00:00:00.000
3597,20260810,20260630,388,72,59,316,20,8,4,4937.8900,4937.8900,4937.8900,4937.8900,1,1,2026-08-24T00:00:00.000
3598,20260624,20260718,105,73,90,448,226,2,3,4939.2600,4939.2600,4939.2600,4939.2600,1,1,2026-08-24T00:00:00.000
3599,20260718,20260617,93,244,56,236,398,8,5,4940.6300,4940.6300,4940.6300,4940.6300,1,1,2026-08-24T00:00:00.000
3600,20260818,20260707,243,291,474,333,276,4,5,4942.0000,4942.0000,4942.0000,4942.0000,1,1,2026-08-24T00:00:00.000
3601,20260619,20260614,482,243,238,318,156,5,3,4943.3700,4943.3700,4943.3700,4943.3700,1,1,2026-08-24T00:00:00.000
3602,20260714,20260618,280,139,462,4,9,5,2,4944.7400,4944.7400,4944.7400,4944.7400,1,1,2026-08-24T00:00:00.000
3603,20260723,20260604,334,134,258,123,27,4,4,4946.1100,4946.1100,4946.1100,4946.1100,1,1,2026-08-24T00:00:00.000
3604,20260803,20260816,16,340,190,13,16,6,1,4947.4800,4947.4800,4947.4800,4947.4800,1,1,2026-08-24T00:00:00.000
3605,20260804,20260707,450,325,488,221,399,7,3,4948.8500,4948.8500,4948.8500,4948.8500,1,1,2026-08-24T00:00:00.000
3606,20260718,20260714,474,78,464,262,84,3,1,4950.2200,4950.2200,4950.2200,4950.2200,1,1,2026-08-24T00:00:00.000
3607,20260707,20260712,224,341,142,257,312,5,2,4951.5900,4951.5900,4951.5900,4951.5900,1,1,2026-08-24T00:00:00.000
3608,20260730,20260706,469,150,310,98,416,1,3,4952.9600,4952.9600,4952.9600,4952.9600,1,1,2026-08-24T00:00:00.000
3609,20260620,20260714,475,217,495,118,456,6,2,4954.3300,4954.3300,4954.3300,4954.3300,1,1,2026-08-24T00:00:00.000
3610,20260603,20260804,327,30,44,242,126,5,4,4955.7000,4955.7000,4955.7000,4955.7000,1,1,2026-08-24T00:00:00.000
3611,20260601,20260812,294,128,106,82,359,3,1,4957.0700,4957.0700,4957.0700,4957.0700,1,1,2026-08-24T00:00:00.000
3612,20260719,20260625,282,212,477,353,409,8,2,4958.4400,4958.4400,4958.4400,4958.4400,1,1,2026-08-24T00:00:00.000
3613,20260606,20260530,358,315,143,153,380,3,3,4959.8100,4959.8100,4959.8100,4959.8100,1,1,2026-08-24T00:00:00.000
3614,20260712,20260815,305,152,384,32,63,3,2,4961.1800,4961.1800,4961.1800,4961.1800,1,1,2026-08-24T00:00:00.000
3615,20260714,20260815,96,70,252,224,284,6,3,4962.5500,4962.5500,4962.5500,4962.5500,1,1,2026-08-24T00:00:00.000
3616,20260712,20260728,457,94,497,398,395,6,4,4963.9200,4963.9200,4963.9200,4963.9200,1,1,2026-08-24T00:00:00.000
3617,20260808,20260617,52,216,355,341,116,4,4,4965.2900,4965.2900,4965.2900,4965.2900,1,1,2026-08-24T00:00:00.000
3618,20260808,20260711,490,102,189,211,244,4,3,4966.6600,4966.6600,4966.6600,4966.6600,1,1,2026-08-24T00:00:00.000
3619,20260623,20260722,365,96,381,84,15,8,5,4968.0300,4968.0300,4968.0300,4968.0300,1,1,2026-08-24T00:00:00.000
3620,20260713,20260806,498,255,20,102,310,4,1,4969.4000,4969.4000,4969.4000,4969.4000,1,1,2026-08-24T00:00:00.000
3621,20260816,20260727,488,127,431,333,180,7,2,4970.7700,4970.7700,4970.7700,4970.7700,1,1,2026-08-24T00:00:00.000
3622,20260617,20260621,403,238,133,106,119,5,5,4972.1400,4972.1400,4972.1400,4972.1400,1,1,2026-08-24T00:00:00.000
3623,20260715,20260706,490,309,202,48,73,5,4,4973.5100,4973.5100,4973.5100,4973.5100,1,1,2026-08-24T00:00:00.000
3624,20260730,20260625,492,95,292,294,236,8,4,4974.8800,4974.8800,4974.8800,4974.8800,1,1,2026-08-24T00:00:00.000
3625,20260718,20260714,211,242,305,129,113,7,4,4976.2500,4976.2500,4976.2500,4976.2500,1,1,2026-08-24T00:00:00.000
3626,20260817,20260531,438,109,491,355,288,6,2,4977.6200,4977.6200,4977.6200,4977.6200,1,1,2026-08-24T00:00:00.000
3627,20260614,20260821,216,205,229,90,307,5,3,4978.9900,4978.9900,4978.9900,4978.9900,1,1,2026-08-24T00:00:00.000
3628,20260629,20260603,466,312,9,160,238,7,5,4980.3600,4980.3600,4980.3600,4980.3600,1,1,2026-08-24T00:00:00.000
3629,20260805,20260816,482,332,452,307,300,6,5,4981.7300,4981.7300,4981.7300,4981.7300,1,1,2026-08-24T00:00:00.000
3630,20260810,20260722,146,208,275,410,400,3,2,4983.1000,4983.1000,4983.1000,4983.1000,1,1,2026-08-24T00:00:00.000
3631,20260810,20260527,292,96,481,191,13,4,4,4984.4700,4984.4700,4984.4700,4984.4700,1,1,2026-08-24T00:00:00.000
3632,20260620,20260612,4,93,37,409,396,5,3,4985.8400,4985.8400,4985.8400,4985.8400,1,1,2026-08-24T00:00:00.000
3633,20260722,20260723,381,330,298,249,319,8,5,4987.2100,4987.2100,4987.2100,4987.2100,1,1,2026-08-24T00:00:00.000
3634,20260820,20260824,109,24,406,399,234,7,1,4988.5800,4988.5800,4988.5800,4988.5800,1,1,2026-08-24T00:00:00.000
3635,20260817,20260813,414,269,8,97,3,6,4,4989.9500,4989.9500,4989.9500,4989.9500,1,1,2026-08-24T00:00:00.000
3636,20260603,20260708,416,210,335,50,290,7,1,4991.3200,4991.3200,4991.3200,4991.3200,1,1,2026-08-24T00:00:00.000
3637,20260714,20260823,85,79,149,457,293,6,4,4992.6900,4992.6900,4992.6900,4992.6900,1,1,2026-08-24T00:00:00.000
3638,20260725,20260605,245,78,20,436,13,3,5,4994.0600,4994.0600,4994.0600,4994.0600,1,1,2026-08-24T00:00:00.000
3639,20260815,20260612,275,34,201,198,50,5,2,4995.4300,4995.4300,4995.4300,4995.4300,1,1,2026-08-24T00:00:00.000
3640,20260621,20260607,426,229,51,201,476,3,3,4996.8000,4996.8000,4996.8000,4996.8000,1,1,2026-08-24T00:00:00.000
3641,20260808,20260616,174,158,295,481,478,8,3,4998.1700,4998.1700,4998.1700,4998.1700,1,1,2026-08-24T00:00:00.000
3642,20260702,20260617,196,128,447,476,212,5,5,4999.5400,4999.5400,4999.5400,4999.5400,1,1,2026-08-24T00:00:00.000
3643,20260725,20260819,463,101,164,263,95,8,2,5000.9100,5000.9100,5000.9100,5000.9100,1,1,2026-08-24T00:00:00.000
3644,20260804,20260818,368,252,276,164,8,1,5,5002.2800,5002.2800,5002.2800,5002.2800,1,1,2026-08-24T00:00:00.000
3645,20260630,20260713,58,264,119,158,2,4,2,5003.6500,5003.6500,5003.6500,5003.6500,1,1,2026-08-24T00:00:00.000
3646,20260615,20260608,473,298,280,448,18,7,4,5005.0200,5005.0200,5005.0200,5005.0200,1,1,2026-08-24T00:00:00.000
3647,20260701,20260601,265,44,377,482,83,4,2,5006.3900,5006.3900,5006.3900,5006.3900,1,1,2026-08-24T00:00:00.000
3648,20260629,20260804,95,53,213,201,380,3,2,5007.7600,5007.7600,5007.7600,5007.7600,1,1,2026-08-24T00:00:00.000
3649,20260820,20260618,13,10,357,77,116,4,1,5009.1300,5009.1300,5009.1300,5009.1300,1,1,2026-08-24T00:00:00.000
3650,20260804,20260713,139,45,115,111,318,3,3,5010.5000,5010.5000,5010.5000,5010.5000,1,1,2026-08-24T00:00:00.000
3651,20260731,20260607,178,174,158,278,418,8,5,5011.8700,5011.8700,5011.8700,5011.8700,1,1,2026-08-24T00:00:00.000
3652,20260617,20260810,104,257,386,133,308,2,4,5013.2400,5013.2400,5013.2400,5013.2400,1,1,2026-08-24T00:00:00.000
3653,20260723,20260715,67,111,132,50,454,2,2,5014.6100,5014.6100,5014.6100,5014.6100,1,1,2026-08-24T00:00:00.000
3654,20260617,20260601,473,225,386,289,460,5,3,5015.9800,5015.9800,5015.9800,5015.9800,1,1,2026-08-24T00:00:00.000
3655,20260723,20260803,96,49,409,73,447,7,4,5017.3500,5017.3500,5017.3500,5017.3500,1,1,2026-08-24T00:00:00.000
3656,20260620,20260801,167,346,183,441,212,3,5,5018.7200,5018.7200,5018.7200,5018.7200,1,1,2026-08-24T00:00:00.000
3657,20260618,20260729,207,66,74,426,9,3,3,5020.0900,5020.0900,5020.0900,5020.0900,1,1,2026-08-24T00:00:00.000
3658,20260627,20260724,390,129,197,381,331,5,1,5021.4600,5021.4600,5021.4600,5021.4600,1,1,2026-08-24T00:00:00.000
3659,20260715,20260819,420,198,395,218,178,7,2,5022.8300,5022.8300,5022.8300,5022.8300,1,1,2026-08-24T00:00:00.000
3660,20260714,20260528,141,337,54,185,398,8,1,5024.2000,5024.2000,5024.2000,5024.2000,1,1,2026-08-24T00:00:00.000
3661,20260717,20260622,442,314,485,496,155,2,2,5025.5700,5025.5700,5025.5700,5025.5700,1,1,2026-08-24T00:00:00.000
3662,20260614,20260705,476,90,294,43,59,7,4,5026.9400,5026.9400,5026.9400,5026.9400,1,1,2026-08-24T00:00:00.000
3663,20260621,20260731,490,335,65,448,153,1,3,5028.3100,5028.3100,5028.3100,5028.3100,1,1,2026-08-24T00:00:00.000
3664,20260725,20260822,332,75,240,216,272,5,2,5029.6800,5029.6800,5029.6800,5029.6800,1,1,2026-08-24T00:00:00.000
3665,20260703,20260706,71,1,247,113,9,7,2,5031.0500,5031.0500,5031.0500,5031.0500,1,1,2026-08-24T00:00:00.000
3666,20260612,20260528,125,256,133,343,289,5,4,5032.4200,5032.4200,5032.4200,5032.4200,1,1,2026-08-24T00:00:00.000
3667,20260809,20260723,348,320,100,498,210,1,4,5033.7900,5033.7900,5033.7900,5033.7900,1,1,2026-08-24T00:00:00.000
3668,20260818,20260729,424,321,483,383,452,1,4,5035.1600,5035.1600,5035.1600,5035.1600,1,1,2026-08-24T00:00:00.000
3669,20260708,20260605,32,221,95,473,253,3,4,5036.5300,5036.5300,5036.5300,5036.5300,1,1,2026-08-24T00:00:00.000
3670,20260627,20260729,452,77,149,265,390,8,1,5037.9000,5037.9000,5037.9000,5037.9000,1,1,2026-08-24T00:00:00.000
3671,20260721,20260608,310,143,245,340,480,5,2,5039.2700,5039.2700,5039.2700,5039.2700,1,1,2026-08-24T00:00:00.000
3672,20260728,20260610,390,247,431,183,164,5,3,5040.6400,5040.6400,5040.6400,5040.6400,1,1,2026-08-24T00:00:00.000
3673,20260714,20260808,450,305,489,126,387,7,4,5042.0100,5042.0100,5042.0100,5042.0100,1,1,2026-08-24T00:00:00.000
3674,20260615,20260809,402,196,460,255,75,4,5,5043.3800,5043.3800,5043.3800,5043.3800,1,1,2026-08-24T00:00:00.000
3675,20260705,20260718,302,185,436,42,192,2,5,5044.7500,5044.7500,5044.7500,5044.7500,1,1,2026-08-24T00:00:00.000
3676,20260807,20260813,78,92,360,461,391,5,5,5046.1200,5046.1200,5046.1200,5046.1200,1,1,2026-08-24T00:00:00.000
3677,20260718,20260531,32,91,4,363,97,5,1,5047.4900,5047.4900,5047.4900,5047.4900,1,1,2026-08-24T00:00:00.000
3678,20260723,20260628,137,259,44,496,182,8,5,5048.8600,5048.8600,5048.8600,5048.8600,1,1,2026-08-24T00:00:00.000
3679,20260709,20260708,210,234,366,217,115,3,3,5050.2300,5050.2300,5050.2300,5050.2300,1,1,2026-08-24T00:00:00.000
3680,20260724,20260705,56,207,261,317,289,2,4,5051.6000,5051.6000,5051.6000,5051.6000,1,1,2026-08-24T00:00:00.000
3681,20260720,20260804,38,295,136,121,349,7,4,5052.9700,5052.9700,5052.9700,5052.9700,1,1,2026-08-24T00:00:00.000
3682,20260726,20260714,294,41,198,373,492,2,5,5054.3400,5054.3400,5054.3400,5054.3400,1,1,2026-08-24T00:00:00.000
3683,20260629,20260818,18,120,167,192,398,5,5,5055.7100,5055.7100,5055.7100,5055.7100,1,1,2026-08-24T00:00:00.000
3684,20260803,20260803,140,41,478,37,26,2,2,5057.0800,5057.0800,5057.0800,5057.0800,1,1,2026-08-24T00:00:00.000
3685,20260723,20260527,291,84,481,363,445,6,1,5058.4500,5058.4500,5058.4500,5058.4500,1,1,2026-08-24T00:00:00.000
3686,20260705,20260529,462,325,171,252,446,7,3,5059.8200,5059.8200,5059.8200,5059.8200,1,1,2026-08-24T00:00:00.000
3687,20260613,20260626,255,298,123,74,157,7,3,5061.1900,5061.1900,5061.1900,5061.1900,1,1,2026-08-24T00:00:00.000
3688,20260630,20260728,279,199,278,374,471,7,3,5062.5600,5062.5600,5062.5600,5062.5600,1,1,2026-08-24T00:00:00.000
3689,20260616,20260805,251,165,157,104,312,2,3,5063.9300,5063.9300,5063.9300,5063.9300,1,1,2026-08-24T00:00:00.000
3690,20260805,20260708,495,103,490,408,453,4,1,5065.3000,5065.3000,5065.3000,5065.3000,1,1,2026-08-24T00:00:00.000
3691,20260801,20260531,367,18,282,399,184,5,4,5066.6700,5066.6700,5066.6700,5066.6700,1,1,2026-08-24T00:00:00.000
3692,20260725,20260720,428,85,351,304,348,8,3,5068.0400,5068.0400,5068.0400,5068.0400,1,1,2026-08-24T00:00:00.000
3693,20260610,20260606,108,178,32,306,264,8,4,5069.4100,5069.4100,5069.4100,5069.4100,1,1,2026-08-24T00:00:00.000
3694,20260818,20260724,280,4,321,45,356,8,5,5070.7800,5070.7800,5070.7800,5070.7800,1,1,2026-08-24T00:00:00.000
3695,20260718,20260811,302,41,183,460,413,8,2,5072.1500,5072.1500,5072.1500,5072.1500,1,1,2026-08-24T00:00:00.000
3696,20260608,20260812,70,201,321,336,158,6,1,5073.5200,5073.5200,5073.5200,5073.5200,1,1,2026-08-24T00:00:00.000
3697,20260726,20260727,158,316,155,88,137,8,4,5074.8900,5074.8900,5074.8900,5074.8900,1,1,2026-08-24T00:00:00.000
3698,20260601,20260720,173,102,145,257,471,7,2,5076.2600,5076.2600,5076.2600,5076.2600,1,1,2026-08-24T00:00:00.000
3699,20260601,20260604,108,143,169,93,192,2,3,5077.6300,5077.6300,5077.6300,5077.6300,1,1,2026-08-24T00:00:00.000
3700,20260803,20260813,157,239,357,56,400,2,1,5079.0000,5079.0000,5079.0000,5079.0000,1,1,2026-08-24T00:00:00.000
3701,20260702,20260630,493,345,184,197,482,2,3,5080.3700,5080.3700,5080.3700,5080.3700,1,1,2026-08-24T00:00:00.000
3702,20260620,20260712,363,224,187,31,175,7,2,5081.7400,5081.7400,5081.7400,5081.7400,1,1,2026-08-24T00:00:00.000
3703,20260723,20260712,54,45,495,332,134,3,1,5083.1100,5083.1100,5083.1100,5083.1100,1,1,2026-08-24T00:00:00.000
3704,20260819,20260703,277,96,356,157,201,1,1,5084.4800,5084.4800,5084.4800,5084.4800,1,1,2026-08-24T00:00:00.000
3705,20260716,20260708,241,253,298,292,385,1,5,5085.8500,5085.8500,5085.8500,5085.8500,1,1,2026-08-24T00:00:00.000
3706,20260605,20260529,498,130,462,13,347,3,3,5087.2200,5087.2200,5087.2200,5087.2200,1,1,2026-08-24T00:00:00.000
3707,20260811,20260801,379,97,85,191,166,2,5,5088.5900,5088.5900,5088.5900,5088.5900,1,1,2026-08-24T00:00:00.000
3708,20260730,20260724,449,303,449,21,75,6,1,5089.9600,5089.9600,5089.9600,5089.9600,1,1,2026-08-24T00:00:00.000
3709,20260706,20260712,112,235,46,451,420,7,4,5091.3300,5091.3300,5091.3300,5091.3300,1,1,2026-08-24T00:00:00.000
3710,20260626,20260531,164,174,320,280,331,4,3,5092.7000,5092.7000,5092.7000,5092.7000,1,1,2026-08-24T00:00:00.000
3711,20260730,20260725,37,92,361,120,136,2,2,5094.0700,5094.0700,5094.0700,5094.0700,1,1,2026-08-24T00:00:00.000
3712,20260729,20260718,16,343,222,151,327,3,1,5095.4400,5095.4400,5095.4400,5095.4400,1,1,2026-08-24T00:00:00.000
3713,20260607,20260622,410,199,49,28,400,6,2,5096.8100,5096.8100,5096.8100,5096.8100,1,1,2026-08-24T00:00:00.000
3714,20260818,20260802,6,320,175,179,116,6,4,5098.1800,5098.1800,5098.1800,5098.1800,1,1,2026-08-24T00:00:00.000
3715,20260729,20260605,209,87,234,209,456,2,5,5099.5500,5099.5500,5099.5500,5099.5500,1,1,2026-08-24T00:00:00.000
3716,20260718,20260531,248,206,105,180,199,4,4,5100.9200,5100.9200,5100.9200,5100.9200,1,1,2026-08-24T00:00:00.000
3717,20260822,20260621,429,161,44,459,41,1,2,5102.2900,5102.2900,5102.2900,5102.2900,1,1,2026-08-24T00:00:00.000
3718,20260703,20260703,221,293,68,341,151,7,3,5103.6600,5103.6600,5103.6600,5103.6600,1,1,2026-08-24T00:00:00.000
3719,20260531,20260722,161,205,54,184,19,7,1,5105.0300,5105.0300,5105.0300,5105.0300,1,1,2026-08-24T00:00:00.000
3720,20260820,20260604,275,279,96,381,417,4,5,5106.4000,5106.4000,5106.4000,5106.4000,1,1,2026-08-24T00:00:00.000
3721,20260815,20260628,271,236,277,327,328,2,4,5107.7700,5107.7700,5107.7700,5107.7700,1,1,2026-08-24T00:00:00.000
3722,20260819,20260724,89,189,63,188,297,1,4,5109.1400,5109.1400,5109.1400,5109.1400,1,1,2026-08-24T00:00:00.000
3723,20260720,20260708,170,45,347,28,401,5,2,5110.5100,5110.5100,5110.5100,5110.5100,1,1,2026-08-24T00:00:00.000
3724,20260708,20260729,24,341,103,473,340,2,3,5111.8800,5111.8800,5111.8800,5111.8800,1,1,2026-08-24T00:00:00.000
3725,20260822,20260713,228,104,339,308,392,2,1,5113.2500,5113.2500,5113.2500,5113.2500,1,1,2026-08-24T00:00:00.000
3726,20260621,20260803,5,116,431,225,7,6,5,5114.6200,5114.6200,5114.6200,5114.6200,1,1,2026-08-24T00:00:00.000
3727,20260715,20260620,351,54,284,496,430,2,1,5115.9900,5115.9900,5115.9900,5115.9900,1,1,2026-08-24T00:00:00.000
3728,20260808,20260715,145,293,403,133,291,5,1,5117.3600,5117.3600,5117.3600,5117.3600,1,1,2026-08-24T00:00:00.000
3729,20260706,20260624,121,54,255,155,207,4,3,5118.7300,5118.7300,5118.7300,5118.7300,1,1,2026-08-24T00:00:00.000
