FinancePurchasePriceVarianceKey,PostingDateKey,InvoiceDateKey,ProductKey,PlantKey,SupplierKey,CostCenterKey,FinanceCostElementDetailKey,FinanceVarianceTypeKey,CurrencyKey,SupplierInvoiceNumber,PurchaseOrderNumber,InvoiceQuantity,StandardCostAmount,ActualPriceAmount,PurchasePriceVarianceAmount,SourceSystemKey,BatchId,LoadedAtUtc
2398,20260824,20260711,435,30,228,405,29,14,1,FPPV002398,FPPV002398,678.7000,3295.2600,3295.2600,3295.2600,1,1,2026-08-24T00:00:00.000
2399,20260721,20260802,316,261,82,476,40,5,1,FPPV002399,FPPV002399,679.4000,3296.6300,3296.6300,3296.6300,1,1,2026-08-24T00:00:00.000
2400,20260804,20260823,407,16,38,352,308,2,5,FPPV002400,FPPV002400,680.1000,3298.0000,3298.0000,3298.0000,1,1,2026-08-24T00:00:00.000
2401,20260821,20260622,202,312,408,298,212,9,1,FPPV002401,FPPV002401,680.8000,3299.3700,3299.3700,3299.3700,1,1,2026-08-24T00:00:00.000
2402,20260812,20260824,388,220,143,464,493,14,3,FPPV002402,FPPV002402,681.5000,3300.7400,3300.7400,3300.7400,1,1,2026-08-24T00:00:00.000
2403,20260816,20260711,320,138,146,354,91,15,1,FPPV002403,FPPV002403,682.2000,3302.1100,3302.1100,3302.1100,1,1,2026-08-24T00:00:00.000
2404,20260617,20260808,160,322,17,437,246,19,4,FPPV002404,FPPV002404,682.9000,3303.4800,3303.4800,3303.4800,1,1,2026-08-24T00:00:00.000
2405,20260723,20260604,147,250,173,174,278,20,1,FPPV002405,FPPV002405,683.6000,3304.8500,3304.8500,3304.8500,1,1,2026-08-24T00:00:00.000
2406,20260604,20260527,122,204,251,476,198,2,1,FPPV002406,FPPV002406,684.3000,3306.2200,3306.2200,3306.2200,1,1,2026-08-24T00:00:00.000
2407,20260617,20260531,337,78,175,489,382,12,3,FPPV002407,FPPV002407,685.0000,3307.5900,3307.5900,3307.5900,1,1,2026-08-24T00:00:00.000
2408,20260807,20260728,155,217,102,134,134,20,2,FPPV002408,FPPV002408,685.7000,3308.9600,3308.9600,3308.9600,1,1,2026-08-24T00:00:00.000
2409,20260608,20260601,363,55,491,436,120,7,3,FPPV002409,FPPV002409,686.4000,3310.3300,3310.3300,3310.3300,1,1,2026-08-24T00:00:00.000
2410,20260528,20260628,270,267,222,477,96,11,3,FPPV002410,FPPV002410,687.1000,3311.7000,3311.7000,3311.7000,1,1,2026-08-24T00:00:00.000
2411,20260527,20260705,407,270,475,402,246,18,3,FPPV002411,FPPV002411,687.8000,3313.0700,3313.0700,3313.0700,1,1,2026-08-24T00:00:00.000
2412,20260712,20260812,196,292,177,428,35,11,2,FPPV002412,FPPV002412,688.5000,3314.4400,3314.4400,3314.4400,1,1,2026-08-24T00:00:00.000
2413,20260606,20260729,472,334,397,71,384,13,1,FPPV002413,FPPV002413,689.2000,3315.8100,3315.8100,3315.8100,1,1,2026-08-24T00:00:00.000
2414,20260720,20260530,418,162,138,-1,207,20,3,FPPV002414,FPPV002414,689.9000,3317.1800,3317.1800,3317.1800,1,1,2026-08-24T00:00:00.000
2415,20260720,20260816,232,112,345,326,497,4,5,FPPV002415,FPPV002415,690.6000,3318.5500,3318.5500,3318.5500,1,1,2026-08-24T00:00:00.000
2416,20260713,20260711,299,106,159,484,219,19,2,FPPV002416,FPPV002416,691.3000,3319.9200,3319.9200,3319.9200,1,1,2026-08-24T00:00:00.000
2417,20260716,20260824,251,120,292,439,425,8,2,FPPV002417,FPPV002417,692.0000,3321.2900,3321.2900,3321.2900,1,1,2026-08-24T00:00:00.000
2418,20260621,20260627,34,306,350,472,29,18,4,FPPV002418,FPPV002418,692.7000,3322.6600,3322.6600,3322.6600,1,1,2026-08-24T00:00:00.000
2419,20260812,20260612,490,245,109,251,88,1,5,FPPV002419,FPPV002419,693.4000,3324.0300,3324.0300,3324.0300,1,1,2026-08-24T00:00:00.000
2420,20260606,20260618,390,193,446,6,427,10,3,FPPV002420,FPPV002420,694.1000,3325.4000,3325.4000,3325.4000,1,1,2026-08-24T00:00:00.000
2421,20260716,20260719,130,277,176,328,318,17,5,FPPV002421,FPPV002421,694.8000,3326.7700,3326.7700,3326.7700,1,1,2026-08-24T00:00:00.000
2422,20260702,20260730,112,58,481,256,308,2,4,FPPV002422,FPPV002422,695.5000,3328.1400,3328.1400,3328.1400,1,1,2026-08-24T00:00:00.000
2423,20260707,20260610,379,7,357,427,37,14,4,FPPV002423,FPPV002423,696.2000,3329.5100,3329.5100,3329.5100,1,1,2026-08-24T00:00:00.000
2424,20260713,20260720,208,317,90,216,341,15,5,FPPV002424,FPPV002424,696.9000,3330.8800,3330.8800,3330.8800,1,1,2026-08-24T00:00:00.000
2425,20260629,20260612,327,149,74,220,354,7,2,FPPV002425,FPPV002425,697.6000,3332.2500,3332.2500,3332.2500,1,1,2026-08-24T00:00:00.000
2426,20260709,20260725,261,238,489,256,105,9,2,FPPV002426,FPPV002426,698.3000,3333.6200,3333.6200,3333.6200,1,1,2026-08-24T00:00:00.000
2427,20260821,20260819,358,245,190,63,352,14,3,FPPV002427,FPPV002427,699.0000,3334.9900,3334.9900,3334.9900,1,1,2026-08-24T00:00:00.000
2428,20260527,20260622,108,125,420,362,70,15,1,FPPV002428,FPPV002428,699.7000,3336.3600,3336.3600,3336.3600,1,1,2026-08-24T00:00:00.000
2429,20260625,20260617,209,216,219,179,337,17,2,FPPV002429,FPPV002429,700.4000,3337.7300,3337.7300,3337.7300,1,1,2026-08-24T00:00:00.000
2430,20260702,20260627,469,169,214,423,156,3,3,FPPV002430,FPPV002430,701.1000,3339.1000,3339.1000,3339.1000,1,1,2026-08-24T00:00:00.000
2431,20260708,20260707,186,135,365,-1,152,2,3,FPPV002431,FPPV002431,701.8000,3340.4700,3340.4700,3340.4700,1,1,2026-08-24T00:00:00.000
2432,20260610,20260527,52,49,82,372,465,17,3,FPPV002432,FPPV002432,702.5000,3341.8400,3341.8400,3341.8400,1,1,2026-08-24T00:00:00.000
2433,20260719,20260809,2,49,5,438,60,13,4,FPPV002433,FPPV002433,703.2000,3343.2100,3343.2100,3343.2100,1,1,2026-08-24T00:00:00.000
2434,20260604,20260607,18,262,260,33,18,8,3,FPPV002434,FPPV002434,703.9000,3344.5800,3344.5800,3344.5800,1,1,2026-08-24T00:00:00.000
2435,20260531,20260711,200,184,382,62,95,11,1,FPPV002435,FPPV002435,704.6000,3345.9500,3345.9500,3345.9500,1,1,2026-08-24T00:00:00.000
2436,20260627,20260603,296,340,70,44,469,9,1,FPPV002436,FPPV002436,705.3000,3347.3200,3347.3200,3347.3200,1,1,2026-08-24T00:00:00.000
2437,20260706,20260702,375,323,313,187,82,9,2,FPPV002437,FPPV002437,706.0000,3348.6900,3348.6900,3348.6900,1,1,2026-08-24T00:00:00.000
2438,20260810,20260717,23,91,321,7,125,9,2,FPPV002438,FPPV002438,706.7000,3350.0600,3350.0600,3350.0600,1,1,2026-08-24T00:00:00.000
2439,20260810,20260628,404,87,76,111,370,6,3,FPPV002439,FPPV002439,707.4000,3351.4300,3351.4300,3351.4300,1,1,2026-08-24T00:00:00.000
2440,20260819,20260711,432,338,98,184,142,1,1,FPPV002440,FPPV002440,708.1000,3352.8000,3352.8000,3352.8000,1,1,2026-08-24T00:00:00.000
2441,20260721,20260816,342,250,458,215,114,7,5,FPPV002441,FPPV002441,708.8000,3354.1700,3354.1700,3354.1700,1,1,2026-08-24T00:00:00.000
2442,20260719,20260817,292,64,30,352,314,19,1,FPPV002442,FPPV002442,709.5000,3355.5400,3355.5400,3355.5400,1,1,2026-08-24T00:00:00.000
2443,20260701,20260716,76,154,333,224,75,16,2,FPPV002443,FPPV002443,710.2000,3356.9100,3356.9100,3356.9100,1,1,2026-08-24T00:00:00.000
2444,20260707,20260805,299,50,57,162,257,17,5,FPPV002444,FPPV002444,710.9000,3358.2800,3358.2800,3358.2800,1,1,2026-08-24T00:00:00.000
2445,20260802,20260619,205,53,479,472,417,11,2,FPPV002445,FPPV002445,711.6000,3359.6500,3359.6500,3359.6500,1,1,2026-08-24T00:00:00.000
2446,20260722,20260527,244,298,499,187,406,7,2,FPPV002446,FPPV002446,712.3000,3361.0200,3361.0200,3361.0200,1,1,2026-08-24T00:00:00.000
2447,20260621,20260822,469,60,276,66,21,18,1,FPPV002447,FPPV002447,713.0000,3362.3900,3362.3900,3362.3900,1,1,2026-08-24T00:00:00.000
2448,20260813,20260812,460,22,317,-1,94,18,1,FPPV002448,FPPV002448,713.7000,3363.7600,3363.7600,3363.7600,1,1,2026-08-24T00:00:00.000
2449,20260821,20260725,110,296,380,137,135,3,3,FPPV002449,FPPV002449,714.4000,3365.1300,3365.1300,3365.1300,1,1,2026-08-24T00:00:00.000
2450,20260607,20260606,79,149,74,213,344,17,4,FPPV002450,FPPV002450,715.1000,3366.5000,3366.5000,3366.5000,1,1,2026-08-24T00:00:00.000
2451,20260626,20260710,282,299,267,237,450,14,2,FPPV002451,FPPV002451,715.8000,3367.8700,3367.8700,3367.8700,1,1,2026-08-24T00:00:00.000
2452,20260804,20260819,180,196,437,278,209,18,3,FPPV002452,FPPV002452,716.5000,3369.2400,3369.2400,3369.2400,1,1,2026-08-24T00:00:00.000
2453,20260717,20260609,387,104,219,400,346,18,4,FPPV002453,FPPV002453,717.2000,3370.6100,3370.6100,3370.6100,1,1,2026-08-24T00:00:00.000
2454,20260812,20260620,178,242,246,93,262,19,5,FPPV002454,FPPV002454,717.9000,3371.9800,3371.9800,3371.9800,1,1,2026-08-24T00:00:00.000
2455,20260607,20260530,181,39,371,375,417,4,5,FPPV002455,FPPV002455,718.6000,3373.3500,3373.3500,3373.3500,1,1,2026-08-24T00:00:00.000
2456,20260602,20260620,132,325,125,36,190,3,1,FPPV002456,FPPV002456,719.3000,3374.7200,3374.7200,3374.7200,1,1,2026-08-24T00:00:00.000
2457,20260629,20260601,432,209,440,134,183,7,5,FPPV002457,FPPV002457,720.0000,3376.0900,3376.0900,3376.0900,1,1,2026-08-24T00:00:00.000
2458,20260606,20260611,421,152,468,332,409,4,2,FPPV002458,FPPV002458,720.7000,3377.4600,3377.4600,3377.4600,1,1,2026-08-24T00:00:00.000
2459,20260814,20260607,426,104,28,266,142,16,5,FPPV002459,FPPV002459,721.4000,3378.8300,3378.8300,3378.8300,1,1,2026-08-24T00:00:00.000
2460,20260619,20260803,221,42,145,351,11,19,3,FPPV002460,FPPV002460,722.1000,3380.2000,3380.2000,3380.2000,1,1,2026-08-24T00:00:00.000
2461,20260602,20260805,169,20,435,117,163,11,4,FPPV002461,FPPV002461,722.8000,3381.5700,3381.5700,3381.5700,1,1,2026-08-24T00:00:00.000
2462,20260705,20260709,370,160,485,397,456,4,2,FPPV002462,FPPV002462,723.5000,3382.9400,3382.9400,3382.9400,1,1,2026-08-24T00:00:00.000
2463,20260629,20260710,32,23,413,184,106,11,3,FPPV002463,FPPV002463,724.2000,3384.3100,3384.3100,3384.3100,1,1,2026-08-24T00:00:00.000
2464,20260702,20260702,494,319,203,440,488,6,1,FPPV002464,FPPV002464,724.9000,3385.6800,3385.6800,3385.6800,1,1,2026-08-24T00:00:00.000
2465,20260812,20260606,305,44,389,-1,422,12,5,FPPV002465,FPPV002465,725.6000,3387.0500,3387.0500,3387.0500,1,1,2026-08-24T00:00:00.000
2466,20260611,20260609,211,146,191,107,424,3,2,FPPV002466,FPPV002466,726.3000,3388.4200,3388.4200,3388.4200,1,1,2026-08-24T00:00:00.000
2467,20260725,20260803,440,346,468,177,257,19,1,FPPV002467,FPPV002467,727.0000,3389.7900,3389.7900,3389.7900,1,1,2026-08-24T00:00:00.000
2468,20260701,20260624,499,119,329,466,303,9,2,FPPV002468,FPPV002468,727.7000,3391.1600,3391.1600,3391.1600,1,1,2026-08-24T00:00:00.000
2469,20260801,20260815,432,333,263,250,202,19,5,FPPV002469,FPPV002469,728.4000,3392.5300,3392.5300,3392.5300,1,1,2026-08-24T00:00:00.000
2470,20260720,20260709,251,241,152,257,36,9,5,FPPV002470,FPPV002470,729.1000,3393.9000,3393.9000,3393.9000,1,1,2026-08-24T00:00:00.000
2471,20260712,20260719,192,201,497,85,303,16,5,FPPV002471,FPPV002471,729.8000,3395.2700,3395.2700,3395.2700,1,1,2026-08-24T00:00:00.000
2472,20260801,20260817,3,78,45,114,205,8,5,FPPV002472,FPPV002472,730.5000,3396.6400,3396.6400,3396.6400,1,1,2026-08-24T00:00:00.000
2473,20260601,20260728,470,284,291,351,359,10,1,FPPV002473,FPPV002473,731.2000,3398.0100,3398.0100,3398.0100,1,1,2026-08-24T00:00:00.000
2474,20260727,20260727,474,162,247,2,51,16,4,FPPV002474,FPPV002474,731.9000,3399.3800,3399.3800,3399.3800,1,1,2026-08-24T00:00:00.000
2475,20260807,20260802,40,215,389,37,226,16,2,FPPV002475,FPPV002475,732.6000,3400.7500,3400.7500,3400.7500,1,1,2026-08-24T00:00:00.000
2476,20260818,20260816,396,5,46,403,192,18,3,FPPV002476,FPPV002476,733.3000,3402.1200,3402.1200,3402.1200,1,1,2026-08-24T00:00:00.000
2477,20260529,20260714,75,47,194,191,91,19,1,FPPV002477,FPPV002477,734.0000,3403.4900,3403.4900,3403.4900,1,1,2026-08-24T00:00:00.000
2478,20260824,20260725,395,138,277,194,189,5,3,FPPV002478,FPPV002478,734.7000,3404.8600,3404.8600,3404.8600,1,1,2026-08-24T00:00:00.000
2479,20260822,20260615,179,178,41,454,238,4,3,FPPV002479,FPPV002479,735.4000,3406.2300,3406.2300,3406.2300,1,1,2026-08-24T00:00:00.000
2480,20260629,20260628,301,349,64,178,315,10,1,FPPV002480,FPPV002480,736.1000,3407.6000,3407.6000,3407.6000,1,1,2026-08-24T00:00:00.000
2481,20260813,20260727,203,278,290,155,177,9,2,FPPV002481,FPPV002481,736.8000,3408.9700,3408.9700,3408.9700,1,1,2026-08-24T00:00:00.000
2482,20260607,20260728,499,341,477,-1,64,13,4,FPPV002482,FPPV002482,737.5000,3410.3400,3410.3400,3410.3400,1,1,2026-08-24T00:00:00.000
2483,20260802,20260709,430,24,229,306,39,14,2,FPPV002483,FPPV002483,738.2000,3411.7100,3411.7100,3411.7100,1,1,2026-08-24T00:00:00.000
2484,20260630,20260528,118,98,154,410,363,4,1,FPPV002484,FPPV002484,738.9000,3413.0800,3413.0800,3413.0800,1,1,2026-08-24T00:00:00.000
2485,20260726,20260704,72,88,278,7,175,12,4,FPPV002485,FPPV002485,739.6000,3414.4500,3414.4500,3414.4500,1,1,2026-08-24T00:00:00.000
2486,20260718,20260708,433,177,227,70,146,14,4,FPPV002486,FPPV002486,740.3000,3415.8200,3415.8200,3415.8200,1,1,2026-08-24T00:00:00.000
2487,20260703,20260814,69,182,355,144,339,10,1,FPPV002487,FPPV002487,741.0000,3417.1900,3417.1900,3417.1900,1,1,2026-08-24T00:00:00.000
2488,20260823,20260730,246,243,339,142,337,18,1,FPPV002488,FPPV002488,741.7000,3418.5600,3418.5600,3418.5600,1,1,2026-08-24T00:00:00.000
2489,20260629,20260629,89,162,246,304,414,20,3,FPPV002489,FPPV002489,742.4000,3419.9300,3419.9300,3419.9300,1,1,2026-08-24T00:00:00.000
2490,20260821,20260705,58,183,432,64,363,15,2,FPPV002490,FPPV002490,743.1000,3421.3000,3421.3000,3421.3000,1,1,2026-08-24T00:00:00.000
2491,20260606,20260723,244,121,458,81,344,18,4,FPPV002491,FPPV002491,743.8000,3422.6700,3422.6700,3422.6700,1,1,2026-08-24T00:00:00.000
2492,20260710,20260603,225,301,218,493,157,2,3,FPPV002492,FPPV002492,744.5000,3424.0400,3424.0400,3424.0400,1,1,2026-08-24T00:00:00.000
2493,20260801,20260820,469,37,367,55,230,12,4,FPPV002493,FPPV002493,745.2000,3425.4100,3425.4100,3425.4100,1,1,2026-08-24T00:00:00.000
2494,20260814,20260611,488,267,273,11,468,13,4,FPPV002494,FPPV002494,745.9000,3426.7800,3426.7800,3426.7800,1,1,2026-08-24T00:00:00.000
2495,20260622,20260818,144,320,61,496,248,13,4,FPPV002495,FPPV002495,746.6000,3428.1500,3428.1500,3428.1500,1,1,2026-08-24T00:00:00.000
2496,20260703,20260614,141,243,255,115,14,13,1,FPPV002496,FPPV002496,747.3000,3429.5200,3429.5200,3429.5200,1,1,2026-08-24T00:00:00.000
2497,20260611,20260628,309,95,84,347,353,11,1,FPPV002497,FPPV002497,748.0000,3430.8900,3430.8900,3430.8900,1,1,2026-08-24T00:00:00.000
2498,20260625,20260617,378,228,313,137,189,17,5,FPPV002498,FPPV002498,748.7000,3432.2600,3432.2600,3432.2600,1,1,2026-08-24T00:00:00.000
2499,20260621,20260720,161,51,494,-1,116,1,4,FPPV002499,FPPV002499,749.4000,3433.6300,3433.6300,3433.6300,1,1,2026-08-24T00:00:00.000
2500,20260601,20260612,117,4,269,62,15,19,2,FPPV002500,FPPV002500,750.1000,3435.0000,3435.0000,3435.0000,1,1,2026-08-24T00:00:00.000
2501,20260801,20260720,113,279,261,480,438,13,5,FPPV002501,FPPV002501,750.8000,3436.3700,3436.3700,3436.3700,1,1,2026-08-24T00:00:00.000
2502,20260603,20260530,41,90,359,47,493,4,1,FPPV002502,FPPV002502,751.5000,3437.7400,3437.7400,3437.7400,1,1,2026-08-24T00:00:00.000
2503,20260629,20260813,135,183,189,47,94,5,3,FPPV002503,FPPV002503,752.2000,3439.1100,3439.1100,3439.1100,1,1,2026-08-24T00:00:00.000
2504,20260824,20260613,477,344,500,216,244,18,2,FPPV002504,FPPV002504,752.9000,3440.4800,3440.4800,3440.4800,1,1,2026-08-24T00:00:00.000
2505,20260822,20260818,417,247,461,492,22,13,5,FPPV002505,FPPV002505,753.6000,3441.8500,3441.8500,3441.8500,1,1,2026-08-24T00:00:00.000
2506,20260721,20260817,449,85,314,226,481,8,4,FPPV002506,FPPV002506,754.3000,3443.2200,3443.2200,3443.2200,1,1,2026-08-24T00:00:00.000
2507,20260627,20260618,118,325,330,355,289,18,5,FPPV002507,FPPV002507,755.0000,3444.5900,3444.5900,3444.5900,1,1,2026-08-24T00:00:00.000
2508,20260706,20260712,69,174,134,109,179,1,2,FPPV002508,FPPV002508,755.7000,3445.9600,3445.9600,3445.9600,1,1,2026-08-24T00:00:00.000
2509,20260624,20260611,66,159,438,55,418,6,5,FPPV002509,FPPV002509,756.4000,3447.3300,3447.3300,3447.3300,1,1,2026-08-24T00:00:00.000
2510,20260715,20260809,293,272,313,76,162,3,3,FPPV002510,FPPV002510,757.1000,3448.7000,3448.7000,3448.7000,1,1,2026-08-24T00:00:00.000
2511,20260722,20260809,454,127,55,366,278,5,5,FPPV002511,FPPV002511,757.8000,3450.0700,3450.0700,3450.0700,1,1,2026-08-24T00:00:00.000
2512,20260619,20260531,154,147,229,430,217,3,3,FPPV002512,FPPV002512,758.5000,3451.4400,3451.4400,3451.4400,1,1,2026-08-24T00:00:00.000
2513,20260809,20260821,398,178,297,473,232,8,2,FPPV002513,FPPV002513,759.2000,3452.8100,3452.8100,3452.8100,1,1,2026-08-24T00:00:00.000
2514,20260729,20260713,373,81,481,262,288,18,5,FPPV002514,FPPV002514,759.9000,3454.1800,3454.1800,3454.1800,1,1,2026-08-24T00:00:00.000
2515,20260702,20260705,198,142,257,189,46,11,5,FPPV002515,FPPV002515,760.6000,3455.5500,3455.5500,3455.5500,1,1,2026-08-24T00:00:00.000
2516,20260810,20260702,336,105,439,-1,73,3,5,FPPV002516,FPPV002516,761.3000,3456.9200,3456.9200,3456.9200,1,1,2026-08-24T00:00:00.000
2517,20260619,20260701,381,310,435,375,394,5,2,FPPV002517,FPPV002517,762.0000,3458.2900,3458.2900,3458.2900,1,1,2026-08-24T00:00:00.000
2518,20260801,20260720,180,96,435,329,227,11,4,FPPV002518,FPPV002518,762.7000,3459.6600,3459.6600,3459.6600,1,1,2026-08-24T00:00:00.000
2519,20260815,20260802,121,269,253,424,366,8,3,FPPV002519,FPPV002519,763.4000,3461.0300,3461.0300,3461.0300,1,1,2026-08-24T00:00:00.000
2520,20260806,20260609,327,65,260,97,49,3,4,FPPV002520,FPPV002520,764.1000,3462.4000,3462.4000,3462.4000,1,1,2026-08-24T00:00:00.000
2521,20260724,20260823,464,195,189,328,500,9,4,FPPV002521,FPPV002521,764.8000,3463.7700,3463.7700,3463.7700,1,1,2026-08-24T00:00:00.000
2522,20260809,20260613,196,350,486,426,482,8,5,FPPV002522,FPPV002522,765.5000,3465.1400,3465.1400,3465.1400,1,1,2026-08-24T00:00:00.000
2523,20260823,20260711,187,105,217,5,187,5,5,FPPV002523,FPPV002523,766.2000,3466.5100,3466.5100,3466.5100,1,1,2026-08-24T00:00:00.000
2524,20260718,20260716,108,103,181,369,97,6,1,FPPV002524,FPPV002524,766.9000,3467.8800,3467.8800,3467.8800,1,1,2026-08-24T00:00:00.000
2525,20260604,20260612,185,115,218,253,158,6,5,FPPV002525,FPPV002525,767.6000,3469.2500,3469.2500,3469.2500,1,1,2026-08-24T00:00:00.000
2526,20260811,20260815,384,246,233,453,394,10,4,FPPV002526,FPPV002526,768.3000,3470.6200,3470.6200,3470.6200,1,1,2026-08-24T00:00:00.000
2527,20260707,20260729,71,193,161,225,228,4,1,FPPV002527,FPPV002527,769.0000,3471.9900,3471.9900,3471.9900,1,1,2026-08-24T00:00:00.000
2528,20260724,20260608,194,295,399,33,383,9,4,FPPV002528,FPPV002528,769.7000,3473.3600,3473.3600,3473.3600,1,1,2026-08-24T00:00:00.000
2529,20260731,20260729,308,261,451,481,260,9,1,FPPV002529,FPPV002529,770.4000,3474.7300,3474.7300,3474.7300,1,1,2026-08-24T00:00:00.000
2530,20260819,20260705,494,256,42,76,451,8,1,FPPV002530,FPPV002530,771.1000,3476.1000,3476.1000,3476.1000,1,1,2026-08-24T00:00:00.000
2531,20260824,20260710,61,302,10,170,366,5,3,FPPV002531,FPPV002531,771.8000,3477.4700,3477.4700,3477.4700,1,1,2026-08-24T00:00:00.000
2532,20260612,20260708,345,316,434,452,406,9,1,FPPV002532,FPPV002532,772.5000,3478.8400,3478.8400,3478.8400,1,1,2026-08-24T00:00:00.000
2533,20260702,20260531,308,34,93,-1,440,7,2,FPPV002533,FPPV002533,773.2000,3480.2100,3480.2100,3480.2100,1,1,2026-08-24T00:00:00.000
2534,20260817,20260710,210,248,70,134,291,10,2,FPPV002534,FPPV002534,773.9000,3481.5800,3481.5800,3481.5800,1,1,2026-08-24T00:00:00.000
2535,20260822,20260610,81,10,214,202,180,1,1,FPPV002535,FPPV002535,774.6000,3482.9500,3482.9500,3482.9500,1,1,2026-08-24T00:00:00.000
2536,20260822,20260711,424,213,317,271,51,1,5,FPPV002536,FPPV002536,775.3000,3484.3200,3484.3200,3484.3200,1,1,2026-08-24T00:00:00.000
2537,20260604,20260730,230,16,86,426,469,20,3,FPPV002537,FPPV002537,776.0000,3485.6900,3485.6900,3485.6900,1,1,2026-08-24T00:00:00.000
2538,20260628,20260623,373,105,112,419,110,11,1,FPPV002538,FPPV002538,776.7000,3487.0600,3487.0600,3487.0600,1,1,2026-08-24T00:00:00.000
2539,20260814,20260623,177,315,105,15,15,8,1,FPPV002539,FPPV002539,777.4000,3488.4300,3488.4300,3488.4300,1,1,2026-08-24T00:00:00.000
2540,20260824,20260823,176,326,292,72,470,3,4,FPPV002540,FPPV002540,778.1000,3489.8000,3489.8000,3489.8000,1,1,2026-08-24T00:00:00.000
2541,20260727,20260730,326,97,387,364,301,1,2,FPPV002541,FPPV002541,778.8000,3491.1700,3491.1700,3491.1700,1,1,2026-08-24T00:00:00.000
2542,20260628,20260822,491,82,84,272,421,10,2,FPPV002542,FPPV002542,779.5000,3492.5400,3492.5400,3492.5400,1,1,2026-08-24T00:00:00.000
2543,20260529,20260609,321,210,181,143,210,20,5,FPPV002543,FPPV002543,780.2000,3493.9100,3493.9100,3493.9100,1,1,2026-08-24T00:00:00.000
2544,20260607,20260528,190,316,1,283,191,3,5,FPPV002544,FPPV002544,780.9000,3495.2800,3495.2800,3495.2800,1,1,2026-08-24T00:00:00.000
2545,20260709,20260803,491,198,441,453,173,10,5,FPPV002545,FPPV002545,781.6000,3496.6500,3496.6500,3496.6500,1,1,2026-08-24T00:00:00.000
2546,20260619,20260815,54,40,123,268,113,20,4,FPPV002546,FPPV002546,782.3000,3498.0200,3498.0200,3498.0200,1,1,2026-08-24T00:00:00.000
2547,20260613,20260802,158,339,275,435,237,18,3,FPPV002547,FPPV002547,783.0000,3499.3900,3499.3900,3499.3900,1,1,2026-08-24T00:00:00.000
2548,20260616,20260820,486,67,452,175,413,18,1,FPPV002548,FPPV002548,783.7000,3500.7600,3500.7600,3500.7600,1,1,2026-08-24T00:00:00.000
2549,20260601,20260604,345,223,403,13,428,8,5,FPPV002549,FPPV002549,784.4000,3502.1300,3502.1300,3502.1300,1,1,2026-08-24T00:00:00.000
2550,20260628,20260607,431,128,114,-1,175,8,4,FPPV002550,FPPV002550,785.1000,3503.5000,3503.5000,3503.5000,1,1,2026-08-24T00:00:00.000
2551,20260706,20260706,475,153,89,238,337,4,2,FPPV002551,FPPV002551,785.8000,3504.8700,3504.8700,3504.8700,1,1,2026-08-24T00:00:00.000
2552,20260808,20260706,497,208,232,251,214,13,4,FPPV002552,FPPV002552,786.5000,3506.2400,3506.2400,3506.2400,1,1,2026-08-24T00:00:00.000
2553,20260722,20260529,107,216,222,467,378,4,4,FPPV002553,FPPV002553,787.2000,3507.6100,3507.6100,3507.6100,1,1,2026-08-24T00:00:00.000
2554,20260527,20260621,177,239,334,103,355,7,4,FPPV002554,FPPV002554,787.9000,3508.9800,3508.9800,3508.9800,1,1,2026-08-24T00:00:00.000
2555,20260812,20260627,40,134,387,96,465,5,2,FPPV002555,FPPV002555,788.6000,3510.3500,3510.3500,3510.3500,1,1,2026-08-24T00:00:00.000
2556,20260704,20260609,98,36,431,488,292,20,2,FPPV002556,FPPV002556,789.3000,3511.7200,3511.7200,3511.7200,1,1,2026-08-24T00:00:00.000
2557,20260628,20260806,460,50,75,433,25,4,4,FPPV002557,FPPV002557,790.0000,3513.0900,3513.0900,3513.0900,1,1,2026-08-24T00:00:00.000
2558,20260627,20260702,169,253,51,113,354,5,4,FPPV002558,FPPV002558,790.7000,3514.4600,3514.4600,3514.4600,1,1,2026-08-24T00:00:00.000
2559,20260824,20260707,4,4,127,63,232,9,2,FPPV002559,FPPV002559,791.4000,3515.8300,3515.8300,3515.8300,1,1,2026-08-24T00:00:00.000
2560,20260720,20260615,179,330,431,437,320,11,4,FPPV002560,FPPV002560,792.1000,3517.2000,3517.2000,3517.2000,1,1,2026-08-24T00:00:00.000
