PurchaseInvoiceMatchKey,InvoiceDateKey,MatchDateKey,PostingDateKey,PurchaseOrderLineKey,SupplierKey,ProductKey,CostCenterKey,PurchaseInvoiceMatchStatusKey,CurrencyKey,SupplierInvoiceNumber,SupplierInvoiceLineNumber,InvoiceQuantity,InvoiceAmount,QuantityVariance,PriceVarianceAmount,SourceSystemKey,BatchId,LoadedAtUtc
3709,20260817,20260608,20260802,265,410,204,406,6,5,PIM003709,3709,596.4000,5091.3300,596.4000,5091.3300,1,1,2026-08-24T00:00:00.000
3710,20260714,20260601,20260813,347,235,441,33,9,5,PIM003710,3710,597.1000,5092.7000,597.1000,5092.7000,1,1,2026-08-24T00:00:00.000
3711,20260603,20260808,20260620,337,116,475,251,4,3,PIM003711,3711,597.8000,5094.0700,597.8000,5094.0700,1,1,2026-08-24T00:00:00.000
3712,20260813,20260527,20260607,326,108,236,398,3,3,PIM003712,3712,598.5000,5095.4400,598.5000,5095.4400,1,1,2026-08-24T00:00:00.000
3713,20260630,20260610,20260624,230,473,75,442,1,1,PIM003713,3713,599.2000,5096.8100,599.2000,5096.8100,1,1,2026-08-24T00:00:00.000
3714,20260815,20260618,20260613,438,226,101,89,4,5,PIM003714,3714,599.9000,5098.1800,599.9000,5098.1800,1,1,2026-08-24T00:00:00.000
3715,20260629,20260813,20260602,436,100,343,435,3,4,PIM003715,3715,600.6000,5099.5500,600.6000,5099.5500,1,1,2026-08-24T00:00:00.000
3716,20260729,20260705,20260812,96,76,493,218,9,5,PIM003716,3716,601.3000,5100.9200,601.3000,5100.9200,1,1,2026-08-24T00:00:00.000
3717,20260823,20260803,20260806,364,380,273,107,4,2,PIM003717,3717,602.0000,5102.2900,602.0000,5102.2900,1,1,2026-08-24T00:00:00.000
3718,20260713,20260629,20260528,125,322,174,394,8,2,PIM003718,3718,602.7000,5103.6600,602.7000,5103.6600,1,1,2026-08-24T00:00:00.000
3719,20260821,20260630,20260811,441,352,498,59,6,5,PIM003719,3719,603.4000,5105.0300,603.4000,5105.0300,1,1,2026-08-24T00:00:00.000
3720,20260712,20260704,20260624,396,22,58,184,5,3,PIM003720,3720,604.1000,5106.4000,604.1000,5106.4000,1,1,2026-08-24T00:00:00.000
3721,20260801,20260601,20260823,423,183,4,77,5,3,PIM003721,3721,604.8000,5107.7700,604.8000,5107.7700,1,1,2026-08-24T00:00:00.000
3722,20260611,20260729,20260717,119,124,300,173,9,4,PIM003722,3722,605.5000,5109.1400,605.5000,5109.1400,1,1,2026-08-24T00:00:00.000
3723,20260801,20260614,20260707,416,84,-1,-1,8,5,PIM003723,3723,606.2000,5110.5100,606.2000,5110.5100,1,1,2026-08-24T00:00:00.000
3724,20260814,20260813,20260819,123,338,319,438,4,5,PIM003724,3724,606.9000,5111.8800,606.9000,5111.8800,1,1,2026-08-24T00:00:00.000
3725,20260527,20260611,20260715,229,247,78,392,9,3,PIM003725,3725,607.6000,5113.2500,607.6000,5113.2500,1,1,2026-08-24T00:00:00.000
3726,20260609,20260821,20260722,355,423,146,21,7,2,PIM003726,3726,608.3000,5114.6200,608.3000,5114.6200,1,1,2026-08-24T00:00:00.000
3727,20260528,20260610,20260821,192,182,68,30,4,4,PIM003727,3727,609.0000,5115.9900,609.0000,5115.9900,1,1,2026-08-24T00:00:00.000
3728,20260611,20260618,20260602,416,344,25,4,3,1,PIM003728,3728,609.7000,5117.3600,609.7000,5117.3600,1,1,2026-08-24T00:00:00.000
3729,20260822,20260807,20260603,183,36,227,174,5,4,PIM003729,3729,610.4000,5118.7300,610.4000,5118.7300,1,1,2026-08-24T00:00:00.000
3730,20260614,20260802,20260811,297,493,122,173,3,3,PIM003730,3730,611.1000,5120.1000,611.1000,5120.1000,1,1,2026-08-24T00:00:00.000
3731,20260727,20260728,20260622,98,270,495,153,9,2,PIM003731,3731,611.8000,5121.4700,611.8000,5121.4700,1,1,2026-08-24T00:00:00.000
3732,20260701,20260706,20260730,418,339,305,337,6,3,PIM003732,3732,612.5000,5122.8400,612.5000,5122.8400,1,1,2026-08-24T00:00:00.000
3733,20260725,20260810,20260607,388,422,488,340,9,5,PIM003733,3733,613.2000,5124.2100,613.2000,5124.2100,1,1,2026-08-24T00:00:00.000
3734,20260606,20260716,20260723,85,379,200,118,6,4,PIM003734,3734,613.9000,5125.5800,613.9000,5125.5800,1,1,2026-08-24T00:00:00.000
3735,20260704,20260717,20260804,459,358,261,384,4,2,PIM003735,3735,614.6000,5126.9500,614.6000,5126.9500,1,1,2026-08-24T00:00:00.000
3736,20260807,20260702,20260721,253,110,356,97,5,2,PIM003736,3736,615.3000,5128.3200,615.3000,5128.3200,1,1,2026-08-24T00:00:00.000
3737,20260804,20260727,20260717,328,196,450,292,2,2,PIM003737,3737,616.0000,5129.6900,616.0000,5129.6900,1,1,2026-08-24T00:00:00.000
3738,20260609,20260707,20260703,142,326,427,26,3,1,PIM003738,3738,616.7000,5131.0600,616.7000,5131.0600,1,1,2026-08-24T00:00:00.000
3739,20260529,20260712,20260609,72,419,497,1,5,1,PIM003739,3739,617.4000,5132.4300,617.4000,5132.4300,1,1,2026-08-24T00:00:00.000
3740,20260807,20260609,20260729,10,316,-1,-1,8,2,PIM003740,3740,618.1000,5133.8000,618.1000,5133.8000,1,1,2026-08-24T00:00:00.000
3741,20260626,20260712,20260715,216,271,35,318,6,1,PIM003741,3741,618.8000,5135.1700,618.8000,5135.1700,1,1,2026-08-24T00:00:00.000
3742,20260531,20260527,20260810,319,34,171,457,5,5,PIM003742,3742,619.5000,5136.5400,619.5000,5136.5400,1,1,2026-08-24T00:00:00.000
3743,20260608,20260812,20260812,266,435,295,184,1,2,PIM003743,3743,620.2000,5137.9100,620.2000,5137.9100,1,1,2026-08-24T00:00:00.000
3744,20260808,20260802,20260725,122,270,281,486,5,4,PIM003744,3744,620.9000,5139.2800,620.9000,5139.2800,1,1,2026-08-24T00:00:00.000
3745,20260708,20260811,20260628,384,36,192,163,5,1,PIM003745,3745,621.6000,5140.6500,621.6000,5140.6500,1,1,2026-08-24T00:00:00.000
3746,20260709,20260622,20260629,212,122,349,136,1,5,PIM003746,3746,622.3000,5142.0200,622.3000,5142.0200,1,1,2026-08-24T00:00:00.000
3747,20260707,20260808,20260709,141,99,374,103,3,5,PIM003747,3747,623.0000,5143.3900,623.0000,5143.3900,1,1,2026-08-24T00:00:00.000
3748,20260726,20260704,20260724,396,406,70,359,9,4,PIM003748,3748,623.7000,5144.7600,623.7000,5144.7600,1,1,2026-08-24T00:00:00.000
3749,20260708,20260803,20260821,104,268,390,28,6,1,PIM003749,3749,624.4000,5146.1300,624.4000,5146.1300,1,1,2026-08-24T00:00:00.000
3750,20260627,20260706,20260727,144,279,96,166,3,5,PIM003750,3750,625.1000,5147.5000,625.1000,5147.5000,1,1,2026-08-24T00:00:00.000
3751,20260617,20260624,20260802,119,125,295,124,5,5,PIM003751,3751,625.8000,5148.8700,625.8000,5148.8700,1,1,2026-08-24T00:00:00.000
3752,20260719,20260531,20260811,63,361,111,197,2,4,PIM003752,3752,626.5000,5150.2400,626.5000,5150.2400,1,1,2026-08-24T00:00:00.000
3753,20260709,20260722,20260606,93,104,322,254,9,5,PIM003753,3753,627.2000,5151.6100,627.2000,5151.6100,1,1,2026-08-24T00:00:00.000
3754,20260804,20260704,20260630,343,285,316,122,5,4,PIM003754,3754,627.9000,5152.9800,627.9000,5152.9800,1,1,2026-08-24T00:00:00.000
3755,20260719,20260625,20260802,297,283,272,464,8,1,PIM003755,3755,628.6000,5154.3500,628.6000,5154.3500,1,1,2026-08-24T00:00:00.000
3756,20260822,20260708,20260621,364,206,351,442,5,4,PIM003756,3756,629.3000,5155.7200,629.3000,5155.7200,1,1,2026-08-24T00:00:00.000
3757,20260623,20260611,20260530,427,11,-1,-1,9,2,PIM003757,3757,630.0000,5157.0900,630.0000,5157.0900,1,1,2026-08-24T00:00:00.000
3758,20260613,20260821,20260806,114,393,137,8,4,1,PIM003758,3758,630.7000,5158.4600,630.7000,5158.4600,1,1,2026-08-24T00:00:00.000
3759,20260822,20260808,20260814,8,49,189,291,9,3,PIM003759,3759,631.4000,5159.8300,631.4000,5159.8300,1,1,2026-08-24T00:00:00.000
3760,20260718,20260725,20260607,130,207,105,441,1,2,PIM003760,3760,632.1000,5161.2000,632.1000,5161.2000,1,1,2026-08-24T00:00:00.000
3761,20260703,20260819,20260725,302,49,232,60,1,5,PIM003761,3761,632.8000,5162.5700,632.8000,5162.5700,1,1,2026-08-24T00:00:00.000
3762,20260614,20260712,20260814,361,73,410,284,3,5,PIM003762,3762,633.5000,5163.9400,633.5000,5163.9400,1,1,2026-08-24T00:00:00.000
3763,20260527,20260618,20260724,12,202,43,12,9,1,PIM003763,3763,634.2000,5165.3100,634.2000,5165.3100,1,1,2026-08-24T00:00:00.000
3764,20260603,20260625,20260705,264,435,24,423,9,3,PIM003764,3764,634.9000,5166.6800,634.9000,5166.6800,1,1,2026-08-24T00:00:00.000
3765,20260531,20260724,20260824,93,43,377,7,9,4,PIM003765,3765,635.6000,5168.0500,635.6000,5168.0500,1,1,2026-08-24T00:00:00.000
3766,20260808,20260820,20260609,492,248,365,492,7,5,PIM003766,3766,636.3000,5169.4200,636.3000,5169.4200,1,1,2026-08-24T00:00:00.000
3767,20260707,20260822,20260608,262,424,415,63,1,1,PIM003767,3767,637.0000,5170.7900,637.0000,5170.7900,1,1,2026-08-24T00:00:00.000
3768,20260723,20260703,20260821,280,474,249,37,1,4,PIM003768,3768,637.7000,5172.1600,637.7000,5172.1600,1,1,2026-08-24T00:00:00.000
3769,20260722,20260723,20260608,222,261,467,435,4,5,PIM003769,3769,638.4000,5173.5300,638.4000,5173.5300,1,1,2026-08-24T00:00:00.000
3770,20260817,20260629,20260813,108,421,245,35,2,3,PIM003770,3770,639.1000,5174.9000,639.1000,5174.9000,1,1,2026-08-24T00:00:00.000
3771,20260822,20260706,20260624,356,314,175,492,1,2,PIM003771,3771,639.8000,5176.2700,639.8000,5176.2700,1,1,2026-08-24T00:00:00.000
3772,20260812,20260710,20260818,449,433,351,282,8,4,PIM003772,3772,640.5000,5177.6400,640.5000,5177.6400,1,1,2026-08-24T00:00:00.000
3773,20260824,20260701,20260713,290,410,133,208,6,1,PIM003773,3773,641.2000,5179.0100,641.2000,5179.0100,1,1,2026-08-24T00:00:00.000
3774,20260730,20260717,20260809,24,246,-1,-1,3,5,PIM003774,3774,641.9000,5180.3800,641.9000,5180.3800,1,1,2026-08-24T00:00:00.000
3775,20260705,20260814,20260705,76,93,318,451,8,5,PIM003775,3775,642.6000,5181.7500,642.6000,5181.7500,1,1,2026-08-24T00:00:00.000
3776,20260813,20260623,20260810,199,491,256,58,3,4,PIM003776,3776,643.3000,5183.1200,643.3000,5183.1200,1,1,2026-08-24T00:00:00.000
3777,20260823,20260727,20260806,356,417,313,401,9,5,PIM003777,3777,644.0000,5184.4900,644.0000,5184.4900,1,1,2026-08-24T00:00:00.000
3778,20260615,20260627,20260608,117,376,395,11,8,2,PIM003778,3778,644.7000,5185.8600,644.7000,5185.8600,1,1,2026-08-24T00:00:00.000
3779,20260603,20260530,20260624,330,277,301,134,6,5,PIM003779,3779,645.4000,5187.2300,645.4000,5187.2300,1,1,2026-08-24T00:00:00.000
3780,20260819,20260725,20260619,35,142,162,202,1,5,PIM003780,3780,646.1000,5188.6000,646.1000,5188.6000,1,1,2026-08-24T00:00:00.000
3781,20260806,20260626,20260610,390,199,479,385,6,5,PIM003781,3781,646.8000,5189.9700,646.8000,5189.9700,1,1,2026-08-24T00:00:00.000
3782,20260601,20260812,20260607,165,457,238,88,8,5,PIM003782,3782,647.5000,5191.3400,647.5000,5191.3400,1,1,2026-08-24T00:00:00.000
3783,20260820,20260722,20260703,185,104,470,441,6,2,PIM003783,3783,648.2000,5192.7100,648.2000,5192.7100,1,1,2026-08-24T00:00:00.000
3784,20260623,20260614,20260618,229,45,201,236,5,1,PIM003784,3784,648.9000,5194.0800,648.9000,5194.0800,1,1,2026-08-24T00:00:00.000
3785,20260728,20260824,20260610,198,33,331,212,2,1,PIM003785,3785,649.6000,5195.4500,649.6000,5195.4500,1,1,2026-08-24T00:00:00.000
3786,20260611,20260616,20260727,5,414,242,37,7,4,PIM003786,3786,650.3000,5196.8200,650.3000,5196.8200,1,1,2026-08-24T00:00:00.000
3787,20260805,20260603,20260808,403,298,96,111,6,5,PIM003787,3787,651.0000,5198.1900,651.0000,5198.1900,1,1,2026-08-24T00:00:00.000
3788,20260715,20260531,20260808,62,472,4,131,1,5,PIM003788,3788,651.7000,5199.5600,651.7000,5199.5600,1,1,2026-08-24T00:00:00.000
3789,20260628,20260622,20260628,451,273,431,81,3,5,PIM003789,3789,652.4000,5200.9300,652.4000,5200.9300,1,1,2026-08-24T00:00:00.000
3790,20260629,20260621,20260606,220,206,43,124,9,1,PIM003790,3790,653.1000,5202.3000,653.1000,5202.3000,1,1,2026-08-24T00:00:00.000
3791,20260614,20260621,20260614,261,369,-1,-1,9,3,PIM003791,3791,653.8000,5203.6700,653.8000,5203.6700,1,1,2026-08-24T00:00:00.000
3792,20260609,20260704,20260615,500,181,387,9,1,2,PIM003792,3792,654.5000,5205.0400,654.5000,5205.0400,1,1,2026-08-24T00:00:00.000
3793,20260531,20260801,20260604,127,391,107,88,7,4,PIM003793,3793,655.2000,5206.4100,655.2000,5206.4100,1,1,2026-08-24T00:00:00.000
3794,20260604,20260822,20260720,361,279,8,356,6,1,PIM003794,3794,655.9000,5207.7800,655.9000,5207.7800,1,1,2026-08-24T00:00:00.000
3795,20260619,20260616,20260805,410,77,362,185,5,5,PIM003795,3795,656.6000,5209.1500,656.6000,5209.1500,1,1,2026-08-24T00:00:00.000
3796,20260703,20260623,20260625,436,425,468,422,7,1,PIM003796,3796,657.3000,5210.5200,657.3000,5210.5200,1,1,2026-08-24T00:00:00.000
3797,20260812,20260629,20260723,47,311,190,45,2,3,PIM003797,3797,658.0000,5211.8900,658.0000,5211.8900,1,1,2026-08-24T00:00:00.000
3798,20260527,20260712,20260720,245,166,415,412,9,3,PIM003798,3798,658.7000,5213.2600,658.7000,5213.2600,1,1,2026-08-24T00:00:00.000
3799,20260701,20260619,20260811,205,14,317,131,3,1,PIM003799,3799,659.4000,5214.6300,659.4000,5214.6300,1,1,2026-08-24T00:00:00.000
3800,20260721,20260719,20260605,50,387,452,35,1,5,PIM003800,3800,660.1000,5216.0000,660.1000,5216.0000,1,1,2026-08-24T00:00:00.000
3801,20260620,20260728,20260628,414,399,240,414,1,3,PIM003801,3801,660.8000,5217.3700,660.8000,5217.3700,1,1,2026-08-24T00:00:00.000
3802,20260819,20260729,20260629,37,62,447,148,6,3,PIM003802,3802,661.5000,5218.7400,661.5000,5218.7400,1,1,2026-08-24T00:00:00.000
3803,20260716,20260710,20260616,463,473,242,51,8,2,PIM003803,3803,662.2000,5220.1100,662.2000,5220.1100,1,1,2026-08-24T00:00:00.000
3804,20260715,20260729,20260806,194,9,357,149,8,5,PIM003804,3804,662.9000,5221.4800,662.9000,5221.4800,1,1,2026-08-24T00:00:00.000
3805,20260809,20260527,20260725,150,475,296,276,6,2,PIM003805,3805,663.6000,5222.8500,663.6000,5222.8500,1,1,2026-08-24T00:00:00.000
3806,20260821,20260608,20260624,130,427,497,169,5,1,PIM003806,3806,664.3000,5224.2200,664.3000,5224.2200,1,1,2026-08-24T00:00:00.000
3807,20260614,20260531,20260824,466,375,481,191,5,1,PIM003807,3807,665.0000,5225.5900,665.0000,5225.5900,1,1,2026-08-24T00:00:00.000
3808,20260623,20260725,20260712,438,267,-1,-1,4,3,PIM003808,3808,665.7000,5226.9600,665.7000,5226.9600,1,1,2026-08-24T00:00:00.000
3809,20260716,20260602,20260715,143,115,270,270,9,5,PIM003809,3809,666.4000,5228.3300,666.4000,5228.3300,1,1,2026-08-24T00:00:00.000
3810,20260708,20260609,20260816,375,414,442,308,6,2,PIM003810,3810,667.1000,5229.7000,667.1000,5229.7000,1,1,2026-08-24T00:00:00.000
3811,20260626,20260724,20260809,269,417,428,189,6,4,PIM003811,3811,667.8000,5231.0700,667.8000,5231.0700,1,1,2026-08-24T00:00:00.000
3812,20260712,20260611,20260817,344,107,48,500,6,2,PIM003812,3812,668.5000,5232.4400,668.5000,5232.4400,1,1,2026-08-24T00:00:00.000
3813,20260712,20260805,20260706,299,272,93,222,7,5,PIM003813,3813,669.2000,5233.8100,669.2000,5233.8100,1,1,2026-08-24T00:00:00.000
3814,20260623,20260721,20260807,128,65,256,444,5,1,PIM003814,3814,669.9000,5235.1800,669.9000,5235.1800,1,1,2026-08-24T00:00:00.000
3815,20260810,20260823,20260809,96,321,417,22,4,2,PIM003815,3815,670.6000,5236.5500,670.6000,5236.5500,1,1,2026-08-24T00:00:00.000
3816,20260711,20260627,20260805,457,402,466,228,6,2,PIM003816,3816,671.3000,5237.9200,671.3000,5237.9200,1,1,2026-08-24T00:00:00.000
3817,20260527,20260731,20260805,393,320,494,193,9,4,PIM003817,3817,672.0000,5239.2900,672.0000,5239.2900,1,1,2026-08-24T00:00:00.000
3818,20260623,20260622,20260615,246,488,473,286,6,2,PIM003818,3818,672.7000,5240.6600,672.7000,5240.6600,1,1,2026-08-24T00:00:00.000
3819,20260528,20260824,20260608,392,270,101,58,2,4,PIM003819,3819,673.4000,5242.0300,673.4000,5242.0300,1,1,2026-08-24T00:00:00.000
3820,20260815,20260713,20260731,140,398,322,478,4,2,PIM003820,3820,674.1000,5243.4000,674.1000,5243.4000,1,1,2026-08-24T00:00:00.000
3821,20260627,20260610,20260809,284,426,421,410,1,3,PIM003821,3821,674.8000,5244.7700,674.8000,5244.7700,1,1,2026-08-24T00:00:00.000
3822,20260706,20260723,20260819,161,199,13,442,4,2,PIM003822,3822,675.5000,5246.1400,675.5000,5246.1400,1,1,2026-08-24T00:00:00.000
3823,20260530,20260729,20260820,263,357,52,296,1,3,PIM003823,3823,676.2000,5247.5100,676.2000,5247.5100,1,1,2026-08-24T00:00:00.000
3824,20260630,20260713,20260729,235,452,81,337,3,2,PIM003824,3824,676.9000,5248.8800,676.9000,5248.8800,1,1,2026-08-24T00:00:00.000
3825,20260622,20260725,20260529,184,393,-1,-1,1,5,PIM003825,3825,677.6000,5250.2500,677.6000,5250.2500,1,1,2026-08-24T00:00:00.000
3826,20260730,20260731,20260715,174,118,405,167,6,1,PIM003826,3826,678.3000,5251.6200,678.3000,5251.6200,1,1,2026-08-24T00:00:00.000
3827,20260619,20260824,20260604,79,155,158,114,6,5,PIM003827,3827,679.0000,5252.9900,679.0000,5252.9900,1,1,2026-08-24T00:00:00.000
3828,20260824,20260609,20260816,471,159,271,51,2,5,PIM003828,3828,679.7000,5254.3600,679.7000,5254.3600,1,1,2026-08-24T00:00:00.000
3829,20260612,20260727,20260805,481,29,321,190,6,2,PIM003829,3829,680.4000,5255.7300,680.4000,5255.7300,1,1,2026-08-24T00:00:00.000
3830,20260626,20260726,20260810,143,229,111,483,4,5,PIM003830,3830,681.1000,5257.1000,681.1000,5257.1000,1,1,2026-08-24T00:00:00.000
3831,20260703,20260704,20260626,179,298,234,431,5,5,PIM003831,3831,681.8000,5258.4700,681.8000,5258.4700,1,1,2026-08-24T00:00:00.000
3832,20260602,20260809,20260804,245,369,78,367,9,4,PIM003832,3832,682.5000,5259.8400,682.5000,5259.8400,1,1,2026-08-24T00:00:00.000
3833,20260813,20260711,20260617,490,96,8,371,5,5,PIM003833,3833,683.2000,5261.2100,683.2000,5261.2100,1,1,2026-08-24T00:00:00.000
3834,20260722,20260811,20260802,213,181,17,259,4,3,PIM003834,3834,683.9000,5262.5800,683.9000,5262.5800,1,1,2026-08-24T00:00:00.000
3835,20260721,20260718,20260613,296,24,450,166,2,2,PIM003835,3835,684.6000,5263.9500,684.6000,5263.9500,1,1,2026-08-24T00:00:00.000
3836,20260702,20260624,20260601,43,171,230,395,3,2,PIM003836,3836,685.3000,5265.3200,685.3000,5265.3200,1,1,2026-08-24T00:00:00.000
3837,20260708,20260701,20260820,234,17,417,447,6,5,PIM003837,3837,686.0000,5266.6900,686.0000,5266.6900,1,1,2026-08-24T00:00:00.000
3838,20260701,20260816,20260724,142,115,381,38,5,5,PIM003838,3838,686.7000,5268.0600,686.7000,5268.0600,1,1,2026-08-24T00:00:00.000
3839,20260730,20260529,20260818,468,82,343,254,6,4,PIM003839,3839,687.4000,5269.4300,687.4000,5269.4300,1,1,2026-08-24T00:00:00.000
3840,20260815,20260616,20260613,223,275,105,250,7,1,PIM003840,3840,688.1000,5270.8000,688.1000,5270.8000,1,1,2026-08-24T00:00:00.000
3841,20260812,20260628,20260604,15,258,147,311,6,1,PIM003841,3841,688.8000,5272.1700,688.8000,5272.1700,1,1,2026-08-24T00:00:00.000
3842,20260819,20260630,20260623,109,460,-1,-1,6,1,PIM003842,3842,689.5000,5273.5400,689.5000,5273.5400,1,1,2026-08-24T00:00:00.000
3843,20260717,20260804,20260611,444,314,125,189,3,2,PIM003843,3843,690.2000,5274.9100,690.2000,5274.9100,1,1,2026-08-24T00:00:00.000
3844,20260630,20260615,20260713,275,406,400,126,2,3,PIM003844,3844,690.9000,5276.2800,690.9000,5276.2800,1,1,2026-08-24T00:00:00.000
3845,20260728,20260726,20260629,425,323,368,388,9,5,PIM003845,3845,691.6000,5277.6500,691.6000,5277.6500,1,1,2026-08-24T00:00:00.000
3846,20260712,20260625,20260528,443,89,380,361,8,3,PIM003846,3846,692.3000,5279.0200,692.3000,5279.0200,1,1,2026-08-24T00:00:00.000
3847,20260824,20260808,20260814,71,326,337,463,7,5,PIM003847,3847,693.0000,5280.3900,693.0000,5280.3900,1,1,2026-08-24T00:00:00.000
3848,20260626,20260609,20260627,262,250,118,341,1,3,PIM003848,3848,693.7000,5281.7600,693.7000,5281.7600,1,1,2026-08-24T00:00:00.000
3849,20260607,20260820,20260821,305,299,223,208,5,1,PIM003849,3849,694.4000,5283.1300,694.4000,5283.1300,1,1,2026-08-24T00:00:00.000
3850,20260725,20260626,20260623,54,435,89,179,5,5,PIM003850,3850,695.1000,5284.5000,695.1000,5284.5000,1,1,2026-08-24T00:00:00.000
3851,20260609,20260606,20260725,391,462,447,124,5,1,PIM003851,3851,695.8000,5285.8700,695.8000,5285.8700,1,1,2026-08-24T00:00:00.000
3852,20260805,20260803,20260816,500,486,85,186,9,1,PIM003852,3852,696.5000,5287.2400,696.5000,5287.2400,1,1,2026-08-24T00:00:00.000
3853,20260709,20260722,20260821,328,478,9,76,4,1,PIM003853,3853,697.2000,5288.6100,697.2000,5288.6100,1,1,2026-08-24T00:00:00.000
3854,20260807,20260615,20260607,153,409,325,331,7,5,PIM003854,3854,697.9000,5289.9800,697.9000,5289.9800,1,1,2026-08-24T00:00:00.000
3855,20260610,20260808,20260620,281,207,395,256,9,4,PIM003855,3855,698.6000,5291.3500,698.6000,5291.3500,1,1,2026-08-24T00:00:00.000
3856,20260823,20260529,20260620,218,91,403,214,9,2,PIM003856,3856,699.3000,5292.7200,699.3000,5292.7200,1,1,2026-08-24T00:00:00.000
3857,20260814,20260722,20260620,146,290,297,472,4,4,PIM003857,3857,700.0000,5294.0900,700.0000,5294.0900,1,1,2026-08-24T00:00:00.000
3858,20260726,20260809,20260614,42,324,343,453,7,3,PIM003858,3858,700.7000,5295.4600,700.7000,5295.4600,1,1,2026-08-24T00:00:00.000
3859,20260712,20260603,20260813,25,15,-1,-1,6,5,PIM003859,3859,701.4000,5296.8300,701.4000,5296.8300,1,1,2026-08-24T00:00:00.000
3860,20260604,20260623,20260712,78,433,351,242,2,5,PIM003860,3860,702.1000,5298.2000,702.1000,5298.2000,1,1,2026-08-24T00:00:00.000
3861,20260629,20260821,20260708,223,334,407,134,7,2,PIM003861,3861,702.8000,5299.5700,702.8000,5299.5700,1,1,2026-08-24T00:00:00.000
3862,20260701,20260725,20260709,129,401,437,429,8,3,PIM003862,3862,703.5000,5300.9400,703.5000,5300.9400,1,1,2026-08-24T00:00:00.000
3863,20260605,20260531,20260529,349,112,401,191,5,3,PIM003863,3863,704.2000,5302.3100,704.2000,5302.3100,1,1,2026-08-24T00:00:00.000
3864,20260711,20260705,20260618,456,368,261,125,4,3,PIM003864,3864,704.9000,5303.6800,704.9000,5303.6800,1,1,2026-08-24T00:00:00.000
3865,20260811,20260714,20260729,342,334,197,454,5,4,PIM003865,3865,705.6000,5305.0500,705.6000,5305.0500,1,1,2026-08-24T00:00:00.000
3866,20260702,20260810,20260725,424,243,167,460,5,4,PIM003866,3866,706.3000,5306.4200,706.3000,5306.4200,1,1,2026-08-24T00:00:00.000
3867,20260819,20260819,20260805,220,328,106,343,9,1,PIM003867,3867,707.0000,5307.7900,707.0000,5307.7900,1,1,2026-08-24T00:00:00.000
3868,20260607,20260527,20260706,348,277,376,483,8,2,PIM003868,3868,707.7000,5309.1600,707.7000,5309.1600,1,1,2026-08-24T00:00:00.000
3869,20260711,20260614,20260621,467,239,255,196,7,1,PIM003869,3869,708.4000,5310.5300,708.4000,5310.5300,1,1,2026-08-24T00:00:00.000
3870,20260810,20260617,20260811,35,226,397,444,7,2,PIM003870,3870,709.1000,5311.9000,709.1000,5311.9000,1,1,2026-08-24T00:00:00.000
