LaborTimesheetKey,ClaimDateKey,LaborDateKey,StartTimeOfDayKey,EndTimeOfDayKey,EmployeeKey,LaborAssignmentKey,LaborRosterSlotKey,WorkCenterKey,CostCenterKey,LaborPayTypeKey,LaborClaimStatusKey,CurrencyKey,TimesheetNumber,LaborClaimLineNumber,RegularHours,OvertimeHours,LaborCostAmount,SourceSystemKey,BatchId,LoadedAtUtc
17198,20260701,20260623,3840,64140,226,245,156,408,107,8,3,2,LT017198,17198,15.0000,15.0000,5571.2600,1,1,2026-08-24T00:00:00.000
17199,20260815,20260725,63420,44400,453,464,174,459,106,9,7,1,LT017199,17199,16.0000,16.0000,5572.6300,1,1,2026-08-24T00:00:00.000
17200,20260706,20260812,14880,82440,127,265,147,273,466,12,6,2,LT017200,17200,17.0000,17.0000,5574.0000,1,1,2026-08-24T00:00:00.000
17201,20260719,20260715,9240,80160,56,386,429,199,93,3,1,3,LT017201,17201,18.0000,18.0000,5575.3700,1,1,2026-08-24T00:00:00.000
17202,20260618,20260623,44340,38280,170,235,326,184,119,1,6,2,LT017202,17202,19.0000,19.0000,5576.7400,1,1,2026-08-24T00:00:00.000
17203,20260621,20260809,32040,57000,10,358,177,392,8,10,6,2,LT017203,17203,20.0000,20.0000,5578.1100,1,1,2026-08-24T00:00:00.000
17204,20260821,20260729,81960,63240,445,494,-1,-1,224,11,5,4,LT017204,17204,21.0000,21.0000,5579.4800,1,1,2026-08-24T00:00:00.000
17205,20260605,20260711,63300,18660,458,459,76,198,389,3,5,4,LT017205,17205,22.0000,22.0000,5580.8500,1,1,2026-08-24T00:00:00.000
17206,20260814,20260611,31920,78180,498,99,343,181,472,7,3,5,LT017206,17206,23.0000,23.0000,5582.2200,1,1,2026-08-24T00:00:00.000
17207,20260706,20260809,16020,53820,141,326,135,476,402,3,6,5,LT017207,17207,24.0000,24.0000,5583.5900,1,1,2026-08-24T00:00:00.000
17208,20260624,20260707,27360,34500,353,352,25,390,176,10,6,1,LT017208,17208,1.0000,1.0000,5584.9600,1,1,2026-08-24T00:00:00.000
17209,20260801,20260627,1560,71760,258,443,186,266,75,12,2,3,LT017209,17209,2.0000,2.0000,5586.3300,1,1,2026-08-24T00:00:00.000
17210,20260620,20260820,42060,38520,166,308,301,460,175,7,5,2,LT017210,17210,3.0000,3.0000,5587.7000,1,1,2026-08-24T00:00:00.000
17211,20260705,20260611,58140,45240,425,183,179,371,325,2,1,3,LT017211,17211,4.0000,4.0000,5589.0700,1,1,2026-08-24T00:00:00.000
17212,20260604,20260807,29100,64620,336,149,238,187,48,10,2,5,LT017212,17212,5.0000,5.0000,5590.4400,1,1,2026-08-24T00:00:00.000
17213,20260724,20260709,14400,15660,400,475,290,147,257,10,3,4,LT017213,17213,6.0000,6.0000,5591.8100,1,1,2026-08-24T00:00:00.000
17214,20260807,20260614,68580,33420,262,3,237,404,469,3,6,5,LT017214,17214,7.0000,7.0000,5593.1800,1,1,2026-08-24T00:00:00.000
17215,20260820,20260702,2400,15480,160,78,182,285,50,1,4,4,LT017215,17215,8.0000,8.0000,5594.5500,1,1,2026-08-24T00:00:00.000
17216,20260719,20260709,27540,16860,205,225,441,82,45,9,4,3,LT017216,17216,9.0000,9.0000,5595.9200,1,1,2026-08-24T00:00:00.000
17217,20260711,20260818,47220,73920,275,489,40,291,297,5,3,1,LT017217,17217,10.0000,10.0000,5597.2900,1,1,2026-08-24T00:00:00.000
17218,20260603,20260629,56340,57480,135,337,425,45,170,1,5,1,LT017218,17218,11.0000,11.0000,5598.6600,1,1,2026-08-24T00:00:00.000
17219,20260606,20260630,65160,77820,201,163,457,345,257,10,2,2,LT017219,17219,12.0000,12.0000,5600.0300,1,1,2026-08-24T00:00:00.000
17220,20260622,20260614,64440,57060,384,205,229,69,155,10,5,2,LT017220,17220,13.0000,13.0000,5601.4000,1,1,2026-08-24T00:00:00.000
17221,20260730,20260628,26160,35940,58,89,-1,-1,369,5,2,4,LT017221,17221,14.0000,14.0000,5602.7700,1,1,2026-08-24T00:00:00.000
17222,20260810,20260625,77040,77460,162,234,350,188,191,1,6,1,LT017222,17222,15.0000,15.0000,5604.1400,1,1,2026-08-24T00:00:00.000
17223,20260813,20260708,64380,85200,268,369,19,236,395,4,3,4,LT017223,17223,16.0000,16.0000,5605.5100,1,1,2026-08-24T00:00:00.000
17224,20260716,20260528,77880,21300,498,260,334,93,323,12,3,4,LT017224,17224,17.0000,17.0000,5606.8800,1,1,2026-08-24T00:00:00.000
17225,20260602,20260816,69360,18780,9,343,299,496,482,12,4,3,LT017225,17225,18.0000,18.0000,5608.2500,1,1,2026-08-24T00:00:00.000
17226,20260602,20260812,82320,2280,207,225,437,127,40,11,3,4,LT017226,17226,19.0000,19.0000,5609.6200,1,1,2026-08-24T00:00:00.000
17227,20260709,20260812,660,10080,113,322,35,236,84,3,7,3,LT017227,17227,20.0000,20.0000,5610.9900,1,1,2026-08-24T00:00:00.000
17228,20260701,20260727,60600,61560,131,323,63,456,229,5,7,2,LT017228,17228,21.0000,21.0000,5612.3600,1,1,2026-08-24T00:00:00.000
17229,20260810,20260604,78600,68460,61,231,401,17,402,8,1,4,LT017229,17229,22.0000,22.0000,5613.7300,1,1,2026-08-24T00:00:00.000
17230,20260726,20260624,36120,27240,323,491,96,158,207,10,2,5,LT017230,17230,23.0000,23.0000,5615.1000,1,1,2026-08-24T00:00:00.000
17231,20260709,20260604,80820,23760,28,83,262,492,37,10,1,4,LT017231,17231,24.0000,24.0000,5616.4700,1,1,2026-08-24T00:00:00.000
17232,20260530,20260716,14340,47820,193,287,282,364,450,3,2,2,LT017232,17232,1.0000,1.0000,5617.8400,1,1,2026-08-24T00:00:00.000
17233,20260626,20260720,34920,64740,454,376,259,73,126,9,2,4,LT017233,17233,2.0000,2.0000,5619.2100,1,1,2026-08-24T00:00:00.000
17234,20260820,20260612,66360,64260,93,102,485,471,489,6,3,2,LT017234,17234,3.0000,3.0000,5620.5800,1,1,2026-08-24T00:00:00.000
17235,20260803,20260814,52200,66840,76,395,250,273,70,4,6,3,LT017235,17235,4.0000,4.0000,5621.9500,1,1,2026-08-24T00:00:00.000
17236,20260617,20260617,76440,22920,195,449,354,266,292,2,5,2,LT017236,17236,5.0000,5.0000,5623.3200,1,1,2026-08-24T00:00:00.000
17237,20260602,20260720,73860,34980,456,395,467,198,381,1,3,2,LT017237,17237,6.0000,6.0000,5624.6900,1,1,2026-08-24T00:00:00.000
17238,20260628,20260625,44100,29040,13,462,-1,-1,104,5,6,1,LT017238,17238,7.0000,7.0000,5626.0600,1,1,2026-08-24T00:00:00.000
17239,20260823,20260529,65940,37620,78,63,50,72,293,1,1,4,LT017239,17239,8.0000,8.0000,5627.4300,1,1,2026-08-24T00:00:00.000
17240,20260714,20260622,41100,76860,117,224,52,309,265,9,7,3,LT017240,17240,9.0000,9.0000,5628.8000,1,1,2026-08-24T00:00:00.000
17241,20260703,20260627,86340,55200,419,499,290,223,61,10,4,3,LT017241,17241,10.0000,10.0000,5630.1700,1,1,2026-08-24T00:00:00.000
17242,20260528,20260619,40980,79680,441,302,271,438,473,4,2,1,LT017242,17242,11.0000,11.0000,5631.5400,1,1,2026-08-24T00:00:00.000
17243,20260612,20260618,2700,64020,203,148,413,8,320,6,1,3,LT017243,17243,12.0000,12.0000,5632.9100,1,1,2026-08-24T00:00:00.000
17244,20260709,20260704,68760,17340,482,212,449,124,80,11,2,2,LT017244,17244,13.0000,13.0000,5634.2800,1,1,2026-08-24T00:00:00.000
17245,20260816,20260801,85080,69720,291,184,228,83,391,9,6,4,LT017245,17245,14.0000,14.0000,5635.6500,1,1,2026-08-24T00:00:00.000
17246,20260619,20260622,43320,5100,453,133,290,479,375,2,2,2,LT017246,17246,15.0000,15.0000,5637.0200,1,1,2026-08-24T00:00:00.000
17247,20260616,20260813,51300,21060,403,169,221,278,359,5,1,2,LT017247,17247,16.0000,16.0000,5638.3900,1,1,2026-08-24T00:00:00.000
17248,20260812,20260616,64500,53880,449,193,228,226,93,11,2,2,LT017248,17248,17.0000,17.0000,5639.7600,1,1,2026-08-24T00:00:00.000
17249,20260611,20260731,52380,65460,73,219,455,153,401,11,6,5,LT017249,17249,18.0000,18.0000,5641.1300,1,1,2026-08-24T00:00:00.000
17250,20260607,20260604,78180,76560,201,265,448,374,404,1,6,5,LT017250,17250,19.0000,19.0000,5642.5000,1,1,2026-08-24T00:00:00.000
17251,20260821,20260718,40620,3540,335,192,491,226,170,9,6,3,LT017251,17251,20.0000,20.0000,5643.8700,1,1,2026-08-24T00:00:00.000
17252,20260622,20260610,75480,10080,316,136,430,325,266,11,5,3,LT017252,17252,21.0000,21.0000,5645.2400,1,1,2026-08-24T00:00:00.000
17253,20260815,20260721,43440,58440,252,252,409,305,481,11,1,2,LT017253,17253,22.0000,22.0000,5646.6100,1,1,2026-08-24T00:00:00.000
17254,20260719,20260726,37140,74280,475,316,490,407,186,6,3,1,LT017254,17254,23.0000,23.0000,5647.9800,1,1,2026-08-24T00:00:00.000
17255,20260723,20260721,31980,38040,227,39,-1,-1,413,10,3,2,LT017255,17255,24.0000,24.0000,5649.3500,1,1,2026-08-24T00:00:00.000
17256,20260603,20260819,12120,20940,254,108,23,283,131,6,1,2,LT017256,17256,1.0000,1.0000,5650.7200,1,1,2026-08-24T00:00:00.000
17257,20260724,20260701,25860,35940,300,168,142,317,220,8,3,2,LT017257,17257,2.0000,2.0000,5652.0900,1,1,2026-08-24T00:00:00.000
17258,20260809,20260811,22740,38880,142,500,398,103,422,11,1,4,LT017258,17258,3.0000,3.0000,5653.4600,1,1,2026-08-24T00:00:00.000
17259,20260620,20260708,58860,49860,353,155,206,12,353,6,2,1,LT017259,17259,4.0000,4.0000,5654.8300,1,1,2026-08-24T00:00:00.000
17260,20260808,20260618,11880,60000,77,369,264,112,425,7,7,2,LT017260,17260,5.0000,5.0000,5656.2000,1,1,2026-08-24T00:00:00.000
17261,20260731,20260708,51240,24780,406,20,473,176,136,1,7,3,LT017261,17261,6.0000,6.0000,5657.5700,1,1,2026-08-24T00:00:00.000
17262,20260625,20260630,5640,17340,109,181,476,308,23,4,5,4,LT017262,17262,7.0000,7.0000,5658.9400,1,1,2026-08-24T00:00:00.000
17263,20260728,20260706,1980,18120,96,147,365,447,385,9,7,5,LT017263,17263,8.0000,8.0000,5660.3100,1,1,2026-08-24T00:00:00.000
17264,20260817,20260625,23040,41340,191,97,432,366,112,8,2,2,LT017264,17264,9.0000,9.0000,5661.6800,1,1,2026-08-24T00:00:00.000
17265,20260528,20260531,82920,65580,318,228,203,457,355,7,6,3,LT017265,17265,10.0000,10.0000,5663.0500,1,1,2026-08-24T00:00:00.000
17266,20260627,20260617,22500,39420,312,78,116,66,272,11,6,1,LT017266,17266,11.0000,11.0000,5664.4200,1,1,2026-08-24T00:00:00.000
17267,20260620,20260713,43860,8340,192,78,167,333,67,10,7,2,LT017267,17267,12.0000,12.0000,5665.7900,1,1,2026-08-24T00:00:00.000
17268,20260712,20260527,6420,29340,277,208,80,346,334,9,6,2,LT017268,17268,13.0000,13.0000,5667.1600,1,1,2026-08-24T00:00:00.000
17269,20260817,20260822,19080,55860,294,378,131,439,305,4,5,5,LT017269,17269,14.0000,14.0000,5668.5300,1,1,2026-08-24T00:00:00.000
17270,20260816,20260803,1320,64800,168,124,439,102,125,10,1,3,LT017270,17270,15.0000,15.0000,5669.9000,1,1,2026-08-24T00:00:00.000
17271,20260614,20260621,64500,30540,31,42,188,341,377,6,3,4,LT017271,17271,16.0000,16.0000,5671.2700,1,1,2026-08-24T00:00:00.000
17272,20260814,20260718,52200,46020,280,311,-1,-1,147,3,4,5,LT017272,17272,17.0000,17.0000,5672.6400,1,1,2026-08-24T00:00:00.000
17273,20260716,20260815,55380,28380,402,217,169,223,141,8,1,1,LT017273,17273,18.0000,18.0000,5674.0100,1,1,2026-08-24T00:00:00.000
17274,20260718,20260801,67860,56460,425,285,469,72,26,1,3,4,LT017274,17274,19.0000,19.0000,5675.3800,1,1,2026-08-24T00:00:00.000
17275,20260727,20260809,34740,35340,25,366,79,446,227,1,7,5,LT017275,17275,20.0000,20.0000,5676.7500,1,1,2026-08-24T00:00:00.000
17276,20260816,20260729,26280,62580,285,18,99,411,7,6,7,4,LT017276,17276,21.0000,21.0000,5678.1200,1,1,2026-08-24T00:00:00.000
17277,20260624,20260704,28560,53040,230,441,7,66,257,1,4,5,LT017277,17277,22.0000,22.0000,5679.4900,1,1,2026-08-24T00:00:00.000
17278,20260720,20260820,57480,34860,339,161,399,83,96,4,3,5,LT017278,17278,23.0000,23.0000,5680.8600,1,1,2026-08-24T00:00:00.000
17279,20260817,20260726,25800,20880,24,386,268,266,54,11,1,2,LT017279,17279,24.0000,24.0000,5682.2300,1,1,2026-08-24T00:00:00.000
17280,20260718,20260712,77040,27240,337,18,48,192,451,9,5,2,LT017280,17280,1.0000,1.0000,5683.6000,1,1,2026-08-24T00:00:00.000
17281,20260822,20260722,32100,24600,434,317,81,132,473,5,3,5,LT017281,17281,2.0000,2.0000,5684.9700,1,1,2026-08-24T00:00:00.000
17282,20260820,20260701,660,31500,408,25,498,465,159,7,6,4,LT017282,17282,3.0000,3.0000,5686.3400,1,1,2026-08-24T00:00:00.000
17283,20260603,20260611,4440,81420,176,71,61,490,425,5,4,5,LT017283,17283,4.0000,4.0000,5687.7100,1,1,2026-08-24T00:00:00.000
17284,20260531,20260717,41340,10320,301,298,101,497,144,9,7,4,LT017284,17284,5.0000,5.0000,5689.0800,1,1,2026-08-24T00:00:00.000
17285,20260729,20260817,51000,3180,334,419,465,197,25,7,5,1,LT017285,17285,6.0000,6.0000,5690.4500,1,1,2026-08-24T00:00:00.000
17286,20260813,20260705,59100,77880,162,26,441,31,121,10,1,3,LT017286,17286,7.0000,7.0000,5691.8200,1,1,2026-08-24T00:00:00.000
17287,20260620,20260613,85380,55200,225,145,103,100,359,10,1,3,LT017287,17287,8.0000,8.0000,5693.1900,1,1,2026-08-24T00:00:00.000
17288,20260625,20260729,45060,14220,105,297,406,131,366,1,6,3,LT017288,17288,9.0000,9.0000,5694.5600,1,1,2026-08-24T00:00:00.000
17289,20260808,20260711,85080,22320,451,147,-1,-1,429,9,6,5,LT017289,17289,10.0000,10.0000,5695.9300,1,1,2026-08-24T00:00:00.000
17290,20260723,20260707,77940,34440,295,433,165,438,76,6,1,4,LT017290,17290,11.0000,11.0000,5697.3000,1,1,2026-08-24T00:00:00.000
17291,20260616,20260726,75300,45480,299,91,208,4,57,9,7,4,LT017291,17291,12.0000,12.0000,5698.6700,1,1,2026-08-24T00:00:00.000
17292,20260701,20260612,13680,31740,473,53,187,495,190,5,3,1,LT017292,17292,13.0000,13.0000,5700.0400,1,1,2026-08-24T00:00:00.000
17293,20260728,20260706,20400,18660,300,298,374,63,419,1,2,5,LT017293,17293,14.0000,14.0000,5701.4100,1,1,2026-08-24T00:00:00.000
17294,20260706,20260702,84360,27720,39,489,70,467,439,4,3,1,LT017294,17294,15.0000,15.0000,5702.7800,1,1,2026-08-24T00:00:00.000
17295,20260716,20260614,11820,47640,4,37,370,459,84,6,3,2,LT017295,17295,16.0000,16.0000,5704.1500,1,1,2026-08-24T00:00:00.000
17296,20260625,20260703,57540,32940,415,314,484,22,111,1,6,1,LT017296,17296,17.0000,17.0000,5705.5200,1,1,2026-08-24T00:00:00.000
17297,20260607,20260722,82380,62700,174,145,432,363,65,8,4,3,LT017297,17297,18.0000,18.0000,5706.8900,1,1,2026-08-24T00:00:00.000
17298,20260806,20260606,7620,34620,234,24,79,319,459,12,4,3,LT017298,17298,19.0000,19.0000,5708.2600,1,1,2026-08-24T00:00:00.000
17299,20260817,20260812,17100,54540,306,53,194,408,426,4,6,3,LT017299,17299,20.0000,20.0000,5709.6300,1,1,2026-08-24T00:00:00.000
17300,20260709,20260718,48720,80460,310,289,180,219,416,10,3,1,LT017300,17300,21.0000,21.0000,5711.0000,1,1,2026-08-24T00:00:00.000
17301,20260615,20260531,56700,43920,65,202,255,221,276,11,6,1,LT017301,17301,22.0000,22.0000,5712.3700,1,1,2026-08-24T00:00:00.000
17302,20260706,20260704,44640,43440,463,379,79,448,11,2,2,3,LT017302,17302,23.0000,23.0000,5713.7400,1,1,2026-08-24T00:00:00.000
17303,20260531,20260613,55560,20280,458,187,140,294,327,7,4,1,LT017303,17303,24.0000,24.0000,5715.1100,1,1,2026-08-24T00:00:00.000
17304,20260731,20260605,5040,9060,78,20,440,307,119,8,2,2,LT017304,17304,1.0000,1.0000,5716.4800,1,1,2026-08-24T00:00:00.000
17305,20260717,20260616,25980,18540,20,180,203,393,171,11,2,1,LT017305,17305,2.0000,2.0000,5717.8500,1,1,2026-08-24T00:00:00.000
17306,20260815,20260802,53400,30060,488,213,-1,-1,437,4,7,5,LT017306,17306,3.0000,3.0000,5719.2200,1,1,2026-08-24T00:00:00.000
17307,20260527,20260803,85260,39600,444,52,230,150,334,11,3,1,LT017307,17307,4.0000,4.0000,5720.5900,1,1,2026-08-24T00:00:00.000
17308,20260708,20260618,39660,61500,274,379,321,474,281,7,4,5,LT017308,17308,5.0000,5.0000,5721.9600,1,1,2026-08-24T00:00:00.000
17309,20260717,20260530,61380,20820,357,347,312,273,254,4,5,1,LT017309,17309,6.0000,6.0000,5723.3300,1,1,2026-08-24T00:00:00.000
17310,20260627,20260530,55980,5940,172,450,262,69,13,2,1,3,LT017310,17310,7.0000,7.0000,5724.7000,1,1,2026-08-24T00:00:00.000
17311,20260613,20260608,58380,27720,427,24,164,173,396,4,6,2,LT017311,17311,8.0000,8.0000,5726.0700,1,1,2026-08-24T00:00:00.000
17312,20260723,20260814,31800,10020,409,55,193,217,142,11,1,3,LT017312,17312,9.0000,9.0000,5727.4400,1,1,2026-08-24T00:00:00.000
17313,20260815,20260628,28080,41520,462,186,488,185,35,10,7,2,LT017313,17313,10.0000,10.0000,5728.8100,1,1,2026-08-24T00:00:00.000
17314,20260702,20260531,50040,49920,321,305,338,217,20,12,7,1,LT017314,17314,11.0000,11.0000,5730.1800,1,1,2026-08-24T00:00:00.000
17315,20260703,20260623,78960,3120,228,174,390,17,141,2,5,1,LT017315,17315,12.0000,12.0000,5731.5500,1,1,2026-08-24T00:00:00.000
17316,20260724,20260725,69840,26700,429,95,420,99,219,4,1,5,LT017316,17316,13.0000,13.0000,5732.9200,1,1,2026-08-24T00:00:00.000
17317,20260613,20260629,15000,69300,20,186,371,494,200,4,1,4,LT017317,17317,14.0000,14.0000,5734.2900,1,1,2026-08-24T00:00:00.000
17318,20260818,20260728,20820,4500,201,65,54,158,234,9,7,2,LT017318,17318,15.0000,15.0000,5735.6600,1,1,2026-08-24T00:00:00.000
17319,20260804,20260822,56400,61080,20,302,335,439,353,10,1,4,LT017319,17319,16.0000,16.0000,5737.0300,1,1,2026-08-24T00:00:00.000
17320,20260620,20260814,61320,84300,54,285,297,323,214,2,3,1,LT017320,17320,17.0000,17.0000,5738.4000,1,1,2026-08-24T00:00:00.000
17321,20260620,20260713,69480,60720,67,270,367,225,61,9,5,3,LT017321,17321,18.0000,18.0000,5739.7700,1,1,2026-08-24T00:00:00.000
17322,20260705,20260801,46320,42600,207,172,281,123,299,3,4,1,LT017322,17322,19.0000,19.0000,5741.1400,1,1,2026-08-24T00:00:00.000
17323,20260721,20260528,69780,4140,455,411,-1,-1,346,11,5,2,LT017323,17323,20.0000,20.0000,5742.5100,1,1,2026-08-24T00:00:00.000
17324,20260613,20260721,30000,7680,366,12,169,225,197,3,6,3,LT017324,17324,21.0000,21.0000,5743.8800,1,1,2026-08-24T00:00:00.000
17325,20260729,20260727,8400,22740,269,66,450,7,236,7,3,4,LT017325,17325,22.0000,22.0000,5745.2500,1,1,2026-08-24T00:00:00.000
17326,20260806,20260607,65760,44520,142,75,249,270,357,12,4,1,LT017326,17326,23.0000,23.0000,5746.6200,1,1,2026-08-24T00:00:00.000
17327,20260716,20260527,57000,43260,118,222,52,13,55,8,5,2,LT017327,17327,24.0000,24.0000,5747.9900,1,1,2026-08-24T00:00:00.000
17328,20260810,20260611,66780,73800,474,466,246,20,308,8,2,4,LT017328,17328,1.0000,1.0000,5749.3600,1,1,2026-08-24T00:00:00.000
17329,20260713,20260821,80760,5880,83,213,14,281,7,10,3,2,LT017329,17329,2.0000,2.0000,5750.7300,1,1,2026-08-24T00:00:00.000
17330,20260807,20260616,8760,53280,305,449,396,114,62,8,1,3,LT017330,17330,3.0000,3.0000,5752.1000,1,1,2026-08-24T00:00:00.000
17331,20260727,20260725,76920,79200,261,49,126,335,400,7,3,5,LT017331,17331,4.0000,4.0000,5753.4700,1,1,2026-08-24T00:00:00.000
17332,20260822,20260719,44460,10500,173,143,208,198,324,6,5,2,LT017332,17332,5.0000,5.0000,5754.8400,1,1,2026-08-24T00:00:00.000
17333,20260604,20260713,72840,57060,219,468,365,186,208,3,3,5,LT017333,17333,6.0000,6.0000,5756.2100,1,1,2026-08-24T00:00:00.000
17334,20260820,20260721,21120,25320,200,134,169,324,415,7,7,4,LT017334,17334,7.0000,7.0000,5757.5800,1,1,2026-08-24T00:00:00.000
17335,20260623,20260527,78660,77700,412,442,159,137,243,9,1,3,LT017335,17335,8.0000,8.0000,5758.9500,1,1,2026-08-24T00:00:00.000
17336,20260725,20260529,80820,26640,205,136,142,181,263,11,3,5,LT017336,17336,9.0000,9.0000,5760.3200,1,1,2026-08-24T00:00:00.000
17337,20260815,20260711,13320,45900,172,175,173,15,145,2,1,2,LT017337,17337,10.0000,10.0000,5761.6900,1,1,2026-08-24T00:00:00.000
17338,20260619,20260613,69420,24120,489,212,127,135,392,6,3,2,LT017338,17338,11.0000,11.0000,5763.0600,1,1,2026-08-24T00:00:00.000
17339,20260823,20260824,56760,15000,244,239,312,240,256,7,6,5,LT017339,17339,12.0000,12.0000,5764.4300,1,1,2026-08-24T00:00:00.000
17340,20260702,20260617,60120,38640,20,383,-1,-1,388,8,2,4,LT017340,17340,13.0000,13.0000,5765.8000,1,1,2026-08-24T00:00:00.000
17341,20260821,20260705,5820,64260,445,124,254,181,25,9,7,1,LT017341,17341,14.0000,14.0000,5767.1700,1,1,2026-08-24T00:00:00.000
17342,20260623,20260731,58560,3360,227,426,251,494,189,4,3,1,LT017342,17342,15.0000,15.0000,5768.5400,1,1,2026-08-24T00:00:00.000
17343,20260715,20260711,67560,59640,90,27,194,265,497,10,2,2,LT017343,17343,16.0000,16.0000,5769.9100,1,1,2026-08-24T00:00:00.000
17344,20260602,20260721,62160,22020,341,124,195,495,425,1,1,3,LT017344,17344,17.0000,17.0000,5771.2800,1,1,2026-08-24T00:00:00.000
17345,20260601,20260710,48480,31620,429,471,237,33,105,7,1,1,LT017345,17345,18.0000,18.0000,5772.6500,1,1,2026-08-24T00:00:00.000
17346,20260824,20260607,3000,77160,499,444,5,425,108,1,7,3,LT017346,17346,19.0000,19.0000,5774.0200,1,1,2026-08-24T00:00:00.000
17347,20260802,20260619,51420,57720,91,199,244,273,242,11,4,5,LT017347,17347,20.0000,20.0000,5775.3900,1,1,2026-08-24T00:00:00.000
17348,20260731,20260615,69900,58500,181,275,381,294,262,9,5,2,LT017348,17348,21.0000,21.0000,5776.7600,1,1,2026-08-24T00:00:00.000
17349,20260620,20260809,28800,86100,117,83,102,37,323,9,2,1,LT017349,17349,22.0000,22.0000,5778.1300,1,1,2026-08-24T00:00:00.000
17350,20260616,20260710,37560,69060,147,15,138,437,408,3,2,5,LT017350,17350,23.0000,23.0000,5779.5000,1,1,2026-08-24T00:00:00.000
17351,20260709,20260615,82320,79920,92,322,28,8,329,2,2,1,LT017351,17351,24.0000,24.0000,5780.8700,1,1,2026-08-24T00:00:00.000
17352,20260824,20260707,55260,68280,6,169,400,204,27,7,1,1,LT017352,17352,1.0000,1.0000,5782.2400,1,1,2026-08-24T00:00:00.000
17353,20260823,20260626,26220,15600,326,309,451,270,399,4,1,5,LT017353,17353,2.0000,2.0000,5783.6100,1,1,2026-08-24T00:00:00.000
17354,20260716,20260729,75360,70680,350,148,112,456,486,12,3,1,LT017354,17354,3.0000,3.0000,5784.9800,1,1,2026-08-24T00:00:00.000
17355,20260716,20260719,80880,55380,91,322,369,499,324,9,6,1,LT017355,17355,4.0000,4.0000,5786.3500,1,1,2026-08-24T00:00:00.000
17356,20260614,20260705,85680,82560,155,172,237,265,298,4,1,5,LT017356,17356,5.0000,5.0000,5787.7200,1,1,2026-08-24T00:00:00.000
17357,20260729,20260626,7860,9540,185,410,-1,-1,475,5,2,1,LT017357,17357,6.0000,6.0000,5789.0900,1,1,2026-08-24T00:00:00.000
17358,20260619,20260714,84420,9480,412,469,355,497,21,5,1,5,LT017358,17358,7.0000,7.0000,5790.4600,1,1,2026-08-24T00:00:00.000
17359,20260702,20260716,26400,34560,80,382,26,231,215,10,2,5,LT017359,17359,8.0000,8.0000,5791.8300,1,1,2026-08-24T00:00:00.000
17360,20260618,20260816,74760,81780,313,248,264,428,399,2,5,3,LT017360,17360,9.0000,9.0000,5793.2000,1,1,2026-08-24T00:00:00.000
17361,20260801,20260716,18780,72960,47,344,448,126,291,7,6,2,LT017361,17361,10.0000,10.0000,5794.5700,1,1,2026-08-24T00:00:00.000
17362,20260716,20260625,7920,30240,248,177,197,185,311,5,5,3,LT017362,17362,11.0000,11.0000,5795.9400,1,1,2026-08-24T00:00:00.000
17363,20260614,20260815,8460,47160,219,253,488,362,198,4,2,1,LT017363,17363,12.0000,12.0000,5797.3100,1,1,2026-08-24T00:00:00.000
17364,20260815,20260701,77400,1200,9,485,18,35,42,10,7,2,LT017364,17364,13.0000,13.0000,5798.6800,1,1,2026-08-24T00:00:00.000
17365,20260727,20260527,11640,22020,103,432,272,82,292,4,2,5,LT017365,17365,14.0000,14.0000,5800.0500,1,1,2026-08-24T00:00:00.000
