SafetyNearMissKey,ObservedDateKey,SubmittedDateKey,ObservedTimeOfDayKey,PlantKey,WorkCenterKey,ReporterEmployeeKey,SafetyIncidentTypeKey,SafetyHazardConditionKey,SafetyIncidentStatusKey,SeverityKey,NearMissNumber,ObservationCount,PotentialRiskScore,SourceSystemKey,BatchId,LoadedAtUtc
1660,20260624,20260723,8040,252,205,380,161,484,4,5,SNM001660,661,661.00,1,1,2026-08-24T00:00:00.000
1661,20260813,20260816,78240,40,307,60,429,194,1,3,SNM001661,662,662.00,1,1,2026-08-24T00:00:00.000
1662,20260623,20260611,66960,80,465,125,77,446,7,4,SNM001662,663,663.00,1,1,2026-08-24T00:00:00.000
1663,20260812,20260707,47580,290,346,190,186,321,8,4,SNM001663,664,664.00,1,1,2026-08-24T00:00:00.000
1664,20260726,20260722,84000,221,306,113,66,265,4,2,SNM001664,665,665.00,1,1,2026-08-24T00:00:00.000
1665,20260611,20260812,69900,337,474,181,137,127,4,4,SNM001665,666,666.00,1,1,2026-08-24T00:00:00.000
1666,20260811,20260701,27120,56,-1,-1,125,18,1,2,SNM001666,667,667.00,1,1,2026-08-24T00:00:00.000
1667,20260805,20260706,55860,161,473,463,304,114,8,2,SNM001667,668,668.00,1,1,2026-08-24T00:00:00.000
1668,20260601,20260817,71760,118,462,349,236,232,4,1,SNM001668,669,669.00,1,1,2026-08-24T00:00:00.000
1669,20260607,20260528,32580,295,151,151,321,107,6,4,SNM001669,670,670.00,1,1,2026-08-24T00:00:00.000
1670,20260528,20260623,18900,94,400,88,361,34,3,2,SNM001670,671,671.00,1,1,2026-08-24T00:00:00.000
1671,20260726,20260527,30060,15,28,465,1,373,5,2,SNM001671,672,672.00,1,1,2026-08-24T00:00:00.000
1672,20260725,20260605,35700,9,345,255,270,132,6,1,SNM001672,673,673.00,1,1,2026-08-24T00:00:00.000
1673,20260624,20260729,67800,34,298,219,210,260,4,2,SNM001673,674,674.00,1,1,2026-08-24T00:00:00.000
1674,20260816,20260728,41520,304,156,198,174,468,4,5,SNM001674,675,675.00,1,1,2026-08-24T00:00:00.000
1675,20260726,20260721,67320,271,116,22,138,358,5,3,SNM001675,676,676.00,1,1,2026-08-24T00:00:00.000
1676,20260726,20260811,54900,91,261,5,379,132,8,4,SNM001676,677,677.00,1,1,2026-08-24T00:00:00.000
1677,20260822,20260630,16920,260,260,210,77,28,3,2,SNM001677,678,678.00,1,1,2026-08-24T00:00:00.000
1678,20260703,20260628,54480,43,239,245,59,325,2,2,SNM001678,679,679.00,1,1,2026-08-24T00:00:00.000
1679,20260624,20260530,24000,73,70,390,277,61,2,5,SNM001679,680,680.00,1,1,2026-08-24T00:00:00.000
1680,20260722,20260715,62640,240,128,383,125,268,4,5,SNM001680,681,681.00,1,1,2026-08-24T00:00:00.000
1681,20260824,20260603,55140,143,469,403,260,203,4,2,SNM001681,682,682.00,1,1,2026-08-24T00:00:00.000
1682,20260809,20260527,48060,229,59,86,113,10,4,2,SNM001682,683,683.00,1,1,2026-08-24T00:00:00.000
1683,20260822,20260807,2580,291,-1,-1,143,448,3,5,SNM001683,684,684.00,1,1,2026-08-24T00:00:00.000
1684,20260617,20260530,85260,29,49,197,131,124,6,2,SNM001684,685,685.00,1,1,2026-08-24T00:00:00.000
1685,20260716,20260608,13920,9,251,57,167,349,5,5,SNM001685,686,686.00,1,1,2026-08-24T00:00:00.000
1686,20260724,20260627,57600,339,98,322,2,282,1,5,SNM001686,687,687.00,1,1,2026-08-24T00:00:00.000
1687,20260805,20260818,21120,145,99,57,350,442,1,2,SNM001687,688,688.00,1,1,2026-08-24T00:00:00.000
1688,20260629,20260527,60900,107,392,68,306,284,1,4,SNM001688,689,689.00,1,1,2026-08-24T00:00:00.000
1689,20260807,20260713,2460,154,382,150,169,77,5,5,SNM001689,690,690.00,1,1,2026-08-24T00:00:00.000
1690,20260706,20260816,53640,332,113,277,369,353,5,1,SNM001690,691,691.00,1,1,2026-08-24T00:00:00.000
1691,20260820,20260612,63360,72,38,350,342,30,1,1,SNM001691,692,692.00,1,1,2026-08-24T00:00:00.000
1692,20260819,20260530,1320,35,189,246,204,84,1,5,SNM001692,693,693.00,1,1,2026-08-24T00:00:00.000
1693,20260807,20260602,24840,328,480,314,427,336,7,4,SNM001693,694,694.00,1,1,2026-08-24T00:00:00.000
1694,20260725,20260603,32040,298,49,212,8,205,3,4,SNM001694,695,695.00,1,1,2026-08-24T00:00:00.000
1695,20260528,20260820,85440,265,262,424,420,101,6,5,SNM001695,696,696.00,1,1,2026-08-24T00:00:00.000
1696,20260720,20260627,13200,227,108,496,371,415,6,2,SNM001696,697,697.00,1,1,2026-08-24T00:00:00.000
1697,20260627,20260606,53820,274,27,267,37,56,7,3,SNM001697,698,698.00,1,1,2026-08-24T00:00:00.000
1698,20260528,20260803,59040,253,433,488,263,40,1,3,SNM001698,699,699.00,1,1,2026-08-24T00:00:00.000
1699,20260704,20260704,63780,275,453,102,411,394,3,2,SNM001699,700,700.00,1,1,2026-08-24T00:00:00.000
1700,20260709,20260705,46320,264,-1,-1,27,300,1,5,SNM001700,701,701.00,1,1,2026-08-24T00:00:00.000
1701,20260619,20260709,26640,9,310,420,99,169,8,3,SNM001701,702,702.00,1,1,2026-08-24T00:00:00.000
1702,20260603,20260817,69480,49,117,277,158,7,6,2,SNM001702,703,703.00,1,1,2026-08-24T00:00:00.000
1703,20260724,20260723,24120,172,106,123,112,407,6,2,SNM001703,704,704.00,1,1,2026-08-24T00:00:00.000
1704,20260630,20260625,27000,166,478,298,17,326,5,5,SNM001704,705,705.00,1,1,2026-08-24T00:00:00.000
1705,20260606,20260802,18060,311,393,146,436,274,3,1,SNM001705,706,706.00,1,1,2026-08-24T00:00:00.000
1706,20260805,20260717,76740,280,439,272,295,196,2,3,SNM001706,707,707.00,1,1,2026-08-24T00:00:00.000
1707,20260617,20260528,26700,6,185,480,112,21,1,2,SNM001707,708,708.00,1,1,2026-08-24T00:00:00.000
1708,20260624,20260624,35580,144,453,1,170,249,6,1,SNM001708,709,709.00,1,1,2026-08-24T00:00:00.000
1709,20260822,20260819,70920,330,452,472,196,312,4,1,SNM001709,710,710.00,1,1,2026-08-24T00:00:00.000
1710,20260528,20260722,41280,281,63,469,220,161,7,3,SNM001710,711,711.00,1,1,2026-08-24T00:00:00.000
1711,20260612,20260811,24420,254,39,77,78,210,4,2,SNM001711,712,712.00,1,1,2026-08-24T00:00:00.000
1712,20260606,20260722,42120,216,477,163,148,99,5,4,SNM001712,713,713.00,1,1,2026-08-24T00:00:00.000
1713,20260618,20260617,85860,160,85,192,305,369,4,1,SNM001713,714,714.00,1,1,2026-08-24T00:00:00.000
1714,20260531,20260608,65100,180,199,144,399,330,2,2,SNM001714,715,715.00,1,1,2026-08-24T00:00:00.000
1715,20260731,20260619,14160,350,324,327,49,412,2,2,SNM001715,716,716.00,1,1,2026-08-24T00:00:00.000
1716,20260724,20260717,64320,264,133,269,353,146,1,5,SNM001716,717,717.00,1,1,2026-08-24T00:00:00.000
1717,20260720,20260805,45660,15,-1,-1,211,460,1,4,SNM001717,718,718.00,1,1,2026-08-24T00:00:00.000
1718,20260615,20260529,25560,306,36,95,151,391,1,3,SNM001718,719,719.00,1,1,2026-08-24T00:00:00.000
1719,20260821,20260704,79200,73,453,440,109,104,7,1,SNM001719,720,720.00,1,1,2026-08-24T00:00:00.000
1720,20260813,20260821,67500,328,292,253,30,409,3,4,SNM001720,721,721.00,1,1,2026-08-24T00:00:00.000
1721,20260718,20260616,2280,18,249,431,450,402,5,4,SNM001721,722,722.00,1,1,2026-08-24T00:00:00.000
1722,20260820,20260604,74520,316,245,19,337,257,2,5,SNM001722,723,723.00,1,1,2026-08-24T00:00:00.000
1723,20260806,20260728,48600,264,138,203,249,404,2,3,SNM001723,724,724.00,1,1,2026-08-24T00:00:00.000
1724,20260527,20260802,33300,92,477,240,125,94,4,3,SNM001724,725,725.00,1,1,2026-08-24T00:00:00.000
1725,20260628,20260720,64260,68,210,150,131,329,8,5,SNM001725,726,726.00,1,1,2026-08-24T00:00:00.000
1726,20260706,20260614,47700,50,400,207,363,222,5,2,SNM001726,727,727.00,1,1,2026-08-24T00:00:00.000
1727,20260821,20260717,20640,347,484,144,216,402,5,3,SNM001727,728,728.00,1,1,2026-08-24T00:00:00.000
1728,20260823,20260804,12720,151,8,160,5,302,2,3,SNM001728,729,729.00,1,1,2026-08-24T00:00:00.000
1729,20260711,20260607,47040,302,226,23,170,336,1,5,SNM001729,730,730.00,1,1,2026-08-24T00:00:00.000
1730,20260626,20260712,61860,63,70,493,295,167,4,2,SNM001730,731,731.00,1,1,2026-08-24T00:00:00.000
1731,20260714,20260614,82800,161,241,270,417,234,2,3,SNM001731,732,732.00,1,1,2026-08-24T00:00:00.000
1732,20260528,20260527,3780,269,205,240,265,36,2,3,SNM001732,733,733.00,1,1,2026-08-24T00:00:00.000
1733,20260824,20260701,35280,341,269,67,180,261,3,1,SNM001733,734,734.00,1,1,2026-08-24T00:00:00.000
1734,20260530,20260720,10320,151,-1,-1,339,362,8,5,SNM001734,735,735.00,1,1,2026-08-24T00:00:00.000
1735,20260821,20260729,41940,81,292,380,268,301,8,2,SNM001735,736,736.00,1,1,2026-08-24T00:00:00.000
1736,20260819,20260724,50220,132,158,374,347,6,7,1,SNM001736,737,737.00,1,1,2026-08-24T00:00:00.000
1737,20260816,20260713,77400,230,170,387,178,105,5,1,SNM001737,738,738.00,1,1,2026-08-24T00:00:00.000
1738,20260803,20260717,2820,67,215,151,153,9,1,5,SNM001738,739,739.00,1,1,2026-08-24T00:00:00.000
1739,20260731,20260731,39720,296,26,202,345,309,3,2,SNM001739,740,740.00,1,1,2026-08-24T00:00:00.000
1740,20260708,20260614,13140,104,450,165,392,266,6,2,SNM001740,741,741.00,1,1,2026-08-24T00:00:00.000
1741,20260715,20260725,58320,315,453,230,447,272,6,1,SNM001741,742,742.00,1,1,2026-08-24T00:00:00.000
1742,20260728,20260608,39480,102,207,460,216,23,8,1,SNM001742,743,743.00,1,1,2026-08-24T00:00:00.000
1743,20260811,20260629,11100,177,193,192,277,404,4,2,SNM001743,744,744.00,1,1,2026-08-24T00:00:00.000
1744,20260820,20260712,66420,58,312,88,309,212,5,4,SNM001744,745,745.00,1,1,2026-08-24T00:00:00.000
1745,20260620,20260818,81960,39,440,378,243,92,5,3,SNM001745,746,746.00,1,1,2026-08-24T00:00:00.000
1746,20260822,20260605,17160,237,483,167,210,262,4,2,SNM001746,747,747.00,1,1,2026-08-24T00:00:00.000
1747,20260618,20260821,10020,233,411,310,48,289,7,3,SNM001747,748,748.00,1,1,2026-08-24T00:00:00.000
1748,20260726,20260616,70320,270,24,391,131,274,2,3,SNM001748,749,749.00,1,1,2026-08-24T00:00:00.000
1749,20260815,20260805,58560,159,449,308,122,149,6,4,SNM001749,750,750.00,1,1,2026-08-24T00:00:00.000
1750,20260718,20260720,59820,329,307,309,321,198,8,2,SNM001750,751,751.00,1,1,2026-08-24T00:00:00.000
1751,20260716,20260725,66300,87,-1,-1,180,20,5,4,SNM001751,752,752.00,1,1,2026-08-24T00:00:00.000
1752,20260622,20260611,64440,82,243,217,403,174,3,4,SNM001752,753,753.00,1,1,2026-08-24T00:00:00.000
1753,20260630,20260713,80040,90,427,446,389,78,8,5,SNM001753,754,754.00,1,1,2026-08-24T00:00:00.000
1754,20260808,20260808,25200,342,209,14,3,233,4,1,SNM001754,755,755.00,1,1,2026-08-24T00:00:00.000
1755,20260701,20260726,42720,338,311,214,361,210,5,2,SNM001755,756,756.00,1,1,2026-08-24T00:00:00.000
1756,20260728,20260704,54060,31,250,367,333,151,6,4,SNM001756,757,757.00,1,1,2026-08-24T00:00:00.000
1757,20260625,20260528,13260,262,474,98,157,263,1,5,SNM001757,758,758.00,1,1,2026-08-24T00:00:00.000
1758,20260824,20260628,27060,80,285,103,160,367,4,2,SNM001758,759,759.00,1,1,2026-08-24T00:00:00.000
1759,20260809,20260618,69960,296,86,385,305,285,3,2,SNM001759,760,760.00,1,1,2026-08-24T00:00:00.000
1760,20260528,20260807,55320,8,214,240,207,270,4,3,SNM001760,761,761.00,1,1,2026-08-24T00:00:00.000
1761,20260721,20260731,2940,247,90,249,323,318,2,5,SNM001761,762,762.00,1,1,2026-08-24T00:00:00.000
1762,20260618,20260824,13680,105,363,374,289,32,5,1,SNM001762,763,763.00,1,1,2026-08-24T00:00:00.000
1763,20260610,20260602,57300,167,91,103,432,405,1,1,SNM001763,764,764.00,1,1,2026-08-24T00:00:00.000
1764,20260821,20260622,39180,203,418,182,273,191,1,3,SNM001764,765,765.00,1,1,2026-08-24T00:00:00.000
1765,20260809,20260621,36120,2,482,22,122,196,1,1,SNM001765,766,766.00,1,1,2026-08-24T00:00:00.000
1766,20260531,20260619,8100,189,180,330,293,133,5,4,SNM001766,767,767.00,1,1,2026-08-24T00:00:00.000
1767,20260820,20260625,49740,318,275,99,223,112,4,5,SNM001767,768,768.00,1,1,2026-08-24T00:00:00.000
1768,20260614,20260731,32460,151,-1,-1,270,315,8,2,SNM001768,769,769.00,1,1,2026-08-24T00:00:00.000
1769,20260810,20260614,34440,346,153,453,142,252,8,3,SNM001769,770,770.00,1,1,2026-08-24T00:00:00.000
1770,20260819,20260702,75780,130,263,371,368,289,7,1,SNM001770,771,771.00,1,1,2026-08-24T00:00:00.000
1771,20260701,20260714,64140,334,235,219,395,414,4,1,SNM001771,772,772.00,1,1,2026-08-24T00:00:00.000
1772,20260618,20260531,10500,227,154,381,319,496,8,2,SNM001772,773,773.00,1,1,2026-08-24T00:00:00.000
1773,20260602,20260810,6540,293,270,16,5,104,6,4,SNM001773,774,774.00,1,1,2026-08-24T00:00:00.000
1774,20260813,20260625,11220,228,65,244,10,51,5,2,SNM001774,775,775.00,1,1,2026-08-24T00:00:00.000
1775,20260807,20260723,29940,300,481,274,305,283,6,3,SNM001775,776,776.00,1,1,2026-08-24T00:00:00.000
1776,20260609,20260629,51360,263,214,133,300,117,6,4,SNM001776,777,777.00,1,1,2026-08-24T00:00:00.000
1777,20260806,20260730,14400,190,36,287,134,196,6,4,SNM001777,778,778.00,1,1,2026-08-24T00:00:00.000
1778,20260724,20260820,17940,151,195,233,104,451,1,1,SNM001778,779,779.00,1,1,2026-08-24T00:00:00.000
1779,20260617,20260605,85080,53,248,285,193,5,8,5,SNM001779,780,780.00,1,1,2026-08-24T00:00:00.000
1780,20260613,20260628,9060,272,200,52,6,98,8,2,SNM001780,781,781.00,1,1,2026-08-24T00:00:00.000
1781,20260703,20260727,82440,205,237,275,240,206,3,3,SNM001781,782,782.00,1,1,2026-08-24T00:00:00.000
1782,20260711,20260719,46200,234,462,255,12,317,6,3,SNM001782,783,783.00,1,1,2026-08-24T00:00:00.000
1783,20260807,20260702,16860,32,273,22,93,224,3,3,SNM001783,784,784.00,1,1,2026-08-24T00:00:00.000
1784,20260530,20260718,25620,273,11,161,69,331,5,4,SNM001784,785,785.00,1,1,2026-08-24T00:00:00.000
1785,20260714,20260823,41640,33,-1,-1,204,256,6,1,SNM001785,786,786.00,1,1,2026-08-24T00:00:00.000
1786,20260618,20260628,25740,100,319,239,29,60,4,1,SNM001786,787,787.00,1,1,2026-08-24T00:00:00.000
1787,20260714,20260718,15420,177,283,208,28,125,1,4,SNM001787,788,788.00,1,1,2026-08-24T00:00:00.000
1788,20260619,20260715,85920,96,317,55,194,165,8,3,SNM001788,789,789.00,1,1,2026-08-24T00:00:00.000
1789,20260729,20260607,31560,184,104,111,256,373,1,3,SNM001789,790,790.00,1,1,2026-08-24T00:00:00.000
1790,20260812,20260823,11460,253,1,491,129,77,5,4,SNM001790,791,791.00,1,1,2026-08-24T00:00:00.000
1791,20260730,20260604,28020,215,435,346,82,227,2,5,SNM001791,792,792.00,1,1,2026-08-24T00:00:00.000
1792,20260704,20260805,3420,323,117,423,273,313,1,4,SNM001792,793,793.00,1,1,2026-08-24T00:00:00.000
1793,20260716,20260726,58140,69,239,234,376,58,5,2,SNM001793,794,794.00,1,1,2026-08-24T00:00:00.000
1794,20260808,20260530,63540,296,315,6,109,98,7,4,SNM001794,795,795.00,1,1,2026-08-24T00:00:00.000
1795,20260709,20260611,55200,206,412,274,34,89,1,4,SNM001795,796,796.00,1,1,2026-08-24T00:00:00.000
1796,20260607,20260614,42240,279,119,218,392,225,2,3,SNM001796,797,797.00,1,1,2026-08-24T00:00:00.000
1797,20260609,20260811,71880,57,78,196,147,417,1,5,SNM001797,798,798.00,1,1,2026-08-24T00:00:00.000
1798,20260608,20260725,9360,110,393,490,64,39,5,1,SNM001798,799,799.00,1,1,2026-08-24T00:00:00.000
1799,20260725,20260621,4920,49,357,290,205,249,7,3,SNM001799,800,800.00,1,1,2026-08-24T00:00:00.000
1800,20260627,20260621,53400,80,48,73,425,400,7,4,SNM001800,801,801.00,1,1,2026-08-24T00:00:00.000
1801,20260721,20260720,15720,240,453,271,76,463,2,1,SNM001801,802,802.00,1,1,2026-08-24T00:00:00.000
1802,20260701,20260705,84060,207,-1,-1,5,151,7,1,SNM001802,803,803.00,1,1,2026-08-24T00:00:00.000
1803,20260602,20260814,30780,230,364,154,413,188,2,4,SNM001803,804,804.00,1,1,2026-08-24T00:00:00.000
1804,20260715,20260823,6720,307,47,164,324,268,2,2,SNM001804,805,805.00,1,1,2026-08-24T00:00:00.000
1805,20260628,20260630,51900,85,462,270,213,323,5,2,SNM001805,806,806.00,1,1,2026-08-24T00:00:00.000
1806,20260809,20260712,82560,160,388,31,175,364,5,2,SNM001806,807,807.00,1,1,2026-08-24T00:00:00.000
1807,20260820,20260602,61200,174,159,124,99,140,4,5,SNM001807,808,808.00,1,1,2026-08-24T00:00:00.000
1808,20260609,20260824,72480,87,263,206,414,44,1,4,SNM001808,809,809.00,1,1,2026-08-24T00:00:00.000
1809,20260528,20260717,16860,205,180,169,189,377,6,2,SNM001809,810,810.00,1,1,2026-08-24T00:00:00.000
1810,20260814,20260725,30960,282,68,248,213,35,8,5,SNM001810,811,811.00,1,1,2026-08-24T00:00:00.000
1811,20260729,20260605,78000,223,455,344,156,215,3,5,SNM001811,812,812.00,1,1,2026-08-24T00:00:00.000
1812,20260801,20260714,69840,233,367,47,231,134,7,4,SNM001812,813,813.00,1,1,2026-08-24T00:00:00.000
1813,20260720,20260620,47340,237,192,349,333,269,4,1,SNM001813,814,814.00,1,1,2026-08-24T00:00:00.000
1814,20260615,20260814,18900,337,160,44,173,177,6,5,SNM001814,815,815.00,1,1,2026-08-24T00:00:00.000
1815,20260608,20260529,31620,158,178,439,186,25,1,1,SNM001815,816,816.00,1,1,2026-08-24T00:00:00.000
1816,20260703,20260617,68700,78,96,459,205,291,2,3,SNM001816,817,817.00,1,1,2026-08-24T00:00:00.000
1817,20260706,20260705,70260,289,271,113,71,393,8,4,SNM001817,818,818.00,1,1,2026-08-24T00:00:00.000
1818,20260615,20260618,78360,82,321,40,214,291,3,5,SNM001818,819,819.00,1,1,2026-08-24T00:00:00.000
1819,20260816,20260809,38160,107,-1,-1,157,57,8,5,SNM001819,820,820.00,1,1,2026-08-24T00:00:00.000
1820,20260605,20260709,67500,295,393,33,225,393,6,1,SNM001820,821,821.00,1,1,2026-08-24T00:00:00.000
1821,20260617,20260708,85620,34,432,470,331,121,8,5,SNM001821,822,822.00,1,1,2026-08-24T00:00:00.000
1822,20260713,20260629,23220,125,293,194,179,128,4,3,SNM001822,823,823.00,1,1,2026-08-24T00:00:00.000
1823,20260619,20260729,63300,239,136,291,373,350,6,1,SNM001823,824,824.00,1,1,2026-08-24T00:00:00.000
1824,20260803,20260707,43980,332,23,176,143,16,4,3,SNM001824,825,825.00,1,1,2026-08-24T00:00:00.000
1825,20260613,20260720,77340,61,161,456,450,159,8,5,SNM001825,826,826.00,1,1,2026-08-24T00:00:00.000
1826,20260725,20260701,27660,94,149,145,213,219,3,2,SNM001826,827,827.00,1,1,2026-08-24T00:00:00.000
1827,20260727,20260603,62700,83,454,405,348,493,3,4,SNM001827,828,828.00,1,1,2026-08-24T00:00:00.000
1828,20260617,20260810,60540,140,360,146,353,443,8,1,SNM001828,829,829.00,1,1,2026-08-24T00:00:00.000
1829,20260606,20260706,68040,161,32,22,268,330,5,3,SNM001829,830,830.00,1,1,2026-08-24T00:00:00.000
1830,20260818,20260707,20640,348,178,192,217,216,1,5,SNM001830,831,831.00,1,1,2026-08-24T00:00:00.000
1831,20260701,20260629,73020,273,39,234,87,406,3,5,SNM001831,832,832.00,1,1,2026-08-24T00:00:00.000
1832,20260716,20260728,46560,304,252,82,204,156,1,5,SNM001832,833,833.00,1,1,2026-08-24T00:00:00.000
1833,20260629,20260704,72480,89,433,253,422,125,5,2,SNM001833,834,834.00,1,1,2026-08-24T00:00:00.000
1834,20260615,20260817,45180,12,367,368,167,245,6,1,SNM001834,835,835.00,1,1,2026-08-24T00:00:00.000
1835,20260805,20260617,30480,42,220,471,3,416,1,3,SNM001835,836,836.00,1,1,2026-08-24T00:00:00.000
1836,20260816,20260709,23820,91,-1,-1,284,22,8,2,SNM001836,837,837.00,1,1,2026-08-24T00:00:00.000
1837,20260820,20260622,62640,193,271,290,340,217,6,2,SNM001837,838,838.00,1,1,2026-08-24T00:00:00.000
1838,20260802,20260704,82620,243,357,369,170,232,3,3,SNM001838,839,839.00,1,1,2026-08-24T00:00:00.000
1839,20260612,20260605,19560,64,343,462,229,389,5,5,SNM001839,840,840.00,1,1,2026-08-24T00:00:00.000
1840,20260802,20260731,72420,113,492,84,415,498,4,3,SNM001840,841,841.00,1,1,2026-08-24T00:00:00.000
1841,20260810,20260818,7440,311,249,298,256,23,3,2,SNM001841,842,842.00,1,1,2026-08-24T00:00:00.000
1842,20260718,20260811,54180,56,444,416,355,262,7,4,SNM001842,843,843.00,1,1,2026-08-24T00:00:00.000
1843,20260808,20260601,64860,86,51,478,107,33,8,5,SNM001843,844,844.00,1,1,2026-08-24T00:00:00.000
1844,20260706,20260806,61860,95,253,22,284,227,4,4,SNM001844,845,845.00,1,1,2026-08-24T00:00:00.000
1845,20260727,20260618,49680,286,252,317,271,153,4,3,SNM001845,846,846.00,1,1,2026-08-24T00:00:00.000
1846,20260823,20260725,73920,15,87,375,184,102,4,2,SNM001846,847,847.00,1,1,2026-08-24T00:00:00.000
1847,20260610,20260609,14820,269,258,48,177,152,1,5,SNM001847,848,848.00,1,1,2026-08-24T00:00:00.000
1848,20260813,20260812,80580,247,431,486,52,290,3,4,SNM001848,849,849.00,1,1,2026-08-24T00:00:00.000
1849,20260612,20260630,70980,83,339,238,35,357,4,2,SNM001849,850,850.00,1,1,2026-08-24T00:00:00.000
1850,20260702,20260718,78360,151,256,218,78,345,7,5,SNM001850,851,851.00,1,1,2026-08-24T00:00:00.000
1851,20260604,20260816,35640,48,461,112,195,17,5,2,SNM001851,852,852.00,1,1,2026-08-24T00:00:00.000
1852,20260618,20260728,14760,308,402,326,71,66,8,5,SNM001852,853,853.00,1,1,2026-08-24T00:00:00.000
1853,20260821,20260720,49440,172,-1,-1,61,319,6,2,SNM001853,854,854.00,1,1,2026-08-24T00:00:00.000
1854,20260718,20260730,4860,346,474,251,306,74,5,3,SNM001854,855,855.00,1,1,2026-08-24T00:00:00.000
1855,20260810,20260612,59460,129,68,136,448,80,5,3,SNM001855,856,856.00,1,1,2026-08-24T00:00:00.000
1856,20260810,20260820,65280,262,293,311,196,266,5,3,SNM001856,857,857.00,1,1,2026-08-24T00:00:00.000
1857,20260824,20260614,79740,70,495,163,349,140,6,4,SNM001857,858,858.00,1,1,2026-08-24T00:00:00.000
1858,20260621,20260816,33840,190,155,104,213,24,6,2,SNM001858,859,859.00,1,1,2026-08-24T00:00:00.000
1859,20260810,20260612,3780,111,194,362,71,331,4,4,SNM001859,860,860.00,1,1,2026-08-24T00:00:00.000
1860,20260616,20260718,69360,344,130,208,356,173,8,5,SNM001860,861,861.00,1,1,2026-08-24T00:00:00.000
1861,20260806,20260725,1920,124,488,149,279,103,7,4,SNM001861,862,862.00,1,1,2026-08-24T00:00:00.000
1862,20260621,20260824,79740,223,462,467,87,231,4,5,SNM001862,863,863.00,1,1,2026-08-24T00:00:00.000
1863,20260711,20260723,22320,8,399,307,14,500,2,3,SNM001863,864,864.00,1,1,2026-08-24T00:00:00.000
1864,20260806,20260731,60840,317,276,356,340,475,7,5,SNM001864,865,865.00,1,1,2026-08-24T00:00:00.000
1865,20260712,20260615,42780,124,426,73,393,145,7,3,SNM001865,866,866.00,1,1,2026-08-24T00:00:00.000
1866,20260815,20260726,18540,247,478,164,18,351,1,4,SNM001866,867,867.00,1,1,2026-08-24T00:00:00.000
1867,20260807,20260623,60900,119,198,36,148,452,5,3,SNM001867,868,868.00,1,1,2026-08-24T00:00:00.000
1868,20260528,20260709,20340,175,331,60,394,355,5,5,SNM001868,869,869.00,1,1,2026-08-24T00:00:00.000
1869,20260706,20260816,55620,165,472,218,223,34,4,4,SNM001869,870,870.00,1,1,2026-08-24T00:00:00.000
1870,20260608,20260720,46020,155,-1,-1,190,102,8,4,SNM001870,871,871.00,1,1,2026-08-24T00:00:00.000
1871,20260812,20260804,70320,35,152,268,32,488,1,3,SNM001871,872,872.00,1,1,2026-08-24T00:00:00.000
1872,20260626,20260804,64200,295,39,352,310,330,7,2,SNM001872,873,873.00,1,1,2026-08-24T00:00:00.000
1873,20260724,20260611,17460,142,338,1,438,331,5,2,SNM001873,874,874.00,1,1,2026-08-24T00:00:00.000
1874,20260728,20260622,23460,122,426,33,428,464,3,5,SNM001874,875,875.00,1,1,2026-08-24T00:00:00.000
