SalesOrderAllocationKey,AllocationDateKey,PromiseShipDateKey,AllocationTimeOfDayKey,SalesOrderLineKey,SalesFulfillmentPromiseKey,ProductKey,FulfillmentPlantKey,SalesAllocationStatusKey,UnitOfMeasureKey,AllocationDocumentNumber,RequestedQuantity,AllocatedQuantity,UnallocatedQuantity,SourceSystemKey,BatchId,LoadedAtUtc
5449,20260818,20260612,47040,30,133,294,285,8,2,SOA005449,814.4000,814.4000,814.4000,1,1,2026-08-24T00:00:00.000
5450,20260808,20260527,81060,454,488,1,74,4,4,SOA005450,815.1000,815.1000,815.1000,1,1,2026-08-24T00:00:00.000
5451,20260730,20260822,7500,256,419,254,23,1,3,SOA005451,815.8000,815.8000,815.8000,1,1,2026-08-24T00:00:00.000
5452,20260603,20260726,60480,183,283,422,139,6,3,SOA005452,816.5000,816.5000,816.5000,1,1,2026-08-24T00:00:00.000
5453,20260806,20260704,63660,3,410,276,213,1,3,SOA005453,817.2000,817.2000,817.2000,1,1,2026-08-24T00:00:00.000
5454,20260611,20260610,70860,470,260,41,128,8,4,SOA005454,817.9000,817.9000,817.9000,1,1,2026-08-24T00:00:00.000
5455,20260607,20260723,3120,388,207,374,67,2,2,SOA005455,818.6000,818.6000,818.6000,1,1,2026-08-24T00:00:00.000
5456,20260612,20260606,8640,285,84,38,100,6,2,SOA005456,819.3000,819.3000,819.3000,1,1,2026-08-24T00:00:00.000
5457,20260605,20260727,52320,150,439,259,132,2,7,SOA005457,820.0000,820.0000,820.0000,1,1,2026-08-24T00:00:00.000
5458,20260608,20260823,44340,99,355,392,327,1,7,SOA005458,820.7000,820.7000,820.7000,1,1,2026-08-24T00:00:00.000
5459,20260529,20260722,29580,59,123,465,49,5,7,SOA005459,821.4000,821.4000,821.4000,1,1,2026-08-24T00:00:00.000
5460,20260723,20260809,60540,263,428,104,140,10,5,SOA005460,822.1000,822.1000,822.1000,1,1,2026-08-24T00:00:00.000
5461,20260618,20260602,71700,462,11,382,254,10,7,SOA005461,822.8000,822.8000,822.8000,1,1,2026-08-24T00:00:00.000
5462,20260801,20260627,61500,148,9,435,142,6,7,SOA005462,823.5000,823.5000,823.5000,1,1,2026-08-24T00:00:00.000
5463,20260627,20260821,27180,466,107,239,141,3,7,SOA005463,824.2000,824.2000,824.2000,1,1,2026-08-24T00:00:00.000
5464,20260608,20260627,28140,238,291,456,35,9,2,SOA005464,824.9000,824.9000,824.9000,1,1,2026-08-24T00:00:00.000
5465,20260619,20260616,39180,237,166,398,37,10,2,SOA005465,825.6000,825.6000,825.6000,1,1,2026-08-24T00:00:00.000
5466,20260813,20260813,65820,408,227,461,69,10,7,SOA005466,826.3000,826.3000,826.3000,1,1,2026-08-24T00:00:00.000
5467,20260805,20260802,71700,489,321,355,34,6,2,SOA005467,827.0000,827.0000,827.0000,1,1,2026-08-24T00:00:00.000
5468,20260531,20260709,9300,98,73,385,221,8,1,SOA005468,827.7000,827.7000,827.7000,1,1,2026-08-24T00:00:00.000
5469,20260723,20260621,24840,324,491,67,65,3,1,SOA005469,828.4000,828.4000,828.4000,1,1,2026-08-24T00:00:00.000
5470,20260629,20260718,25920,1,222,189,264,5,1,SOA005470,829.1000,829.1000,829.1000,1,1,2026-08-24T00:00:00.000
5471,20260810,20260723,86220,53,132,216,260,7,6,SOA005471,829.8000,829.8000,829.8000,1,1,2026-08-24T00:00:00.000
5472,20260726,20260708,23160,160,137,317,277,2,3,SOA005472,830.5000,830.5000,830.5000,1,1,2026-08-24T00:00:00.000
5473,20260615,20260805,37620,50,67,467,35,1,5,SOA005473,831.2000,831.2000,831.2000,1,1,2026-08-24T00:00:00.000
5474,20260616,20260615,81660,99,96,266,234,2,7,SOA005474,831.9000,831.9000,831.9000,1,1,2026-08-24T00:00:00.000
5475,20260821,20260803,66180,12,66,444,22,1,2,SOA005475,832.6000,832.6000,832.6000,1,1,2026-08-24T00:00:00.000
5476,20260628,20260714,51420,427,457,477,267,3,1,SOA005476,833.3000,833.3000,833.3000,1,1,2026-08-24T00:00:00.000
5477,20260625,20260628,62820,461,417,114,2,7,4,SOA005477,834.0000,834.0000,834.0000,1,1,2026-08-24T00:00:00.000
5478,20260627,20260824,50640,484,276,252,85,2,1,SOA005478,834.7000,834.7000,834.7000,1,1,2026-08-24T00:00:00.000
5479,20260613,20260704,82980,409,313,89,256,1,5,SOA005479,835.4000,835.4000,835.4000,1,1,2026-08-24T00:00:00.000
5480,20260714,20260824,25380,488,186,112,149,3,6,SOA005480,836.1000,836.1000,836.1000,1,1,2026-08-24T00:00:00.000
5481,20260804,20260610,58620,268,67,272,46,1,3,SOA005481,836.8000,836.8000,836.8000,1,1,2026-08-24T00:00:00.000
5482,20260801,20260815,1560,200,335,34,32,9,7,SOA005482,837.5000,837.5000,837.5000,1,1,2026-08-24T00:00:00.000
5483,20260618,20260621,20640,173,234,322,97,3,7,SOA005483,838.2000,838.2000,838.2000,1,1,2026-08-24T00:00:00.000
5484,20260616,20260620,21060,185,21,53,179,9,7,SOA005484,838.9000,838.9000,838.9000,1,1,2026-08-24T00:00:00.000
5485,20260713,20260530,51360,26,494,227,4,5,7,SOA005485,839.6000,839.6000,839.6000,1,1,2026-08-24T00:00:00.000
5486,20260613,20260822,79680,498,209,477,19,7,3,SOA005486,840.3000,840.3000,840.3000,1,1,2026-08-24T00:00:00.000
5487,20260615,20260807,65280,325,45,75,88,4,4,SOA005487,841.0000,841.0000,841.0000,1,1,2026-08-24T00:00:00.000
5488,20260820,20260812,78900,33,399,225,112,9,5,SOA005488,841.7000,841.7000,841.7000,1,1,2026-08-24T00:00:00.000
5489,20260619,20260616,44400,133,267,327,148,2,5,SOA005489,842.4000,842.4000,842.4000,1,1,2026-08-24T00:00:00.000
5490,20260822,20260605,64680,486,266,311,142,1,1,SOA005490,843.1000,843.1000,843.1000,1,1,2026-08-24T00:00:00.000
5491,20260628,20260605,57060,113,302,336,175,10,6,SOA005491,843.8000,843.8000,843.8000,1,1,2026-08-24T00:00:00.000
5492,20260614,20260529,12060,485,70,66,293,6,4,SOA005492,844.5000,844.5000,844.5000,1,1,2026-08-24T00:00:00.000
5493,20260818,20260721,13080,279,458,230,231,5,2,SOA005493,845.2000,845.2000,845.2000,1,1,2026-08-24T00:00:00.000
5494,20260717,20260727,40080,90,32,22,169,5,3,SOA005494,845.9000,845.9000,845.9000,1,1,2026-08-24T00:00:00.000
5495,20260610,20260804,43740,215,67,38,163,10,7,SOA005495,846.6000,846.6000,846.6000,1,1,2026-08-24T00:00:00.000
5496,20260704,20260808,9480,161,18,170,56,8,6,SOA005496,847.3000,847.3000,847.3000,1,1,2026-08-24T00:00:00.000
5497,20260620,20260612,32220,346,198,164,345,8,7,SOA005497,848.0000,848.0000,848.0000,1,1,2026-08-24T00:00:00.000
5498,20260709,20260713,80880,338,440,17,9,10,3,SOA005498,848.7000,848.7000,848.7000,1,1,2026-08-24T00:00:00.000
5499,20260604,20260711,68640,98,317,194,159,2,7,SOA005499,849.4000,849.4000,849.4000,1,1,2026-08-24T00:00:00.000
5500,20260708,20260805,74640,19,67,310,38,8,2,SOA005500,850.1000,850.1000,850.1000,1,1,2026-08-24T00:00:00.000
5501,20260820,20260530,71820,156,241,282,118,9,4,SOA005501,850.8000,850.8000,850.8000,1,1,2026-08-24T00:00:00.000
5502,20260819,20260626,77820,496,379,401,91,1,5,SOA005502,851.5000,851.5000,851.5000,1,1,2026-08-24T00:00:00.000
5503,20260706,20260611,45000,255,470,169,226,10,4,SOA005503,852.2000,852.2000,852.2000,1,1,2026-08-24T00:00:00.000
5504,20260621,20260805,12300,249,431,284,105,9,5,SOA005504,852.9000,852.9000,852.9000,1,1,2026-08-24T00:00:00.000
5505,20260804,20260611,81060,344,74,76,284,7,5,SOA005505,853.6000,853.6000,853.6000,1,1,2026-08-24T00:00:00.000
5506,20260626,20260802,38160,91,3,51,320,3,5,SOA005506,854.3000,854.3000,854.3000,1,1,2026-08-24T00:00:00.000
5507,20260802,20260705,9600,498,414,388,102,1,5,SOA005507,855.0000,855.0000,855.0000,1,1,2026-08-24T00:00:00.000
5508,20260701,20260719,28680,276,401,472,64,9,5,SOA005508,855.7000,855.7000,855.7000,1,1,2026-08-24T00:00:00.000
5509,20260721,20260806,3240,58,139,304,318,8,2,SOA005509,856.4000,856.4000,856.4000,1,1,2026-08-24T00:00:00.000
5510,20260712,20260711,69000,267,383,418,305,5,7,SOA005510,857.1000,857.1000,857.1000,1,1,2026-08-24T00:00:00.000
5511,20260721,20260723,35760,350,29,372,100,7,6,SOA005511,857.8000,857.8000,857.8000,1,1,2026-08-24T00:00:00.000
5512,20260601,20260702,36000,115,77,343,288,3,3,SOA005512,858.5000,858.5000,858.5000,1,1,2026-08-24T00:00:00.000
5513,20260619,20260718,28140,430,246,397,198,1,7,SOA005513,859.2000,859.2000,859.2000,1,1,2026-08-24T00:00:00.000
5514,20260709,20260724,41040,220,355,29,41,10,7,SOA005514,859.9000,859.9000,859.9000,1,1,2026-08-24T00:00:00.000
5515,20260824,20260529,18780,153,481,447,234,10,7,SOA005515,860.6000,860.6000,860.6000,1,1,2026-08-24T00:00:00.000
5516,20260601,20260807,68340,244,208,18,38,8,6,SOA005516,861.3000,861.3000,861.3000,1,1,2026-08-24T00:00:00.000
5517,20260527,20260803,16920,238,230,345,14,3,1,SOA005517,862.0000,862.0000,862.0000,1,1,2026-08-24T00:00:00.000
5518,20260811,20260819,17100,338,145,38,42,5,7,SOA005518,862.7000,862.7000,862.7000,1,1,2026-08-24T00:00:00.000
5519,20260808,20260701,51540,64,144,134,131,6,5,SOA005519,863.4000,863.4000,863.4000,1,1,2026-08-24T00:00:00.000
5520,20260527,20260719,44400,124,184,413,278,5,7,SOA005520,864.1000,864.1000,864.1000,1,1,2026-08-24T00:00:00.000
5521,20260728,20260727,49620,275,147,397,62,10,6,SOA005521,864.8000,864.8000,864.8000,1,1,2026-08-24T00:00:00.000
5522,20260714,20260702,19740,415,7,115,63,4,7,SOA005522,865.5000,865.5000,865.5000,1,1,2026-08-24T00:00:00.000
5523,20260708,20260725,51720,195,127,302,3,7,1,SOA005523,866.2000,866.2000,866.2000,1,1,2026-08-24T00:00:00.000
5524,20260703,20260803,70260,470,69,484,219,6,6,SOA005524,866.9000,866.9000,866.9000,1,1,2026-08-24T00:00:00.000
5525,20260816,20260612,3480,44,240,332,101,1,2,SOA005525,867.6000,867.6000,867.6000,1,1,2026-08-24T00:00:00.000
5526,20260806,20260627,63840,442,20,297,327,10,4,SOA005526,868.3000,868.3000,868.3000,1,1,2026-08-24T00:00:00.000
5527,20260604,20260708,3000,63,57,438,291,9,6,SOA005527,869.0000,869.0000,869.0000,1,1,2026-08-24T00:00:00.000
5528,20260622,20260801,72300,248,461,192,65,8,5,SOA005528,869.7000,869.7000,869.7000,1,1,2026-08-24T00:00:00.000
5529,20260703,20260604,42480,321,231,455,312,3,1,SOA005529,870.4000,870.4000,870.4000,1,1,2026-08-24T00:00:00.000
5530,20260727,20260715,48540,362,437,427,42,2,5,SOA005530,871.1000,871.1000,871.1000,1,1,2026-08-24T00:00:00.000
5531,20260630,20260821,5220,103,320,239,273,9,2,SOA005531,871.8000,871.8000,871.8000,1,1,2026-08-24T00:00:00.000
5532,20260821,20260820,6900,322,5,94,172,9,4,SOA005532,872.5000,872.5000,872.5000,1,1,2026-08-24T00:00:00.000
5533,20260703,20260816,13560,410,291,95,11,8,3,SOA005533,873.2000,873.2000,873.2000,1,1,2026-08-24T00:00:00.000
5534,20260729,20260627,45480,145,257,37,76,3,2,SOA005534,873.9000,873.9000,873.9000,1,1,2026-08-24T00:00:00.000
5535,20260728,20260630,81420,42,398,89,171,4,3,SOA005535,874.6000,874.6000,874.6000,1,1,2026-08-24T00:00:00.000
5536,20260708,20260820,31440,277,414,430,250,5,2,SOA005536,875.3000,875.3000,875.3000,1,1,2026-08-24T00:00:00.000
5537,20260809,20260816,20160,162,345,322,214,5,1,SOA005537,876.0000,876.0000,876.0000,1,1,2026-08-24T00:00:00.000
5538,20260723,20260527,26100,244,35,114,66,4,6,SOA005538,876.7000,876.7000,876.7000,1,1,2026-08-24T00:00:00.000
5539,20260717,20260720,2280,221,309,92,346,6,5,SOA005539,877.4000,877.4000,877.4000,1,1,2026-08-24T00:00:00.000
5540,20260724,20260711,13680,16,495,48,239,5,7,SOA005540,878.1000,878.1000,878.1000,1,1,2026-08-24T00:00:00.000
5541,20260705,20260707,10320,27,296,272,172,7,4,SOA005541,878.8000,878.8000,878.8000,1,1,2026-08-24T00:00:00.000
5542,20260702,20260711,72900,305,216,464,343,1,3,SOA005542,879.5000,879.5000,879.5000,1,1,2026-08-24T00:00:00.000
5543,20260727,20260605,2100,442,221,367,348,1,7,SOA005543,880.2000,880.2000,880.2000,1,1,2026-08-24T00:00:00.000
5544,20260802,20260806,52140,154,277,160,98,3,5,SOA005544,880.9000,880.9000,880.9000,1,1,2026-08-24T00:00:00.000
5545,20260609,20260622,42720,94,268,153,175,4,7,SOA005545,881.6000,881.6000,881.6000,1,1,2026-08-24T00:00:00.000
5546,20260708,20260730,20040,198,323,257,146,10,6,SOA005546,882.3000,882.3000,882.3000,1,1,2026-08-24T00:00:00.000
5547,20260725,20260702,34080,349,151,270,56,10,4,SOA005547,883.0000,883.0000,883.0000,1,1,2026-08-24T00:00:00.000
5548,20260809,20260610,45180,91,338,74,70,5,5,SOA005548,883.7000,883.7000,883.7000,1,1,2026-08-24T00:00:00.000
5549,20260602,20260723,21660,397,253,250,206,3,2,SOA005549,884.4000,884.4000,884.4000,1,1,2026-08-24T00:00:00.000
5550,20260709,20260703,58800,43,139,366,308,8,1,SOA005550,885.1000,885.1000,885.1000,1,1,2026-08-24T00:00:00.000
5551,20260615,20260601,54120,344,347,349,320,4,6,SOA005551,885.8000,885.8000,885.8000,1,1,2026-08-24T00:00:00.000
5552,20260819,20260815,5040,30,479,1,132,2,4,SOA005552,886.5000,886.5000,886.5000,1,1,2026-08-24T00:00:00.000
5553,20260628,20260701,12240,458,456,247,46,8,2,SOA005553,887.2000,887.2000,887.2000,1,1,2026-08-24T00:00:00.000
5554,20260602,20260803,73980,413,287,424,114,4,4,SOA005554,887.9000,887.9000,887.9000,1,1,2026-08-24T00:00:00.000
5555,20260702,20260728,3780,467,428,131,257,1,2,SOA005555,888.6000,888.6000,888.6000,1,1,2026-08-24T00:00:00.000
5556,20260706,20260822,65940,272,247,391,237,10,3,SOA005556,889.3000,889.3000,889.3000,1,1,2026-08-24T00:00:00.000
5557,20260725,20260709,71640,239,76,20,56,1,6,SOA005557,890.0000,890.0000,890.0000,1,1,2026-08-24T00:00:00.000
5558,20260714,20260619,72240,338,429,339,95,7,3,SOA005558,890.7000,890.7000,890.7000,1,1,2026-08-24T00:00:00.000
5559,20260528,20260530,44520,79,474,225,212,7,7,SOA005559,891.4000,891.4000,891.4000,1,1,2026-08-24T00:00:00.000
5560,20260808,20260701,49200,496,52,410,324,5,3,SOA005560,892.1000,892.1000,892.1000,1,1,2026-08-24T00:00:00.000
5561,20260817,20260528,30180,473,302,289,165,3,5,SOA005561,892.8000,892.8000,892.8000,1,1,2026-08-24T00:00:00.000
5562,20260814,20260720,80520,261,188,70,338,4,1,SOA005562,893.5000,893.5000,893.5000,1,1,2026-08-24T00:00:00.000
5563,20260804,20260528,62280,155,249,114,166,7,2,SOA005563,894.2000,894.2000,894.2000,1,1,2026-08-24T00:00:00.000
5564,20260615,20260727,12960,156,367,472,333,9,4,SOA005564,894.9000,894.9000,894.9000,1,1,2026-08-24T00:00:00.000
5565,20260608,20260822,9840,471,490,366,271,3,4,SOA005565,895.6000,895.6000,895.6000,1,1,2026-08-24T00:00:00.000
5566,20260819,20260724,85500,170,25,315,76,10,2,SOA005566,896.3000,896.3000,896.3000,1,1,2026-08-24T00:00:00.000
5567,20260822,20260601,69120,330,279,300,116,2,4,SOA005567,897.0000,897.0000,897.0000,1,1,2026-08-24T00:00:00.000
5568,20260705,20260706,42720,93,411,101,72,3,3,SOA005568,897.7000,897.7000,897.7000,1,1,2026-08-24T00:00:00.000
5569,20260801,20260530,59040,139,181,276,287,9,1,SOA005569,898.4000,898.4000,898.4000,1,1,2026-08-24T00:00:00.000
5570,20260527,20260723,42720,300,175,288,145,5,3,SOA005570,899.1000,899.1000,899.1000,1,1,2026-08-24T00:00:00.000
5571,20260630,20260702,10140,69,458,37,285,9,1,SOA005571,899.8000,899.8000,899.8000,1,1,2026-08-24T00:00:00.000
5572,20260531,20260602,7260,7,274,351,101,6,7,SOA005572,900.5000,900.5000,900.5000,1,1,2026-08-24T00:00:00.000
5573,20260812,20260824,33120,202,155,312,277,9,5,SOA005573,901.2000,901.2000,901.2000,1,1,2026-08-24T00:00:00.000
5574,20260802,20260806,64560,203,280,43,196,7,2,SOA005574,901.9000,901.9000,901.9000,1,1,2026-08-24T00:00:00.000
5575,20260716,20260712,68820,264,40,158,140,7,7,SOA005575,902.6000,902.6000,902.6000,1,1,2026-08-24T00:00:00.000
5576,20260815,20260618,80580,72,151,291,157,8,6,SOA005576,903.3000,903.3000,903.3000,1,1,2026-08-24T00:00:00.000
5577,20260815,20260805,81300,342,9,440,37,4,5,SOA005577,904.0000,904.0000,904.0000,1,1,2026-08-24T00:00:00.000
5578,20260617,20260708,20400,140,220,212,202,4,2,SOA005578,904.7000,904.7000,904.7000,1,1,2026-08-24T00:00:00.000
5579,20260706,20260815,7500,198,41,53,232,5,5,SOA005579,905.4000,905.4000,905.4000,1,1,2026-08-24T00:00:00.000
5580,20260612,20260527,78420,283,374,76,299,4,5,SOA005580,906.1000,906.1000,906.1000,1,1,2026-08-24T00:00:00.000
5581,20260705,20260608,29460,11,104,366,53,7,2,SOA005581,906.8000,906.8000,906.8000,1,1,2026-08-24T00:00:00.000
5582,20260817,20260731,5280,231,385,204,333,6,4,SOA005582,907.5000,907.5000,907.5000,1,1,2026-08-24T00:00:00.000
5583,20260624,20260703,56400,55,338,35,145,10,4,SOA005583,908.2000,908.2000,908.2000,1,1,2026-08-24T00:00:00.000
5584,20260807,20260727,77700,387,454,92,52,6,2,SOA005584,908.9000,908.9000,908.9000,1,1,2026-08-24T00:00:00.000
5585,20260712,20260614,3480,47,439,8,279,10,2,SOA005585,909.6000,909.6000,909.6000,1,1,2026-08-24T00:00:00.000
5586,20260602,20260714,15780,136,18,83,228,8,1,SOA005586,910.3000,910.3000,910.3000,1,1,2026-08-24T00:00:00.000
5587,20260823,20260716,84540,309,395,261,60,3,1,SOA005587,911.0000,911.0000,911.0000,1,1,2026-08-24T00:00:00.000
5588,20260809,20260724,64980,450,435,299,130,6,7,SOA005588,911.7000,911.7000,911.7000,1,1,2026-08-24T00:00:00.000
5589,20260819,20260619,42780,356,167,440,105,1,5,SOA005589,912.4000,912.4000,912.4000,1,1,2026-08-24T00:00:00.000
5590,20260821,20260720,40080,446,40,65,217,5,6,SOA005590,913.1000,913.1000,913.1000,1,1,2026-08-24T00:00:00.000
5591,20260725,20260630,78660,464,14,45,222,2,3,SOA005591,913.8000,913.8000,913.8000,1,1,2026-08-24T00:00:00.000
5592,20260816,20260628,63000,193,101,411,29,5,6,SOA005592,914.5000,914.5000,914.5000,1,1,2026-08-24T00:00:00.000
5593,20260701,20260712,73500,370,226,203,147,1,5,SOA005593,915.2000,915.2000,915.2000,1,1,2026-08-24T00:00:00.000
5594,20260626,20260529,15720,42,329,332,70,10,7,SOA005594,915.9000,915.9000,915.9000,1,1,2026-08-24T00:00:00.000
5595,20260727,20260729,50760,149,263,280,110,5,7,SOA005595,916.6000,916.6000,916.6000,1,1,2026-08-24T00:00:00.000
5596,20260603,20260718,19140,221,284,437,329,3,5,SOA005596,917.3000,917.3000,917.3000,1,1,2026-08-24T00:00:00.000
5597,20260811,20260824,35700,18,159,356,165,5,1,SOA005597,918.0000,918.0000,918.0000,1,1,2026-08-24T00:00:00.000
5598,20260717,20260602,9600,47,224,85,292,6,4,SOA005598,918.7000,918.7000,918.7000,1,1,2026-08-24T00:00:00.000
5599,20260819,20260705,58500,184,129,494,152,10,6,SOA005599,919.4000,919.4000,919.4000,1,1,2026-08-24T00:00:00.000
5600,20260606,20260618,72600,360,101,327,112,6,4,SOA005600,920.1000,920.1000,920.1000,1,1,2026-08-24T00:00:00.000
5601,20260821,20260608,54600,385,188,430,96,6,4,SOA005601,920.8000,920.8000,920.8000,1,1,2026-08-24T00:00:00.000
5602,20260529,20260804,50940,240,79,491,256,9,7,SOA005602,921.5000,921.5000,921.5000,1,1,2026-08-24T00:00:00.000
5603,20260820,20260603,7980,477,392,72,335,8,7,SOA005603,922.2000,922.2000,922.2000,1,1,2026-08-24T00:00:00.000
5604,20260618,20260707,62340,240,188,18,55,4,4,SOA005604,922.9000,922.9000,922.9000,1,1,2026-08-24T00:00:00.000
5605,20260712,20260728,14700,272,30,200,317,2,4,SOA005605,923.6000,923.6000,923.6000,1,1,2026-08-24T00:00:00.000
5606,20260603,20260813,1200,208,111,417,177,8,1,SOA005606,924.3000,924.3000,924.3000,1,1,2026-08-24T00:00:00.000
5607,20260615,20260818,49020,207,481,361,326,6,2,SOA005607,925.0000,925.0000,925.0000,1,1,2026-08-24T00:00:00.000
5608,20260628,20260625,68400,139,325,340,224,1,6,SOA005608,925.7000,925.7000,925.7000,1,1,2026-08-24T00:00:00.000
5609,20260724,20260726,6540,223,276,430,144,6,7,SOA005609,926.4000,926.4000,926.4000,1,1,2026-08-24T00:00:00.000
5610,20260615,20260712,79800,253,69,184,124,4,6,SOA005610,927.1000,927.1000,927.1000,1,1,2026-08-24T00:00:00.000
5611,20260713,20260810,69180,138,392,409,220,8,6,SOA005611,927.8000,927.8000,927.8000,1,1,2026-08-24T00:00:00.000
5612,20260720,20260707,48060,417,323,500,98,8,4,SOA005612,928.5000,928.5000,928.5000,1,1,2026-08-24T00:00:00.000
5613,20260716,20260616,77340,247,420,56,145,5,3,SOA005613,929.2000,929.2000,929.2000,1,1,2026-08-24T00:00:00.000
5614,20260703,20260605,2940,385,192,127,268,5,6,SOA005614,929.9000,929.9000,929.9000,1,1,2026-08-24T00:00:00.000
5615,20260701,20260625,31080,9,458,364,330,6,2,SOA005615,930.6000,930.6000,930.6000,1,1,2026-08-24T00:00:00.000
5616,20260630,20260730,75420,489,495,451,263,10,4,SOA005616,931.3000,931.3000,931.3000,1,1,2026-08-24T00:00:00.000
5617,20260609,20260705,21780,254,184,464,109,2,1,SOA005617,932.0000,932.0000,932.0000,1,1,2026-08-24T00:00:00.000
5618,20260806,20260726,76140,459,239,85,151,8,1,SOA005618,932.7000,932.7000,932.7000,1,1,2026-08-24T00:00:00.000
5619,20260607,20260807,79080,319,79,214,166,8,7,SOA005619,933.4000,933.4000,933.4000,1,1,2026-08-24T00:00:00.000
5620,20260711,20260606,82440,229,73,70,142,9,7,SOA005620,934.1000,934.1000,934.1000,1,1,2026-08-24T00:00:00.000
5621,20260617,20260623,49020,132,467,293,86,9,5,SOA005621,934.8000,934.8000,934.8000,1,1,2026-08-24T00:00:00.000
5622,20260618,20260726,81900,35,474,72,142,2,5,SOA005622,935.5000,935.5000,935.5000,1,1,2026-08-24T00:00:00.000
5623,20260527,20260531,60660,82,152,296,5,8,1,SOA005623,936.2000,936.2000,936.2000,1,1,2026-08-24T00:00:00.000
5624,20260630,20260814,72360,452,308,420,90,5,6,SOA005624,936.9000,936.9000,936.9000,1,1,2026-08-24T00:00:00.000
5625,20260719,20260531,76620,284,495,224,277,3,6,SOA005625,937.6000,937.6000,937.6000,1,1,2026-08-24T00:00:00.000
5626,20260814,20260528,17220,158,363,142,159,2,7,SOA005626,938.3000,938.3000,938.3000,1,1,2026-08-24T00:00:00.000
5627,20260529,20260806,71760,358,446,385,151,2,5,SOA005627,939.0000,939.0000,939.0000,1,1,2026-08-24T00:00:00.000
5628,20260820,20260705,23700,239,388,346,227,6,1,SOA005628,939.7000,939.7000,939.7000,1,1,2026-08-24T00:00:00.000
5629,20260817,20260530,66600,250,33,120,35,9,3,SOA005629,940.4000,940.4000,940.4000,1,1,2026-08-24T00:00:00.000
5630,20260731,20260803,26040,111,7,197,17,10,2,SOA005630,941.1000,941.1000,941.1000,1,1,2026-08-24T00:00:00.000
5631,20260528,20260718,40500,427,369,319,333,2,1,SOA005631,941.8000,941.8000,941.8000,1,1,2026-08-24T00:00:00.000
5632,20260605,20260627,85680,478,30,191,10,6,5,SOA005632,942.5000,942.5000,942.5000,1,1,2026-08-24T00:00:00.000
5633,20260721,20260702,23880,187,460,392,111,3,7,SOA005633,943.2000,943.2000,943.2000,1,1,2026-08-24T00:00:00.000
5634,20260618,20260810,86280,207,323,140,298,8,5,SOA005634,943.9000,943.9000,943.9000,1,1,2026-08-24T00:00:00.000
5635,20260628,20260715,68820,106,294,374,317,8,3,SOA005635,944.6000,944.6000,944.6000,1,1,2026-08-24T00:00:00.000
5636,20260823,20260613,49980,366,363,411,18,4,6,SOA005636,945.3000,945.3000,945.3000,1,1,2026-08-24T00:00:00.000
5637,20260720,20260803,57960,352,376,82,88,10,7,SOA005637,946.0000,946.0000,946.0000,1,1,2026-08-24T00:00:00.000
5638,20260708,20260821,29160,276,397,227,8,4,1,SOA005638,946.7000,946.7000,946.7000,1,1,2026-08-24T00:00:00.000
