EnergyGreenhouseGasSnapshotKey,SnapshotDateKey,PlantKey,EnergyCarrierKey,EnergyEmissionFactorKey,BusinessUnitKey,EnergyEmissionScopeKey,UnitOfMeasureKey,ActivityQuantity,CarbonDioxideEquivalentTonnes,BiogenicCarbonDioxideTonnes,SourceSystemKey,BatchId,LoadedAtUtc
1837,20260603,18,35,375,170,2,4,286.000000,838.000000,838.000000,1,1,2026-08-24T00:00:00.000
1838,20260808,255,50,6,358,4,6,286.700000,839.000000,839.000000,1,1,2026-08-24T00:00:00.000
1839,20260708,301,3,32,427,4,4,287.400000,840.000000,840.000000,1,1,2026-08-24T00:00:00.000
1840,20260704,50,24,481,221,5,5,288.100000,841.000000,841.000000,1,1,2026-08-24T00:00:00.000
1841,20260806,34,30,139,471,2,5,288.800000,842.000000,842.000000,1,1,2026-08-24T00:00:00.000
1842,20260717,289,37,172,389,5,1,289.500000,843.000000,843.000000,1,1,2026-08-24T00:00:00.000
1843,20260714,98,49,143,112,5,3,290.200000,844.000000,844.000000,1,1,2026-08-24T00:00:00.000
1844,20260527,290,48,376,469,3,5,290.900000,845.000000,845.000000,1,1,2026-08-24T00:00:00.000
1845,20260530,61,53,93,9,1,7,291.600000,846.000000,846.000000,1,1,2026-08-24T00:00:00.000
1846,20260629,23,44,431,166,4,3,292.300000,847.000000,847.000000,1,1,2026-08-24T00:00:00.000
1847,20260531,245,8,186,103,5,4,293.000000,848.000000,848.000000,1,1,2026-08-24T00:00:00.000
1848,20260620,102,38,367,366,1,6,293.700000,849.000000,849.000000,1,1,2026-08-24T00:00:00.000
1849,20260620,53,2,197,141,1,4,294.400000,850.000000,850.000000,1,1,2026-08-24T00:00:00.000
1850,20260815,71,54,223,175,3,5,295.100000,851.000000,851.000000,1,1,2026-08-24T00:00:00.000
1851,20260603,52,55,209,470,2,4,295.800000,852.000000,852.000000,1,1,2026-08-24T00:00:00.000
1852,20260615,295,45,316,181,5,1,296.500000,853.000000,853.000000,1,1,2026-08-24T00:00:00.000
1853,20260720,55,8,141,-1,4,3,297.200000,854.000000,854.000000,1,1,2026-08-24T00:00:00.000
1854,20260531,40,15,213,474,2,2,297.900000,855.000000,855.000000,1,1,2026-08-24T00:00:00.000
1855,20260701,240,17,179,110,1,1,298.600000,856.000000,856.000000,1,1,2026-08-24T00:00:00.000
1856,20260818,153,54,359,205,2,5,299.300000,857.000000,857.000000,1,1,2026-08-24T00:00:00.000
1857,20260729,83,30,146,139,1,1,300.000000,858.000000,858.000000,1,1,2026-08-24T00:00:00.000
1858,20260529,203,19,189,335,1,2,300.700000,859.000000,859.000000,1,1,2026-08-24T00:00:00.000
1859,20260709,16,53,98,110,1,7,301.400000,860.000000,860.000000,1,1,2026-08-24T00:00:00.000
1860,20260801,148,40,74,477,1,5,302.100000,861.000000,861.000000,1,1,2026-08-24T00:00:00.000
1861,20260618,103,32,404,445,2,1,302.800000,862.000000,862.000000,1,1,2026-08-24T00:00:00.000
1862,20260814,255,34,489,72,3,7,303.500000,863.000000,863.000000,1,1,2026-08-24T00:00:00.000
1863,20260814,192,7,454,340,4,6,304.200000,864.000000,864.000000,1,1,2026-08-24T00:00:00.000
1864,20260808,202,15,453,185,3,6,304.900000,865.000000,865.000000,1,1,2026-08-24T00:00:00.000
1865,20260615,232,5,221,130,2,4,305.600000,866.000000,866.000000,1,1,2026-08-24T00:00:00.000
1866,20260719,53,39,249,190,2,4,306.300000,867.000000,867.000000,1,1,2026-08-24T00:00:00.000
1867,20260618,183,8,415,485,3,3,307.000000,868.000000,868.000000,1,1,2026-08-24T00:00:00.000
1868,20260624,141,12,160,2,5,3,307.700000,869.000000,869.000000,1,1,2026-08-24T00:00:00.000
1869,20260817,266,32,396,289,3,5,308.400000,870.000000,870.000000,1,1,2026-08-24T00:00:00.000
1870,20260611,311,4,352,-1,1,1,309.100000,871.000000,871.000000,1,1,2026-08-24T00:00:00.000
1871,20260720,204,52,55,21,3,7,309.800000,872.000000,872.000000,1,1,2026-08-24T00:00:00.000
1872,20260719,330,36,372,235,2,1,310.500000,873.000000,873.000000,1,1,2026-08-24T00:00:00.000
1873,20260531,155,11,317,55,4,3,311.200000,874.000000,874.000000,1,1,2026-08-24T00:00:00.000
1874,20260727,275,53,360,175,5,4,311.900000,875.000000,875.000000,1,1,2026-08-24T00:00:00.000
1875,20260704,146,12,206,466,2,1,312.600000,876.000000,876.000000,1,1,2026-08-24T00:00:00.000
1876,20260618,156,44,304,329,5,6,313.300000,877.000000,877.000000,1,1,2026-08-24T00:00:00.000
1877,20260806,305,43,474,166,3,7,314.000000,878.000000,878.000000,1,1,2026-08-24T00:00:00.000
1878,20260703,254,48,370,323,1,6,314.700000,879.000000,879.000000,1,1,2026-08-24T00:00:00.000
1879,20260625,147,1,405,105,5,3,315.400000,880.000000,880.000000,1,1,2026-08-24T00:00:00.000
1880,20260627,338,37,74,15,5,3,316.100000,881.000000,881.000000,1,1,2026-08-24T00:00:00.000
1881,20260820,269,4,164,455,3,6,316.800000,882.000000,882.000000,1,1,2026-08-24T00:00:00.000
1882,20260706,155,9,306,494,5,2,317.500000,883.000000,883.000000,1,1,2026-08-24T00:00:00.000
1883,20260626,263,51,299,161,4,5,318.200000,884.000000,884.000000,1,1,2026-08-24T00:00:00.000
1884,20260528,324,41,305,346,5,7,318.900000,885.000000,885.000000,1,1,2026-08-24T00:00:00.000
1885,20260623,69,8,15,382,4,7,319.600000,886.000000,886.000000,1,1,2026-08-24T00:00:00.000
1886,20260717,337,15,227,396,5,4,320.300000,887.000000,887.000000,1,1,2026-08-24T00:00:00.000
1887,20260730,31,32,313,-1,5,2,321.000000,888.000000,888.000000,1,1,2026-08-24T00:00:00.000
1888,20260616,81,50,446,83,4,4,321.700000,889.000000,889.000000,1,1,2026-08-24T00:00:00.000
1889,20260815,172,8,64,215,5,4,322.400000,890.000000,890.000000,1,1,2026-08-24T00:00:00.000
1890,20260702,137,41,391,331,5,3,323.100000,891.000000,891.000000,1,1,2026-08-24T00:00:00.000
1891,20260803,201,44,451,491,1,6,323.800000,892.000000,892.000000,1,1,2026-08-24T00:00:00.000
1892,20260809,176,31,233,5,5,6,324.500000,893.000000,893.000000,1,1,2026-08-24T00:00:00.000
