LogisticsTrackingEventKey,EventDateKey,EventTimeOfDayKey,LogisticsShipmentHeaderKey,LogisticsDeliveryKey,LogisticsTransportLoadKey,LogisticsContainerKey,LogisticsDockDoorKey,LogisticsTrackingEventTypeKey,SeverityKey,TrackingReferenceNumber,EventCount,EventSequenceNumber,SourceSystemKey,BatchId,LoadedAtUtc
18311,20260824,35520,202,317,336,138,440,24,4,LTE018311,312,18311,1,1,2026-08-24T00:00:00.000
18312,20260527,67260,349,227,441,260,199,23,1,LTE018312,313,18312,1,1,2026-08-24T00:00:00.000
18313,20260806,49560,153,426,285,12,207,34,5,LTE018313,314,18313,1,1,2026-08-24T00:00:00.000
18314,20260619,43380,265,224,259,169,207,6,2,LTE018314,315,18314,1,1,2026-08-24T00:00:00.000
18315,20260605,24480,405,458,128,370,263,25,3,LTE018315,316,18315,1,1,2026-08-24T00:00:00.000
18316,20260621,60960,469,458,263,98,99,32,4,LTE018316,317,18316,1,1,2026-08-24T00:00:00.000
18317,20260624,3540,397,106,292,293,209,27,5,LTE018317,318,18317,1,1,2026-08-24T00:00:00.000
18318,20260629,74100,266,498,228,450,304,2,1,LTE018318,319,18318,1,1,2026-08-24T00:00:00.000
18319,20260610,50160,164,250,246,376,76,1,2,LTE018319,320,18319,1,1,2026-08-24T00:00:00.000
18320,20260711,21540,417,411,152,81,314,6,3,LTE018320,321,18320,1,1,2026-08-24T00:00:00.000
18321,20260818,85980,496,122,491,212,439,4,5,LTE018321,322,18321,1,1,2026-08-24T00:00:00.000
18322,20260616,13740,276,368,161,422,404,2,3,LTE018322,323,18322,1,1,2026-08-24T00:00:00.000
18323,20260818,23340,166,383,413,354,366,2,4,LTE018323,324,18323,1,1,2026-08-24T00:00:00.000
18324,20260717,85740,158,363,420,98,323,16,3,LTE018324,325,18324,1,1,2026-08-24T00:00:00.000
18325,20260727,52920,377,16,139,42,37,28,2,LTE018325,326,18325,1,1,2026-08-24T00:00:00.000
18326,20260604,24480,-1,-1,-1,-1,-1,25,-1,LTE018326,327,18326,1,1,2026-08-24T00:00:00.000
18327,20260818,62100,327,216,486,78,24,3,3,LTE018327,328,18327,1,1,2026-08-24T00:00:00.000
18328,20260610,39660,477,318,20,479,343,27,2,LTE018328,329,18328,1,1,2026-08-24T00:00:00.000
18329,20260707,77040,15,241,328,447,115,30,5,LTE018329,330,18329,1,1,2026-08-24T00:00:00.000
18330,20260722,19860,88,500,398,343,329,7,2,LTE018330,331,18330,1,1,2026-08-24T00:00:00.000
18331,20260722,49440,49,378,455,428,27,9,4,LTE018331,332,18331,1,1,2026-08-24T00:00:00.000
18332,20260803,40200,195,55,492,358,178,2,3,LTE018332,333,18332,1,1,2026-08-24T00:00:00.000
18333,20260705,58260,261,483,341,421,142,25,3,LTE018333,334,18333,1,1,2026-08-24T00:00:00.000
18334,20260602,65100,295,361,341,336,285,8,5,LTE018334,335,18334,1,1,2026-08-24T00:00:00.000
18335,20260608,27720,201,451,21,264,159,11,2,LTE018335,336,18335,1,1,2026-08-24T00:00:00.000
18336,20260701,17400,20,484,95,48,234,33,4,LTE018336,337,18336,1,1,2026-08-24T00:00:00.000
18337,20260711,23700,352,38,216,205,50,11,4,LTE018337,338,18337,1,1,2026-08-24T00:00:00.000
18338,20260723,59760,69,395,4,415,86,21,2,LTE018338,339,18338,1,1,2026-08-24T00:00:00.000
18339,20260708,45060,482,294,80,305,448,22,1,LTE018339,340,18339,1,1,2026-08-24T00:00:00.000
18340,20260705,32400,446,75,37,221,86,12,2,LTE018340,341,18340,1,1,2026-08-24T00:00:00.000
18341,20260815,33540,104,308,443,226,283,22,5,LTE018341,342,18341,1,1,2026-08-24T00:00:00.000
18342,20260815,43320,306,321,469,373,136,15,2,LTE018342,343,18342,1,1,2026-08-24T00:00:00.000
18343,20260615,4440,-1,-1,-1,-1,-1,23,-1,LTE018343,344,18343,1,1,2026-08-24T00:00:00.000
18344,20260601,72720,152,172,164,430,302,8,4,LTE018344,345,18344,1,1,2026-08-24T00:00:00.000
18345,20260728,60000,338,221,346,20,372,25,5,LTE018345,346,18345,1,1,2026-08-24T00:00:00.000
18346,20260809,30780,197,382,115,266,382,33,4,LTE018346,347,18346,1,1,2026-08-24T00:00:00.000
18347,20260605,56100,80,247,463,323,26,8,5,LTE018347,348,18347,1,1,2026-08-24T00:00:00.000
18348,20260805,7860,257,434,302,156,384,35,5,LTE018348,349,18348,1,1,2026-08-24T00:00:00.000
18349,20260716,70380,355,162,319,287,75,25,2,LTE018349,350,18349,1,1,2026-08-24T00:00:00.000
18350,20260701,12360,218,384,207,413,269,16,2,LTE018350,351,18350,1,1,2026-08-24T00:00:00.000
18351,20260812,720,9,208,430,182,79,12,4,LTE018351,352,18351,1,1,2026-08-24T00:00:00.000
18352,20260614,22020,490,400,86,234,71,25,3,LTE018352,353,18352,1,1,2026-08-24T00:00:00.000
18353,20260716,40800,342,170,233,172,47,12,3,LTE018353,354,18353,1,1,2026-08-24T00:00:00.000
18354,20260823,50580,400,196,297,18,389,22,2,LTE018354,355,18354,1,1,2026-08-24T00:00:00.000
18355,20260809,3600,15,205,277,249,447,18,5,LTE018355,356,18355,1,1,2026-08-24T00:00:00.000
18356,20260615,7860,310,430,471,286,6,29,5,LTE018356,357,18356,1,1,2026-08-24T00:00:00.000
18357,20260602,39720,65,340,352,40,384,19,2,LTE018357,358,18357,1,1,2026-08-24T00:00:00.000
18358,20260730,28080,349,224,390,41,361,34,1,LTE018358,359,18358,1,1,2026-08-24T00:00:00.000
18359,20260723,3480,297,425,207,66,165,5,2,LTE018359,360,18359,1,1,2026-08-24T00:00:00.000
18360,20260706,71220,-1,-1,-1,-1,-1,34,-1,LTE018360,361,18360,1,1,2026-08-24T00:00:00.000
18361,20260528,44340,224,44,129,78,355,20,3,LTE018361,362,18361,1,1,2026-08-24T00:00:00.000
18362,20260608,41100,442,212,253,361,189,34,2,LTE018362,363,18362,1,1,2026-08-24T00:00:00.000
18363,20260805,50580,177,325,450,322,319,35,2,LTE018363,364,18363,1,1,2026-08-24T00:00:00.000
18364,20260704,19620,50,490,497,257,320,35,2,LTE018364,365,18364,1,1,2026-08-24T00:00:00.000
18365,20260806,56460,151,226,185,330,7,19,5,LTE018365,366,18365,1,1,2026-08-24T00:00:00.000
18366,20260627,56040,477,471,274,439,152,24,5,LTE018366,367,18366,1,1,2026-08-24T00:00:00.000
18367,20260822,79320,289,457,32,445,433,19,5,LTE018367,368,18367,1,1,2026-08-24T00:00:00.000
18368,20260718,15660,256,270,134,182,108,6,1,LTE018368,369,18368,1,1,2026-08-24T00:00:00.000
18369,20260720,33840,376,454,328,266,246,32,4,LTE018369,370,18369,1,1,2026-08-24T00:00:00.000
18370,20260630,36900,346,425,257,180,33,28,4,LTE018370,371,18370,1,1,2026-08-24T00:00:00.000
18371,20260611,36180,152,67,361,324,483,3,3,LTE018371,372,18371,1,1,2026-08-24T00:00:00.000
18372,20260617,5400,135,160,308,13,451,8,2,LTE018372,373,18372,1,1,2026-08-24T00:00:00.000
18373,20260711,65580,213,61,24,169,136,31,5,LTE018373,374,18373,1,1,2026-08-24T00:00:00.000
18374,20260610,13440,10,450,52,337,207,27,2,LTE018374,375,18374,1,1,2026-08-24T00:00:00.000
18375,20260626,79860,235,128,373,110,345,15,2,LTE018375,376,18375,1,1,2026-08-24T00:00:00.000
18376,20260528,1380,345,239,325,348,488,35,1,LTE018376,377,18376,1,1,2026-08-24T00:00:00.000
18377,20260704,71400,-1,-1,-1,-1,-1,10,-1,LTE018377,378,18377,1,1,2026-08-24T00:00:00.000
18378,20260715,840,361,3,296,237,36,24,3,LTE018378,379,18378,1,1,2026-08-24T00:00:00.000
18379,20260530,68580,172,98,338,157,255,19,5,LTE018379,380,18379,1,1,2026-08-24T00:00:00.000
18380,20260624,16680,235,91,74,152,343,2,1,LTE018380,381,18380,1,1,2026-08-24T00:00:00.000
18381,20260529,30840,337,209,272,429,55,25,3,LTE018381,382,18381,1,1,2026-08-24T00:00:00.000
18382,20260710,42780,208,98,39,33,254,20,5,LTE018382,383,18382,1,1,2026-08-24T00:00:00.000
18383,20260708,67440,212,215,379,432,161,3,1,LTE018383,384,18383,1,1,2026-08-24T00:00:00.000
18384,20260823,25620,55,362,348,106,66,2,1,LTE018384,385,18384,1,1,2026-08-24T00:00:00.000
18385,20260530,59100,39,164,293,244,322,24,1,LTE018385,386,18385,1,1,2026-08-24T00:00:00.000
18386,20260605,43560,184,447,291,342,190,15,5,LTE018386,387,18386,1,1,2026-08-24T00:00:00.000
18387,20260807,23040,124,205,439,292,27,1,3,LTE018387,388,18387,1,1,2026-08-24T00:00:00.000
18388,20260817,17040,104,111,37,64,154,35,5,LTE018388,389,18388,1,1,2026-08-24T00:00:00.000
18389,20260527,57540,299,426,491,256,305,34,4,LTE018389,390,18389,1,1,2026-08-24T00:00:00.000
18390,20260724,82200,456,21,80,212,145,29,2,LTE018390,391,18390,1,1,2026-08-24T00:00:00.000
18391,20260614,20400,479,178,357,464,135,31,4,LTE018391,392,18391,1,1,2026-08-24T00:00:00.000
18392,20260628,37440,33,365,397,158,383,1,1,LTE018392,393,18392,1,1,2026-08-24T00:00:00.000
18393,20260528,60420,378,427,27,183,475,8,5,LTE018393,394,18393,1,1,2026-08-24T00:00:00.000
18394,20260709,67080,-1,-1,-1,-1,-1,9,-1,LTE018394,395,18394,1,1,2026-08-24T00:00:00.000
18395,20260801,45720,232,135,87,316,74,32,3,LTE018395,396,18395,1,1,2026-08-24T00:00:00.000
18396,20260814,76320,367,373,168,464,298,22,1,LTE018396,397,18396,1,1,2026-08-24T00:00:00.000
18397,20260725,43380,257,165,451,157,346,14,5,LTE018397,398,18397,1,1,2026-08-24T00:00:00.000
18398,20260729,44340,156,284,398,70,339,11,2,LTE018398,399,18398,1,1,2026-08-24T00:00:00.000
18399,20260530,66600,101,265,4,97,165,16,5,LTE018399,400,18399,1,1,2026-08-24T00:00:00.000
18400,20260604,59040,59,476,32,50,172,30,3,LTE018400,401,18400,1,1,2026-08-24T00:00:00.000
18401,20260728,22980,300,59,152,178,83,26,2,LTE018401,402,18401,1,1,2026-08-24T00:00:00.000
18402,20260802,62880,151,102,462,68,117,29,5,LTE018402,403,18402,1,1,2026-08-24T00:00:00.000
18403,20260611,50040,462,300,53,433,400,19,2,LTE018403,404,18403,1,1,2026-08-24T00:00:00.000
18404,20260803,28200,447,224,168,359,363,33,4,LTE018404,405,18404,1,1,2026-08-24T00:00:00.000
18405,20260602,86220,349,146,60,18,211,16,1,LTE018405,406,18405,1,1,2026-08-24T00:00:00.000
18406,20260815,9240,256,45,194,237,302,27,4,LTE018406,407,18406,1,1,2026-08-24T00:00:00.000
18407,20260706,72000,87,9,74,157,353,1,3,LTE018407,408,18407,1,1,2026-08-24T00:00:00.000
18408,20260817,26220,306,3,4,445,120,10,3,LTE018408,409,18408,1,1,2026-08-24T00:00:00.000
18409,20260724,16800,317,206,377,130,189,4,2,LTE018409,410,18409,1,1,2026-08-24T00:00:00.000
18410,20260725,20700,233,335,319,48,296,29,1,LTE018410,411,18410,1,1,2026-08-24T00:00:00.000
18411,20260822,34260,-1,-1,-1,-1,-1,17,-1,LTE018411,412,18411,1,1,2026-08-24T00:00:00.000
18412,20260811,75360,343,127,477,217,115,29,3,LTE018412,413,18412,1,1,2026-08-24T00:00:00.000
18413,20260628,10740,362,43,468,442,138,35,3,LTE018413,414,18413,1,1,2026-08-24T00:00:00.000
18414,20260809,3780,437,374,222,484,407,14,3,LTE018414,415,18414,1,1,2026-08-24T00:00:00.000
18415,20260710,46200,112,115,174,40,195,27,4,LTE018415,416,18415,1,1,2026-08-24T00:00:00.000
18416,20260619,35640,85,98,178,278,229,34,4,LTE018416,417,18416,1,1,2026-08-24T00:00:00.000
18417,20260820,28680,237,365,62,496,101,13,1,LTE018417,418,18417,1,1,2026-08-24T00:00:00.000
18418,20260610,37260,399,424,243,381,297,22,4,LTE018418,419,18418,1,1,2026-08-24T00:00:00.000
18419,20260529,81420,354,390,366,239,301,26,4,LTE018419,420,18419,1,1,2026-08-24T00:00:00.000
18420,20260617,30960,387,81,320,402,291,9,1,LTE018420,421,18420,1,1,2026-08-24T00:00:00.000
18421,20260621,61140,204,50,216,230,452,5,2,LTE018421,422,18421,1,1,2026-08-24T00:00:00.000
18422,20260624,9420,227,259,370,237,187,10,1,LTE018422,423,18422,1,1,2026-08-24T00:00:00.000
18423,20260611,6720,111,114,82,466,35,1,5,LTE018423,424,18423,1,1,2026-08-24T00:00:00.000
18424,20260616,14760,230,35,280,205,40,32,4,LTE018424,425,18424,1,1,2026-08-24T00:00:00.000
18425,20260721,7920,474,16,312,112,195,22,2,LTE018425,426,18425,1,1,2026-08-24T00:00:00.000
18426,20260806,50160,389,214,461,446,160,27,2,LTE018426,427,18426,1,1,2026-08-24T00:00:00.000
18427,20260714,75780,97,151,317,84,411,12,2,LTE018427,428,18427,1,1,2026-08-24T00:00:00.000
18428,20260720,76020,-1,-1,-1,-1,-1,26,-1,LTE018428,429,18428,1,1,2026-08-24T00:00:00.000
18429,20260603,77940,260,303,307,453,300,31,2,LTE018429,430,18429,1,1,2026-08-24T00:00:00.000
18430,20260625,79200,455,71,151,87,444,16,1,LTE018430,431,18430,1,1,2026-08-24T00:00:00.000
18431,20260706,70740,183,210,253,283,417,13,2,LTE018431,432,18431,1,1,2026-08-24T00:00:00.000
18432,20260703,28140,23,295,30,426,311,9,3,LTE018432,433,18432,1,1,2026-08-24T00:00:00.000
18433,20260806,45000,330,156,357,73,325,21,4,LTE018433,434,18433,1,1,2026-08-24T00:00:00.000
18434,20260712,28740,176,215,391,193,29,22,4,LTE018434,435,18434,1,1,2026-08-24T00:00:00.000
18435,20260611,1560,214,72,73,202,328,11,4,LTE018435,436,18435,1,1,2026-08-24T00:00:00.000
18436,20260604,41460,461,98,42,44,43,20,2,LTE018436,437,18436,1,1,2026-08-24T00:00:00.000
18437,20260528,30120,300,464,110,356,128,22,4,LTE018437,438,18437,1,1,2026-08-24T00:00:00.000
18438,20260613,77340,204,71,281,495,469,28,2,LTE018438,439,18438,1,1,2026-08-24T00:00:00.000
18439,20260813,60600,53,78,166,100,222,18,3,LTE018439,440,18439,1,1,2026-08-24T00:00:00.000
18440,20260731,76080,202,245,141,298,394,12,5,LTE018440,441,18440,1,1,2026-08-24T00:00:00.000
18441,20260722,55560,167,384,441,30,58,6,1,LTE018441,442,18441,1,1,2026-08-24T00:00:00.000
18442,20260621,59700,215,219,89,21,467,19,2,LTE018442,443,18442,1,1,2026-08-24T00:00:00.000
18443,20260731,66000,303,489,229,24,188,8,5,LTE018443,444,18443,1,1,2026-08-24T00:00:00.000
18444,20260803,70620,175,315,40,75,475,5,1,LTE018444,445,18444,1,1,2026-08-24T00:00:00.000
18445,20260602,60840,-1,-1,-1,-1,-1,7,-1,LTE018445,446,18445,1,1,2026-08-24T00:00:00.000
18446,20260802,16080,169,408,46,122,268,14,4,LTE018446,447,18446,1,1,2026-08-24T00:00:00.000
18447,20260711,41100,224,446,345,22,244,8,4,LTE018447,448,18447,1,1,2026-08-24T00:00:00.000
18448,20260805,52860,350,101,280,103,288,14,5,LTE018448,449,18448,1,1,2026-08-24T00:00:00.000
18449,20260806,67500,475,266,296,238,238,15,2,LTE018449,450,18449,1,1,2026-08-24T00:00:00.000
18450,20260531,57360,288,228,163,55,426,26,3,LTE018450,451,18450,1,1,2026-08-24T00:00:00.000
18451,20260613,19500,324,114,18,366,154,23,3,LTE018451,452,18451,1,1,2026-08-24T00:00:00.000
18452,20260802,14220,436,177,226,163,61,35,5,LTE018452,453,18452,1,1,2026-08-24T00:00:00.000
18453,20260824,62760,486,160,266,249,467,35,4,LTE018453,454,18453,1,1,2026-08-24T00:00:00.000
18454,20260817,77580,199,338,342,290,339,22,1,LTE018454,455,18454,1,1,2026-08-24T00:00:00.000
18455,20260714,77940,458,255,440,487,255,8,2,LTE018455,456,18455,1,1,2026-08-24T00:00:00.000
18456,20260727,45720,157,166,202,483,82,29,1,LTE018456,457,18456,1,1,2026-08-24T00:00:00.000
18457,20260807,46860,216,100,11,101,72,4,4,LTE018457,458,18457,1,1,2026-08-24T00:00:00.000
18458,20260817,61620,169,490,114,285,22,27,4,LTE018458,459,18458,1,1,2026-08-24T00:00:00.000
18459,20260815,32460,321,58,116,439,98,32,1,LTE018459,460,18459,1,1,2026-08-24T00:00:00.000
18460,20260728,79260,233,287,75,398,247,3,4,LTE018460,461,18460,1,1,2026-08-24T00:00:00.000
18461,20260620,14280,256,289,380,306,371,33,2,LTE018461,462,18461,1,1,2026-08-24T00:00:00.000
18462,20260719,3000,-1,-1,-1,-1,-1,4,-1,LTE018462,463,18462,1,1,2026-08-24T00:00:00.000
18463,20260531,30900,39,490,53,101,89,5,5,LTE018463,464,18463,1,1,2026-08-24T00:00:00.000
18464,20260716,66120,285,375,104,30,148,11,1,LTE018464,465,18464,1,1,2026-08-24T00:00:00.000
18465,20260805,55140,225,281,147,118,382,12,3,LTE018465,466,18465,1,1,2026-08-24T00:00:00.000
18466,20260711,10560,23,77,325,448,367,5,5,LTE018466,467,18466,1,1,2026-08-24T00:00:00.000
18467,20260810,7440,238,368,405,136,166,19,5,LTE018467,468,18467,1,1,2026-08-24T00:00:00.000
18468,20260616,23640,252,145,494,308,153,27,5,LTE018468,469,18468,1,1,2026-08-24T00:00:00.000
18469,20260817,61440,68,143,215,145,238,29,3,LTE018469,470,18469,1,1,2026-08-24T00:00:00.000
18470,20260726,47400,459,53,210,387,3,32,2,LTE018470,471,18470,1,1,2026-08-24T00:00:00.000
18471,20260609,55080,377,133,258,268,175,18,2,LTE018471,472,18471,1,1,2026-08-24T00:00:00.000
18472,20260614,85800,5,28,358,327,57,9,5,LTE018472,473,18472,1,1,2026-08-24T00:00:00.000
18473,20260729,71460,496,374,383,358,460,16,1,LTE018473,474,18473,1,1,2026-08-24T00:00:00.000
18474,20260530,81000,246,389,2,150,196,9,4,LTE018474,475,18474,1,1,2026-08-24T00:00:00.000
18475,20260628,76200,172,236,129,434,142,27,5,LTE018475,476,18475,1,1,2026-08-24T00:00:00.000
18476,20260718,29100,381,437,181,396,231,5,2,LTE018476,477,18476,1,1,2026-08-24T00:00:00.000
18477,20260708,47700,149,199,272,431,481,9,2,LTE018477,478,18477,1,1,2026-08-24T00:00:00.000
18478,20260818,59400,423,195,5,286,145,17,3,LTE018478,479,18478,1,1,2026-08-24T00:00:00.000
18479,20260624,68340,-1,-1,-1,-1,-1,4,-1,LTE018479,480,18479,1,1,2026-08-24T00:00:00.000
18480,20260725,59400,374,419,185,57,196,15,4,LTE018480,481,18480,1,1,2026-08-24T00:00:00.000
18481,20260617,24480,74,205,451,447,92,24,3,LTE018481,482,18481,1,1,2026-08-24T00:00:00.000
18482,20260805,11760,375,203,197,117,120,25,3,LTE018482,483,18482,1,1,2026-08-24T00:00:00.000
18483,20260715,59700,28,462,379,237,87,12,2,LTE018483,484,18483,1,1,2026-08-24T00:00:00.000
18484,20260605,67560,248,315,485,498,295,26,4,LTE018484,485,18484,1,1,2026-08-24T00:00:00.000
18485,20260530,46140,447,444,353,342,299,17,2,LTE018485,486,18485,1,1,2026-08-24T00:00:00.000
18486,20260627,38760,350,96,351,180,219,12,5,LTE018486,487,18486,1,1,2026-08-24T00:00:00.000
18487,20260823,17700,209,261,269,214,13,21,5,LTE018487,488,18487,1,1,2026-08-24T00:00:00.000
18488,20260613,80640,29,142,407,458,486,28,1,LTE018488,489,18488,1,1,2026-08-24T00:00:00.000
18489,20260710,57600,86,69,428,117,212,8,2,LTE018489,490,18489,1,1,2026-08-24T00:00:00.000
18490,20260708,9420,471,109,101,318,467,28,2,LTE018490,491,18490,1,1,2026-08-24T00:00:00.000
18491,20260705,60900,288,29,424,3,456,2,5,LTE018491,492,18491,1,1,2026-08-24T00:00:00.000
18492,20260819,82200,48,139,345,166,89,27,5,LTE018492,493,18492,1,1,2026-08-24T00:00:00.000
18493,20260716,33600,14,165,59,336,119,30,5,LTE018493,494,18493,1,1,2026-08-24T00:00:00.000
18494,20260611,17760,287,418,176,170,396,34,1,LTE018494,495,18494,1,1,2026-08-24T00:00:00.000
18495,20260702,11820,47,302,481,368,260,27,4,LTE018495,496,18495,1,1,2026-08-24T00:00:00.000
18496,20260727,47220,-1,-1,-1,-1,-1,21,-1,LTE018496,497,18496,1,1,2026-08-24T00:00:00.000
18497,20260812,44820,61,75,78,450,118,7,1,LTE018497,498,18497,1,1,2026-08-24T00:00:00.000
18498,20260803,16680,442,302,42,44,385,8,5,LTE018498,499,18498,1,1,2026-08-24T00:00:00.000
18499,20260603,16140,133,115,417,19,298,22,3,LTE018499,500,18499,1,1,2026-08-24T00:00:00.000
18500,20260721,6480,166,270,434,25,334,17,3,LTE018500,501,18500,1,1,2026-08-24T00:00:00.000
18501,20260621,53700,220,88,351,318,401,4,4,LTE018501,502,18501,1,1,2026-08-24T00:00:00.000
18502,20260630,9900,44,419,141,19,413,17,4,LTE018502,503,18502,1,1,2026-08-24T00:00:00.000
18503,20260808,38040,350,410,68,254,66,14,1,LTE018503,504,18503,1,1,2026-08-24T00:00:00.000
18504,20260731,76920,403,77,90,403,2,24,3,LTE018504,505,18504,1,1,2026-08-24T00:00:00.000
18505,20260709,40020,209,364,168,39,219,21,2,LTE018505,506,18505,1,1,2026-08-24T00:00:00.000
18506,20260704,43740,387,401,100,291,163,15,2,LTE018506,507,18506,1,1,2026-08-24T00:00:00.000
18507,20260720,14340,271,418,66,41,363,1,4,LTE018507,508,18507,1,1,2026-08-24T00:00:00.000
18508,20260808,11280,381,337,264,354,408,24,5,LTE018508,509,18508,1,1,2026-08-24T00:00:00.000
18509,20260731,69000,170,404,228,369,170,7,5,LTE018509,510,18509,1,1,2026-08-24T00:00:00.000
18510,20260627,27360,193,150,284,478,311,1,1,LTE018510,511,18510,1,1,2026-08-24T00:00:00.000
18511,20260714,73440,306,317,313,482,149,22,2,LTE018511,512,18511,1,1,2026-08-24T00:00:00.000
18512,20260628,82740,469,454,312,27,264,27,4,LTE018512,513,18512,1,1,2026-08-24T00:00:00.000
18513,20260716,10740,-1,-1,-1,-1,-1,14,-1,LTE018513,514,18513,1,1,2026-08-24T00:00:00.000
18514,20260727,69540,104,383,489,186,454,22,4,LTE018514,515,18514,1,1,2026-08-24T00:00:00.000
18515,20260812,79800,269,118,451,73,452,10,5,LTE018515,516,18515,1,1,2026-08-24T00:00:00.000
18516,20260710,23640,135,219,19,34,274,8,3,LTE018516,517,18516,1,1,2026-08-24T00:00:00.000
18517,20260804,27360,297,32,366,12,197,20,1,LTE018517,518,18517,1,1,2026-08-24T00:00:00.000
18518,20260620,300,1,191,497,354,93,14,3,LTE018518,519,18518,1,1,2026-08-24T00:00:00.000
18519,20260616,54300,33,300,226,268,400,14,4,LTE018519,520,18519,1,1,2026-08-24T00:00:00.000
18520,20260709,26400,354,457,74,13,89,1,5,LTE018520,521,18520,1,1,2026-08-24T00:00:00.000
18521,20260719,82260,218,344,295,262,53,13,3,LTE018521,522,18521,1,1,2026-08-24T00:00:00.000
18522,20260613,61860,178,359,229,482,17,22,2,LTE018522,523,18522,1,1,2026-08-24T00:00:00.000
18523,20260805,30060,320,82,299,262,71,6,4,LTE018523,524,18523,1,1,2026-08-24T00:00:00.000
18524,20260809,35640,53,96,197,278,115,25,4,LTE018524,525,18524,1,1,2026-08-24T00:00:00.000
18525,20260601,51840,111,360,14,3,151,31,4,LTE018525,526,18525,1,1,2026-08-24T00:00:00.000
18526,20260819,10260,291,230,99,94,66,14,3,LTE018526,527,18526,1,1,2026-08-24T00:00:00.000
18527,20260719,25620,249,200,144,456,468,35,3,LTE018527,528,18527,1,1,2026-08-24T00:00:00.000
18528,20260707,36840,493,385,220,274,280,13,3,LTE018528,529,18528,1,1,2026-08-24T00:00:00.000
18529,20260804,80880,197,148,430,122,14,21,4,LTE018529,530,18529,1,1,2026-08-24T00:00:00.000
18530,20260802,480,-1,-1,-1,-1,-1,20,-1,LTE018530,531,18530,1,1,2026-08-24T00:00:00.000
18531,20260716,29700,95,217,479,406,413,32,3,LTE018531,532,18531,1,1,2026-08-24T00:00:00.000
18532,20260723,81720,455,35,25,408,374,9,5,LTE018532,533,18532,1,1,2026-08-24T00:00:00.000
18533,20260727,35100,33,362,453,137,484,33,2,LTE018533,534,18533,1,1,2026-08-24T00:00:00.000
18534,20260803,61980,265,19,74,160,450,16,3,LTE018534,535,18534,1,1,2026-08-24T00:00:00.000
18535,20260808,60180,319,460,53,269,415,19,2,LTE018535,536,18535,1,1,2026-08-24T00:00:00.000
18536,20260703,68340,324,180,440,477,349,19,1,LTE018536,537,18536,1,1,2026-08-24T00:00:00.000
18537,20260616,37140,405,410,30,210,492,3,4,LTE018537,538,18537,1,1,2026-08-24T00:00:00.000
18538,20260719,32820,376,85,140,230,332,1,4,LTE018538,539,18538,1,1,2026-08-24T00:00:00.000
18539,20260727,11400,362,186,123,280,356,12,4,LTE018539,540,18539,1,1,2026-08-24T00:00:00.000
18540,20260808,3480,402,193,457,362,495,29,2,LTE018540,541,18540,1,1,2026-08-24T00:00:00.000
18541,20260707,57600,144,94,61,478,433,17,1,LTE018541,542,18541,1,1,2026-08-24T00:00:00.000
18542,20260611,34320,282,486,226,367,459,6,4,LTE018542,543,18542,1,1,2026-08-24T00:00:00.000
18543,20260817,75000,156,247,379,14,386,16,1,LTE018543,544,18543,1,1,2026-08-24T00:00:00.000
18544,20260731,84720,292,289,323,214,457,7,1,LTE018544,545,18544,1,1,2026-08-24T00:00:00.000
