InventoryCycleCountKey,CountDateKey,ApprovalDateKey,PostingDateKey,CountTimeOfDayKey,ProductKey,PlantKey,InventoryBinKey,CounterEmployeeKey,ApproverEmployeeKey,InventoryCountStatusKey,UnitOfMeasureKey,CountSheetNumber,CountSheetLineNumber,SystemQuantity,CountedQuantity,VarianceQuantity,VarianceValueAmount,SourceSystemKey,BatchId,LoadedAtUtc
1222,20260628,20260622,20260530,52920,185,93,201,458,382,5,1,ICC001222,223,855.5000,855.5000,855.5000,1684.1400,1,1,2026-08-24T00:00:00.000
1223,20260628,20260812,20260813,8340,312,240,178,269,184,1,2,ICC001223,224,856.2000,856.2000,856.2000,1685.5100,1,1,2026-08-24T00:00:00.000
1224,20260707,20260531,20260603,67080,290,155,120,-1,-1,6,1,ICC001224,225,856.9000,856.9000,856.9000,1686.8800,1,1,2026-08-24T00:00:00.000
1225,20260629,20260812,20260714,22740,252,119,438,55,106,1,4,ICC001225,226,857.6000,857.6000,857.6000,1688.2500,1,1,2026-08-24T00:00:00.000
1226,20260703,20260801,20260703,17520,299,122,473,354,191,6,6,ICC001226,227,858.3000,858.3000,858.3000,1689.6200,1,1,2026-08-24T00:00:00.000
1227,20260808,20260709,20260630,71700,363,160,339,28,117,4,6,ICC001227,228,859.0000,859.0000,859.0000,1690.9900,1,1,2026-08-24T00:00:00.000
1228,20260801,20260814,20260803,56640,352,337,195,474,449,2,6,ICC001228,229,859.7000,859.7000,859.7000,1692.3600,1,1,2026-08-24T00:00:00.000
1229,20260811,20260626,20260616,56400,447,120,42,313,3,3,3,ICC001229,230,860.4000,860.4000,860.4000,1693.7300,1,1,2026-08-24T00:00:00.000
1230,20260824,20260628,20260601,24660,6,226,32,297,342,4,4,ICC001230,231,861.1000,861.1000,861.1000,1695.1000,1,1,2026-08-24T00:00:00.000
1231,20260623,20260824,20260712,27300,79,112,117,176,397,3,4,ICC001231,232,861.8000,861.8000,861.8000,1696.4700,1,1,2026-08-24T00:00:00.000
1232,20260813,20260618,20260721,71160,370,65,120,176,359,5,5,ICC001232,233,862.5000,862.5000,862.5000,1697.8400,1,1,2026-08-24T00:00:00.000
1233,20260704,20260610,20260713,21960,357,296,373,422,363,1,4,ICC001233,234,863.2000,863.2000,863.2000,1699.2100,1,1,2026-08-24T00:00:00.000
1234,20260708,20260726,20260716,84240,173,309,345,281,45,8,7,ICC001234,235,863.9000,863.9000,863.9000,1700.5800,1,1,2026-08-24T00:00:00.000
1235,20260804,20260621,20260813,12600,30,191,484,446,374,3,1,ICC001235,236,864.6000,864.6000,864.6000,1701.9500,1,1,2026-08-24T00:00:00.000
1236,20260802,20260703,20260812,20640,265,230,500,152,24,1,3,ICC001236,237,865.3000,865.3000,865.3000,1703.3200,1,1,2026-08-24T00:00:00.000
1237,20260811,20260707,20260731,13740,159,272,248,71,120,3,6,ICC001237,238,866.0000,866.0000,866.0000,1704.6900,1,1,2026-08-24T00:00:00.000
1238,20260727,20260717,20260724,15840,478,187,214,258,456,5,3,ICC001238,239,866.7000,866.7000,866.7000,1706.0600,1,1,2026-08-24T00:00:00.000
1239,20260728,20260705,20260622,81720,77,268,324,283,476,8,7,ICC001239,240,867.4000,867.4000,867.4000,1707.4300,1,1,2026-08-24T00:00:00.000
1240,20260817,20260802,20260816,28920,25,189,155,375,288,7,5,ICC001240,241,868.1000,868.1000,868.1000,1708.8000,1,1,2026-08-24T00:00:00.000
1241,20260813,20260601,20260802,76980,499,131,436,-1,-1,1,4,ICC001241,242,868.8000,868.8000,868.8000,1710.1700,1,1,2026-08-24T00:00:00.000
1242,20260725,20260727,20260629,84360,158,305,379,379,488,2,3,ICC001242,243,869.5000,869.5000,869.5000,1711.5400,1,1,2026-08-24T00:00:00.000
1243,20260704,20260528,20260615,56760,222,344,216,145,361,6,7,ICC001243,244,870.2000,870.2000,870.2000,1712.9100,1,1,2026-08-24T00:00:00.000
1244,20260716,20260707,20260604,70380,273,110,189,53,284,3,1,ICC001244,245,870.9000,870.9000,870.9000,1714.2800,1,1,2026-08-24T00:00:00.000
1245,20260726,20260607,20260531,85380,338,313,426,355,145,3,7,ICC001245,246,871.6000,871.6000,871.6000,1715.6500,1,1,2026-08-24T00:00:00.000
1246,20260529,20260529,20260719,80160,362,104,358,397,182,6,2,ICC001246,247,872.3000,872.3000,872.3000,1717.0200,1,1,2026-08-24T00:00:00.000
1247,20260623,20260709,20260811,43980,471,150,496,361,380,3,7,ICC001247,248,873.0000,873.0000,873.0000,1718.3900,1,1,2026-08-24T00:00:00.000
1248,20260726,20260807,20260709,84720,472,262,402,133,133,7,3,ICC001248,249,873.7000,873.7000,873.7000,1719.7600,1,1,2026-08-24T00:00:00.000
1249,20260620,20260725,20260619,600,486,275,50,223,153,8,2,ICC001249,250,874.4000,874.4000,874.4000,1721.1300,1,1,2026-08-24T00:00:00.000
1250,20260707,20260824,20260619,66720,133,76,418,310,449,4,7,ICC001250,251,875.1000,875.1000,875.1000,1722.5000,1,1,2026-08-24T00:00:00.000
1251,20260527,20260814,20260820,52920,287,172,208,477,15,1,3,ICC001251,252,875.8000,875.8000,875.8000,1723.8700,1,1,2026-08-24T00:00:00.000
1252,20260729,20260708,20260627,80040,268,75,67,231,295,5,2,ICC001252,253,876.5000,876.5000,876.5000,1725.2400,1,1,2026-08-24T00:00:00.000
1253,20260605,20260813,20260715,3180,147,181,293,111,181,8,5,ICC001253,254,877.2000,877.2000,877.2000,1726.6100,1,1,2026-08-24T00:00:00.000
1254,20260809,20260802,20260717,1200,482,90,498,148,393,3,5,ICC001254,255,877.9000,877.9000,877.9000,1727.9800,1,1,2026-08-24T00:00:00.000
1255,20260531,20260807,20260615,30060,389,151,489,392,123,8,5,ICC001255,256,878.6000,878.6000,878.6000,1729.3500,1,1,2026-08-24T00:00:00.000
1256,20260822,20260606,20260719,86040,85,315,305,452,24,2,3,ICC001256,257,879.3000,879.3000,879.3000,1730.7200,1,1,2026-08-24T00:00:00.000
1257,20260809,20260717,20260718,82500,328,317,235,419,448,1,5,ICC001257,258,880.0000,880.0000,880.0000,1732.0900,1,1,2026-08-24T00:00:00.000
1258,20260716,20260801,20260604,7800,49,153,261,-1,-1,8,2,ICC001258,259,880.7000,880.7000,880.7000,1733.4600,1,1,2026-08-24T00:00:00.000
1259,20260606,20260816,20260606,3120,123,214,178,319,113,6,6,ICC001259,260,881.4000,881.4000,881.4000,1734.8300,1,1,2026-08-24T00:00:00.000
1260,20260802,20260529,20260620,46260,264,280,146,463,180,8,6,ICC001260,261,882.1000,882.1000,882.1000,1736.2000,1,1,2026-08-24T00:00:00.000
1261,20260731,20260813,20260628,5220,489,321,192,82,289,1,2,ICC001261,262,882.8000,882.8000,882.8000,1737.5700,1,1,2026-08-24T00:00:00.000
