DateKey,CalendarWeekKey,FiscalPeriodKey,YesNoFlagKey,FullDate,DayName,DayOfWeekNumber,IsoDayOfWeekNumber,DayOfMonthNumber,DayOfYearNumber,WeekOfYearNumber,IsoWeekNumber,CalendarMonthNumber,CalendarMonthName,CalendarMonthShortName,CalendarQuarterNumber,CalendarYearNumber,FiscalPeriodNumber,FiscalQuarterNumber,FiscalYearNumber,IsWeekend,IsHoliday,HolidayName,JulianDayNumber,DaysFromToday,WeeksFromToday,MonthsFromToday,IsMonthEnd,IsQuarterEnd,IsYearEnd,SourceSystemKey,BatchId,LoadedAtUtc
20300108,2,7,1,2030-01-08,Tuesday,3,2,8,8,2,2,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741085,1233,176,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300109,2,7,1,2030-01-09,Wednesday,4,3,9,9,2,2,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741086,1234,176,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300110,2,7,1,2030-01-10,Thursday,5,4,10,10,2,2,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741087,1235,176,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300111,2,7,1,2030-01-11,Friday,6,5,11,11,2,2,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741088,1236,176,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300112,2,7,2,2030-01-12,Saturday,7,6,12,12,2,2,1,January,Jan,1,2030,7,3,2030,1,0,N/A,741089,1237,176,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300113,2,7,2,2030-01-13,Sunday,1,7,13,13,3,2,1,January,Jan,1,2030,7,3,2030,1,0,N/A,741090,1238,176,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300114,3,7,1,2030-01-14,Monday,2,1,14,14,3,3,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741091,1239,177,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300115,3,7,1,2030-01-15,Tuesday,3,2,15,15,3,3,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741092,1240,177,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300116,3,7,1,2030-01-16,Wednesday,4,3,16,16,3,3,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741093,1241,177,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300117,3,7,1,2030-01-17,Thursday,5,4,17,17,3,3,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741094,1242,177,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300118,3,7,1,2030-01-18,Friday,6,5,18,18,3,3,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741095,1243,177,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300119,3,7,2,2030-01-19,Saturday,7,6,19,19,3,3,1,January,Jan,1,2030,7,3,2030,1,0,N/A,741096,1244,177,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300120,3,7,2,2030-01-20,Sunday,1,7,20,20,4,3,1,January,Jan,1,2030,7,3,2030,1,0,N/A,741097,1245,177,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300121,4,7,1,2030-01-21,Monday,2,1,21,21,4,4,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741098,1246,178,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300122,4,7,1,2030-01-22,Tuesday,3,2,22,22,4,4,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741099,1247,178,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300123,4,7,1,2030-01-23,Wednesday,4,3,23,23,4,4,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741100,1248,178,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300124,4,7,1,2030-01-24,Thursday,5,4,24,24,4,4,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741101,1249,178,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300125,4,7,1,2030-01-25,Friday,6,5,25,25,4,4,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741102,1250,178,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300126,4,7,2,2030-01-26,Saturday,7,6,26,26,4,4,1,January,Jan,1,2030,7,3,2030,1,0,N/A,741103,1251,178,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300127,4,7,2,2030-01-27,Sunday,1,7,27,27,5,4,1,January,Jan,1,2030,7,3,2030,1,0,N/A,741104,1252,178,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300128,5,7,1,2030-01-28,Monday,2,1,28,28,5,5,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741105,1253,179,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300129,5,7,1,2030-01-29,Tuesday,3,2,29,29,5,5,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741106,1254,179,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300130,5,7,1,2030-01-30,Wednesday,4,3,30,30,5,5,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741107,1255,179,41,0,0,0,1,1,2026-08-24T00:00:00.000
20300131,5,7,1,2030-01-31,Thursday,5,4,31,31,5,5,1,January,Jan,1,2030,7,3,2030,0,0,N/A,741108,1256,179,41,1,0,0,1,1,2026-08-24T00:00:00.000
20300201,5,8,1,2030-02-01,Friday,6,5,1,32,5,5,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741109,1257,179,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300202,5,8,2,2030-02-02,Saturday,7,6,2,33,5,5,2,February,Feb,1,2030,8,3,2030,1,0,N/A,741110,1258,179,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300203,5,8,2,2030-02-03,Sunday,1,7,3,34,6,5,2,February,Feb,1,2030,8,3,2030,1,0,N/A,741111,1259,179,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300204,6,8,1,2030-02-04,Monday,2,1,4,35,6,6,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741112,1260,180,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300205,6,8,1,2030-02-05,Tuesday,3,2,5,36,6,6,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741113,1261,180,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300206,6,8,1,2030-02-06,Wednesday,4,3,6,37,6,6,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741114,1262,180,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300207,6,8,1,2030-02-07,Thursday,5,4,7,38,6,6,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741115,1263,180,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300208,6,8,1,2030-02-08,Friday,6,5,8,39,6,6,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741116,1264,180,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300209,6,8,2,2030-02-09,Saturday,7,6,9,40,6,6,2,February,Feb,1,2030,8,3,2030,1,0,N/A,741117,1265,180,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300210,6,8,2,2030-02-10,Sunday,1,7,10,41,7,6,2,February,Feb,1,2030,8,3,2030,1,0,N/A,741118,1266,180,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300211,7,8,1,2030-02-11,Monday,2,1,11,42,7,7,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741119,1267,181,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300212,7,8,1,2030-02-12,Tuesday,3,2,12,43,7,7,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741120,1268,181,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300213,7,8,1,2030-02-13,Wednesday,4,3,13,44,7,7,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741121,1269,181,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300214,7,8,1,2030-02-14,Thursday,5,4,14,45,7,7,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741122,1270,181,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300215,7,8,1,2030-02-15,Friday,6,5,15,46,7,7,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741123,1271,181,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300216,7,8,2,2030-02-16,Saturday,7,6,16,47,7,7,2,February,Feb,1,2030,8,3,2030,1,0,N/A,741124,1272,181,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300217,7,8,2,2030-02-17,Sunday,1,7,17,48,8,7,2,February,Feb,1,2030,8,3,2030,1,0,N/A,741125,1273,181,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300218,8,8,1,2030-02-18,Monday,2,1,18,49,8,8,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741126,1274,182,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300219,8,8,1,2030-02-19,Tuesday,3,2,19,50,8,8,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741127,1275,182,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300220,8,8,1,2030-02-20,Wednesday,4,3,20,51,8,8,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741128,1276,182,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300221,8,8,1,2030-02-21,Thursday,5,4,21,52,8,8,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741129,1277,182,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300222,8,8,1,2030-02-22,Friday,6,5,22,53,8,8,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741130,1278,182,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300223,8,8,2,2030-02-23,Saturday,7,6,23,54,8,8,2,February,Feb,1,2030,8,3,2030,1,0,N/A,741131,1279,182,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300224,8,8,2,2030-02-24,Sunday,1,7,24,55,9,8,2,February,Feb,1,2030,8,3,2030,1,0,N/A,741132,1280,182,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300225,9,8,1,2030-02-25,Monday,2,1,25,56,9,9,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741133,1281,183,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300226,9,8,1,2030-02-26,Tuesday,3,2,26,57,9,9,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741134,1282,183,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300227,9,8,1,2030-02-27,Wednesday,4,3,27,58,9,9,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741135,1283,183,42,0,0,0,1,1,2026-08-24T00:00:00.000
20300228,9,8,1,2030-02-28,Thursday,5,4,28,59,9,9,2,February,Feb,1,2030,8,3,2030,0,0,N/A,741136,1284,183,42,1,0,0,1,1,2026-08-24T00:00:00.000
20300301,9,9,1,2030-03-01,Friday,6,5,1,60,9,9,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741137,1285,183,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300302,9,9,2,2030-03-02,Saturday,7,6,2,61,9,9,3,March,Mar,1,2030,9,3,2030,1,0,N/A,741138,1286,183,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300303,9,9,2,2030-03-03,Sunday,1,7,3,62,10,9,3,March,Mar,1,2030,9,3,2030,1,0,N/A,741139,1287,183,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300304,10,9,1,2030-03-04,Monday,2,1,4,63,10,10,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741140,1288,184,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300305,10,9,1,2030-03-05,Tuesday,3,2,5,64,10,10,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741141,1289,184,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300306,10,9,1,2030-03-06,Wednesday,4,3,6,65,10,10,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741142,1290,184,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300307,10,9,1,2030-03-07,Thursday,5,4,7,66,10,10,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741143,1291,184,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300308,10,9,1,2030-03-08,Friday,6,5,8,67,10,10,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741144,1292,184,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300309,10,9,2,2030-03-09,Saturday,7,6,9,68,10,10,3,March,Mar,1,2030,9,3,2030,1,0,N/A,741145,1293,184,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300310,10,9,2,2030-03-10,Sunday,1,7,10,69,11,10,3,March,Mar,1,2030,9,3,2030,1,0,N/A,741146,1294,184,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300311,11,9,1,2030-03-11,Monday,2,1,11,70,11,11,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741147,1295,185,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300312,11,9,1,2030-03-12,Tuesday,3,2,12,71,11,11,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741148,1296,185,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300313,11,9,1,2030-03-13,Wednesday,4,3,13,72,11,11,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741149,1297,185,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300314,11,9,1,2030-03-14,Thursday,5,4,14,73,11,11,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741150,1298,185,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300315,11,9,1,2030-03-15,Friday,6,5,15,74,11,11,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741151,1299,185,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300316,11,9,2,2030-03-16,Saturday,7,6,16,75,11,11,3,March,Mar,1,2030,9,3,2030,1,0,N/A,741152,1300,185,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300317,11,9,2,2030-03-17,Sunday,1,7,17,76,12,11,3,March,Mar,1,2030,9,3,2030,1,0,N/A,741153,1301,185,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300318,12,9,1,2030-03-18,Monday,2,1,18,77,12,12,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741154,1302,186,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300319,12,9,1,2030-03-19,Tuesday,3,2,19,78,12,12,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741155,1303,186,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300320,12,9,1,2030-03-20,Wednesday,4,3,20,79,12,12,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741156,1304,186,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300321,12,9,1,2030-03-21,Thursday,5,4,21,80,12,12,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741157,1305,186,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300322,12,9,1,2030-03-22,Friday,6,5,22,81,12,12,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741158,1306,186,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300323,12,9,2,2030-03-23,Saturday,7,6,23,82,12,12,3,March,Mar,1,2030,9,3,2030,1,0,N/A,741159,1307,186,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300324,12,9,2,2030-03-24,Sunday,1,7,24,83,13,12,3,March,Mar,1,2030,9,3,2030,1,0,N/A,741160,1308,186,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300325,13,9,1,2030-03-25,Monday,2,1,25,84,13,13,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741161,1309,187,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300326,13,9,1,2030-03-26,Tuesday,3,2,26,85,13,13,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741162,1310,187,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300327,13,9,1,2030-03-27,Wednesday,4,3,27,86,13,13,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741163,1311,187,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300328,13,9,1,2030-03-28,Thursday,5,4,28,87,13,13,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741164,1312,187,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300329,13,9,1,2030-03-29,Friday,6,5,29,88,13,13,3,March,Mar,1,2030,9,3,2030,0,0,N/A,741165,1313,187,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300330,13,9,2,2030-03-30,Saturday,7,6,30,89,13,13,3,March,Mar,1,2030,9,3,2030,1,0,N/A,741166,1314,187,43,0,0,0,1,1,2026-08-24T00:00:00.000
20300331,13,9,2,2030-03-31,Sunday,1,7,31,90,14,13,3,March,Mar,1,2030,9,3,2030,1,0,N/A,741167,1315,187,43,1,1,0,1,1,2026-08-24T00:00:00.000
20300401,14,10,1,2030-04-01,Monday,2,1,1,91,14,14,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741168,1316,188,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300402,14,10,1,2030-04-02,Tuesday,3,2,2,92,14,14,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741169,1317,188,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300403,14,10,1,2030-04-03,Wednesday,4,3,3,93,14,14,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741170,1318,188,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300404,14,10,1,2030-04-04,Thursday,5,4,4,94,14,14,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741171,1319,188,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300405,14,10,1,2030-04-05,Friday,6,5,5,95,14,14,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741172,1320,188,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300406,14,10,2,2030-04-06,Saturday,7,6,6,96,14,14,4,April,Apr,2,2030,10,4,2030,1,0,N/A,741173,1321,188,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300407,14,10,2,2030-04-07,Sunday,1,7,7,97,15,14,4,April,Apr,2,2030,10,4,2030,1,0,N/A,741174,1322,188,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300408,15,10,1,2030-04-08,Monday,2,1,8,98,15,15,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741175,1323,189,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300409,15,10,1,2030-04-09,Tuesday,3,2,9,99,15,15,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741176,1324,189,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300410,15,10,1,2030-04-10,Wednesday,4,3,10,100,15,15,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741177,1325,189,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300411,15,10,1,2030-04-11,Thursday,5,4,11,101,15,15,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741178,1326,189,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300412,15,10,1,2030-04-12,Friday,6,5,12,102,15,15,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741179,1327,189,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300413,15,10,2,2030-04-13,Saturday,7,6,13,103,15,15,4,April,Apr,2,2030,10,4,2030,1,0,N/A,741180,1328,189,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300414,15,10,2,2030-04-14,Sunday,1,7,14,104,16,15,4,April,Apr,2,2030,10,4,2030,1,0,N/A,741181,1329,189,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300415,16,10,1,2030-04-15,Monday,2,1,15,105,16,16,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741182,1330,190,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300416,16,10,1,2030-04-16,Tuesday,3,2,16,106,16,16,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741183,1331,190,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300417,16,10,1,2030-04-17,Wednesday,4,3,17,107,16,16,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741184,1332,190,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300418,16,10,1,2030-04-18,Thursday,5,4,18,108,16,16,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741185,1333,190,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300419,16,10,1,2030-04-19,Friday,6,5,19,109,16,16,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741186,1334,190,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300420,16,10,2,2030-04-20,Saturday,7,6,20,110,16,16,4,April,Apr,2,2030,10,4,2030,1,0,N/A,741187,1335,190,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300421,16,10,2,2030-04-21,Sunday,1,7,21,111,17,16,4,April,Apr,2,2030,10,4,2030,1,0,N/A,741188,1336,190,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300422,17,10,1,2030-04-22,Monday,2,1,22,112,17,17,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741189,1337,191,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300423,17,10,1,2030-04-23,Tuesday,3,2,23,113,17,17,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741190,1338,191,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300424,17,10,1,2030-04-24,Wednesday,4,3,24,114,17,17,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741191,1339,191,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300425,17,10,1,2030-04-25,Thursday,5,4,25,115,17,17,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741192,1340,191,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300426,17,10,1,2030-04-26,Friday,6,5,26,116,17,17,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741193,1341,191,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300427,17,10,2,2030-04-27,Saturday,7,6,27,117,17,17,4,April,Apr,2,2030,10,4,2030,1,0,N/A,741194,1342,191,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300428,17,10,2,2030-04-28,Sunday,1,7,28,118,18,17,4,April,Apr,2,2030,10,4,2030,1,0,N/A,741195,1343,191,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300429,18,10,1,2030-04-29,Monday,2,1,29,119,18,18,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741196,1344,192,44,0,0,0,1,1,2026-08-24T00:00:00.000
20300430,18,10,1,2030-04-30,Tuesday,3,2,30,120,18,18,4,April,Apr,2,2030,10,4,2030,0,0,N/A,741197,1345,192,44,1,0,0,1,1,2026-08-24T00:00:00.000
20300501,18,11,1,2030-05-01,Wednesday,4,3,1,121,18,18,5,May,May,2,2030,11,4,2030,0,0,N/A,741198,1346,192,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300502,18,11,1,2030-05-02,Thursday,5,4,2,122,18,18,5,May,May,2,2030,11,4,2030,0,0,N/A,741199,1347,192,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300503,18,11,1,2030-05-03,Friday,6,5,3,123,18,18,5,May,May,2,2030,11,4,2030,0,0,N/A,741200,1348,192,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300504,18,11,2,2030-05-04,Saturday,7,6,4,124,18,18,5,May,May,2,2030,11,4,2030,1,0,N/A,741201,1349,192,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300505,18,11,2,2030-05-05,Sunday,1,7,5,125,19,18,5,May,May,2,2030,11,4,2030,1,0,N/A,741202,1350,192,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300506,19,11,1,2030-05-06,Monday,2,1,6,126,19,19,5,May,May,2,2030,11,4,2030,0,0,N/A,741203,1351,193,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300507,19,11,1,2030-05-07,Tuesday,3,2,7,127,19,19,5,May,May,2,2030,11,4,2030,0,0,N/A,741204,1352,193,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300508,19,11,1,2030-05-08,Wednesday,4,3,8,128,19,19,5,May,May,2,2030,11,4,2030,0,0,N/A,741205,1353,193,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300509,19,11,1,2030-05-09,Thursday,5,4,9,129,19,19,5,May,May,2,2030,11,4,2030,0,0,N/A,741206,1354,193,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300510,19,11,1,2030-05-10,Friday,6,5,10,130,19,19,5,May,May,2,2030,11,4,2030,0,0,N/A,741207,1355,193,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300511,19,11,2,2030-05-11,Saturday,7,6,11,131,19,19,5,May,May,2,2030,11,4,2030,1,0,N/A,741208,1356,193,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300512,19,11,2,2030-05-12,Sunday,1,7,12,132,20,19,5,May,May,2,2030,11,4,2030,1,0,N/A,741209,1357,193,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300513,20,11,1,2030-05-13,Monday,2,1,13,133,20,20,5,May,May,2,2030,11,4,2030,0,0,N/A,741210,1358,194,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300514,20,11,1,2030-05-14,Tuesday,3,2,14,134,20,20,5,May,May,2,2030,11,4,2030,0,0,N/A,741211,1359,194,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300515,20,11,1,2030-05-15,Wednesday,4,3,15,135,20,20,5,May,May,2,2030,11,4,2030,0,0,N/A,741212,1360,194,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300516,20,11,1,2030-05-16,Thursday,5,4,16,136,20,20,5,May,May,2,2030,11,4,2030,0,0,N/A,741213,1361,194,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300517,20,11,1,2030-05-17,Friday,6,5,17,137,20,20,5,May,May,2,2030,11,4,2030,0,0,N/A,741214,1362,194,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300518,20,11,2,2030-05-18,Saturday,7,6,18,138,20,20,5,May,May,2,2030,11,4,2030,1,0,N/A,741215,1363,194,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300519,20,11,2,2030-05-19,Sunday,1,7,19,139,21,20,5,May,May,2,2030,11,4,2030,1,0,N/A,741216,1364,194,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300520,21,11,1,2030-05-20,Monday,2,1,20,140,21,21,5,May,May,2,2030,11,4,2030,0,0,N/A,741217,1365,195,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300521,21,11,1,2030-05-21,Tuesday,3,2,21,141,21,21,5,May,May,2,2030,11,4,2030,0,0,N/A,741218,1366,195,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300522,21,11,1,2030-05-22,Wednesday,4,3,22,142,21,21,5,May,May,2,2030,11,4,2030,0,0,N/A,741219,1367,195,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300523,21,11,1,2030-05-23,Thursday,5,4,23,143,21,21,5,May,May,2,2030,11,4,2030,0,0,N/A,741220,1368,195,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300524,21,11,1,2030-05-24,Friday,6,5,24,144,21,21,5,May,May,2,2030,11,4,2030,0,0,N/A,741221,1369,195,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300525,21,11,2,2030-05-25,Saturday,7,6,25,145,21,21,5,May,May,2,2030,11,4,2030,1,0,N/A,741222,1370,195,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300526,21,11,2,2030-05-26,Sunday,1,7,26,146,22,21,5,May,May,2,2030,11,4,2030,1,0,N/A,741223,1371,195,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300527,22,11,1,2030-05-27,Monday,2,1,27,147,22,22,5,May,May,2,2030,11,4,2030,0,0,N/A,741224,1372,196,45,0,0,0,1,1,2026-08-24T00:00:00.000
20300528,22,11,1,2030-05-28,Tuesday,3,2,28,148,22,22,5,May,May,2,2030,11,4,2030,0,0,N/A,741225,1373,196,45,0,0,0,1,1,2026-08-24T00:00:00.000
